species,block_id,mean_psi,median_psi,occupied_grid_equivalent,centroid_lat,centroid_lon,centroid_elev,block_start,block_end,block_label
Horornis fortipes,4,0.3552023309831893,0.5502513374740275,472.77430253862946,32.25666708741059,105.56842277155512,1956.857622751626,2015,2019,2015-2019
Horornis fortipes,5,0.39106959276999886,0.5744764262344999,520.5136279768808,32.872413100920575,105.72025485491767,2267.5363044274604,2020,2024,2020-2024
Hypsipetes leucocephalus,1,0.4637286201435494,0.4941667518995601,617.2227934110721,35.00210070061172,105.36952893162166,747.8397362032562,2000,2004,2000-2004
Hypsipetes leucocephalus,2,0.2947673242515454,0.480859942133359,392.33530857880294,31.647803626100963,105.3130207574906,1676.3491218078316,2005,2009,2005-2009
Hypsipetes leucocephalus,3,0.2911308817394702,0.4733930355458491,387.49520359523075,31.68558220888288,105.29758958320018,1811.9453527207888,2010,2014,2010-2014
Hypsipetes leucocephalus,4,0.29680532532341364,0.4750137190182615,395.0478880054591,31.88219276332691,105.34465972703597,2117.147006106319,2015,2019,2015-2019
Hypsipetes leucocephalus,5,0.32717233619467473,0.4990683955887146,435.46637947511374,32.45997008182037,105.50559110113706,2478.5236007822537,2020,2024,2020-2024
Ixobrychus sinensis,1,0.3193214660952612,0.31625714319203874,425.01687137279924,35.70030398918504,105.7041851996938,1439.8761726954242,2000,2004,2000-2004
Ixobrychus sinensis,2,0.36863821896264226,0.3721726561070319,490.6574694392652,35.660234685164404,105.72043949810126,1628.3858209226953,2005,2009,2005-2009
Ixobrychus sinensis,3,0.4217924078867573,0.4432709226328236,561.4056948972847,35.375511253774825,105.6901298261445,1702.6369654006055,2010,2014,2010-2014
Ixobrychus sinensis,4,0.4826268801127137,0.5196305936905601,642.3763774300214,35.23861157323611,105.72197975069892,1798.2889936297993,2015,2019,2015-2019
Ixobrychus sinensis,5,0.5444814398658144,0.594965340596148,724.7047964613886,35.17398804776377,105.77189784015734,1890.2492736227944,2020,2024,2020-2024
Ixos mcclellandii,1,0.4166716066067308,0.42422332457390544,554.5899083935611,35.31321159755259,105.2967445246599,768.7581067906382,2000,2004,2000-2004
Ixos mcclellandii,2,0.2635859909094683,0.42434457547020343,350.8329539005051,31.831708077844,105.31859043059944,1955.872460646167,2005,2009,2005-2009
Ixos mcclellandii,3,0.27176754845354767,0.4287622391249493,361.72260699166475,32.06578349125085,105.3501496997711,2152.2652441073806,2010,2014,2010-2014
Ixos mcclellandii,4,0.28993592260610623,0.4427799776878842,385.90471298873206,32.456139882424516,105.45716298897035,2414.006771499399,2015,2019,2015-2019
Ixos mcclellandii,5,0.32903154177618993,0.47592485805665546,437.9409821041088,33.08027799975909,105.64070722649552,2607.2050611023046,2020,2024,2020-2024
Lanius cristatus,1,0.8546973793439246,0.8837859444147198,1137.6022119067784,35.92718021389538,106.29986065115104,1859.3319507566111,2000,2004,2000-2004
Lanius cristatus,2,0.8579790072648364,0.8837857334053019,1141.9700586694842,35.95012500859237,106.3248130365463,1840.9323189775719,2005,2009,2005-2009
Lanius cristatus,3,0.8579790479218498,0.8837857331290955,1141.9701127839976,35.95012530972666,106.32481333067294,1840.9320915402338,2010,2014,2010-2014
Lanius cristatus,4,0.857979047922086,0.8837857331287625,1141.9701127842911,35.95012530973113,106.32481333067881,1840.9320915364472,2015,2019,2015-2019
Lanius cristatus,5,0.8579790479220857,0.8837857331287621,1141.9701127842907,35.95012530973113,106.32481333067878,1840.9320915364478,2020,2024,2020-2024
Lanius schach,1,0.5336884519730171,0.6351364625903252,710.3393295760926,35.685689926943716,106.97101584069513,3074.9333166661395,2000,2004,2000-2004
Lanius schach,2,0.3857552805895602,0.6386247451766606,513.4402784647136,31.348077828814926,105.09723752569687,1507.9001181765022,2005,2009,2005-2009
Lanius schach,3,0.40011775458480214,0.6458558928417837,532.5567313523735,31.65355597200267,105.17636492849518,1932.4344751687138,2010,2014,2010-2014
Lanius schach,4,0.4207566346039277,0.6593953763603596,560.0270806578268,31.97654376482788,105.23344138702,1948.3840742590503,2015,2019,2015-2019
Lanius schach,5,0.45502441266885685,0.6827776425961319,605.6374932622433,32.4389289463902,105.32018341996435,1952.1160642096409,2020,2024,2020-2024
Lanius tephronotus,1,0.4251188329029465,0.3990097376663039,565.8331665938196,36.53288027300972,106.44444888402751,641.8186259355792,2000,2004,2000-2004
Lanius tephronotus,2,0.233352273840483,0.36220529919497746,310.59187648168336,32.2769214861957,105.6723875613776,1426.9931328832586,2005,2009,2005-2009
Lanius tephronotus,3,0.2154163803450351,0.33747934785224304,286.71920223924536,32.19330788802382,105.68541342865885,1509.2849537927839,2010,2014,2010-2014
Lanius tephronotus,4,0.21159582865469395,0.32658580621288913,281.63404793939486,32.378749865966206,105.73832922818995,1680.1902905281834,2015,2019,2015-2019
Lanius tephronotus,5,0.26722240580925616,0.3697713529287395,355.67302213212696,33.55685722509673,105.98386246459836,2028.2088354670188,2020,2024,2020-2024
Leiothrix lutea,1,0.4174781761456412,0.4355016298434967,555.6634524498456,35.64613274650196,106.02357750189728,843.4139463211586,2000,2004,2000-2004
Leiothrix lutea,2,0.2914296206570012,0.4002871980987271,387.892825094475,33.758092303142774,106.15853225377235,1743.503699209137,2005,2009,2005-2009
Leiothrix lutea,3,0.2723116518662461,0.3777877465799547,362.44680863396394,33.71720888992009,106.20745555432954,2033.45917501496,2010,2014,2010-2014
Leiothrix lutea,4,0.27059918687337475,0.368909030984482,360.1675177284534,33.90076200220541,106.237886063588,2236.695899780814,2015,2019,2015-2019
Leiothrix lutea,5,0.28416004905622866,0.3756607015914013,378.2170252938489,34.192637695620526,106.27782608890092,2388.875886319366,2020,2024,2020-2024
Lonchura punctulata,1,0.474658583023408,0.5078106365819849,631.7705740041728,35.74109861879331,106.3946053772524,655.4730936630963,2000,2004,2000-2004
Lonchura punctulata,2,0.3076324299358407,0.5086225936276829,409.458764244608,31.41739827328365,105.32350535259256,1430.2287641552923,2005,2009,2005-2009
Lonchura punctulata,3,0.3083490202650863,0.5106736333597229,410.4125459728274,31.376442954659897,105.27526818025504,1722.0698865555144,2010,2014,2010-2014
Lonchura punctulata,4,0.3134720176502568,0.5153106327652988,417.23125549249625,31.459158190289777,105.23482914224388,2127.85402622457,2015,2019,2015-2019
Lonchura punctulata,5,0.3268074203082831,0.5222393533330716,434.98067643032965,31.799222164128746,105.28841743928814,2415.5801861806663,2020,2024,2020-2024
Lonchura striata,1,0.5431766759741873,0.5860534738970491,722.9681557216547,35.14464411844552,105.73329234603989,693.9685406343708,2000,2004,2000-2004
Lonchura striata,2,0.35617278462597973,0.569493454510883,474.06597633718656,31.80377773269154,105.46256124004375,1690.0671534051571,2005,2009,2005-2009
Lonchura striata,3,0.34585154095316534,0.5580223845363217,460.3284010086686,31.70606659537882,105.39448374952138,1794.952091664859,2010,2014,2010-2014
Lonchura striata,4,0.3429335330321934,0.5517103429446858,456.44453246583777,31.748075347058613,105.37800475735988,1940.3980652617574,2015,2019,2015-2019
Lonchura striata,5,0.34694079633294245,0.5516143206461059,461.7781999191396,31.897479283742243,105.399730664126,2114.0248874261806,2020,2024,2020-2024
Mareca falcata,1,0.2359328707510375,0.2139323404701272,314.02665096963875,36.76948992431602,106.45243450595731,1942.934870347422,2000,2004,2000-2004
Mareca falcata,2,0.24105680561971052,0.21976839909792,320.8466082798311,36.75821133842726,106.47489392997309,1938.375684276303,2005,2009,2005-2009
Mareca falcata,3,0.26924367488447465,0.24727349263561352,358.3633312712248,36.73629251411492,106.4935791679913,1893.8235075480372,2010,2014,2010-2014
Mareca falcata,4,0.36167401170178876,0.33797678059498715,481.38810957509037,36.652063217499865,106.49868142786822,1819.8538771349747,2015,2019,2015-2019
Mareca falcata,5,0.5638805663328297,0.5475392607307803,750.5250337890014,36.44670379170994,106.4960822429898,1840.3843324453217,2020,2024,2020-2024
Mareca penelope,1,0.4289391921613696,0.35113984221641165,570.9180647667837,37.26329160653004,106.38475058135738,1791.1723658469896,2000,2004,2000-2004
Mareca penelope,2,0.35945665770439905,0.322880769261435,478.43681140454316,37.052108075661785,106.68132722387287,2082.6741588988552,2005,2009,2005-2009
Mareca penelope,3,0.38290264432330795,0.34147518628651236,509.6434195943252,37.11502985581291,106.76132732081574,1963.7990781491217,2010,2014,2010-2014
Mareca penelope,4,0.4734564425214075,0.4337876361036838,630.1705249959891,36.91665574326597,106.67393502967106,1841.6732630733547,2015,2019,2015-2019
Mareca penelope,5,0.6378722819263035,0.6251707776861549,849.0080072439365,36.439272164632314,106.54913159369833,1842.4255481424887,2020,2024,2020-2024
Mareca strepera,1,0.4061014681946363,0.19845784657862484,540.5210541670531,40.10709961361516,106.86974922941874,2119.7409940848042,2000,2004,2000-2004
Mareca strepera,2,0.38329161524811034,0.2104605886360292,510.16113989522177,39.850667403424055,107.20631043467581,2112.496909676724,2005,2009,2005-2009
Mareca strepera,3,0.4300191037307102,0.27306229430595813,572.3554270655649,39.15479054805451,107.14127914427469,1975.4351285106625,2010,2014,2010-2014
Mareca strepera,4,0.5306322439465945,0.40850932331210743,706.2715166929418,38.12040662034152,106.91145793805553,1933.363112904838,2015,2019,2015-2019
Mareca strepera,5,0.6909005844635602,0.615558036358541,919.5886779209666,37.164707799691996,106.69508912864899,1928.1792707801271,2020,2024,2020-2024
Mergus merganser,1,0.462025458450844,0.3889315384978747,614.9558851980927,37.300122211958005,106.58260196737172,1977.5031379957798,2000,2004,2000-2004
Mergus merganser,2,0.41118592405116267,0.3710347132580343,547.2884649121031,36.98390707869255,106.56860944928547,2255.0769427258933,2005,2009,2005-2009
Mergus merganser,3,0.42001325531672606,0.38794114770322513,559.0376428265506,36.85429603824862,106.5839699711558,2271.024772345226,2010,2014,2010-2014
Mergus merganser,4,0.49339137532595867,0.46182668436470115,656.7039205588686,36.75434138437592,106.57502766812622,2138.7169864837483,2015,2019,2015-2019
Mergus merganser,5,0.643387028424715,0.6168140267909743,856.3481348332857,36.58451861373501,106.53762520296904,2018.8831844115994,2020,2024,2020-2024
Milvus migrans,1,0.5664132656853961,0.5736921273876617,753.8960566272584,36.76140928484915,107.08991475502057,2521.4665625133475,2000,2004,2000-2004
Milvus migrans,2,0.5131340407264181,0.5093624715693758,682.9814082068614,36.90255057561878,107.11622136102861,2442.515473495762,2005,2009,2005-2009
Milvus migrans,3,0.5214063195245967,0.5103798291670678,693.9918112872244,36.90376775035684,107.02034103008207,2315.508901328969,2010,2014,2010-2014
Milvus migrans,4,0.6031459835403286,0.5903939203181439,802.7873040921543,36.735116913693545,106.82209065903717,2176.258660293207,2015,2019,2015-2019
Milvus migrans,5,0.7452422991063109,0.7391731535016279,991.9175001104859,36.49834463624849,106.63778603744301,2095.7658651576353,2020,2024,2020-2024
Monticola solitarius,1,0.5329766551555429,0.6223608207928338,709.3919280120101,35.496695797034015,106.31980234243925,3055.824522828214,2000,2004,2000-2004
Monticola solitarius,2,0.4127313244100381,0.6282641747944155,549.3453927897602,32.1173740068813,104.95533597951447,1596.511173758418,2005,2009,2005-2009
Monticola solitarius,3,0.4253294588651362,0.6362377659533074,566.1135097494898,32.30932549342506,105.03921674823322,1682.592903757444,2010,2014,2010-2014
Monticola solitarius,4,0.4402274852887875,0.6429237624655516,585.9427829193827,32.55770322939274,105.09782441629473,1687.8035296351975,2015,2019,2015-2019
Monticola solitarius,5,0.4504766393351477,0.6323001810312697,599.5844069550817,32.95975878464268,105.1956152294652,1693.8264691994254,2020,2024,2020-2024
Motacilla alba,1,0.900535904896784,0.9966370451216228,1198.6132894175985,35.711753887717755,106.52019451819955,2630.0246367728346,2000,2004,2000-2004
Motacilla alba,2,0.985581943238643,0.9945575570926244,1311.80956645063,36.240219893087975,106.48339769481967,2024.028762824573,2005,2009,2005-2009
Motacilla alba,3,0.9856288202593994,0.9945562803922328,1311.8719597652703,36.24070364536084,106.48410747343985,2023.8479405695296,2010,2014,2010-2014
Motacilla alba,4,0.9856288345797517,0.9945562796084024,1311.8719788256506,36.24070371049566,106.48410776594983,2023.8478517086269,2015,2019,2015-2019
Motacilla alba,5,0.9856288345776537,0.9945562796079214,1311.8719788228225,36.2407037104815,106.48410776594638,2023.8478517005024,2020,2024,2020-2024
Motacilla cinerea,1,0.8551048778474647,0.8776616812187791,1138.1445924149898,36.12686617487941,106.49977854044768,2038.62761722002,2000,2004,2000-2004
Motacilla cinerea,2,0.9482522614494506,0.979529067420644,1262.1237599892227,36.11990138188974,106.5090074398062,2106.2424590016058,2005,2009,2005-2009
Motacilla cinerea,3,0.9322122480784415,0.9652570732195304,1240.7745021924102,36.0867699273806,106.48894057680025,2079.3135956174706,2010,2014,2010-2014
Motacilla cinerea,4,0.9197760685207875,0.9558332350508028,1224.2219472011557,36.04502284470824,106.47003683469438,2050.960401005028,2015,2019,2015-2019
Motacilla cinerea,5,0.9116485314979044,0.9495918579885952,1213.4041954237318,36.017985851661194,106.4577093643605,2032.0560191133027,2020,2024,2020-2024
Motacilla citreola,1,0.4256846460438478,0.3813562349402276,566.5862638843753,36.874978045459414,106.47817426084792,3047.641957373539,2000,2004,2000-2004
Motacilla citreola,2,0.45793046869006154,0.35930186773251843,609.5054538264733,37.73339712092729,106.87928009603857,2332.516768636515,2005,2009,2005-2009
Motacilla citreola,3,0.47141016224566223,0.3644243483393486,627.4469259489648,37.879338946897605,106.85671795635285,2191.659007581637,2010,2014,2010-2014
Motacilla citreola,4,0.555004223505597,0.44620479116625106,738.7106214859277,37.67174458935879,106.79505673131015,2002.9224339320508,2015,2019,2015-2019
Motacilla citreola,5,0.7291291260015057,0.672640002978372,970.4708667080017,36.86630605880265,106.63803199973327,1968.5598693290729,2020,2024,2020-2024
Motacilla tschutschensis,1,0.9431764730853933,0.9999990366263994,1255.3678856766414,35.900599658687064,106.35971910878132,2380.6086084503822,2000,2004,2000-2004
Motacilla tschutschensis,2,0.8853620381665523,0.8818954868835571,1178.4168727996846,36.30089194334501,106.49826301016516,1962.721683953565,2005,2009,2005-2009
Motacilla tschutschensis,3,0.8908281662632975,0.8818927499296745,1185.6922892964283,36.342223170465935,106.50273355616176,1943.6122277917393,2010,2014,2010-2014
Motacilla tschutschensis,4,0.8908302619330044,0.8818927499131419,1185.6950786328246,36.34223844565147,106.50273280056538,1943.6059009450544,2015,2019,2015-2019
Motacilla tschutschensis,5,0.8908302633336019,0.8818927499131743,1185.6950804970365,36.34223845587447,106.50273280009114,1943.60589673949,2020,2024,2020-2024
Myophonus caeruleus,1,0.587524444309898,0.5765951645443304,781.9950353764692,37.114064348587114,107.29847098549445,2206.1918495906325,2000,2004,2000-2004
Myophonus caeruleus,2,0.35860001240630135,0.5644403682790391,477.29661651279713,31.834348918845627,105.10919144459426,1710.5200168538645,2005,2009,2005-2009
Myophonus caeruleus,3,0.3572271902134349,0.5570431075884891,475.4693901740767,31.955446779202624,105.1942943202073,1962.9783349199738,2010,2014,2010-2014
Myophonus caeruleus,4,0.36887126783852436,0.5610223785364495,490.9676574930778,32.24945030391654,105.29822201864505,2224.3821275775144,2015,2019,2015-2019
Myophonus caeruleus,5,0.40748216899410056,0.5892055553468397,542.3587669311516,32.82229442338975,105.46233056110759,2429.695726931349,2020,2024,2020-2024
Nycticorax nycticorax,1,0.6735456126241633,0.737412841845902,896.4892104027487,35.094100623096885,105.62215420464504,1813.6655195266314,2000,2004,2000-2004
Nycticorax nycticorax,2,0.673545613394338,0.7374128425112849,896.4892114278572,35.09410062686564,105.62215420719804,1813.6655215093733,2005,2009,2005-2009
Nycticorax nycticorax,3,0.6735456133943386,0.7374128425112855,896.4892114278576,35.09410062686571,105.62215420719815,1813.6655215093733,2010,2014,2010-2014
Nycticorax nycticorax,4,0.6735456133943386,0.7374128425112855,896.4892114278576,35.09410062686571,105.62215420719815,1813.6655215093733,2015,2019,2015-2019
Nycticorax nycticorax,5,0.6735456133943386,0.7374128425112855,896.4892114278576,35.09410062686571,105.62215420719815,1813.6655215093733,2020,2024,2020-2024
Oriolus chinensis,1,0.4729947983728865,0.4861607013895643,629.5560766342986,36.068130902251305,106.29957623503829,2255.2807568786866,2000,2004,2000-2004
Oriolus chinensis,2,0.42725585885593625,0.517407610991277,568.6775481372473,34.207205495084864,105.41424346809853,1692.850580150603,2005,2009,2005-2009
Oriolus chinensis,3,0.47703985299547824,0.5680450599381072,634.9400443369834,34.43601169673575,105.52555859791903,1873.7865203178774,2010,2014,2010-2014
Oriolus chinensis,4,0.5344675448296673,0.6362310520414906,711.3763021682703,34.46844647491388,105.56864719865317,1935.825963384893,2015,2019,2015-2019
Oriolus chinensis,5,0.6045294957754448,0.7168581813785443,804.6287588771359,34.54164015614247,105.62577184878958,1998.1138494253212,2020,2024,2020-2024
Pardaliparus venustulus,1,0.46795180249776924,0.4628955311639832,622.8438491245507,36.59355439632038,106.46653980919555,2380.4533076290336,2000,2004,2000-2004
Pardaliparus venustulus,2,0.36069246803132904,0.4628128309414529,480.08167494970434,33.59672873819876,105.10515314399353,1441.589551116479,2005,2009,2005-2009
Pardaliparus venustulus,3,0.36899931561278654,0.4683231847982049,491.13808908060776,33.72063800390887,105.19189826552983,1528.9160297198257,2010,2014,2010-2014
Pardaliparus venustulus,4,0.3936985761050185,0.4882076963591157,524.0128047957733,33.981360025005024,105.33835581569093,1667.709192330682,2015,2019,2015-2019
Pardaliparus venustulus,5,0.44835304173162166,0.537333590457393,596.7578985447701,34.36787208859073,105.53322230314437,1857.7017661261848,2020,2024,2020-2024
Parus minor,1,0.6735421983355806,0.7440842292451624,896.4846659846371,35.73824793659059,106.3132027627026,2769.6042009782273,2000,2004,2000-2004
Parus minor,2,0.5488580619163992,0.7205855340107205,730.5300804107292,33.6348786208223,105.47490146894319,2134.304704007923,2005,2009,2005-2009
Parus minor,3,0.5665370357199326,0.7305531046991988,754.0607945432299,33.81700875612905,105.50532542018738,2054.2348255707343,2010,2014,2010-2014
Parus minor,4,0.6149931254646809,0.7659916923706878,818.5558499934816,34.179421180124955,105.64130803016431,2037.0543310538153,2015,2019,2015-2019
Parus minor,5,0.6933102537442983,0.8228816839461377,922.7959477336439,34.67472064321043,105.8421551041658,2043.3511173673269,2020,2024,2020-2024
Parus monticolus,1,0.3378280208018107,0.2684850594094439,449.6490956872085,39.348813066107525,108.70744289412688,2841.2857099222456,2000,2004,2000-2004
Parus monticolus,2,0.16451518317176259,0.2680962035623406,218.9697088016182,31.590881380401026,105.17145898766216,1894.5698749113958,2005,2009,2005-2009
Parus monticolus,3,0.16723787046702102,0.269253206912087,222.59360559160277,31.72759492342939,105.20776000669062,2203.125985831804,2010,2014,2010-2014
Parus monticolus,4,0.17408924339322285,0.2744034961179981,231.71278295637904,31.9607330894897,105.24818723225893,2374.8122469608234,2015,2019,2015-2019
Parus monticolus,5,0.19048811463868698,0.2884913632686574,253.53968058409615,32.40072988015814,105.34711348532436,2493.230201966047,2020,2024,2020-2024
Passer cinnamomeus,1,0.6019840596531362,0.6224050508357254,801.2407833983128,36.575635897483814,106.89523601977079,2332.7125156808916,2000,2004,2000-2004
Passer cinnamomeus,2,0.3900202631152598,0.5921198315671097,519.1169702064165,32.099561913678485,104.92505254389248,1476.1546170578986,2005,2009,2005-2009
Passer cinnamomeus,3,0.3846327087935101,0.5763590995629224,511.9461354041598,32.255248154975256,104.97144158720644,1595.2845898138514,2010,2014,2010-2014
Passer cinnamomeus,4,0.4049146886652865,0.5852128778929875,538.9414506135098,32.681673691563354,105.11942673904986,1824.0365791820257,2015,2019,2015-2019
Passer cinnamomeus,5,0.5003996849157487,0.6585829276497981,666.0319806228601,33.71917008307352,105.48943699314673,2051.878584225623,2020,2024,2020-2024
Passer montanus,1,0.7877478329780911,0.7918920529252995,1048.492365693822,36.118867638102714,106.05223078423168,1972.328174126052,2000,2004,2000-2004
Passer montanus,2,0.8850282445988997,0.8788996591131172,1177.972593561146,36.30824549974393,106.34676100973549,1937.3995097665636,2005,2009,2005-2009
Passer montanus,3,0.9414686894728095,0.9384915500962496,1253.0948256883005,36.313096387167974,106.43410457887586,1981.8352173047028,2010,2014,2010-2014
Passer montanus,4,0.970494938539144,0.9695706468600066,1291.7287631956317,36.30950691110171,106.46763719313313,2014.6767612012025,2015,2019,2015-2019
Passer montanus,5,0.9814591817123314,0.9810245601607628,1306.3221708591016,36.30961080630382,106.47888933379468,2030.2187471819955,2020,2024,2020-2024
Periparus ater,1,0.3437517196554756,0.22638285422045257,457.5335388614341,37.53642711750356,105.6840883064897,1210.203442217634,2000,2004,2000-2004
Periparus ater,2,0.310053678131619,0.22603143048606156,412.68144559317466,37.323002211489715,105.85256545944145,1483.5517366145484,2005,2009,2005-2009
Periparus ater,3,0.3273287281674671,0.2572030535496199,435.67453719090815,37.185819919913534,106.02683857901008,1748.7792252611157,2010,2014,2010-2014
Periparus ater,4,0.37362821737141905,0.31199554328631207,497.2991573213387,37.056806602567114,106.16968467437553,1979.4196941299235,2015,2019,2015-2019
Periparus ater,5,0.4401941197186378,0.3874171691419974,585.8983733455184,36.90466753928331,106.27012932440834,2162.6535791135634,2020,2024,2020-2024
Pernis ptilorhynchus,1,0.5390134520623947,0.6101187131224431,717.4269046950601,34.40949563949986,104.93156090296941,1372.2168282599148,2000,2004,2000-2004
Pernis ptilorhynchus,2,0.4902316208973056,0.58168802305701794,652.4982874143286,34.24894237250862,105.42267985187478,1547.6082431586549,2005,2009,2005-2009
Pernis ptilorhynchus,3,0.4937631060967963,0.5765939097550918,657.1986942148319,34.48963856432281,105.50430006746164,1558.9500468998006,2010,2014,2010-2014
Pernis ptilorhynchus,4,0.5764266455700119,0.6396250292183691,767.2238652536834,35.127367239925135,105.95657709866164,1606.8698483314492,2015,2019,2015-2019
Pernis ptilorhynchus,5,0.7509837639608388,0.813543296078346,999.5593898318904,35.567495118044064,106.17530306050922,1966.8310862046349,2020,2024,2020-2024
Phalacrocorax carbo,1,0.46760597342061727,0.37840752187441673,622.3835506228514,37.78986066508215,106.82667292721912,1948.2456527639495,2000,2004,2000-2004
Phalacrocorax carbo,2,0.4898566684928759,0.3911301189071096,651.9992257639974,37.84169669541409,106.84241175576692,1894.9691561061486,2005,2009,2005-2009
Phalacrocorax carbo,3,0.5367217921894699,0.43096601144590496,714.3767054041723,37.77923778363983,106.7985503577899,1850.6881472552486,2010,2014,2010-2014
Phalacrocorax carbo,4,0.6327396217103842,0.5372694815884855,842.1764364965401,37.4121967395501,106.68607462601497,1846.0436203531729,2015,2019,2015-2019
Phalacrocorax carbo,5,0.7886072429811477,0.7361639228994765,1049.636240407883,36.78253101736023,106.54923431207109,1914.2746341084269,2020,2024,2020-2024
Phasianus colchicus,1,0.4103951042261518,0.34819295596219013,546.2358837250083,36.499372581583174,105.64631129835922,1289.674345859764,2000,2004,2000-2004
Phasianus colchicus,2,0.4749234911112719,0.4234377820961516,632.1231666690855,36.429355291551815,105.83580522233362,1517.2741740593667,2005,2009,2005-2009
Phasianus colchicus,3,0.5600065437768813,0.523305804283736,745.3687097670193,36.30901204155362,105.98205317136926,1697.2097911119506,2010,2014,2010-2014
Phasianus colchicus,4,0.6572089141278639,0.6362241435237102,874.7450647041719,36.21230300610068,106.09858609431474,1842.7223806405386,2015,2019,2015-2019
Phasianus colchicus,5,0.7547456531931561,0.7480319809806876,1004.5664644001145,36.15400157956318,106.19008880720108,1952.8437417228622,2020,2024,2020-2024
Phoenicurus auroreus,1,0.6422711415808249,0.7083759593133655,854.8628894440619,35.76625607542046,106.23756740415008,2573.889294616714,2000,2004,2000-2004
Phoenicurus auroreus,2,0.5652887811569336,0.7094209639052561,752.3993677198682,34.08170437240997,105.55230446166489,1929.6400846965128,2005,2009,2005-2009
Phoenicurus auroreus,3,0.6149969182648104,0.742879558336225,818.5608982104424,34.44296287624603,105.6576024831974,1899.620901692412,2010,2014,2010-2014
Phoenicurus auroreus,4,0.6736660679961239,0.7895480251530272,896.6495365028557,34.72445457571911,105.76828347631604,1909.3882266573814,2015,2019,2015-2019
Phoenicurus auroreus,5,0.7357569812881593,0.838612356707395,979.2925420945242,34.99749385438365,105.88909706798543,1941.2594953964926,2020,2024,2020-2024
Phoenicurus fuliginosus,1,0.5682461204780075,0.7795268829571123,756.3355863562367,33.42999343777347,105.95898816662553,3441.930191893867,2000,2004,2000-2004
Phoenicurus fuliginosus,2,0.46956889386129985,0.7500273999530713,624.9961977293872,31.703025655822977,105.28559536205806,964.5395512490211,2005,2009,2005-2009
Phoenicurus fuliginosus,3,0.4695683448453065,0.7500273877112739,624.9954669890998,31.703008559706095,105.28558958830627,964.4741414650703,2010,2014,2010-2014
Phoenicurus fuliginosus,4,0.4695683448450919,0.7500273877112739,624.9954669888117,31.70300855969878,105.28558958830376,964.4741414312645,2015,2019,2015-2019
Phoenicurus fuliginosus,5,0.4695683448450919,0.7500273877112739,624.9954669888117,31.70300855969878,105.28558958830376,964.4741414312645,2020,2024,2020-2024
Phoenicurus ochruros,1,0.22129521369870384,0.23963958837364777,294.5439294329707,35.10818049193948,105.51678761757474,1811.423692523083,2000,2004,2000-2004
Phoenicurus ochruros,2,0.21458760505726965,0.23885448462878264,285.616102331225,35.036926338658525,105.67508862363164,1988.7220086840462,2005,2009,2005-2009
Phoenicurus ochruros,3,0.21891354056640697,0.24616320665845945,291.3739224938867,35.10006633604879,105.84929696727639,2134.939316656357,2010,2014,2010-2014
Phoenicurus ochruros,4,0.2416846215218513,0.2696234604464566,321.6822312455849,35.31117351686899,106.05942839279591,2232.1950520676337,2015,2019,2015-2019
Phoenicurus ochruros,5,0.2950264124089226,0.3214109156244722,392.68015491628466,35.63046512161133,106.27768865249465,2265.7085045212993,2020,2024,2020-2024
Phylloscopus fuscatus,1,0.6999939621870805,0.80918678748703,931.6919636710273,34.8558503171886,105.9147465863708,938.8690862509886,2000,2004,2000-2004
Phylloscopus fuscatus,2,0.6047423643163817,0.7246774114369072,804.9120869051102,34.79405108241893,106.19087862506171,1275.992317471654,2005,2009,2005-2009
Phylloscopus fuscatus,3,0.6545946032796389,0.7611497798117383,871.2654169651828,35.058430755104965,106.23801582134348,1480.4235441934604,2010,2014,2010-2014
Phylloscopus fuscatus,4,0.7119862510455779,0.8032099341047766,947.6537001416481,35.317937415407776,106.2842312730807,1656.9810806722637,2015,2019,2015-2019
Phylloscopus fuscatus,5,0.7736433706967172,0.8483623344784349,1029.7193263973445,35.55669113132129,106.32746282411595,1802.0119032224975,2020,2024,2020-2024
Phylloscopus inornatus,1,0.8402141962900191,0.9215740959476668,1118.3250952620122,35.37283947240568,106.1052047782991,1773.4783410856885,2000,2004,2000-2004
Phylloscopus inornatus,2,0.768917955579203,0.8433775661401085,1023.42979887594,35.4133367407719,106.23915439657291,1770.7157860125599,2005,2009,2005-2009
Phylloscopus inornatus,3,0.7457280784383725,0.8207715986794716,992.5640724014727,35.400757412196086,106.2533045856647,1787.7271311412483,2010,2014,2010-2014
Phylloscopus inornatus,4,0.7389145612768626,0.814110914806605,983.4952810595261,35.39701731993612,106.25756440646592,1792.8847489477632,2015,2019,2015-2019
Phylloscopus inornatus,5,0.7368972305734779,0.812137133284863,980.8102138932989,35.39590636667714,106.2588349542766,1794.4259873781964,2020,2024,2020-2024
Phylloscopus proregulus,1,0.8276308330509906,0.8493398822646193,1101.5766387908773,36.06792105506884,106.35804881127511,2127.7471999441964,2000,2004,2000-2004
Phylloscopus proregulus,2,0.7752257773506355,0.8413466209065833,1031.8255096537134,35.515740362544925,106.13743292013314,1829.8642409895601,2005,2009,2005-2009
Phylloscopus proregulus,3,0.7752247071916558,0.8413464576748232,1031.8240852720996,35.5157283242693,106.13742811040942,1829.857085066033,2010,2014,2010-2014
Phylloscopus proregulus,4,0.7752247071698027,0.8413464576714899,1031.8240852430317,35.51572832402312,106.13742811030934,1829.8570849199014,2015,2019,2015-2019
