species,block_id,block_label,detection_prob_mean,detection_prob_median,detection_prob_l95,detection_prob_u95
Hemixos castanonotus,3,2010-2014,0.173742952321478,0.17273249531828455,0.1494438499922846,0.1923292376944174
Hemixos castanonotus,4,2015-2019,0.23791146851354886,0.23791928823062258,0.21435427312472866,0.2618180463519239
Hemixos castanonotus,5,2020-2024,0.3358388678890486,0.33540025736203644,0.3127153899746943,0.35575332019163786
Muscicapa sibirica,1,2000-2004,0.027454229649202896,0.027311759265160822,0.024031031779235226,0.032398000059227314
Muscicapa sibirica,2,2005-2009,0.027454348398824508,0.027312015886490817,0.02403163536108661,0.03239820967756184
Muscicapa sibirica,3,2010-2014,0.026245056556114567,0.02591308747130707,0.022578808134736013,0.030297670677998836
Muscicapa sibirica,4,2015-2019,0.04634188406869681,0.045909738042545806,0.04129297448106248,0.05258397759017821
Muscicapa sibirica,5,2020-2024,0.08286210592374241,0.08227861672743142,0.07418755437335985,0.09028342266787007
Picumnus innominatus,1,2000-2004,0.06494775737047226,0.06480327587994078,0.05425026810047291,0.07554732554248014
Picumnus innominatus,2,2005-2009,0.06494740826051039,0.06480450138887345,0.05425020530773922,0.07554663091254282
Picumnus innominatus,3,2010-2014,0.06354332878519592,0.06364459833766502,0.051647265156399794,0.07460591969619351
Picumnus innominatus,4,2015-2019,0.10651135373823892,0.10709288758413998,0.09333118066340847,0.12020248885711024
Picumnus innominatus,5,2020-2024,0.181298177928162,0.18203675126281169,0.16424604293240083,0.19878742084939754
Aix galericulata,1,2000-2004,0.0443161030047481,0.04434991487482004,0.03825278249421307,0.051978517699414
Aix galericulata,2,2005-2009,0.044315214474076714,0.04434909406068269,0.038253259847231366,0.05197199714510994
Aix galericulata,3,2010-2014,0.04424069648292604,0.04424689625538322,0.03848399320976408,0.04988014533891006
Aix galericulata,4,2015-2019,0.0702462333559129,0.07025028437771179,0.06269721043492658,0.07951148736760719
Aix galericulata,5,2020-2024,0.11701761042539208,0.11682137278170664,0.10764846316163827,0.1286407238953098
Butorides striata,1,2000-2004,0.03905510630351816,0.03877444202713748,0.032839803649740935,0.045501276115151326
Butorides striata,2,2005-2009,0.03905498096678615,0.03877681717168252,0.032837241115081815,0.04550256203919488
Butorides striata,3,2010-2014,0.03700008788700127,0.036626936714316355,0.031819031104764486,0.042858204159457486
Butorides striata,4,2015-2019,0.06424135290206355,0.06356157625123837,0.05603806181378736,0.07277289272892051
Butorides striata,5,2020-2024,0.11092813659172107,0.10989327664399676,0.1010369204600907,0.12276181489776072
Eremophila alpestris,1,2000-2004,0.28529570880098143,0.2838447987740562,0.26049245970991525,0.31857678389116406
Eremophila alpestris,2,2005-2009,0.2853032514781319,0.28385225848268947,0.2605037302212653,0.3185815243901732
Eremophila alpestris,3,2010-2014,0.3281916589372577,0.327814033457076,0.3039246273222465,0.36288793736155633
Eremophila alpestris,4,2015-2019,0.3369327901347105,0.3361725955095455,0.30972899892384975,0.3713636638618934
Eremophila alpestris,5,2020-2024,0.4068020202472084,0.4069506947081002,0.37647168518947366,0.44030336988735147
Saxicola maurus,1,2000-2004,0.09300582626604087,0.09312076164448227,0.08077348556764835,0.1050436150248722
Saxicola maurus,2,2005-2009,0.09299944905792545,0.09311306424622048,0.08076671145822661,0.10503628288773335
Saxicola maurus,3,2010-2014,0.10325801970393166,0.10380564431141241,0.08852522031131611,0.11801701464342429
Saxicola maurus,4,2015-2019,0.12756527726004332,0.12779092518898832,0.11367341572884909,0.1423949492161081
Saxicola maurus,5,2020-2024,0.18223475430117636,0.1831893520636939,0.16460999442516525,0.1993785647436621
Pycnonotus jocosus,1,2000-2004,0.38722783404890376,0.3892790321422447,0.34560609493891803,0.4240325560542345
Pycnonotus jocosus,2,2005-2009,0.38725862613307044,0.38929177538891824,0.34562363361226095,0.42405653597285325
Pycnonotus jocosus,3,2010-2014,0.3846631224153144,0.38437621783069253,0.34634838954614244,0.42006079001912516
Pycnonotus jocosus,4,2015-2019,0.440681106842345,0.4432475177868925,0.40628669231992387,0.47149953773429754
Pycnonotus jocosus,5,2020-2024,0.503516459686657,0.5042678805928145,0.4761892242922202,0.5288625326514496
Cisticola juncidis,1,2000-2004,0.03764075267801653,0.03747498275391084,0.0315007958948675,0.04490886626563406
Cisticola juncidis,2,2005-2009,0.037641601551212676,0.03747718925607682,0.0315018720617663,0.04490688949062301
Cisticola juncidis,3,2010-2014,0.03908265637782015,0.03893599900775371,0.03260048156031588,0.047844176045566345
Cisticola juncidis,4,2015-2019,0.0640538172916696,0.063848247904437,0.05534426292537807,0.0747998693734636
Cisticola juncidis,5,2020-2024,0.11572292931578872,0.11559305895966815,0.10372648662233865,0.1310040535488594
Circus spilonotus,1,2000-2004,0.07033835737561668,0.0702839104494212,0.05975000887089434,0.08230148652629644
Circus spilonotus,2,2005-2009,0.07033559023756862,0.07028441985647471,0.059748071702014724,0.08229915407793158
Circus spilonotus,3,2010-2014,0.07398745932890025,0.07371823294782584,0.0619373128775566,0.08920305539268779
Circus spilonotus,4,2015-2019,0.10425988825367388,0.10463906480443207,0.09038163070924742,0.11855568341672396
Circus spilonotus,5,2020-2024,0.1612777821831092,0.1617934775919273,0.14371653641607648,0.18054622055190106
Culicicapa ceylonensis,1,2000-2004,0.12889207488163282,0.12819009815835428,0.11315409191575858,0.1499623567821369
Culicicapa ceylonensis,2,2005-2009,0.1288961128162723,0.12819259725684715,0.1131558136479187,0.14996877022143312
Culicicapa ceylonensis,3,2010-2014,0.12878165899586025,0.1288676355160286,0.11220380516796087,0.1510756859620333
Culicicapa ceylonensis,4,2015-2019,0.17520005883444284,0.175092403690616,0.1571324239090534,0.19765954720124476
Culicicapa ceylonensis,5,2020-2024,0.24359895211026883,0.24310698299952754,0.22396849752928422,0.2699723000832624
Turdus hortulorum,1,2000-2004,0.04122035630239321,0.04071800748650421,0.03248510354265094,0.05020010773204356
Turdus hortulorum,2,2005-2009,0.04122445444860381,0.040721773100116126,0.03248732008594641,0.05020714058393187
Turdus hortulorum,3,2010-2014,0.039044282264686106,0.03848674167805152,0.031087233135744553,0.04729576150475626
Turdus hortulorum,4,2015-2019,0.06821008605392756,0.06741891427561392,0.056131445387200295,0.07971459843447998
Turdus hortulorum,5,2020-2024,0.1183612597485955,0.11767191948698336,0.10203670810973733,0.1332165993327884
Phoenicurus frontalis,1,2000-2004,0.1514000223707315,0.15024303376448817,0.12652120466429603,0.1735331617933297
Phoenicurus frontalis,2,2005-2009,0.15139686038393876,0.15024258549164093,0.12652246399960546,0.17353039947461998
Phoenicurus frontalis,3,2010-2014,0.17341403336365982,0.17403588144103183,0.1530573475826809,0.19990030773077266
Phoenicurus frontalis,4,2015-2019,0.21586158610399114,0.2153771893401349,0.19202156846157187,0.24348467308362787
Phoenicurus frontalis,5,2020-2024,0.3159909077808705,0.31402200733074215,0.2984897708031441,0.3460683882905947
Gracupica nigricollis,1,2000-2004,0.12793856010010685,0.12834160534516603,0.10761042259688625,0.14768513361581034
Gracupica nigricollis,2,2005-2009,0.1279501514070107,0.12835320292764002,0.10762536880699888,0.1476916332606853
Gracupica nigricollis,3,2010-2014,0.15405959992165663,0.15428517996609298,0.12822092004129196,0.1750080174852104
Gracupica nigricollis,4,2015-2019,0.1866130000359792,0.18757640888816807,0.1638134222295981,0.20899562436965327
Gracupica nigricollis,5,2020-2024,0.28211369834011496,0.284264177679233,0.2560170771788336,0.3082430372747852
Lanius sphenocercus,1,2000-2004,0.08654818095643682,0.08645800645757373,0.07417451900200063,0.09645183067346783
Lanius sphenocercus,2,2005-2009,0.08654422350152895,0.0864579071312305,0.07417077834506373,0.09644530926344444
Lanius sphenocercus,3,2010-2014,0.08226643170833592,0.08298268713741071,0.07022536037434876,0.0928282804872037
Lanius sphenocercus,4,2015-2019,0.12190458664533642,0.12199252649155803,0.10749105309176979,0.13384843486721199
Lanius sphenocercus,5,2020-2024,0.1764537637294048,0.17685128573868603,0.1615168035374993,0.18999445158117953
Corvus corax,1,2000-2004,0.22469525544298805,0.22445043456241223,0.19853134313404197,0.2544885466413156
Corvus corax,2,2005-2009,0.2246879562322102,0.2244336314570938,0.19853433462218462,0.254474869773392
Corvus corax,3,2010-2014,0.265655716446641,0.26335545806350813,0.24053681431636526,0.28947336965074677
Corvus corax,4,2015-2019,0.2879969626573188,0.28828293288344775,0.2613658021362261,0.32054345307867277
Corvus corax,5,2020-2024,0.3782783737988341,0.37863819158560086,0.34963292492444203,0.4067953094512606
Dendrocitta formosae,1,2000-2004,0.12302309733435549,0.12155585560591196,0.10342128373359344,0.14277186331899078
Dendrocitta formosae,2,2005-2009,0.123034828521626,0.12157703392673119,0.10343422587955634,0.14278456506901274
Dendrocitta formosae,3,2010-2014,0.12744132407990544,0.12666595182572105,0.10862038371719944,0.146315301634032
Dendrocitta formosae,4,2015-2019,0.174020389100769,0.17321286382895093,0.15093280084276692,0.19399495268836084
Dendrocitta formosae,5,2020-2024,0.2525825999875084,0.2517161093323224,0.22708201865767377,0.27753463109587334
Anthus rubescens,1,2000-2004,0.026662077320248657,0.026523613199018227,0.02221763148580365,0.03218814655301867
Anthus rubescens,2,2005-2009,0.02666135648037456,0.026522961906022588,0.022217786198086127,0.03218771683965609
Anthus rubescens,3,2010-2014,0.02816411105148457,0.02816885314589514,0.023307739649752014,0.03292328023896108
Anthus rubescens,4,2015-2019,0.04650094975530858,0.04652361845838781,0.03954314122686496,0.053985289811213436
Anthus rubescens,5,2020-2024,0.08704178154048307,0.0873471575710783,0.07583580686809215,0.0982791482230857
Cinclus pallasii,1,2000-2004,0.1366127767187271,0.13784277820121432,0.11211761717956555,0.1566669515849345
Cinclus pallasii,2,2005-2009,0.13661712052795522,0.13784500178990672,0.11212065191446313,0.15668387275584653
Cinclus pallasii,3,2010-2014,0.15258766451914263,0.15333648377403403,0.12500819621255108,0.17561239508583823
Cinclus pallasii,4,2015-2019,0.18916571828197443,0.19078376572912886,0.16074137918990505,0.21054079401799738
Cinclus pallasii,5,2020-2024,0.2700569491948574,0.2707883631733701,0.23940185741840148,0.2930395619187992
Pycnonotus aurigaster,1,2000-2004,0.3344170528018363,0.3339159170759516,0.2951860143733561,0.37871210725613125
Pycnonotus aurigaster,2,2005-2009,0.33447736183490456,0.3339750177283687,0.2952518671109893,0.37889411863171313
Pycnonotus aurigaster,3,2010-2014,0.34214856432508906,0.34124030018361523,0.30486081848697993,0.3812258182989025
Pycnonotus aurigaster,4,2015-2019,0.3999142288507008,0.3993309433845418,0.3640197935636781,0.4419034079749273
Pycnonotus aurigaster,5,2020-2024,0.4806201092948036,0.47902289477624516,0.4490302565661906,0.5164480518969099
Limosa limosa,1,2000-2004,0.09440778928726297,0.09352655408377013,0.08117343524020917,0.11175903163891046
Limosa limosa,2,2005-2009,0.09440544307391736,0.09352182411932901,0.08117288862534139,0.11175986839270814
Limosa limosa,3,2010-2014,0.09805683296504833,0.09833869917958721,0.08417312714958115,0.11548685377554706
Limosa limosa,4,2015-2019,0.13484220306872902,0.1349945003339492,0.11794088569315135,0.1548157269148561
Limosa limosa,5,2020-2024,0.19924924852269238,0.1988356758939154,0.17915624957843093,0.22036886649684684
Troglodytes troglodytes,1,2000-2004,0.05713767310239716,0.05583804263258798,0.04793596400543198,0.07134290346601166
Troglodytes troglodytes,2,2005-2009,0.057137418227385176,0.05583939953591843,0.047936831076515515,0.0713410191046535
Troglodytes troglodytes,3,2010-2014,0.06733817547793566,0.0657430708277394,0.055824683057369526,0.08492864106682267
Troglodytes troglodytes,4,2015-2019,0.09013573676704903,0.08825424662751585,0.07736522713663985,0.10959147626794778
Troglodytes troglodytes,5,2020-2024,0.1509764404827498,0.14884139308685596,0.13200066865527774,0.17794434902520098
Trochalopteron elliotii,1,2000-2004,0.27341586637788945,0.27153353394682767,0.23545929308522104,0.3077628777579333
Trochalopteron elliotii,2,2005-2009,0.27341057713146344,0.27153451075437485,0.23547010816546443,0.3077686602140934
Trochalopteron elliotii,3,2010-2014,0.2963675030515034,0.29629698850932185,0.26511839189010294,0.33363092564563557
Trochalopteron elliotii,4,2015-2019,0.3603823372449903,0.35957410346704355,0.32696987801870453,0.3927044961008736
Trochalopteron elliotii,5,2020-2024,0.47599802983570044,0.4759860435392014,0.44814596146522384,0.5053428479756813
Chlidonias leucopterus,1,2000-2004,0.07125311737688568,0.0697281991257302,0.05968986044738437,0.08480119105071185
Chlidonias leucopterus,2,2005-2009,0.07124626291964158,0.0697170386950324,0.05968261830853127,0.0847952263358686
Chlidonias leucopterus,3,2010-2014,0.07340361204477638,0.07276065986282479,0.061981102316113056,0.08750363123235
Chlidonias leucopterus,4,2015-2019,0.1023488309539407,0.10128346689267906,0.08923034757982731,0.11940573409052276
Chlidonias leucopterus,5,2020-2024,0.153000924502742,0.15235402605678222,0.135888583737721,0.1725781446193887
Ceryle rudis,1,2000-2004,0.1103537559651973,0.10977207016117109,0.09577577137690971,0.12821274105023606
Ceryle rudis,2,2005-2009,0.11034724668197608,0.10976065257001336,0.09577252224784394,0.128207134774961
Ceryle rudis,3,2010-2014,0.1135267437440032,0.11318187899206553,0.09667426675993528,0.1322197686535454
Ceryle rudis,4,2015-2019,0.1599056637864604,0.1593384175260702,0.14201841751529568,0.18143116993687902
Ceryle rudis,5,2020-2024,0.23830409292059385,0.2366521643540841,0.21460452504431568,0.26378172502370645
Tringa stagnatilis,1,2000-2004,0.0823353287150231,0.08246265616120863,0.06901049303922348,0.09679785009582852
Tringa stagnatilis,2,2005-2009,0.08233598807969704,0.0824624385991384,0.06901318280275293,0.09680129632766143
Tringa stagnatilis,3,2010-2014,0.08228762600432947,0.08281901363490159,0.06844750484017842,0.09687319958148313
Tringa stagnatilis,4,2015-2019,0.12083629250285885,0.12088520676589085,0.10615464456692394,0.13863125916240768
Tringa stagnatilis,5,2020-2024,0.18339855600578073,0.18296900458299395,0.16550172078257838,0.2013907811533994
Spatula querquedula,1,2000-2004,0.02924810598547542,0.02916076870307114,0.024253858284837827,0.035147765850585974
Spatula querquedula,2,2005-2009,0.029250217321031554,0.02916206375646408,0.02425531523511274,0.035152920529959324
Spatula querquedula,3,2010-2014,0.03042222501570542,0.03044567834350428,0.025131121455086402,0.03504440228445246
Spatula querquedula,4,2015-2019,0.04839704417093578,0.04799931168116334,0.04174006992940364,0.05629619979370215
Spatula querquedula,5,2020-2024,0.08536040846004352,0.08489404275146023,0.07567043707703944,0.09510869379224889
Phylloscopus humei,1,2000-2004,0.0630332751062097,0.0625525705646364,0.05436342434233638,0.07287427588297969
Phylloscopus humei,2,2005-2009,0.06302755816762795,0.06254772186547597,0.05435924255429194,0.07287451268744277
Phylloscopus humei,3,2010-2014,0.08122766290123114,0.07993640872873092,0.07055073034112157,0.09411701015979265
Phylloscopus humei,4,2015-2019,0.09604092641202865,0.09538288015728533,0.08430372202257379,0.10754301346807464
Phylloscopus humei,5,2020-2024,0.1563380567988389,0.1558717840698706,0.14007038466057226,0.16950848437964214
Phylloscopus borealis,1,2000-2004,0.018195373536404064,0.01823042868025867,0.01577328327050048,0.0218553969470073
Phylloscopus borealis,2,2005-2009,0.01819280489713733,0.018228348217095024,0.015770605392041323,0.021853601093144964
Phylloscopus borealis,3,2010-2014,0.016710071726659115,0.016413642499714783,0.014338045170177447,0.020476138130902866
Phylloscopus borealis,4,2015-2019,0.0318236199100647,0.031787533996221126,0.028193593249477428,0.037336552685800696
Phylloscopus borealis,5,2020-2024,0.05926570476778077,0.059088190781690905,0.05339844666928423,0.0683266847032448
Halcyon smyrnensis,1,2000-2004,0.1358842615114318,0.13583177310076766,0.11902611302637092,0.1540518675260156
Halcyon smyrnensis,2,2005-2009,0.13591677279311767,0.13586535179538092,0.1190686610142367,0.15407912353449216
Halcyon smyrnensis,3,2010-2014,0.14479232889959812,0.1446749241663129,0.12549506104680339,0.1635135633703036
Halcyon smyrnensis,4,2015-2019,0.1879812227214913,0.187982614055082,0.16794508016742898,0.20748557376019086
Halcyon smyrnensis,5,2020-2024,0.26683852158682986,0.26657720833971044,0.243625834822931,0.2878187520711211
Ardea purpurea,1,2000-2004,0.06358076707216746,0.06372838394283217,0.053123338044568154,0.07451492569513127
Ardea purpurea,2,2005-2009,0.06357800574154887,0.06372454081659636,0.0531221265045525,0.0745113123691505
Ardea purpurea,3,2010-2014,0.06062618800418576,0.05983211320652003,0.0511891842094202,0.07212526578782773
Ardea purpurea,4,2015-2019,0.0930446770018955,0.09312422136009778,0.08083252348908872,0.10593569605544455
Ardea purpurea,5,2020-2024,0.1409802603188467,0.14054181850672456,0.1254205938013085,0.15818833971666552
Pericrocotus solaris,1,2000-2004,0.08585206307601881,0.08595050767008217,0.07579460420180843,0.09786369954561168
Pericrocotus solaris,2,2005-2009,0.08585748803183492,0.08595327142554193,0.07580076544921664,0.09787509157745837
Pericrocotus solaris,3,2010-2014,0.09053403581769719,0.09048961341382702,0.07917648662646559,0.10561950315895811
Pericrocotus solaris,4,2015-2019,0.1261601365678554,0.12631380439976062,0.11294255045344076,0.13934261332907702
Pericrocotus solaris,5,2020-2024,0.19245563072688274,0.193004767557864,0.1740487222474821,0.2082141844452837
Regulus regulus,1,2000-2004,0.05243370514320564,0.0524596601434404,0.045801109988918044,0.06133378240259114
Regulus regulus,2,2005-2009,0.052433602560894944,0.05245851469209423,0.04580220660626489,0.061334578727772725
Regulus regulus,3,2010-2014,0.054521781525146515,0.05449878626839111,0.04731099716765807,0.06209282070564442
Regulus regulus,4,2015-2019,0.08232770444081591,0.08250811430610307,0.0737389913773755,0.09397153317962942
Regulus regulus,5,2020-2024,0.1358428587055867,0.1359384628994105,0.12178630488551637,0.1501320316317636
Accipiter soloensis,1,2000-2004,0.030292549256410988,0.03066991663966738,0.021940557255785482,0.0358956225155358
Accipiter soloensis,2,2005-2009,0.030293884665068792,0.030670760826170783,0.02194157604008664,0.03589746486568018
Accipiter soloensis,3,2010-2014,0.031703384750304583,0.03199168451914025,0.022335517962357727,0.03768967684688763
Accipiter soloensis,4,2015-2019,0.05039829047198144,0.05081474144860785,0.038059888072989566,0.05829435940779133
Accipiter soloensis,5,2020-2024,0.08940742791653336,0.09008357351911883,0.07170640431073332,0.10168048510944723
Aquila chrysaetos,1,2000-2004,0.08078038908205648,0.08014941818657234,0.06746415908871548,0.09611079134138314
Aquila chrysaetos,2,2005-2009,0.0807744532193636,0.08014230083187497,0.06745807794286242,0.09610978838473479
Aquila chrysaetos,3,2010-2014,0.09678842655883901,0.0959926795898435,0.08334675752374378,0.1115236593261184
Aquila chrysaetos,4,2015-2019,0.11929039714326714,0.11934638347596424,0.1027077430821232,0.1384054180112788
Aquila chrysaetos,5,2020-2024,0.1855732095712489,0.18587711966804504,0.16346095639042477,0.2084849485593984
Emberiza tristrami,1,2000-2004,0.03185639380229583,0.0314918756497069,0.025979977680397674,0.038631716570674164
Emberiza tristrami,2,2005-2009,0.031857382298560964,0.03149435795298408,0.02598126657098446,0.03863210973929444
Emberiza tristrami,3,2010-2014,0.029231818125661314,0.02925814411186517,0.023970504706335334,0.034668190934604604
Emberiza tristrami,4,2015-2019,0.05403895050885539,0.05366175752219759,0.04531425584972976,0.06380499622274557
Emberiza tristrami,5,2020-2024,0.09646017509437275,0.09653863599910484,0.08275506295504871,0.11001610307398808
Larus argentatus,1,2000-2004,0.1654019186629908,0.16377743339712486,0.14303453945302125,0.19007402233446966
Larus argentatus,2,2005-2009,0.16540242530629432,0.1637806293969902,0.14304230722411632,0.19006639424213018
Larus argentatus,3,2010-2014,0.13044939823430768,0.12978624979714637,0.11281060811828204,0.14775951437541937
Larus argentatus,4,2015-2019,0.20343240052260114,0.2018454703945316,0.18153532628497615,0.22876044265714296
Larus argentatus,5,2020-2024,0.24912515870861318,0.24865109109144679,0.22719518683515444,0.2771829979043454
Ptyonoprogne rupestris,1,2000-2004,0.10474028244681347,0.1044485480913177,0.09171033875283295,0.11786764842977636
Ptyonoprogne rupestris,2,2005-2009,0.10473844102731453,0.10444877637093111,0.09170981157406842,0.11787108398077041
Ptyonoprogne rupestris,3,2010-2014,0.12783917480635723,0.12826513632762618,0.1126167285597312,0.14419713164652984
Ptyonoprogne rupestris,4,2015-2019,0.14859967139893823,0.14905922302621155,0.13360353162545155,0.1644583323032245
Ptyonoprogne rupestris,5,2020-2024,0.2209124377929253,0.22173863813252245,0.20219308422633567,0.24132970224942174
Riparia diluta,1,2000-2004,0.07468965927538376,0.07477464994540428,0.06511906131949419,0.08680887400201083
Riparia diluta,2,2005-2009,0.0746934638681464,0.07477775036978714,0.06512143074260633,0.08681171738206775
Riparia diluta,3,2010-2014,0.09420338635624606,0.09444484280567181,0.08202294833429097,0.10896917833591471
Riparia diluta,4,2015-2019,0.10524846711517502,0.10474009254836668,0.09373747378964711,0.1186759147679697
Riparia diluta,5,2020-2024,0.15719827079305995,0.15664959321967697,0.14256035418231078,0.17521554509953205
Psilopogon virens,1,2000-2004,0.1268576876553679,0.12731759808929063,0.10832697304760304,0.1477035726401727
Psilopogon virens,2,2005-2009,0.1268719208774997,0.12733485292186486,0.1083416354436504,0.14772391295272724
Psilopogon virens,3,2010-2014,0.1417764277263399,0.14212329427048434,0.11929655960954444,0.16620103159419228
Psilopogon virens,4,2015-2019,0.17288042403988624,0.17231406503191807,0.15183213965763045,0.1967416660609894
Psilopogon virens,5,2020-2024,0.2436228989549878,0.24288207457554967,0.2190265204704732,0.26905690305735247
Ardea intermedia,1,2000-2004,0.030020806887725383,0.02997978948284405,0.02488754271092608,0.03737701819333975
Ardea intermedia,2,2005-2009,0.030019992308761737,0.029978266197915323,0.024884411640452568,0.03737762534603342
Ardea intermedia,3,2010-2014,0.03580116791212055,0.036277967001516226,0.029521352518195924,0.04440258227975276
Ardea intermedia,4,2015-2019,0.053031846673010793,0.05310660109027124,0.045474378107276406,0.06379151641474194
Ardea intermedia,5,2020-2024,0.10159649024192852,0.10156139773295934,0.08854788247399113,0.11793373680339353
Picoides canicapillus,1,2000-2004,0.07179514495750328,0.07123011036682544,0.06252609436700277,0.08326201974527883
Picoides canicapillus,2,2005-2009,0.07179508922329197,0.07123234164740241,0.06252531876906689,0.08325809921257135
Picoides canicapillus,3,2010-2014,0.07537303205013918,0.07344586501007848,0.06582004374691072,0.08667576066726747
Picoides canicapillus,4,2015-2019,0.11008872830186697,0.10941408401442893,0.098570765334923,0.1266944945224959
Picoides canicapillus,5,2020-2024,0.17603583079062904,0.17493070841579855,0.15866781453021322,0.19658490495078937
Accipiter gentilis,1,2000-2004,0.022669483329793315,0.02268568638668965,0.019350499225613597,0.026084235533284095
Accipiter gentilis,2,2005-2009,0.02266626180992158,0.022680801764150844,0.019349789145527378,0.026073636635863075
Accipiter gentilis,3,2010-2014,0.02432901767786702,0.023890296572084063,0.02067507906369729,0.027891605491092066
Accipiter gentilis,4,2015-2019,0.03743041017075327,0.0375143618427274,0.03264173227872357,0.04189411669910315
Accipiter gentilis,5,2020-2024,0.06636317579434964,0.06676654358399514,0.059281659030111,0.07271407972225633
Accipiter virgatus,1,2000-2004,0.025205510850068828,0.025523578061914794,0.020880551171859094,0.02907999207761763
Accipiter virgatus,2,2005-2009,0.025207207021691585,0.02552609175427651,0.02088176741590763,0.02908088042838994
Accipiter virgatus,3,2010-2014,0.02630783005252726,0.026267932586864155,0.021640616654732728,0.03006171513328889
Accipiter virgatus,4,2015-2019,0.04365321983090365,0.04381212333072866,0.03736140311489605,0.048973723175477664
Accipiter virgatus,5,2020-2024,0.08106471723614855,0.08212041713498608,0.07200602694474764,0.08856416308441088
Calidris temminckii,1,2000-2004,0.02909212006897872,0.029138328987401617,0.02518601327728344,0.03424856033358403
Calidris temminckii,2,2005-2009,0.029091330760974192,0.029136450751069312,0.02518628879356482,0.03424950896640468
Calidris temminckii,3,2010-2014,0.031481571589460265,0.03168894826288675,0.02634736604218458,0.03702606720566872
Calidris temminckii,4,2015-2019,0.04776990625295467,0.04802660033540851,0.04201229987920525,0.054873932985336
Calidris temminckii,5,2020-2024,0.08392375078908315,0.08442113101384899,0.07478523560262272,0.09397462695455794
Prinia flaviventris,1,2000-2004,0.1796601888688697,0.1795942320543374,0.1506487941645593,0.2173867152750803
Prinia flaviventris,2,2005-2009,0.17966851524695007,0.17960209053264023,0.150646365037021,0.21740625107922806
Prinia flaviventris,3,2010-2014,0.19781222698866402,0.19732740694701634,0.17183044241851803,0.23476816923286584
Prinia flaviventris,4,2015-2019,0.25334651789622153,0.25180528774553845,0.22280051624316122,0.29011972204254943
Prinia flaviventris,5,2020-2024,0.36272925314536913,0.3619086089005138,0.33118884222282174,0.3979956972589045
