grid_cell,block_id,block_label,centroid_lon,centroid_lat,detection_prob_comm_mean,detection_prob_comm_median,detection_prob_comm_l95,detection_prob_comm_u95,log_events_ref,log_observers_ref,duration_min_ref
1569,5,2020-2024,123.51835156643419,40.575989819444416,0.11141030946623509,0.10774191470350891,0.05433307315773058,0.1925330933962334,1.0397207708399179,1.0397207708399179,200
1570,2,2005-2009,124.39390369952042,40.59409763666985,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1570,3,2010-2014,124.39390369952042,40.59409763666985,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1570,5,2020-2024,124.39390369952042,40.59409763666985,0.3389018343074115,0.34152238974902105,0.23378132606627208,0.4638526690973901,2.6990813507588767,1.2424533248940002,141.51041666666666
1571,5,2020-2024,125.20295537831663,40.746934829261306,0.16711314670574004,0.16769442028818166,0.12354554629798002,0.2206980302901282,1.6094379124341003,1.0986122886681098,90
1586,3,2010-2014,74.25934101094575,39.837567898663394,0.08645822336846111,0.07828510891049537,0.02742775702611936,0.194283452164545,0.6931471805599453,0.6931471805599453,300
1586,5,2020-2024,74.25934101094575,39.837567898663394,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1587,3,2010-2014,75.00937408415673,39.890168402415775,0.08645822336846111,0.07828510891049537,0.02742775702611936,0.194283452164545,0.6931471805599453,0.6931471805599453,300
1587,5,2020-2024,75.00937408415673,39.890168402415775,0.11622695774962549,0.11078475386793421,0.04869640826756715,0.22092000624131689,1.0986122886681098,0.8958797346140275,240
1588,2,2005-2009,75.90764150809956,39.8902051834657,NA,NA,NA,NA,1.3862943611198906,0.6931471805599453,NA
1588,3,2010-2014,75.90764150809956,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1588,4,2015-2019,75.90764150809956,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1588,5,2020-2024,75.90764150809956,39.8902051834657,0.11564959427120902,0.11282601372527602,0.06902581583083059,0.17375311244637412,1.0986122886681098,1.0986122886681098,146
1589,2,2005-2009,76.80595679221908,39.8902051834657,NA,NA,NA,NA,1.3862943611198906,0.6931471805599453,NA
1589,5,2020-2024,76.80595679221908,39.8902051834657,0.08072280494152789,0.08086630597018624,0.07018810819394995,0.09099014328336383,0.6931471805599453,0.6931471805599453,20
1590,5,2020-2024,77.7042720763386,39.8902051834657,0.15670741433562058,0.1568457882079864,0.11112453919363581,0.2133703610157576,1.4978661367769954,1.2424533248940002,102.5
1591,3,2010-2014,78.60258736045813,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1591,5,2020-2024,78.60258736045813,39.8902051834657,0.14244265776230752,0.14315316134324427,0.11282782585881551,0.17554195394876146,1.3862943611198906,1.0986122886681098,60
1592,5,2020-2024,79.50090264457765,39.8902051834657,0.08043756888138369,0.07934450585251628,0.056457817040425844,0.10807577060330313,0.6931471805599453,0.6931471805599453,92.33333333333333
1593,5,2020-2024,80.39921792869717,39.8902051834657,0.12436325961565588,0.11282595415720995,0.03558637143092711,0.28860768764608963,1.0986122886681098,1.0986122886681098,335
1594,4,2015-2019,81.29753321281669,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1594,5,2020-2024,81.29753321281669,39.8902051834657,0.33186568925653726,0.06681924950392336,1.0820250690504435e-6,0.9995390292311725,0.8958797346140275,0.6931471805599453,2881
1597,5,2020-2024,83.99247906517525,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1599,5,2020-2024,85.7891096334143,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1602,4,2015-2019,88.48405548577286,39.8902051834657,NA,NA,NA,NA,1.2424533248940002,0.8958797346140275,NA
1608,4,2015-2019,93.87394719048999,39.8902051834657,0.09991857884149681,0.09454804592937513,0.041222204732709884,0.19243659038597394,0.8958797346140275,0.8958797346140275,240
1608,5,2020-2024,93.87394719048999,39.8902051834657,0.18948788970218075,0.1899997529084551,0.12984537612315625,0.2648008424408396,1.7005986908310775,1.7005986908310775,120.5
1609,1,2000-2004,94.7722624746095,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1609,2,2005-2009,94.7722624746095,39.8902051834657,NA,NA,NA,NA,1.791759469228055,1.3862943611198906,NA
1609,3,2010-2014,94.7722624746095,39.8902051834657,NA,NA,NA,NA,1.6094379124341003,1.0986122886681098,NA
1609,4,2015-2019,94.7722624746095,39.8902051834657,NA,NA,NA,NA,1.5890269151739727,1.2424533248940002,NA
1609,5,2020-2024,94.7722624746095,39.8902051834657,0.19993113943001134,0.19986418814253193,0.13194902752777407,0.28544784057893635,1.791759469228055,1.6094379124341003,133.32432432432432
1610,1,2000-2004,95.67057775872902,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1610,4,2015-2019,95.67057775872902,39.8902051834657,0.11593835459937621,0.11570437710868335,0.10361533255130792,0.1300581782483962,1.0986122886681098,1.0986122886681098,0
1610,5,2020-2024,95.67057775872902,39.8902051834657,0.14729212915964737,0.14530452264745336,0.09145857590762767,0.21736660557440945,1.3862943611198906,1.3862943611198906,141.66666666666669
1611,5,2020-2024,96.56889304284854,39.8902051834657,0.10483640676659535,0.07597740499628394,0.01065703940157576,0.35889354857502154,0.6931471805599453,0.6931471805599453,540
1612,5,2020-2024,97.46720832696808,39.8902051834657,0.12262572132510088,0.1213008175073243,0.08301524668827816,0.17052649149285762,1.2424533248940002,0.6931471805599453,108.5
1613,2,2005-2009,98.3655236110876,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1613,3,2010-2014,98.3655236110876,39.8902051834657,NA,NA,NA,NA,1.3862943611198906,1.0986122886681098,NA
1613,4,2015-2019,98.3655236110876,39.8902051834657,0.11593835459937621,0.11570437710868335,0.10361533255130792,0.1300581782483962,1.0986122886681098,1.0986122886681098,0
1613,5,2020-2024,98.3655236110876,39.8902051834657,0.2033887633089361,0.20388118933604332,0.1489438338919001,0.27011502707424767,1.791759469228055,1.791759469228055,96.32352941176471
1614,4,2015-2019,99.26383889520712,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1614,5,2020-2024,99.26383889520712,39.8902051834657,0.21862990630363596,0.20889599237350553,0.07053232418896117,0.4573265229685021,1.8444397270569683,1.732867951399863,338.8888888888889
1616,5,2020-2024,101.06046946344617,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1617,5,2020-2024,101.95878474756569,39.8902051834657,0.3132523007659956,0.057503489108054695,1.472037411139378e-6,0.9991641492906188,0.6931471805599453,0.6931471805599453,2760
1618,2,2005-2009,102.8571000316852,39.8902051834657,NA,NA,NA,NA,1.3862943611198906,0.6931471805599453,NA
1618,5,2020-2024,102.8571000316852,39.8902051834657,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1619,5,2020-2024,103.75541531580473,39.8902051834657,0.10997414144884017,0.1106861293234177,0.08706110217129853,0.1357761556698287,1.0986122886681098,0.6931471805599453,60
1620,2,2005-2009,104.65373059992424,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1620,5,2020-2024,104.65373059992424,39.8902051834657,0.25312851586863044,0.23565584773125609,0.05760622394409037,0.5816106935309773,2.0715673631957663,1.4978661367769954,434.16666666666663
1621,5,2020-2024,105.55204588404376,39.8902051834657,0.08038866957472801,0.08012414515099388,0.0601036680148907,0.10345843285156875,0.6931471805599453,0.6931471805599453,74
1622,4,2015-2019,106.45036116816328,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1622,5,2020-2024,106.45036116816328,39.8902051834657,0.11558699701540565,0.11311271944468222,0.06977197726570789,0.17253700568214803,1.0986122886681098,1.0986122886681098,142.81111111111107
1623,5,2020-2024,107.34867645228282,39.8902051834657,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1624,3,2010-2014,108.24699173640234,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1624,5,2020-2024,108.24699173640234,39.8902051834657,0.13637744755929349,0.13737779986899296,0.1086103379417147,0.1691493491892771,1.3862943611198906,0.6931471805599453,60
1625,3,2010-2014,109.14530702052186,39.8902051834657,0.11084373445203055,0.11039721741237978,0.09975455115864344,0.12483705515791371,1.0986122886681098,0.6931471805599453,0
1625,4,2015-2019,109.14530702052186,39.8902051834657,NA,NA,NA,NA,0.8958797346140275,0.6931471805599453,NA
1625,5,2020-2024,109.14530702052186,39.8902051834657,0.14726132390184116,0.14549165002073033,0.0919615732397024,0.216612343086791,1.3862943611198906,1.3862943611198906,140
1626,2,2005-2009,110.04362230464137,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1626,4,2015-2019,110.04362230464137,39.8902051834657,NA,NA,NA,NA,1.666102255087602,0.6931471805599453,NA
1626,5,2020-2024,110.04362230464137,39.8902051834657,0.25145262420520176,0.2530091271842173,0.18377446960613553,0.335002627153615,2.1242476210246792,1.732867951399863,104.54807692307692
1627,4,2015-2019,110.9419375887609,39.8902051834657,NA,NA,NA,NA,1.6094379124341003,0.6931471805599453,NA
1627,5,2020-2024,110.9419375887609,39.8902051834657,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1628,5,2020-2024,111.84025287288041,39.8902051834657,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1629,1,2000-2004,112.73856815699993,39.8902051834657,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1629,2,2005-2009,112.73856815699993,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1629,3,2010-2014,112.73856815699993,39.8902051834657,0.09633501553257587,0.0954753192242268,0.06892892396182104,0.12869022067224273,0.8958797346140275,0.8958797346140275,90
1629,4,2015-2019,112.73856815699993,39.8902051834657,0.11678018967823568,0.11340100263218472,0.05966302312669919,0.19552354409085687,1.0986122886681098,1.0986122886681098,189
1629,5,2020-2024,112.73856815699993,39.8902051834657,0.22879242243083675,0.22922161259994317,0.15489361162395196,0.32223909224404323,1.9459101490553132,1.9459101490553132,132.02500000000003
1630,2,2005-2009,113.6368834411194,39.8902051834657,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1630,3,2010-2014,113.6368834411194,39.8902051834657,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1630,4,2015-2019,113.6368834411194,39.8902051834657,NA,NA,NA,NA,1.732867951399863,1.0986122886681098,NA
1630,5,2020-2024,113.6368834411194,39.8902051834657,0.37871466474993387,0.3784072397521522,0.2339530934176868,0.5485800098873914,2.7647145437557117,2.2386684072391034,197.5
1631,4,2015-2019,114.53519872523897,39.89020518346567,NA,NA,NA,NA,1.9459101490553132,0.6931471805599453,NA
1631,5,2020-2024,114.53519872523897,39.89020518346567,0.20003859243424724,0.19948266902199924,0.1286221038639021,0.2898864467890506,1.791759469228055,1.6094379124341003,141.42857142857142
1632,1,2000-2004,115.4335140093583,39.890205183465675,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1632,2,2005-2009,115.4335140093583,39.890205183465675,0.12619516592664137,0.1126770637125902,0.03229943778322176,0.30694876247113473,1.0986122886681098,1.0986122886681098,360
1632,3,2010-2014,115.4335140093583,39.890205183465675,0.4019327465235437,0.3993991297099754,0.08464969097554376,0.8084158954912567,2.833213344056216,2.4849066497880004,530
1632,4,2015-2019,115.4335140093583,39.890205183465675,0.6977301289768124,0.7508473819106463,0.31692349426350064,0.9481710642195263,4.454347296253507,3.5263605246161616,515.4166666666666
1632,5,2020-2024,115.4335140093583,39.890205183465675,0.88043168244153025,0.9162511331880574,0.6791957289668449,0.9830469814296121,5.7899601708972535,4.718498871295094,467.1578947368421
1633,1,2000-2004,116.3318292934779,39.890205183465646,0.4822377707073455,0.4805666173657348,0.4033386730094403,0.5621704349403547,3.1780538303479458,2.70805020110221,62.5
1633,2,2005-2009,116.3318292934779,39.890205183465646,0.7224490496416944,0.7405279605720055,0.5687589807425462,0.8588782109947848,4.30406509320417,3.828641396489095,207.5
1633,3,2010-2014,116.3318292934779,39.890205183465646,0.7891598986762159,0.9019488379416059,0.2239111427578324,0.996051817089729,5.673323267171493,4.48863636973214,931.5925925925924
1633,4,2015-2019,116.3318292934779,39.890205183465646,0.5086919844617188,0.6404921132202843,2.4303684442750656e-46,1,7.022868086082641,5.43372200355424,27184.037735849062
1633,5,2020-2024,116.3318292934779,39.890205183465646,0.737741395527659,0.9921159674755171,5.912610972856003e-4,0.999999932653656,8.874308038583354,6.0063531596017325,3225.6499538603666
1634,2,2005-2009,117.23014457759714,39.89020518346546,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1634,3,2010-2014,117.23014457759714,39.89020518346546,0.47449120788512134,3.2288894230351223e-13,0,1,1.666102255087602,1.0986122886681098,264570
1634,4,2015-2019,117.23014457759714,39.89020518346546,0.4121055559428688,0.4170074495373877,0.28120512575797313,0.5628836884414308,2.995732273553991,1.791759469228055,165
1634,5,2020-2024,117.23014457759714,39.89020518346546,0.8160353511125887,0.83803784140128,0.6662374598307115,0.9297331679863869,4.983606621708336,3.9318256327243257,260.3333333333333
1635,2,2005-2009,118.12845986171706,39.89020518346571,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1635,3,2010-2014,118.12845986171706,39.89020518346571,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1635,4,2015-2019,118.12845986171706,39.89020518346571,NA,NA,NA,NA,0.8958797346140275,0.6931471805599453,NA
1635,5,2020-2024,118.12845986171706,39.89020518346571,0.14624844349355623,0.14080167974122593,0.06328763714919154,0.27116631906249833,1.3862943611198906,1.0986122886681098,240
1636,1,2000-2004,119.00073545077201,39.90789231187076,NA,NA,NA,NA,1.3862943611198906,0.6931471805599453,NA
1636,2,2005-2009,119.00073545077201,39.90789231187076,NA,NA,NA,NA,2.995732273553991,2.0794415416798357,NA
1636,3,2010-2014,119.00073545077201,39.90789231187076,NA,NA,NA,NA,2.4849066497880004,1.6094379124341003,NA
1636,4,2015-2019,119.00073545077201,39.90789231187076,0.28997260774632194,0.28706973589993834,0.24201760582021023,0.343279417388499,2.3978952727983707,1.3862943611198906,45
1636,5,2020-2024,119.00073545077201,39.90789231187076,0.3875964098592725,0.27083527496234394,9.323169185196676e-4,0.9906167571698784,2.3978952727983707,2.0794415416798357,1567.953781512605
1637,1,2000-2004,119.7804023709991,40.1006206181111,NA,NA,NA,NA,3.1780538303479458,1.0986122886681098,NA
1637,2,2005-2009,119.7804023709991,40.1006206181111,0.6325250886044975,0.6748217373262895,0.26437416612593273,0.9171362216224483,4.174387269895637,2.3978952727983707,480
1637,3,2010-2014,119.7804023709991,40.1006206181111,NA,NA,NA,NA,3.912023005428146,2.4849066497880004,NA
1637,4,2015-2019,119.7804023709991,40.1006206181111,0.5771821538743764,0.6068735616510473,0.25791454558068966,0.864123215130458,3.828641396489095,2.302585092994046,410
1637,5,2020-2024,119.7804023709991,40.1006206181111,0.760818303617233,0.7815260607237153,0.5725838106911062,0.9075157708240199,4.762173934797756,2.772588722239781,281.0337078651686
1639,2,2005-2009,121.85466958923632,39.80204695682132,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1639,3,2010-2014,121.85466958923632,39.80204695682132,NA,NA,NA,NA,0.8958797346140275,0.6931471805599453,NA
1639,4,2015-2019,121.85466958923632,39.80204695682132,0.11498835290327958,0.11439173933156839,0.08326203545216082,0.1533621111318862,1.0986122886681098,1.0986122886681098,90
1639,5,2020-2024,121.85466958923632,39.80204695682132,0.2273010395376765,0.222541893754116,0.11710995653232703,0.37481570574735085,1.9459101490553132,1.791759469228055,215
1640,2,2005-2009,122.60493927939766,39.903840186787164,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1640,3,2010-2014,122.60493927939766,39.903840186787164,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1640,4,2015-2019,122.60493927939766,39.903840186787164,0.11330879754098432,0.10849170470129788,0.04881714092805526,0.2113726279620888,1.0986122886681098,0.6931471805599453,231
1640,5,2020-2024,122.60493927939766,39.903840186787164,0.4025479830328319,0.36599875019134065,0.023088824084978254,0.9251871773273896,2.8903717578961645,1.6094379124341003,852.9
1641,1,2000-2004,123.48726626738137,40.009069455030215,NA,NA,NA,NA,2.3978952727983707,0.6931471805599453,NA
1641,3,2010-2014,123.48726626738137,40.009069455030215,NA,NA,NA,NA,2.9144728088051037,0.6931471805599453,NA
1641,4,2015-2019,123.48726626738137,40.009069455030215,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1641,5,2020-2024,123.48726626738137,40.009069455030215,0.29694083044000735,0.29816650186557164,0.23415087697506337,0.3693370080807753,2.433767225227791,1.4451858789480823,75.48
1642,1,2000-2004,124.1510042904868,40.067070772951645,NA,NA,NA,NA,1.9459101490553132,0.6931471805599453,NA
1642,2,2005-2009,124.1510042904868,40.067070772951645,NA,NA,NA,NA,2.0794415416798357,1.3862943611198906,NA
1642,3,2010-2014,124.1510042904868,40.067070772951645,NA,NA,NA,NA,1.9459101490553132,0.6931471805599453,NA
1642,4,2015-2019,124.1510042904868,40.067070772951645,0.12857955550528638,0.11250256759977027,0.028741605426033892,0.3297880951268176,1.0986122886681098,1.0986122886681098,390
1642,5,2020-2024,124.1510042904868,40.067070772951645,0.5164656802292229,0.5203017627883124,0.4044015907144934,0.6292433234249293,3.4011973816621555,2.3978952727983707,120
1658,5,2020-2024,74.147793195727,39.20028357467078,0.12876885020491152,0.12884504028440794,0.09586213290932744,0.16909608979420007,1.2424533248940002,1.1512925464970227,83.6
1659,1,2000-2004,75.00932622398004,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1659,3,2010-2014,75.00932622398004,39.197490485790226,0.09633622630726521,0.09662361134360398,0.07613274635514146,0.11970905459950999,0.8958797346140275,0.8958797346140275,60
1659,4,2015-2019,75.00932622398004,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1659,5,2020-2024,75.00932622398004,39.197490485790226,0.26475514811873213,0.2658476360292896,0.19744530273405542,0.34371498409379964,2.1972245773362196,1.791759469228055,96.5
1660,1,2000-2004,75.90764150809956,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1660,2,2005-2009,75.90764150809956,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1660,3,2010-2014,75.90764150809956,39.197490485790226,0.1945486849631654,0.16422408735501126,0.029460672154622624,0.5331500791484259,1.5890269151739727,1.3862943611198906,500
1660,4,2015-2019,75.90764150809956,39.197490485790226,0.4012292456756352,0.07019271328652141,2.3524052682740537e-9,0.9999984413099658,1.0986122886681098,1.0986122886681098,4470
1660,5,2020-2024,75.90764150809956,39.197490485790226,0.48417976692494735,0.49196003275912126,0.32294257640891605,0.6602535365920051,3.246119917510236,2.5375869076169133,199.04545454545456
1661,4,2015-2019,76.80595679221908,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1662,5,2020-2024,77.7042720763386,39.197490485790226,0.36983347707789593,0.37370327307152923,0.24345741771875615,0.5200806838794868,2.70805020110221,2.302585092994046,172
1666,4,2015-2019,81.29753321281669,39.197490485790226,0.132116052191331,0.08766350176852172,0.008365354738748105,0.49056487391963827,0.8958797346140275,0.6931471805599453,645
1666,5,2020-2024,81.29753321281669,39.197490485790226,0.10948210890241418,0.1098028269065433,0.09092974863073264,0.12920409931613927,1.0397207708399179,1.0397207708399179,38
1669,4,2015-2019,83.99247906517525,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1669,5,2020-2024,83.99247906517525,39.197490485790226,0.2041467613484167,0.14735009566418056,0.013704280291615016,0.661217695321877,1.4978661367769954,1.3862943611198906,675
1672,5,2020-2024,86.68742491753382,39.197490485790226,NA,NA,NA,NA,1.791759469228055,0.6931471805599453,NA
1674,3,2010-2014,88.48405548577286,39.197490485790226,NA,NA,NA,NA,0.8958797346140275,0.6931471805599453,NA
1674,4,2015-2019,88.48405548577286,39.197490485790226,0.4749999999999999,1.2104850884874567e-123,0,1,2.0471722811110507,1.3862943611198906,2806408
1674,5,2020-2024,88.48405548577286,39.197490485790226,0.2844772476826133,0.20665361027140816,0.010034618680926097,0.8543187859243832,1.9459101490553132,1.791759469228055,864.8333333333334
1675,4,2015-2019,89.38237076989238,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1676,4,2015-2019,90.2806860540119,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,1.0986122886681098,NA
1676,5,2020-2024,90.2806860540119,39.197490485790226,0.11845812159414813,0.09159523139543939,0.015459902701431386,0.36996707392768585,0.8958797346140275,0.8958797346140275,497
1678,5,2020-2024,92.07731662225093,39.197490485790226,0.2238778649776291,0.06786817274113632,1.8028415377239254e-4,0.9508113393801725,0.6931471805599453,0.6931471805599453,1560
1679,4,2015-2019,92.97563190637048,39.19749048579023,0.11593835459937621,0.11570437710868335,0.10361533255130792,0.1300581782483962,1.0986122886681098,1.0986122886681098,0
1680,3,2010-2014,93.87394719049,39.19749048579023,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1680,4,2015-2019,93.87394719049,39.19749048579023,0.09709360151183014,0.09689910919141523,0.08723626179094628,0.1091573727145617,0.8958797346140275,0.8958797346140275,0
1680,5,2020-2024,93.87394719049,39.19749048579023,0.1467686067060389,0.14657781547097545,0.10810542134998245,0.19482314294769923,1.3862943611198906,1.3862943611198906,90
1681,3,2010-2014,94.7722624746095,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1681,5,2020-2024,94.7722624746095,39.197490485790226,0.09643668487006557,0.09630097220559261,0.07908232225165136,0.11491758594945356,0.8958797346140275,0.8958797346140275,44.25
1684,3,2010-2014,97.46720832696808,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1684,5,2020-2024,97.46720832696808,39.197490485790226,0.08454117934266969,0.07845514502740045,0.031567342908182444,0.17324716966943518,0.6931471805599453,0.6931471805599453,260
1685,2,2005-2009,98.3655236110876,39.19749048579022,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1685,5,2020-2024,98.3655236110876,39.19749048579022,0.22904316360964028,0.22935404674167426,0.1782696534157767,0.28297174880872145,1.9459101490553132,1.9459101490553132,70
1686,4,2015-2019,99.26383889520712,39.19749048579023,0.11593835459937621,0.11570437710868335,0.10361533255130792,0.1300581782483962,1.0986122886681098,1.0986122886681098,0
1686,5,2020-2024,99.26383889520712,39.19749048579023,0.3295674853949863,0.32845653849541717,0.265410392266917,0.3967983313135403,2.4849066497880004,2.302585092994046,62.72727272727273
1687,2,2005-2009,100.16215417932663,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1687,3,2010-2014,100.16215417932663,39.197490485790226,NA,NA,NA,NA,2.4849066497880004,0.6931471805599453,NA
1687,4,2015-2019,100.16215417932663,39.197490485790226,0.1295642879598847,0.12636798539534808,0.0690644356060145,0.2103726671762406,1.2424533248940002,1.0986122886681098,180
1687,5,2020-2024,100.16215417932663,39.197490485790226,0.2528157054174622,0.24720376287312912,0.11195640957013363,0.45127627349947436,2.0794415416798357,1.9459101490553132,267.0625
1688,5,2020-2024,101.06046946344617,39.197490485790226,0.11538583423226645,0.1135788390819076,0.07252801461203227,0.16820329097310596,1.0986122886681098,1.0986122886681098,131.3
1689,5,2020-2024,101.95878474756569,39.197490485790226,0.08057042731804981,0.07935204706586457,0.05296034786988053,0.11296255823276595,0.6931471805599453,0.6931471805599453,111
1691,5,2020-2024,103.75541531580473,39.197490485790226,0.08783256251349594,0.07818206050740106,0.02488798069506847,0.2083861738762087,0.6931471805599453,0.6931471805599453,325
1692,5,2020-2024,104.65373059992424,39.197490485790226,0.13477981911468273,0.1339437718291707,0.09277110403028571,0.18629317320587557,1.3195286648076292,1.0397207708399179,107.33333333333334
1693,3,2010-2014,105.55204588404376,39.197490485790226,0.14275442369271762,0.10363246797037451,0.012644599633419993,0.4814158953820137,1.0986122886681098,0.6931471805599453,585
1693,4,2015-2019,105.55204588404376,39.197490485790226,0.17163555224701282,0.17233544365991038,0.1316165861813133,0.21759152352887112,1.6094379124341003,1.354025100551105,75
1693,5,2020-2024,105.55204588404376,39.197490485790226,0.3507730474168732,0.35508172957475465,0.24724964734506932,0.47496397610097363,2.6390573296152584,2.0794415416798357,137.5
1694,3,2010-2014,106.45036116816328,39.197490485790226,0.15908764386690347,0.10181574647625158,0.007396641286856286,0.5985430410277384,1.0986122886681098,0.6931471805599453,720
1694,5,2020-2024,106.45036116816328,39.197490485790226,0.18403869487315397,0.1807017331267966,0.10402559529509589,0.2870555533013293,1.666102255087602,1.5890269151739727,177.02000000000004
1695,5,2020-2024,107.34867645228282,39.197490485790226,0.1773175060489667,0.178439468935864,0.14136080175993063,0.21921972815996646,1.7005986908310775,1.0397207708399179,60
1696,1,2000-2004,108.24699173640234,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1696,5,2020-2024,108.24699173640234,39.197490485790226,0.16728885879060532,0.1682725330766392,0.13302335692845013,0.20655278490536155,1.6094379124341003,1.0986122886681098,60
1697,4,2015-2019,109.14530702052186,39.19749048579022,NA,NA,NA,NA,2.1972245773362196,0.6931471805599453,NA
1698,2,2005-2009,110.04362230464137,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1698,3,2010-2014,110.04362230464137,39.197490485790226,0.13746775246656726,0.13703471226921968,0.12308380338182262,0.15467083665585646,1.3862943611198906,0.6931471805599453,0
1698,4,2015-2019,110.04362230464137,39.197490485790226,NA,NA,NA,NA,1.2424533248940002,1.0397207708399179,NA
1698,5,2020-2024,110.04362230464137,39.197490485790226,0.31194486406543714,0.22810664795628072,0.007877933313300584,0.9034595978029595,2.0794415416798357,1.9459101490553132,960
1699,3,2010-2014,110.9419375887609,39.197490485790226,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1699,5,2020-2024,110.9419375887609,39.197490485790226,0.16728885879060532,0.1682725330766392,0.13302335692845013,0.20655278490536155,1.6094379124341003,1.0986122886681098,60
1700,3,2010-2014,111.84025287288041,39.197490485790226,NA,NA,NA,NA,1.0986122886681098,0.6931471805599453,NA
1700,5,2020-2024,111.84025287288041,39.197490485790226,0.26809357202732953,0.14401510571718648,0.001550577709050179,0.931727277120911,1.4978661367769956,1.4978661367769956,1225.2777777777778
1701,4,2015-2019,112.73856815699993,39.197490485790226,NA,NA,NA,NA,1.2424533248940002,0.6931471805599453,NA
1701,5,2020-2024,112.73856815699993,39.197490485790226,0.1051225548943748,0.10541729699647263,0.08078976619336758,0.13300410108573404,1.0397207708399179,0.6931471805599453,68.53333333333333
1702,2,2005-2009,113.63688344111945,39.19749048579021,NA,NA,NA,NA,0.6931471805599453,0.6931471805599453,NA
1702,3,2010-2014,113.63688344111945,39.19749048579021,0.08040630164076219,0.08033214644587716,0.06303523420246096,0.10004928093486849,0.6931471805599453,0.6931471805599453,60
1702,4,2015-2019,113.63688344111945,39.19749048579021,NA,NA,NA,NA,1.3862943611198906,0.6931471805599453,NA
