grid_cell,period_pair,metric,value_mean,value_l95,value_u95
1141,2015-2019 vs 2010-2014,soerensen,0.014488925478854272,0.010440298557581107,0.020217142331112794
1142,2015-2019 vs 2010-2014,soerensen,0.011987523893983477,0.008542910584124368,0.016962080399646317
1143,2015-2019 vs 2010-2014,soerensen,0.012558404534266102,0.008825463400906087,0.017749309035957127
1144,2015-2019 vs 2010-2014,soerensen,0.022229664790189188,0.01684968255745876,0.029134086389836802
1145,2015-2019 vs 2010-2014,soerensen,0.0213460014345093,0.01619725143587212,0.027012006557825596
1161,2015-2019 vs 2010-2014,soerensen,0.03998122215959594,0.032298527233288084,0.0486977136063562
1162,2015-2019 vs 2010-2014,soerensen,0.0354233108696095,0.02762536337718107,0.04507108246150528
1163,2015-2019 vs 2010-2014,soerensen,0.03606281107850085,0.02863943510129836,0.04573455434132008
1164,2015-2019 vs 2010-2014,soerensen,0.04727154341782387,0.035817786748490045,0.05941476691786856
1165,2015-2019 vs 2010-2014,soerensen,0.045148060175981865,0.03607407044721127,0.05769641728463759
1166,2015-2019 vs 2010-2014,soerensen,0.04027945897893564,0.03224829995973563,0.05213789746408271
1167,2015-2019 vs 2010-2014,soerensen,0.0400134697530818,0.03211363165010999,0.05065109581270345
1168,2015-2019 vs 2010-2014,soerensen,0.04480865565918115,0.036485128158172266,0.05780697407163505
1169,2015-2019 vs 2010-2014,soerensen,0.04639073724838684,0.038790335332942814,0.05853118191810924
1170,2015-2019 vs 2010-2014,soerensen,0.04917603984490104,0.03942761388229838,0.06124208435955354
1171,2015-2019 vs 2010-2014,soerensen,0.04709710218779079,0.039135648190043705,0.05918327693069784
1172,2015-2019 vs 2010-2014,soerensen,0.04793961506454399,0.03923890294435711,0.05994136057265063
1173,2015-2019 vs 2010-2014,soerensen,0.04794371311606729,0.039259746856056085,0.059151625635401356
1175,2015-2019 vs 2010-2014,soerensen,0.04309565198281513,0.03498967813256707,0.053524075795609985
1196,2015-2019 vs 2010-2014,soerensen,0.04473230370061142,0.03512603333560207,0.05703043728322924
1197,2015-2019 vs 2010-2014,soerensen,0.04251285083005171,0.03378299478192452,0.05182648567894332
1198,2015-2019 vs 2010-2014,soerensen,0.04125797572539326,0.032776088613577024,0.04969446572817711
1199,2015-2019 vs 2010-2014,soerensen,0.038215531099169274,0.03011449620524108,0.04617594337364501
1200,2015-2019 vs 2010-2014,soerensen,0.038828349677681714,0.030277630773613062,0.04663352550448171
1201,2015-2019 vs 2010-2014,soerensen,0.03064749626513738,0.02403205199962817,0.03758738935713993
1202,2015-2019 vs 2010-2014,soerensen,0.025044371496436638,0.020184980760317144,0.03049919404048373
1203,2015-2019 vs 2010-2014,soerensen,0.030604273505282664,0.023785610879830443,0.037416642997954025
1204,2015-2019 vs 2010-2014,soerensen,0.021382846060394308,0.017357494333170152,0.0265140704104637
1205,2015-2019 vs 2010-2014,soerensen,0.021559343142987405,0.017199429079061468,0.02612305423957194
1206,2015-2019 vs 2010-2014,soerensen,0.02109369327673604,0.01672023881982557,0.02566133023374745
1207,2015-2019 vs 2010-2014,soerensen,0.021929953264550738,0.017102661093594294,0.027471307176454313
1208,2015-2019 vs 2010-2014,soerensen,0.02421205166157691,0.01909578597911924,0.029224809537512213
1209,2015-2019 vs 2010-2014,soerensen,0.02396228254935216,0.019075363674313985,0.0302827906215592
1210,2015-2019 vs 2010-2014,soerensen,0.01954929816374005,0.01523169224097915,0.02409401692942532
1211,2015-2019 vs 2010-2014,soerensen,0.02110755545041532,0.016511997767047253,0.02568998195991515
1212,2015-2019 vs 2010-2014,soerensen,0.02164354342378228,0.016464246521259704,0.02591337101988928
1213,2015-2019 vs 2010-2014,soerensen,0.021814995113061363,0.016921434358792842,0.027257141221105993
1214,2015-2019 vs 2010-2014,soerensen,0.018198372861135254,0.014448585429034594,0.02330602444116029
1215,2015-2019 vs 2010-2014,soerensen,0.017131057264682795,0.013604797100094171,0.022441673251362666
1216,2015-2019 vs 2010-2014,soerensen,0.016354139237106106,0.012925343860430972,0.02131198050331828
1234,2015-2019 vs 2010-2014,soerensen,0.028236751949388662,0.0211308580588708,0.03941879293460007
1235,2015-2019 vs 2010-2014,soerensen,0.028891923511477808,0.021740723243532614,0.03936144228988385
1236,2015-2019 vs 2010-2014,soerensen,0.02946480491600502,0.022314443606485986,0.04014246623143159
1237,2015-2019 vs 2010-2014,soerensen,0.03062024265763976,0.023993929645236646,0.04055541327761519
1238,2015-2019 vs 2010-2014,soerensen,0.03294293714002979,0.025352767053630154,0.041513164915039875
1239,2015-2019 vs 2010-2014,soerensen,0.036150649998668495,0.02778292660652429,0.04623489620441549
1240,2015-2019 vs 2010-2014,soerensen,0.03399592872586469,0.026320808591044242,0.042275285363245006
1241,2015-2019 vs 2010-2014,soerensen,0.03732649675331409,0.029055660076310708,0.04597394934700622
1242,2015-2019 vs 2010-2014,soerensen,0.042578037020057885,0.03384507988229181,0.05160118134667878
1243,2015-2019 vs 2010-2014,soerensen,0.048402507031729235,0.03909067505839342,0.0611900990257658
1244,2015-2019 vs 2010-2014,soerensen,0.048412796499843064,0.038220341252008676,0.06340259680325132
1245,2015-2019 vs 2010-2014,soerensen,0.0476472159073272,0.0372476447944138,0.06183734407006659
1246,2015-2019 vs 2010-2014,soerensen,0.046535119997878155,0.03520844096279142,0.05940322119880796
1247,2015-2019 vs 2010-2014,soerensen,0.04622795762250409,0.03564243359032419,0.05833555056745375
1248,2015-2019 vs 2010-2014,soerensen,0.04462803096495727,0.03541781921848241,0.054042790034695316
1249,2015-2019 vs 2010-2014,soerensen,0.04618803132881684,0.03681465680073343,0.0576436444577849
1268,2015-2019 vs 2010-2014,soerensen,0.03697494637409314,0.028755016597265662,0.04478742765441482
1269,2015-2019 vs 2010-2014,soerensen,0.03187404901227138,0.024928861128298563,0.041270322512691845
1270,2015-2019 vs 2010-2014,soerensen,0.04004770846331433,0.030371939263726545,0.04917676346161714
1271,2015-2019 vs 2010-2014,soerensen,0.035246505637746124,0.025479911010312637,0.04493891309777999
1272,2015-2019 vs 2010-2014,soerensen,0.026841496814162813,0.02054824215055531,0.03507118730073251
1273,2015-2019 vs 2010-2014,soerensen,0.02611908428246949,0.019679768157547788,0.03344363773585923
1274,2015-2019 vs 2010-2014,soerensen,0.022896953585902872,0.017582108050860242,0.030006252665144447
1275,2015-2019 vs 2010-2014,soerensen,0.02389318945096128,0.01731408192128881,0.030540246564245876
1276,2015-2019 vs 2010-2014,soerensen,0.022432341554827928,0.01594154974093846,0.02838965450592452
1277,2015-2019 vs 2010-2014,soerensen,0.016832868708124067,0.012252566787354958,0.022063912806902657
1279,2015-2019 vs 2010-2014,soerensen,0.019241926665069665,0.013668987689191314,0.025947282573964198
1280,2015-2019 vs 2010-2014,soerensen,0.022858301654889838,0.016504354117448296,0.03160674928684901
1281,2015-2019 vs 2010-2014,soerensen,0.02097915720569261,0.015196997435089173,0.028062051503852874
1282,2015-2019 vs 2010-2014,soerensen,0.01949836790699594,0.014236409151863827,0.02571632166934974
1283,2015-2019 vs 2010-2014,soerensen,0.01731468411953285,0.012802299511439482,0.021947134646877756
1284,2015-2019 vs 2010-2014,soerensen,0.014851877997287266,0.011390589352017389,0.019234430093229664
1285,2015-2019 vs 2010-2014,soerensen,0.017033081337799648,0.012950204548701234,0.021442468903573965
1286,2015-2019 vs 2010-2014,soerensen,0.016319739775328523,0.01246247818682491,0.020524638277302984
1287,2015-2019 vs 2010-2014,soerensen,0.016724663835018794,0.012816732055740573,0.02115504171447259
1288,2015-2019 vs 2010-2014,soerensen,0.017465585223616985,0.013365513705415628,0.021848046453713105
1289,2015-2019 vs 2010-2014,soerensen,0.017219160919855352,0.012662927444977138,0.021129982792165408
1305,2015-2019 vs 2010-2014,soerensen,0.044782383084577125,0.035458160889497894,0.05623519353373069
1306,2015-2019 vs 2010-2014,soerensen,0.042221319564412024,0.0336350592129334,0.05401350339257046
1307,2015-2019 vs 2010-2014,soerensen,0.043195112899597696,0.033103990829312625,0.05369091689376261
1308,2015-2019 vs 2010-2014,soerensen,0.04247561917465768,0.03150638379362504,0.05428063852057684
1309,2015-2019 vs 2010-2014,soerensen,0.04084729558635188,0.03226000672953427,0.05661611530016075
1312,2015-2019 vs 2010-2014,soerensen,0.0359058622883612,0.02635944441976039,0.04584747318982007
1313,2015-2019 vs 2010-2014,soerensen,0.032898530748182865,0.024330243728942363,0.043040885574351574
1314,2015-2019 vs 2010-2014,soerensen,0.03668623237545412,0.028378114538745,0.046179622736658626
1315,2015-2019 vs 2010-2014,soerensen,0.033040410271921825,0.02622406741515313,0.040754645784581295
1316,2015-2019 vs 2010-2014,soerensen,0.03883362244462846,0.031143319286482576,0.049440834063409454
1319,2015-2019 vs 2010-2014,soerensen,0.04145010024508704,0.031847805482836056,0.05266706580917907
1320,2015-2019 vs 2010-2014,soerensen,0.03682501607394934,0.029457560276990945,0.045993302822580864
1321,2015-2019 vs 2010-2014,soerensen,0.0316397720993716,0.02511977382009088,0.03945133637443707
1322,2015-2019 vs 2010-2014,soerensen,0.0292107731115615,0.022991526923337575,0.03622169297132128
1328,2015-2019 vs 2010-2014,soerensen,0.030137680673188835,0.020276763452744137,0.040668275525981665
1339,2015-2019 vs 2010-2014,soerensen,0.04573626629661001,0.03513018705139372,0.056775810575447574
1340,2015-2019 vs 2010-2014,soerensen,0.04993331894048812,0.03839128968980646,0.06073435403124536
1341,2015-2019 vs 2010-2014,soerensen,0.050328266251257955,0.03939570577813503,0.06022568051581663
1342,2015-2019 vs 2010-2014,soerensen,0.05143495801987839,0.03887123266746397,0.061896963669587274
1344,2015-2019 vs 2010-2014,soerensen,0.04677386695326725,0.03614503583361506,0.05712094344565387
1345,2015-2019 vs 2010-2014,soerensen,0.04573940556074666,0.03553426723047833,0.056444663947416714
1346,2015-2019 vs 2010-2014,soerensen,0.038877164987232725,0.030613067299317457,0.047371731754876974
1348,2015-2019 vs 2010-2014,soerensen,0.02544832825080213,0.020479160807338345,0.03075322026985856
1349,2015-2019 vs 2010-2014,soerensen,0.022814893383831136,0.018443656557111197,0.028147251774580075
1350,2015-2019 vs 2010-2014,soerensen,0.031905476249407344,0.0251459903579511,0.039515296188595395
1351,2015-2019 vs 2010-2014,soerensen,0.029938094190597845,0.023391602227919243,0.0370430941167569
1352,2015-2019 vs 2010-2014,soerensen,0.02892599532409116,0.02321794839714193,0.036304424099816796
1353,2015-2019 vs 2010-2014,soerensen,0.029160957133289544,0.022536141407066612,0.03754468750323398
1354,2015-2019 vs 2010-2014,soerensen,0.026484007676016656,0.019974987470176973,0.03301116378215515
1355,2015-2019 vs 2010-2014,soerensen,0.024676346930112,0.018774582590074834,0.03078090143605857
1356,2015-2019 vs 2010-2014,soerensen,0.024781577251070577,0.01829999138194502,0.03186055636768045
1357,2015-2019 vs 2010-2014,soerensen,0.02200268887272643,0.016660194999848176,0.027547879209284573
1358,2015-2019 vs 2010-2014,soerensen,0.026419106945203014,0.020446783764008675,0.03425741645519193
1359,2015-2019 vs 2010-2014,soerensen,0.024692026347544256,0.017964506632113717,0.032425219540885904
1360,2015-2019 vs 2010-2014,soerensen,0.01742100162667304,0.01229898751080881,0.02369676255866081
1361,2015-2019 vs 2010-2014,soerensen,0.013464156700366164,0.00970398934941149,0.018582719639461814
1377,2015-2019 vs 2010-2014,soerensen,0.032156606845789235,0.024066765647200925,0.04157870495181728
1379,2015-2019 vs 2010-2014,soerensen,0.035124847092151565,0.027002323278038576,0.044720473860806825
1380,2015-2019 vs 2010-2014,soerensen,0.03258748231775055,0.025566280766659195,0.041415228692657485
1381,2015-2019 vs 2010-2014,soerensen,0.03450495615059145,0.025517607724474412,0.04369323189512821
1382,2015-2019 vs 2010-2014,soerensen,0.02716985636462505,0.018545350802766182,0.03689518970687773
1383,2015-2019 vs 2010-2014,soerensen,0.03994085571294847,0.03125964584830279,0.04837740087653772
1384,2015-2019 vs 2010-2014,soerensen,0.04633792038791607,0.03797811944811218,0.057862450801914864
1385,2015-2019 vs 2010-2014,soerensen,0.050790254440283726,0.040185293273722444,0.0653546561286554
1386,2015-2019 vs 2010-2014,soerensen,0.05098241600325199,0.038744427436143813,0.06623800837050742
1393,2015-2019 vs 2010-2014,soerensen,0.04667068610943073,0.037659120031243394,0.0576872668997185
1400,2015-2019 vs 2010-2014,soerensen,0.04307318892071404,0.03498962496208366,0.05623199819688383
1401,2015-2019 vs 2010-2014,soerensen,0.04530203135302112,0.03698950227578886,0.057984564619159615
1410,2015-2019 vs 2010-2014,soerensen,0.020346179661174288,0.015132039605430712,0.025468129540371195
1412,2015-2019 vs 2010-2014,soerensen,0.01768274677875447,0.013238359972626809,0.02459664301169578
1413,2015-2019 vs 2010-2014,soerensen,0.021478005076385566,0.016311559788607665,0.028074633618593726
1414,2015-2019 vs 2010-2014,soerensen,0.018607107049012972,0.013883389163858546,0.02444981887234472
1415,2015-2019 vs 2010-2014,soerensen,0.0175606579596268,0.013093793301331267,0.02367811126947467
1416,2015-2019 vs 2010-2014,soerensen,0.024392219505327377,0.017768361626603984,0.03234925491866517
1417,2015-2019 vs 2010-2014,soerensen,0.019000789681402862,0.0138008471656632,0.026089015037829108
1418,2015-2019 vs 2010-2014,soerensen,0.016536693195034313,0.01256165796646944,0.022002749915971224
1419,2015-2019 vs 2010-2014,soerensen,0.018437662120927525,0.01394194273526304,0.0236848523794034
1420,2015-2019 vs 2010-2014,soerensen,0.01875271727655002,0.012783577148571137,0.025421838134625903
1421,2015-2019 vs 2010-2014,soerensen,0.021279053717096076,0.015295447177703016,0.02785552292101016
1422,2015-2019 vs 2010-2014,soerensen,0.023649559897101925,0.017985956785662463,0.030616188224078474
1423,2015-2019 vs 2010-2014,soerensen,0.024386192061725195,0.01962467399057079,0.030649323431269065
1424,2015-2019 vs 2010-2014,soerensen,0.023323882116803092,0.018473548080504103,0.03066090023869281
1425,2015-2019 vs 2010-2014,soerensen,0.020332794281907363,0.016074256855405533,0.02610395487147627
1426,2015-2019 vs 2010-2014,soerensen,0.01716080281411797,0.013815767326683432,0.021173333760769582
1427,2015-2019 vs 2010-2014,soerensen,0.022403405170876894,0.017940329329149126,0.026842096212530614
1428,2015-2019 vs 2010-2014,soerensen,0.025653680594218,0.019875396173754365,0.031409311590890034
1429,2015-2019 vs 2010-2014,soerensen,0.030119683868047847,0.02380967667612727,0.036255787193982314
1430,2015-2019 vs 2010-2014,soerensen,0.03237692397754406,0.024813224873853693,0.03921291461259239
1447,2015-2019 vs 2010-2014,soerensen,0.040954750185132206,0.03007367204561002,0.0530738294037006
1448,2015-2019 vs 2010-2014,soerensen,0.041984853015863126,0.030161484081830767,0.05463289819009363
1449,2015-2019 vs 2010-2014,soerensen,0.02851271876676876,0.019285560161039716,0.03773095155081058
1450,2015-2019 vs 2010-2014,soerensen,0.039370766797004964,0.028588882430831502,0.05225430294898167
1452,2015-2019 vs 2010-2014,soerensen,0.037116926133836894,0.028990779216093443,0.04834443333943477
1453,2015-2019 vs 2010-2014,soerensen,0.03281902197986053,0.02594672784080735,0.04276220159144481
1454,2015-2019 vs 2010-2014,soerensen,0.032145456054197816,0.024699615463832283,0.041510900624429026
1455,2015-2019 vs 2010-2014,soerensen,0.04357722693193945,0.03415426242871172,0.05402426727806379
1456,2015-2019 vs 2010-2014,soerensen,0.0333212465455504,0.025317745370540806,0.04302334854646912
1462,2015-2019 vs 2010-2014,soerensen,0.03142013917074367,0.024072566037031763,0.03969966968401298
1465,2015-2019 vs 2010-2014,soerensen,0.04280638728846275,0.032574090296559756,0.05303233112811064
1466,2015-2019 vs 2010-2014,soerensen,0.04008487906369943,0.031775558154563614,0.050657774066053846
1468,2015-2019 vs 2010-2014,soerensen,0.03656123703435683,0.028352907905733665,0.04669888941009082
1471,2015-2019 vs 2010-2014,soerensen,0.052031209211905766,0.04291599291533606,0.0632602679341216
1476,2015-2019 vs 2010-2014,soerensen,0.05209530900198885,0.04249769125248351,0.06477334586815171
1477,2015-2019 vs 2010-2014,soerensen,0.05142121301596414,0.040259043510690554,0.06477909026427378
1479,2015-2019 vs 2010-2014,soerensen,0.0456673804557181,0.0382297239777192,0.05677194860202647
1480,2015-2019 vs 2010-2014,soerensen,0.04237634994992558,0.035394625382080325,0.051739016988403774
1481,2015-2019 vs 2010-2014,soerensen,0.04104302682621757,0.032991966765576024,0.05127605657783944
1482,2015-2019 vs 2010-2014,soerensen,0.0394832010633425,0.03187162656891199,0.0489471703623269
1483,2015-2019 vs 2010-2014,soerensen,0.033346111887500515,0.02603627959876367,0.04092389798737692
1484,2015-2019 vs 2010-2014,soerensen,0.03145838114937594,0.024154762179555207,0.04016710041788061
1485,2015-2019 vs 2010-2014,soerensen,0.028433768551780963,0.0216650617103764,0.035980110879746674
1486,2015-2019 vs 2010-2014,soerensen,0.028275154326169602,0.021413396960367204,0.03569954841505713
1487,2015-2019 vs 2010-2014,soerensen,0.02963490128101851,0.02258469737452274,0.03820636794461068
1488,2015-2019 vs 2010-2014,soerensen,0.03383698697964342,0.0262971632747691,0.04268194310548037
1489,2015-2019 vs 2010-2014,soerensen,0.03695926088754816,0.029557149557945864,0.045435862829648545
1490,2015-2019 vs 2010-2014,soerensen,0.040411159142511595,0.0307466567108281,0.04892519095856473
1491,2015-2019 vs 2010-2014,soerensen,0.033312284621522206,0.02569974729532426,0.042578712312331915
1492,2015-2019 vs 2010-2014,soerensen,0.01733853701314221,0.01264295450493558,0.022736026984268562
1493,2015-2019 vs 2010-2014,soerensen,0.018911227799454058,0.014648421151037492,0.023546813868773508
1494,2015-2019 vs 2010-2014,soerensen,0.016004276866153144,0.012145308962282483,0.020303924850092716
1495,2015-2019 vs 2010-2014,soerensen,0.01312924872812663,0.00979471804766354,0.017420669973528976
1496,2015-2019 vs 2010-2014,soerensen,0.010478027337758374,0.007779226621144833,0.013678139337369352
1497,2015-2019 vs 2010-2014,soerensen,0.00906549618194408,0.005943610162302818,0.011727313965341145
1498,2015-2019 vs 2010-2014,soerensen,0.01989930987486746,0.014522790319368047,0.025397821689698234
1499,2015-2019 vs 2010-2014,soerensen,0.019054845122316665,0.014329105912226853,0.02465059568624851
1500,2015-2019 vs 2010-2014,soerensen,0.01702251533827796,0.013067199544403853,0.022808282713476746
1502,2015-2019 vs 2010-2014,soerensen,0.010850540427417368,0.008249683515155561,0.013892756132271566
1518,2015-2019 vs 2010-2014,soerensen,0.0397517808657152,0.029951977342070394,0.05202898024630454
1520,2015-2019 vs 2010-2014,soerensen,0.040175176596925107,0.030129712029011494,0.052177864668890774
1521,2015-2019 vs 2010-2014,soerensen,0.03949297603937661,0.029719498328799967,0.049559197723456114
1522,2015-2019 vs 2010-2014,soerensen,0.04128675716838021,0.031397378568867526,0.05164595286104386
1523,2015-2019 vs 2010-2014,soerensen,0.04299250984827878,0.03211490089076582,0.05524671757119998
1528,2015-2019 vs 2010-2014,soerensen,0.05229332336635157,0.044280555685053825,0.06373245313566153
1529,2015-2019 vs 2010-2014,soerensen,0.05276741601113025,0.044346058201034794,0.06441174161221226
1533,2015-2019 vs 2010-2014,soerensen,0.03904252329410368,0.03104224028003831,0.05016047834618461
1535,2015-2019 vs 2010-2014,soerensen,0.039793548095322366,0.031091286687434064,0.049140063725451766
1536,2015-2019 vs 2010-2014,soerensen,0.03564997115368299,0.02749027193803066,0.04475566101923384
1537,2015-2019 vs 2010-2014,soerensen,0.04491699657499804,0.035757840236447576,0.05594975048881233
1538,2015-2019 vs 2010-2014,soerensen,0.04356426581514483,0.03538133259682793,0.053992893228822274
1539,2015-2019 vs 2010-2014,soerensen,0.040950801609942925,0.031569326939622125,0.05143877559378315
1540,2015-2019 vs 2010-2014,soerensen,0.04366848328433651,0.033258721623085595,0.05461038352720225
1542,2015-2019 vs 2010-2014,soerensen,0.05212700953089922,0.04213548538947951,0.06560444065577968
1549,2015-2019 vs 2010-2014,soerensen,0.0419245794475052,0.033976064510066184,0.05279956395516966
1550,2015-2019 vs 2010-2014,soerensen,0.0403244513780465,0.03237933592761325,0.05140061965093764
1551,2015-2019 vs 2010-2014,soerensen,0.036032458087188274,0.028751602295637068,0.045586935525799954
1552,2015-2019 vs 2010-2014,soerensen,0.033842462992449925,0.026987531847022753,0.042930278086414
1553,2015-2019 vs 2010-2014,soerensen,0.034084169954080167,0.027510912429587704,0.04307924734604747
1554,2015-2019 vs 2010-2014,soerensen,0.03677240126347526,0.030025639036635753,0.04564940065118918
1555,2015-2019 vs 2010-2014,soerensen,0.042715220382592664,0.03446634946293811,0.0521067271190836
1556,2015-2019 vs 2010-2014,soerensen,0.0350331788416297,0.028977894486694758,0.04194261555999504
1557,2015-2019 vs 2010-2014,soerensen,0.03328425497634212,0.02763599095380332,0.03993533220447313
1558,2015-2019 vs 2010-2014,soerensen,0.03889849700135989,0.02879453385155998,0.05049916204131855
1559,2015-2019 vs 2010-2014,soerensen,0.03780270060345115,0.028187081637873635,0.04899925240655413
1560,2015-2019 vs 2010-2014,soerensen,0.028198218219908026,0.02294923671843644,0.0332394511151164
1561,2015-2019 vs 2010-2014,soerensen,0.02664752869301489,0.02157639816965608,0.031620018112015674
1562,2015-2019 vs 2010-2014,soerensen,0.025182838632517857,0.020485585808524824,0.030059259916755246
1563,2015-2019 vs 2010-2014,soerensen,0.02379773590616912,0.019349363777721673,0.028526123541821297
1564,2015-2019 vs 2010-2014,soerensen,0.022484464520263883,0.018332703609117294,0.02699799910316854
1565,2015-2019 vs 2010-2014,soerensen,0.021238536396567476,0.017347538486481063,0.025473217108193957
1566,2015-2019 vs 2010-2014,soerensen,0.012840096367230118,0.008820022229547527,0.018363250315607083
1567,2015-2019 vs 2010-2014,soerensen,0.013234755584608794,0.009777660000061514,0.01718447960480995
1568,2015-2019 vs 2010-2014,soerensen,0.012770629982505591,0.009453193976600932,0.016728441252948117
1569,2015-2019 vs 2010-2014,soerensen,0.014080858466010222,0.010366622583875279,0.01847856694157192
1570,2015-2019 vs 2010-2014,soerensen,0.013340804112727917,0.010068599598602151,0.01739893783035751
1571,2015-2019 vs 2010-2014,soerensen,0.010864363709205219,0.008015108588492775,0.014228216989113765
1586,2015-2019 vs 2010-2014,soerensen,0.04096348475102194,0.03112434980340808,0.05191767405377431
1587,2015-2019 vs 2010-2014,soerensen,0.04057596614698775,0.030155974290207967,0.05182681413035017
1588,2015-2019 vs 2010-2014,soerensen,0.040648464555556534,0.030364847616065234,0.05148067697520992
1589,2015-2019 vs 2010-2014,soerensen,0.042051761269103496,0.032693433894730936,0.05319140520383617
1590,2015-2019 vs 2010-2014,soerensen,0.04237435726745857,0.034314727444455864,0.05362854612790925
1591,2015-2019 vs 2010-2014,soerensen,0.04134779478820899,0.030407120417470245,0.054503699504713336
1592,2015-2019 vs 2010-2014,soerensen,0.016959884606695584,0.0098932017849386,0.023398502380462857
1593,2015-2019 vs 2010-2014,soerensen,0.03151711292468151,0.02078957845795297,0.04279136834862859
1594,2015-2019 vs 2010-2014,soerensen,0.04534361521757069,0.032246946382043756,0.059663073296162834
1597,2015-2019 vs 2010-2014,soerensen,0.05205283972423907,0.04383910668975157,0.06360184841767133
1599,2015-2019 vs 2010-2014,soerensen,0.05310331620961727,0.044879000687931006,0.06432209365065374
1602,2015-2019 vs 2010-2014,soerensen,0.04018433636110176,0.03160789987681171,0.0515948181064636
1608,2015-2019 vs 2010-2014,soerensen,0.041008300140104315,0.031831352483927884,0.04952798697093814
1609,2015-2019 vs 2010-2014,soerensen,0.044394582100333584,0.035419732436078044,0.05618833459649168
1610,2015-2019 vs 2010-2014,soerensen,0.04671724769329843,0.03860335055449064,0.05807634114312026
1611,2015-2019 vs 2010-2014,soerensen,0.051810731068711965,0.04366432709386352,0.06480575474405421
1612,2015-2019 vs 2010-2014,soerensen,0.05370414875961251,0.044273783605326515,0.06706229424530266
1613,2015-2019 vs 2010-2014,soerensen,0.04981022064999739,0.04038132369844962,0.06262964512882954
1614,2015-2019 vs 2010-2014,soerensen,0.04365555862105608,0.0354273991710937,0.05536649962496365
1616,2015-2019 vs 2010-2014,soerensen,0.04367745844932194,0.03517001481891148,0.05438457864615529
1617,2015-2019 vs 2010-2014,soerensen,0.04504378947421274,0.036607350258325934,0.05721929564812709
1618,2015-2019 vs 2010-2014,soerensen,0.04251317539797652,0.03494960115729096,0.05364041053728114
1619,2015-2019 vs 2010-2014,soerensen,0.040660681760985855,0.032960533526491254,0.05179391158493032
1620,2015-2019 vs 2010-2014,soerensen,0.039180939222037664,0.03128565547288024,0.04997761150251531
1621,2015-2019 vs 2010-2014,soerensen,0.0360910079086203,0.02905824322819166,0.04543639182168705
1622,2015-2019 vs 2010-2014,soerensen,0.0368706672715979,0.030561286748038156,0.0459573286683348
1623,2015-2019 vs 2010-2014,soerensen,0.03436440785752341,0.028278947442803196,0.04218724018800696
1624,2015-2019 vs 2010-2014,soerensen,0.03557363889035198,0.029806484142928493,0.043366847023159606
1625,2015-2019 vs 2010-2014,soerensen,0.03778549699362032,0.03008353643994671,0.04514728558528452
1626,2015-2019 vs 2010-2014,soerensen,0.03953861847374015,0.029490027189688385,0.05280324529738808
1627,2015-2019 vs 2010-2014,soerensen,0.022293567690283032,0.01666402351090268,0.029507277293916445
1628,2015-2019 vs 2010-2014,soerensen,0.019254255545546495,0.014620701185922215,0.026211284133038682
1629,2015-2019 vs 2010-2014,soerensen,0.033313469398408554,0.02755102587548998,0.03988195228491594
1630,2015-2019 vs 2010-2014,soerensen,0.03146558256170699,0.025813369029346216,0.03767394207702953
1631,2015-2019 vs 2010-2014,soerensen,0.029684711982026466,0.024193215166170765,0.03492752362092004
1632,2015-2019 vs 2010-2014,soerensen,0.016376574546592405,0.012141067258261232,0.02069324115434414
1633,2015-2019 vs 2010-2014,soerensen,0.013150897857094638,0.009940257158232818,0.016466575509790422
1634,2015-2019 vs 2010-2014,soerensen,0.01165773120820818,0.00843967638920666,0.01494846240559305
1635,2015-2019 vs 2010-2014,soerensen,0.012034791838962357,0.008730169020842383,0.01574822386664109
1636,2015-2019 vs 2010-2014,soerensen,0.011628603102321975,0.008734501120296898,0.01458550623619011
1637,2015-2019 vs 2010-2014,soerensen,0.010873174927309564,0.007843638707420286,0.013700004020384775
1639,2015-2019 vs 2010-2014,soerensen,0.011749753269407625,0.00852184714674457,0.015277005515814906
1640,2015-2019 vs 2010-2014,soerensen,0.014665739929396526,0.010898694422075483,0.018131637484829415
1641,2015-2019 vs 2010-2014,soerensen,0.015732796596785312,0.012348045320109264,0.01895138829136804
1642,2015-2019 vs 2010-2014,soerensen,0.016252683391891426,0.012723774288037129,0.019829381965082705
1658,2015-2019 vs 2010-2014,soerensen,0.023044964631221087,0.016016071740108176,0.03389163961291522
1659,2015-2019 vs 2010-2014,soerensen,0.0483579401106155,0.03939564959064864,0.05986621665872397
1660,2015-2019 vs 2010-2014,soerensen,0.04072355868910348,0.0306003552036765,0.05272717843307692
1661,2015-2019 vs 2010-2014,soerensen,0.040208422864424144,0.029946240527908966,0.051433328246554756
1662,2015-2019 vs 2010-2014,soerensen,0.04306918657355231,0.032543898921621545,0.054668760802104685
1666,2015-2019 vs 2010-2014,soerensen,0.044736812123331984,0.034657003288260116,0.05747252523482812
1669,2015-2019 vs 2010-2014,soerensen,0.046037346365304974,0.03688182987000466,0.060942393875465226
1672,2015-2019 vs 2010-2014,soerensen,0.0446368431694978,0.03487618024301874,0.05775462117289339
1674,2015-2019 vs 2010-2014,soerensen,0.04791214439749069,0.03719495586710332,0.06046310519813042
1675,2015-2019 vs 2010-2014,soerensen,0.04576981968440929,0.03521288994743595,0.05861426011668295
1676,2015-2019 vs 2010-2014,soerensen,0.042279757750697027,0.030928949773498634,0.05311304021670618
1678,2015-2019 vs 2010-2014,soerensen,0.04434253047020325,0.03564418190058946,0.05492413849925318
