grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
236998,2016,Combined,1,1,1,NA
236998,2017,eBird_GBIF,2,2,1,NA
236998,2017,Combined,2,2,1,NA
236998,2018,China_Birdwatch,1,1,1,540
236998,2018,eBird_GBIF,1,1,1,NA
236998,2018,Combined,2,2,2,540
236998,2019,eBird_GBIF,10,10,1,NA
236998,2019,Combined,10,10,1,NA
236998,2020,China_Birdwatch,1,1,1,195
236998,2020,Combined,1,1,1,195
236998,2022,China_Birdwatch,2,2,2,240
236998,2022,Combined,2,2,2,240
236998,2023,China_Birdwatch,7,7,5,2200.3243243243246
236998,2023,eBird_GBIF,1,1,1,NA
236998,2023,Combined,8,8,6,2200.3243243243246
236998,2024,China_Birdwatch,22,20,17,360.963768115942
236998,2024,Combined,22,20,17,360.963768115942
237000,2000,eBird_GBIF,1,1,1,NA
237000,2000,Combined,1,1,1,NA
237000,2002,eBird_GBIF,2,2,1,NA
237000,2002,Combined,2,2,1,NA
237000,2004,eBird_GBIF,2,2,2,NA
237000,2004,Combined,2,2,2,NA
237000,2011,eBird_GBIF,1,1,1,NA
237000,2011,Combined,1,1,1,NA
237000,2012,eBird_GBIF,1,1,1,NA
237000,2012,Combined,1,1,1,NA
237000,2013,eBird_GBIF,3,3,3,NA
237000,2013,Combined,3,3,3,NA
237000,2016,eBird_GBIF,5,4,3,NA
237000,2016,Combined,5,4,3,NA
237000,2018,eBird_GBIF,5,4,4,NA
237000,2018,Combined,5,4,4,NA
237000,2019,eBird_GBIF,3,3,3,NA
237000,2019,Combined,3,3,3,NA
237000,2020,eBird_GBIF,2,2,2,NA
237000,2020,Combined,2,2,2,NA
237000,2021,China_Birdwatch,1,1,1,1020
237000,2021,eBird_GBIF,1,1,1,NA
237000,2021,Combined,2,2,2,1020
237000,2024,China_Birdwatch,2,2,2,150
237000,2024,Combined,2,2,2,150
237001,2002,eBird_GBIF,21,6,17,NA
237001,2002,Combined,21,6,17,NA
237001,2003,eBird_GBIF,1,1,1,NA
237001,2003,Combined,1,1,1,NA
237001,2004,eBird_GBIF,7,3,5,NA
237001,2004,Combined,7,3,5,NA
237001,2005,eBird_GBIF,5,2,5,NA
237001,2005,Combined,5,2,5,NA
237001,2006,eBird_GBIF,6,4,6,NA
237001,2006,Combined,6,4,6,NA
237001,2007,eBird_GBIF,7,4,7,NA
237001,2007,Combined,7,4,7,NA
237001,2008,eBird_GBIF,2,1,2,NA
237001,2008,Combined,2,1,2,NA
237001,2009,eBird_GBIF,1,1,1,NA
237001,2009,Combined,1,1,1,NA
237001,2010,eBird_GBIF,12,5,4,NA
237001,2010,Combined,12,5,4,NA
237001,2011,eBird_GBIF,11,5,7,NA
237001,2011,Combined,11,5,7,NA
237001,2012,eBird_GBIF,8,6,6,NA
237001,2012,Combined,8,6,6,NA
237001,2013,eBird_GBIF,9,8,8,NA
237001,2013,Combined,9,8,8,NA
237001,2014,eBird_GBIF,7,5,5,NA
237001,2014,Combined,7,5,5,NA
237001,2015,eBird_GBIF,6,6,3,NA
237001,2015,Combined,6,6,3,NA
237001,2016,eBird_GBIF,12,11,8,NA
237001,2016,Combined,12,11,8,NA
237001,2017,eBird_GBIF,22,12,11,NA
237001,2017,Combined,22,12,11,NA
237001,2018,eBird_GBIF,35,21,22,NA
237001,2018,Combined,35,21,22,NA
237001,2019,eBird_GBIF,42,31,27,NA
237001,2019,Combined,42,31,27,NA
237001,2020,China_Birdwatch,3,3,3,420
237001,2020,eBird_GBIF,17,7,8,NA
237001,2020,Combined,20,10,11,420
237001,2021,China_Birdwatch,6,6,5,206.9333333333333
237001,2021,eBird_GBIF,39,26,25,NA
237001,2021,Combined,45,32,27,206.9333333333333
237001,2022,China_Birdwatch,10,7,9,147.77777777777777
237001,2022,eBird_GBIF,12,9,9,NA
237001,2022,Combined,22,16,15,147.77777777777777
237001,2023,China_Birdwatch,36,30,27,296.42640692640697
237001,2023,eBird_GBIF,32,21,15,NA
237001,2023,Combined,68,51,38,296.42640692640697
237001,2024,China_Birdwatch,61,49,41,550.0669056152936
237001,2024,Combined,61,49,41,550.0669056152936
237002,2020,eBird_GBIF,1,1,1,NA
237002,2020,Combined,1,1,1,NA
237004,2002,eBird_GBIF,3,1,3,NA
237004,2002,Combined,3,1,3,NA
237004,2020,eBird_GBIF,1,1,1,NA
237004,2020,Combined,1,1,1,NA
237005,2002,eBird_GBIF,3,2,3,NA
237005,2002,Combined,3,2,3,NA
237005,2008,eBird_GBIF,1,1,1,NA
237005,2008,Combined,1,1,1,NA
237005,2015,eBird_GBIF,3,3,3,NA
237005,2015,Combined,3,3,3,NA
237005,2016,eBird_GBIF,3,3,3,NA
237005,2016,Combined,3,3,3,NA
237005,2017,eBird_GBIF,5,5,5,NA
237005,2017,Combined,5,5,5,NA
237005,2019,eBird_GBIF,1,1,1,NA
237005,2019,Combined,1,1,1,NA
237005,2020,eBird_GBIF,2,2,2,NA
237005,2020,Combined,2,2,2,NA
237005,2021,China_Birdwatch,4,2,4,328
237005,2021,eBird_GBIF,1,1,1,NA
237005,2021,Combined,5,3,5,328
237005,2022,China_Birdwatch,13,7,12,190.78125
237005,2022,eBird_GBIF,4,3,3,NA
237005,2022,Combined,17,10,15,190.78125
237005,2023,China_Birdwatch,14,10,13,528.231884057971
237005,2023,eBird_GBIF,16,11,11,NA
237005,2023,Combined,30,21,24,528.231884057971
237005,2024,China_Birdwatch,142,65,98,629.3759293680324
237005,2024,Combined,142,65,98,629.3759293680324
237006,2001,eBird_GBIF,1,1,1,NA
237006,2001,Combined,1,1,1,NA
237006,2002,eBird_GBIF,4,1,4,NA
237006,2002,Combined,4,1,4,NA
237006,2003,eBird_GBIF,1,1,1,NA
237006,2003,Combined,1,1,1,NA
237006,2004,eBird_GBIF,1,1,1,NA
237006,2004,Combined,1,1,1,NA
237006,2005,eBird_GBIF,1,1,1,NA
237006,2005,Combined,1,1,1,NA
237006,2006,eBird_GBIF,1,1,1,NA
237006,2006,Combined,1,1,1,NA
237006,2009,eBird_GBIF,1,1,1,NA
237006,2009,Combined,1,1,1,NA
237006,2010,eBird_GBIF,3,3,3,NA
237006,2010,Combined,3,3,3,NA
237006,2011,China_Birdwatch,1,1,1,420
237006,2011,eBird_GBIF,3,2,3,NA
237006,2011,Combined,4,3,4,420
237006,2012,eBird_GBIF,2,2,2,NA
237006,2012,Combined,2,2,2,NA
237006,2013,eBird_GBIF,1,1,1,NA
237006,2013,Combined,1,1,1,NA
237006,2014,eBird_GBIF,7,4,6,NA
237006,2014,Combined,7,4,6,NA
237006,2015,eBird_GBIF,14,12,12,NA
237006,2015,Combined,14,12,12,NA
237006,2016,eBird_GBIF,9,6,8,NA
237006,2016,Combined,9,6,8,NA
237006,2017,China_Birdwatch,2,2,2,410.7692307692308
237006,2017,eBird_GBIF,7,6,7,NA
237006,2017,Combined,9,8,9,410.7692307692308
237006,2018,eBird_GBIF,8,7,8,NA
237006,2018,Combined,8,7,8,NA
237006,2019,eBird_GBIF,14,11,10,NA
237006,2019,Combined,14,11,10,NA
237006,2020,eBird_GBIF,8,7,6,NA
237006,2020,Combined,8,7,6,NA
237006,2021,China_Birdwatch,5,5,5,52405.11111111114
237006,2021,eBird_GBIF,12,12,7,NA
237006,2021,Combined,17,17,12,52405.11111111114
237006,2022,China_Birdwatch,14,13,11,234.93991416309012
237006,2022,eBird_GBIF,16,11,8,NA
237006,2022,Combined,30,24,18,234.93991416309012
237006,2023,China_Birdwatch,78,41,68,115.98004201680673
237006,2023,eBird_GBIF,23,17,19,NA
237006,2023,Combined,101,58,82,115.98004201680673
237006,2024,China_Birdwatch,270,148,169,207.91533000263055
237006,2024,Combined,270,148,169,207.91533000263055
237008,2022,China_Birdwatch,1,1,1,240
237008,2022,Combined,1,1,1,240
237009,2008,eBird_GBIF,1,1,1,NA
237009,2008,Combined,1,1,1,NA
237009,2010,eBird_GBIF,1,1,1,NA
237009,2010,Combined,1,1,1,NA
237009,2012,eBird_GBIF,4,1,4,NA
237009,2012,Combined,4,1,4,NA
237009,2017,eBird_GBIF,1,1,1,NA
237009,2017,Combined,1,1,1,NA
237009,2022,China_Birdwatch,1,1,1,60
237009,2022,Combined,1,1,1,60
237009,2024,China_Birdwatch,3,3,3,60
237009,2024,Combined,3,3,3,60
237010,2013,eBird_GBIF,1,1,1,NA
237010,2013,Combined,1,1,1,NA
237010,2022,eBird_GBIF,1,1,1,NA
237010,2022,Combined,1,1,1,NA
237010,2024,China_Birdwatch,1,1,1,60
237010,2024,Combined,1,1,1,60
237011,2019,eBird_GBIF,1,1,1,NA
237011,2019,Combined,1,1,1,NA
237012,2002,eBird_GBIF,1,1,1,NA
237012,2002,Combined,1,1,1,NA
237012,2006,eBird_GBIF,1,1,1,NA
237012,2006,Combined,1,1,1,NA
237012,2007,eBird_GBIF,3,2,3,NA
237012,2007,Combined,3,2,3,NA
237012,2008,eBird_GBIF,1,1,1,NA
237012,2008,Combined,1,1,1,NA
237012,2011,eBird_GBIF,1,1,1,NA
237012,2011,Combined,1,1,1,NA
237012,2015,eBird_GBIF,2,2,2,NA
237012,2015,Combined,2,2,2,NA
237012,2016,eBird_GBIF,1,1,1,NA
237012,2016,Combined,1,1,1,NA
237012,2017,eBird_GBIF,3,3,3,NA
237012,2017,Combined,3,3,3,NA
237012,2018,eBird_GBIF,2,2,2,NA
237012,2018,Combined,2,2,2,NA
237012,2020,eBird_GBIF,8,7,4,NA
237012,2020,Combined,8,7,4,NA
237012,2021,eBird_GBIF,2,2,2,NA
237012,2021,Combined,2,2,2,NA
237012,2022,eBird_GBIF,4,4,4,NA
237012,2022,Combined,4,4,4,NA
237012,2023,China_Birdwatch,1,1,1,540
237012,2023,eBird_GBIF,6,6,6,NA
237012,2023,Combined,7,7,7,540
237012,2024,China_Birdwatch,4,3,4,219.78947368421052
237012,2024,Combined,4,3,4,219.78947368421052
237013,2015,China_Birdwatch,1,1,1,0
237013,2015,Combined,1,1,1,0
237013,2016,China_Birdwatch,1,1,1,0
237013,2016,eBird_GBIF,2,1,2,NA
237013,2016,Combined,3,2,3,0
237013,2017,eBird_GBIF,1,1,1,NA
237013,2017,Combined,1,1,1,NA
237013,2018,eBird_GBIF,1,1,1,NA
237013,2018,Combined,1,1,1,NA
237013,2020,China_Birdwatch,1,1,1,100
237013,2020,eBird_GBIF,4,4,2,NA
237013,2020,Combined,5,5,2,100
237013,2021,China_Birdwatch,5,5,4,205.6578947368421
237013,2021,eBird_GBIF,1,1,1,NA
237013,2021,Combined,6,6,4,205.6578947368421
237013,2022,China_Birdwatch,10,6,10,91.00917431192661
237013,2022,eBird_GBIF,1,1,1,NA
237013,2022,Combined,11,7,11,91.00917431192661
237013,2023,China_Birdwatch,15,13,13,117.86585365853658
237013,2023,Combined,15,13,13,117.86585365853658
237013,2024,China_Birdwatch,52,49,43,133.37668711656443
237013,2024,Combined,52,49,43,133.37668711656443
237014,2015,eBird_GBIF,1,1,1,NA
237014,2015,Combined,1,1,1,NA
237014,2020,China_Birdwatch,1,1,1,120
237014,2020,Combined,1,1,1,120
237014,2021,China_Birdwatch,11,6,9,171.93248945147678
237014,2021,Combined,11,6,9,171.93248945147678
237014,2022,China_Birdwatch,2,2,2,226.375
237014,2022,eBird_GBIF,1,1,1,NA
237014,2022,Combined,3,3,3,226.375
237014,2023,China_Birdwatch,3,3,3,64.45454545454545
237014,2023,Combined,3,3,3,64.45454545454545
237014,2024,China_Birdwatch,10,10,10,231.55897435897435
237014,2024,Combined,10,10,10,231.55897435897435
237015,2022,China_Birdwatch,1,1,1,60
237015,2022,Combined,1,1,1,60
237015,2023,China_Birdwatch,1,1,1,406
237015,2023,Combined,1,1,1,406
237015,2024,China_Birdwatch,1,1,1,180
237015,2024,Combined,1,1,1,180
237021,2024,China_Birdwatch,1,1,1,75
237021,2024,Combined,1,1,1,75
237024,2019,eBird_GBIF,1,1,1,NA
237024,2019,Combined,1,1,1,NA
237024,2024,China_Birdwatch,1,1,1,60
237024,2024,Combined,1,1,1,60
237031,2024,China_Birdwatch,1,1,1,60
237031,2024,Combined,1,1,1,60
237035,2024,China_Birdwatch,1,1,1,60
237035,2024,Combined,1,1,1,60
237039,2022,China_Birdwatch,1,1,1,240
237039,2022,eBird_GBIF,1,1,1,NA
237039,2022,Combined,2,2,1,240
237045,2024,China_Birdwatch,2,1,2,60
237045,2024,Combined,2,1,2,60
237046,2024,China_Birdwatch,1,1,1,60
237046,2024,Combined,1,1,1,60
237051,2023,China_Birdwatch,2,1,2,60
237051,2023,Combined,2,1,2,60
237051,2024,China_Birdwatch,4,1,4,60
237051,2024,Combined,4,1,4,60
237058,2024,China_Birdwatch,10,1,10,107.50239234449761
237058,2024,Combined,10,1,10,107.50239234449761
237059,2024,China_Birdwatch,2,1,2,60
237059,2024,Combined,2,1,2,60
237063,2022,China_Birdwatch,1,1,1,60
237063,2022,Combined,1,1,1,60
237063,2023,China_Birdwatch,1,1,1,60
237063,2023,Combined,1,1,1,60
237070,2020,eBird_GBIF,1,1,1,NA
237070,2020,Combined,1,1,1,NA
237070,2021,China_Birdwatch,1,1,1,2880
237070,2021,eBird_GBIF,2,1,2,NA
237070,2021,Combined,3,2,3,2880
237070,2023,eBird_GBIF,1,1,1,NA
237070,2023,Combined,1,1,1,NA
237070,2024,China_Birdwatch,4,3,4,95.75862068965517
237070,2024,Combined,4,3,4,95.75862068965517
237071,2002,eBird_GBIF,1,1,1,NA
237071,2002,Combined,1,1,1,NA
237071,2017,eBird_GBIF,3,3,2,NA
237071,2017,Combined,3,3,2,NA
237071,2024,China_Birdwatch,1,1,1,60
237071,2024,Combined,1,1,1,60
237073,2019,eBird_GBIF,2,2,1,NA
237073,2019,Combined,2,2,1,NA
237073,2024,China_Birdwatch,3,3,3,185
237073,2024,Combined,3,3,3,185
237074,2019,eBird_GBIF,1,1,1,NA
237074,2019,Combined,1,1,1,NA
237076,2024,China_Birdwatch,2,2,2,32.5
237076,2024,Combined,2,2,2,32.5
237077,2016,eBird_GBIF,1,1,1,NA
237077,2016,Combined,1,1,1,NA
237077,2018,eBird_GBIF,3,3,3,NA
237077,2018,Combined,3,3,3,NA
237080,2015,eBird_GBIF,1,1,1,NA
237080,2015,Combined,1,1,1,NA
237080,2019,eBird_GBIF,2,2,1,NA
237080,2019,Combined,2,2,1,NA
237080,2023,eBird_GBIF,1,1,1,NA
237080,2023,Combined,1,1,1,NA
237081,2011,eBird_GBIF,1,1,1,NA
237081,2011,Combined,1,1,1,NA
237081,2024,China_Birdwatch,1,1,1,60
237081,2024,Combined,1,1,1,60
237084,2024,China_Birdwatch,1,1,1,60
237084,2024,Combined,1,1,1,60
237085,2023,eBird_GBIF,1,1,1,NA
237085,2023,Combined,1,1,1,NA
237085,2024,China_Birdwatch,2,2,2,87.85714285714286
237085,2024,Combined,2,2,2,87.85714285714286
237087,2022,China_Birdwatch,1,1,1,60
237087,2022,Combined,1,1,1,60
237088,2023,eBird_GBIF,1,1,1,NA
237088,2023,Combined,1,1,1,NA
237088,2024,China_Birdwatch,3,3,3,60
237088,2024,Combined,3,3,3,60
237094,2022,China_Birdwatch,2,1,2,130.2
237094,2022,Combined,2,1,2,130.2
237094,2023,China_Birdwatch,1,1,1,240
237094,2023,Combined,1,1,1,240
237094,2024,China_Birdwatch,3,1,3,173.14285714285714
237094,2024,Combined,3,1,3,173.14285714285714
237095,2021,China_Birdwatch,1,1,1,1440
237095,2021,Combined,1,1,1,1440
237095,2023,China_Birdwatch,1,1,1,60
237095,2023,Combined,1,1,1,60
237095,2024,China_Birdwatch,10,6,8,73.93103448275863
237095,2024,Combined,10,6,8,73.93103448275863
237096,2024,China_Birdwatch,4,3,3,331.3636363636364
237096,2024,Combined,4,3,3,331.3636363636364
237098,2024,China_Birdwatch,1,1,1,60
237098,2024,Combined,1,1,1,60
237100,2016,eBird_GBIF,1,1,1,NA
237100,2016,Combined,1,1,1,NA
237100,2018,eBird_GBIF,2,1,2,NA
237100,2018,Combined,2,1,2,NA
237100,2023,China_Birdwatch,1,1,1,1752
237100,2023,Combined,1,1,1,1752
237100,2024,China_Birdwatch,2,2,2,127.5
237100,2024,Combined,2,2,2,127.5
237101,2020,eBird_GBIF,2,1,2,NA
237101,2020,Combined,2,1,2,NA
237101,2021,eBird_GBIF,2,1,2,NA
237101,2021,Combined,2,1,2,NA
237101,2023,eBird_GBIF,1,1,1,NA
237101,2023,Combined,1,1,1,NA
237101,2024,China_Birdwatch,3,3,3,274.7368421052632
237101,2024,Combined,3,3,3,274.7368421052632
237102,2024,China_Birdwatch,1,1,1,279
237102,2024,Combined,1,1,1,279
237103,2024,China_Birdwatch,2,1,2,896.7272727272727
237103,2024,Combined,2,1,2,896.7272727272727
237111,2013,eBird_GBIF,1,1,1,NA
237111,2013,Combined,1,1,1,NA
237111,2016,eBird_GBIF,2,2,1,NA
237111,2016,Combined,2,2,1,NA
237111,2023,China_Birdwatch,3,3,2,80.8695652173913
237111,2023,eBird_GBIF,1,1,1,NA
237111,2023,Combined,4,4,2,80.8695652173913
237111,2024,China_Birdwatch,8,7,5,80.5482233502538
237111,2024,Combined,8,7,5,80.5482233502538
237112,2013,eBird_GBIF,1,1,1,NA
237112,2013,Combined,1,1,1,NA
237112,2016,China_Birdwatch,1,1,1,120
237112,2016,eBird_GBIF,18,15,4,NA
237112,2016,Combined,19,16,4,120
237112,2023,China_Birdwatch,13,12,3,705.1497005988026
237112,2023,eBird_GBIF,3,3,1,NA
237112,2023,Combined,16,15,3,705.1497005988026
237112,2024,China_Birdwatch,26,21,9,318.0966702470463
237112,2024,Combined,26,21,9,318.0966702470463
237116,2024,China_Birdwatch,1,1,1,60
237116,2024,Combined,1,1,1,60
237118,2023,eBird_GBIF,2,1,2,NA
237118,2023,Combined,2,1,2,NA
237121,2024,China_Birdwatch,6,1,6,60
237121,2024,Combined,6,1,6,60
237122,2019,eBird_GBIF,2,1,2,NA
237122,2019,Combined,2,1,2,NA
237122,2022,eBird_GBIF,1,1,1,NA
237122,2022,Combined,1,1,1,NA
237125,2022,China_Birdwatch,2,2,2,149
237125,2022,Combined,2,2,2,149
237125,2023,eBird_GBIF,1,1,1,NA
237125,2023,Combined,1,1,1,NA
237125,2024,China_Birdwatch,6,3,5,633.5806451612904
237125,2024,Combined,6,3,5,633.5806451612904
237126,2018,eBird_GBIF,1,1,1,NA
237126,2018,Combined,1,1,1,NA
237126,2021,eBird_GBIF,1,1,1,NA
237126,2021,Combined,1,1,1,NA
237127,2022,China_Birdwatch,1,1,1,320
237127,2022,Combined,1,1,1,320
237127,2023,China_Birdwatch,1,1,1,60
237127,2023,Combined,1,1,1,60
237128,2023,China_Birdwatch,1,1,1,600
237128,2023,Combined,1,1,1,600
237128,2024,China_Birdwatch,1,1,1,60
237128,2024,Combined,1,1,1,60
237129,2024,China_Birdwatch,1,1,1,8
237129,2024,Combined,1,1,1,8
237130,2024,China_Birdwatch,1,1,1,60
237130,2024,Combined,1,1,1,60
237132,2024,China_Birdwatch,2,2,2,60
237132,2024,Combined,2,2,2,60
237140,2023,eBird_GBIF,1,1,1,NA
237140,2023,Combined,1,1,1,NA
237142,2023,China_Birdwatch,1,1,1,60
237142,2023,Combined,1,1,1,60
237142,2024,China_Birdwatch,1,1,1,60
237142,2024,Combined,1,1,1,60
237144,2021,China_Birdwatch,1,1,1,60
237144,2021,Combined,1,1,1,60
237144,2022,eBird_GBIF,1,1,1,NA
237144,2022,Combined,1,1,1,NA
237144,2023,eBird_GBIF,2,1,2,NA
237144,2023,Combined,2,1,2,NA
237144,2024,China_Birdwatch,1,1,1,30
237144,2024,Combined,1,1,1,30
237145,2017,eBird_GBIF,1,1,1,NA
237145,2017,Combined,1,1,1,NA
237145,2021,China_Birdwatch,6,1,6,135.39759036144582
237145,2021,Combined,6,1,6,135.39759036144582
237145,2024,China_Birdwatch,8,5,7,1822.1052631578953
237145,2024,Combined,8,5,7,1822.1052631578953
237150,2023,eBird_GBIF,3,2,3,NA
237150,2023,Combined,3,2,3,NA
237150,2024,China_Birdwatch,1,1,1,180
237150,2024,Combined,1,1,1,180
237151,2023,China_Birdwatch,5,3,5,88.88888888888889
237151,2023,eBird_GBIF,1,1,1,NA
237151,2023,Combined,6,4,5,88.88888888888889
237151,2024,China_Birdwatch,6,3,4,60
237151,2024,Combined,6,3,4,60
237153,2023,eBird_GBIF,1,1,1,NA
237153,2023,Combined,1,1,1,NA
237156,2024,China_Birdwatch,4,4,3,79.55555555555556
237156,2024,Combined,4,4,3,79.55555555555556
237159,2021,China_Birdwatch,1,1,1,60
237159,2021,Combined,1,1,1,60
237163,2024,China_Birdwatch,1,1,1,95
237163,2024,Combined,1,1,1,95
237164,2022,China_Birdwatch,2,1,2,156.42105263157896
237164,2022,Combined,2,1,2,156.42105263157896
237164,2023,China_Birdwatch,1,1,1,60
237164,2023,Combined,1,1,1,60
237164,2024,China_Birdwatch,8,7,8,219.26415094339623
237164,2024,Combined,8,7,8,219.26415094339623
237166,2007,China_Birdwatch,1,1,1,4380
237166,2007,Combined,1,1,1,4380
237166,2023,eBird_GBIF,1,1,1,NA
237166,2023,Combined,1,1,1,NA
237166,2024,China_Birdwatch,2,2,2,101.6
237166,2024,Combined,2,2,2,101.6
237167,2024,China_Birdwatch,1,1,1,47.75
237167,2024,Combined,1,1,1,47.75
237168,2023,China_Birdwatch,3,1,3,207.34615384615384
237168,2023,Combined,3,1,3,207.34615384615384
237168,2024,China_Birdwatch,6,4,6,159.0263157894737
237168,2024,Combined,6,4,6,159.0263157894737
237171,2023,eBird_GBIF,1,1,1,NA
237171,2023,Combined,1,1,1,NA
237171,2024,China_Birdwatch,4,3,3,89.80645161290323
237171,2024,Combined,4,3,3,89.80645161290323
237172,2023,eBird_GBIF,5,1,5,NA
237172,2023,Combined,5,1,5,NA
237174,2017,eBird_GBIF,1,1,1,NA
237174,2017,Combined,1,1,1,NA
237174,2019,China_Birdwatch,1,1,1,60
237174,2019,Combined,1,1,1,60
237174,2023,China_Birdwatch,3,3,3,60
237174,2023,Combined,3,3,3,60
237174,2024,China_Birdwatch,4,4,4,95.74358974358975
237174,2024,Combined,4,4,4,95.74358974358975
237175,2024,China_Birdwatch,1,1,1,49
237175,2024,Combined,1,1,1,49
237179,2019,eBird_GBIF,1,1,1,NA
237179,2019,Combined,1,1,1,NA
237179,2024,China_Birdwatch,1,1,1,60
237179,2024,Combined,1,1,1,60
237180,2024,China_Birdwatch,1,1,1,60
237180,2024,Combined,1,1,1,60
237184,2023,eBird_GBIF,2,1,2,NA
237184,2023,Combined,2,1,2,NA
237185,2023,China_Birdwatch,2,1,2,2805.8490566037735
237185,2023,eBird_GBIF,1,1,1,NA
237185,2023,Combined,3,2,3,2805.8490566037735
237185,2024,China_Birdwatch,3,3,3,650
237185,2024,Combined,3,3,3,650
237186,2020,eBird_GBIF,2,2,2,NA
237186,2020,Combined,2,2,2,NA
237186,2023,China_Birdwatch,1,1,1,30
237186,2023,eBird_GBIF,3,3,2,NA
237186,2023,Combined,4,4,2,30
237186,2024,China_Birdwatch,2,2,2,150
237186,2024,Combined,2,2,2,150
237187,2019,eBird_GBIF,10,2,7,NA
237187,2019,Combined,10,2,7,NA
237187,2020,eBird_GBIF,5,2,5,NA
237187,2020,Combined,5,2,5,NA
237187,2021,eBird_GBIF,1,1,1,NA
237187,2021,Combined,1,1,1,NA
237187,2023,eBird_GBIF,3,3,3,NA
237187,2023,Combined,3,3,3,NA
237187,2024,China_Birdwatch,3,2,3,150
237187,2024,Combined,3,2,3,150
237188,2019,eBird_GBIF,3,1,3,NA
237188,2019,Combined,3,1,3,NA
237188,2020,eBird_GBIF,3,2,2,NA
237188,2020,Combined,3,2,2,NA
237188,2024,China_Birdwatch,1,1,1,1350
237188,2024,Combined,1,1,1,1350
237189,2013,eBird_GBIF,1,1,1,NA
237189,2013,Combined,1,1,1,NA
237189,2018,eBird_GBIF,2,1,2,NA
237189,2018,Combined,2,1,2,NA
237189,2021,eBird_GBIF,4,2,4,NA
237189,2021,Combined,4,2,4,NA
237189,2022,eBird_GBIF,1,1,1,NA
237189,2022,Combined,1,1,1,NA
237189,2023,China_Birdwatch,1,1,1,1020
237189,2023,eBird_GBIF,4,2,4,NA
237189,2023,Combined,5,3,5,1020
237189,2024,China_Birdwatch,24,4,24,85.26699029126215
237189,2024,Combined,24,4,24,85.26699029126215
237191,2006,eBird_GBIF,1,1,1,NA
237191,2006,Combined,1,1,1,NA
237191,2016,eBird_GBIF,1,1,1,NA
237191,2016,Combined,1,1,1,NA
237191,2020,eBird_GBIF,1,1,1,NA
237191,2020,Combined,1,1,1,NA
237191,2021,eBird_GBIF,4,2,4,NA
237191,2021,Combined,4,2,4,NA
237191,2022,eBird_GBIF,2,1,2,NA
237191,2022,Combined,2,1,2,NA
237191,2023,eBird_GBIF,2,2,2,NA
237191,2023,Combined,2,2,2,NA
237191,2024,China_Birdwatch,1,1,1,44820
237191,2024,Combined,1,1,1,44820
237192,2019,eBird_GBIF,1,1,1,NA
237192,2019,Combined,1,1,1,NA
237192,2022,eBird_GBIF,1,1,1,NA
237192,2022,Combined,1,1,1,NA
237192,2023,eBird_GBIF,3,3,2,NA
237192,2023,Combined,3,3,2,NA
237192,2024,China_Birdwatch,2,2,2,79.14893617021276
237192,2024,Combined,2,2,2,79.14893617021276
237193,2015,eBird_GBIF,1,1,1,NA
237193,2015,Combined,1,1,1,NA
237193,2018,eBird_GBIF,1,1,1,NA
237193,2018,Combined,1,1,1,NA
237193,2021,eBird_GBIF,3,2,3,NA
237193,2021,Combined,3,2,3,NA
237193,2022,eBird_GBIF,16,4,15,NA
237193,2022,Combined,16,4,15,NA
237193,2023,eBird_GBIF,7,3,6,NA
237193,2023,Combined,7,3,6,NA
237193,2024,China_Birdwatch,9,7,9,102.44444444444444
237193,2024,Combined,9,7,9,102.44444444444444
237194,2017,eBird_GBIF,1,1,1,NA
237194,2017,Combined,1,1,1,NA
237194,2022,eBird_GBIF,5,3,5,NA
237194,2022,Combined,5,3,5,NA
237194,2023,China_Birdwatch,1,1,1,60
237194,2023,eBird_GBIF,15,2,15,NA
237194,2023,Combined,16,3,16,60
237194,2024,China_Birdwatch,3,2,3,108.21428571428571
237194,2024,Combined,3,2,3,108.21428571428571
237195,2024,China_Birdwatch,3,2,3,127.82608695652173
237195,2024,Combined,3,2,3,127.82608695652173
237196,2014,eBird_GBIF,1,1,1,NA
237196,2014,Combined,1,1,1,NA
237196,2021,eBird_GBIF,1,1,1,NA
237196,2021,Combined,1,1,1,NA
237196,2024,China_Birdwatch,6,3,6,171
237196,2024,Combined,6,3,6,171
237197,2021,eBird_GBIF,2,2,1,NA
237197,2021,Combined,2,2,1,NA
237197,2023,China_Birdwatch,1,1,1,60
237197,2023,eBird_GBIF,3,3,3,NA
237197,2023,Combined,4,4,3,60
237197,2024,China_Birdwatch,10,3,10,56.41509433962264
237197,2024,Combined,10,3,10,56.41509433962264
237198,2024,China_Birdwatch,3,3,3,60
237198,2024,Combined,3,3,3,60
237199,2018,China_Birdwatch,1,1,1,120
237199,2018,Combined,1,1,1,120
237199,2019,China_Birdwatch,3,1,3,662.0689655172414
237199,2019,Combined,3,1,3,662.0689655172414
237199,2020,China_Birdwatch,1,1,1,480
237199,2020,Combined,1,1,1,480
237199,2024,China_Birdwatch,8,7,7,177.94736842105266
237199,2024,Combined,8,7,7,177.94736842105266
237200,2023,China_Birdwatch,15,4,15,99.33609958506226
237200,2023,eBird_GBIF,4,4,4,NA
237200,2023,Combined,19,8,19,99.33609958506226
237200,2024,China_Birdwatch,13,5,10,89.07723577235772
237200,2024,Combined,13,5,10,89.07723577235772
237201,2014,eBird_GBIF,1,1,1,NA
237201,2014,Combined,1,1,1,NA
