grid_cell,pair_id,pair_label,gain,loss,net
2839,1,2000-2004 -> 2005-2009,6.750747873260169,2.167890063156687,4.582857810103488
2840,1,2000-2004 -> 2005-2009,6.910187367209709,2.1004163990926847,4.809770968117027
2841,1,2000-2004 -> 2005-2009,7.0534481155683375,2.016901052696621,5.036547062871712
2842,1,2000-2004 -> 2005-2009,7.179650970264601,1.9232247912729017,5.256426178991701
2843,1,2000-2004 -> 2005-2009,7.292012487931641,1.8272105983126403,5.464801889618999
2844,1,2000-2004 -> 2005-2009,7.39075964899602,1.7316164492077308,5.659143199788284
2845,1,2000-2004 -> 2005-2009,7.477142044758545,1.6393159903360504,5.837826054422498
2846,1,2000-2004 -> 2005-2009,7.551802144608545,1.5527962782730786,5.999005866335468
2847,1,2000-2004 -> 2005-2009,7.611332687702568,1.4712770386009641,6.1400556491016
2848,1,2000-2004 -> 2005-2009,7.652995348216098,1.39541472169131,6.257580626524792
2849,1,2000-2004 -> 2005-2009,7.673459358565481,1.3255588832463845,6.347900475319096
2850,1,2000-2004 -> 2005-2009,7.669565720610326,1.261799456092764,6.407766264517561
2851,1,2000-2004 -> 2005-2009,7.638999664663498,1.2040145342198658,6.43498513044363
2852,1,2000-2004 -> 2005-2009,7.580849498558225,1.1521037783863863,6.428745720171835
2853,1,2000-2004 -> 2005-2009,7.495162213942628,1.105490513866102,6.38967170007652
2854,1,2000-2004 -> 2005-2009,7.383319537823434,1.0635741325461636,6.319745405277272
2855,1,2000-2004 -> 2005-2009,7.247985939438144,1.0258133869836341,6.222172552454508
2856,1,2000-2004 -> 2005-2009,7.092823115548326,0.9916726520296435,6.101150463518682
2857,1,2000-2004 -> 2005-2009,6.922140219980129,0.9606365137943309,5.961503706185797
2858,1,2000-2004 -> 2005-2009,6.740471126182696,0.9322331990205137,5.80823792716218
2859,1,2000-2004 -> 2005-2009,6.552167863299022,0.906048778053501,5.64611908524552
2860,1,2000-2004 -> 2005-2009,6.361096555945249,0.8817333000674802,5.479363255877765
2861,1,2000-2004 -> 2005-2009,6.183366696031803,0.8599799868343386,5.3233867091974645
2862,1,2000-2004 -> 2005-2009,6.113231941168608,0.8479608704593613,5.2652710707092485
2909,1,2000-2004 -> 2005-2009,6.432459551817168,2.128251248741629,4.304208303075535
2910,1,2000-2004 -> 2005-2009,6.533392403163756,2.1204635787696104,4.412928824394148
2911,1,2000-2004 -> 2005-2009,6.675698889576112,2.059252747047946,4.616446142528166
2912,1,2000-2004 -> 2005-2009,6.80571502311932,1.984062053828565,4.821652969290756
2913,1,2000-2004 -> 2005-2009,6.92029177573802,1.897510168703203,5.022781607034812
2914,1,2000-2004 -> 2005-2009,7.0212001581519035,1.8057505638100722,5.215449594341831
2915,1,2000-2004 -> 2005-2009,7.11088399528863,1.713840713418394,5.3970432818702285
2916,1,2000-2004 -> 2005-2009,7.191028361859613,1.6250727801851346,5.565955581674475
2917,1,2000-2004 -> 2005-2009,7.2626448148422185,1.542056417121367,5.720588397720851
2918,1,2000-2004 -> 2005-2009,7.322972050661258,1.4642278952468146,5.858744155414444
2919,1,2000-2004 -> 2005-2009,7.369211888682011,1.391788828926647,5.977423059755364
2920,1,2000-2004 -> 2005-2009,7.397921703398014,1.324921458073008,6.073000245325006
2921,1,2000-2004 -> 2005-2009,7.405410571988509,1.2636182212538278,6.141792350734683
2922,1,2000-2004 -> 2005-2009,7.388564651294146,1.207741819344906,6.18082283194924
2923,1,2000-2004 -> 2005-2009,7.34551175627786,1.1570545919294766,6.1884571643483834
2924,1,2000-2004 -> 2005-2009,7.27609331239259,1.1113970536819289,6.164696258710664
2925,1,2000-2004 -> 2005-2009,7.181397136899832,1.0702695232348445,6.1111276136649915
2926,1,2000-2004 -> 2005-2009,7.063748634650232,1.0331012984273333,6.030647336222897
2927,1,2000-2004 -> 2005-2009,6.926512540613338,0.9994421711786112,5.927070369434726
2928,1,2000-2004 -> 2005-2009,6.773553583656264,0.968835967150653,5.8047176165056085
2929,1,2000-2004 -> 2005-2009,6.608886234565381,0.9408444001944407,5.668041834370937
2930,1,2000-2004 -> 2005-2009,6.436390756587445,0.91506538266854065,5.521325373918902
2931,1,2000-2004 -> 2005-2009,6.25960231753776,0.8911451047295116,5.368457212808248
2932,1,2000-2004 -> 2005-2009,6.081568786442555,0.8687840985158891,5.212784687926668
2933,1,2000-2004 -> 2005-2009,5.972015371803483,0.8538705768294368,5.118144794974048
2981,1,2000-2004 -> 2005-2009,6.2858160748896985,2.0388679181282714,4.246948156761429
2982,1,2000-2004 -> 2005-2009,6.414979723742843,2.009021875907689,4.405957847835152
2983,1,2000-2004 -> 2005-2009,6.531622516043541,1.9421173351009833,4.589505180942556
2984,1,2000-2004 -> 2005-2009,6.633974053503451,1.8634992516024431,4.770474801901008
2985,1,2000-2004 -> 2005-2009,6.723841767910925,1.778443620668777,4.9453981472421535
2986,1,2000-2004 -> 2005-2009,6.804185352741966,1.6920911744558969,5.112094178286067
2987,1,2000-2004 -> 2005-2009,6.877308373601946,1.6081473015978451,5.269161072004098
2988,1,2000-2004 -> 2005-2009,6.944362065516384,1.5293318434764989,5.415030222039884
2989,1,2000-2004 -> 2005-2009,7.0029974766144925,1.4556351886540866,5.547362287960403
2990,1,2000-2004 -> 2005-2009,7.049830724415339,1.38687667831888,5.662954046096459
2991,1,2000-2004 -> 2005-2009,7.081175509580479,1.323156477031579,5.758019032548896
2992,1,2000-2004 -> 2005-2009,7.093179157756334,1.264408681642979,5.828770476113353
2993,1,2000-2004 -> 2005-2009,7.082689781897996,1.210489162827292,5.872200619070701
2994,1,2000-2004 -> 2005-2009,7.0479879168931525,1.1612102277045642,5.8867776891885875
2995,1,2000-2004 -> 2005-2009,6.989122705688003,1.1163754141798234,5.872747291508183
2996,1,2000-2004 -> 2005-2009,6.907675211963038,1.0757374712744945,5.831937740688543
2997,1,2000-2004 -> 2005-2009,6.806266969332996,1.039025109761408,5.767241859571588
2998,1,2000-2004 -> 2005-2009,6.687753892745475,1.0056950021843083,5.682058890561167
2999,1,2000-2004 -> 2005-2009,6.555265545180098,0.975371783181065,5.5798937619990285
3000,1,2000-2004 -> 2005-2009,6.411820745122629,0.9476705162127054,5.464150228909927
3001,1,2000-2004 -> 2005-2009,6.260264516510374,0.9222164372174401,5.338048079292935
3002,1,2000-2004 -> 2005-2009,6.103241683050452,0.8986613505750919,5.204580332475357
3003,1,2000-2004 -> 2005-2009,5.943161140099213,0.8766955100624907,5.066465630036721
3004,1,2000-2004 -> 2005-2009,5.79934380810821,0.8572680234089917,4.942075784699217
3005,1,2000-2004 -> 2005-2009,5.704555289189982,0.8441652515438225,4.860390037646163
3007,1,2000-2004 -> 2005-2009,5.22093601726299,0.7991190686044665,4.421816948658524
3052,1,2000-2004 -> 2005-2009,6.0274851156673,1.9694930829379647,4.057992032729336
3053,1,2000-2004 -> 2005-2009,6.117796840094864,1.9481132979286016,4.16968354216626
3054,1,2000-2004 -> 2005-2009,6.224963044225404,1.891748533627805,4.333214510597597
3055,1,2000-2004 -> 2005-2009,6.3176562209972555,1.8230229248647476,4.49463329613251
3056,1,2000-2004 -> 2005-2009,6.39834702134975,1.746680213830229,4.65166680751952
3057,1,2000-2004 -> 2005-2009,6.47028405127434,1.6675359552460844,4.802748096028253
3058,1,2000-2004 -> 2005-2009,6.536090556628921,1.5893899308309904,4.946700625797929
3059,1,2000-2004 -> 2005-2009,6.597171156670202,1.5152061803815193,5.081964976288683
3060,1,2000-2004 -> 2005-2009,6.65175758926112,1.4457894065397112,5.205968182721408
3061,1,2000-2004 -> 2005-2009,6.695808196878883,1.3807354032708177,5.315072793608067
3062,1,2000-2004 -> 2005-2009,6.725281384406073,1.3201721904480443,5.405109193958031
3063,1,2000-2004 -> 2005-2009,6.7362836812066504,1.2640210616112117,5.47226261959544
3064,1,2000-2004 -> 2005-2009,6.726107928754255,1.2121281734279223,5.513979755326331
3065,1,2000-2004 -> 2005-2009,6.6938772664634305,1.1643281658758733,5.529549100587557
3066,1,2000-2004 -> 2005-2009,6.6406075765407335,1.1204775944154113,5.520129982125322
3067,1,2000-2004 -> 2005-2009,6.568648935933158,1.0804027573743271,5.4882461785588275
3068,1,2000-2004 -> 2005-2009,6.480843993130688,1.0438279805364448,5.437016012594245
3069,1,2000-2004 -> 2005-2009,6.380182014243904,1.0106999124440508,5.369482101799852
3070,1,2000-2004 -> 2005-2009,6.268787052981958,0.9805212804673442,5.288265772514615
3071,1,2000-2004 -> 2005-2009,6.148502393075496,0.9529600708459631,5.195542322229534
3072,1,2000-2004 -> 2005-2009,6.020880815378214,0.9276902345386404,5.093190580839574
3073,1,2000-2004 -> 2005-2009,5.8873505558357095,0.9043877339942705,4.982962821841436
3074,1,2000-2004 -> 2005-2009,5.749334289736709,0.8827460250282223,4.866588264708487
3075,1,2000-2004 -> 2005-2009,5.630516833022368,0.8637921008554904,4.766724732166878
3076,1,2000-2004 -> 2005-2009,5.574657031311425,0.8514669850766641,4.7231900462347625
3078,1,2000-2004 -> 2005-2009,5.102798559185275,0.8023016346895734,4.300496924495702
3079,1,2000-2004 -> 2005-2009,5.062725057875639,0.7939251113800128,4.2687999464956246
3124,1,2000-2004 -> 2005-2009,5.871971957695811,1.8854058712261086,3.9865660864697015
3125,1,2000-2004 -> 2005-2009,5.962239915649441,1.866518852249756,4.095721063399684
3126,1,2000-2004 -> 2005-2009,5.979853695674159,1.7773730399373084,4.202480655736848
3127,1,2000-2004 -> 2005-2009,6.052187100033228,1.7115944978242574,4.34059260220897
3128,1,2000-2004 -> 2005-2009,6.1170168295742045,1.6406481258563903,4.47636870371781
3129,1,2000-2004 -> 2005-2009,6.175577827735769,1.5690891428039102,4.606488684931861
3130,1,2000-2004 -> 2005-2009,6.2291895578512575,1.499833882904681,4.729355674946573
3131,1,2000-2004 -> 2005-2009,6.277136933716377,1.4347272865447214,4.842409647171654
3132,1,2000-2004 -> 2005-2009,6.315339824205525,1.373301542426748,4.942038281778778
3133,1,2000-2004 -> 2005-2009,6.339913924205429,1.3158313033207727,5.024082620884654
3134,1,2000-2004 -> 2005-2009,6.347144431729859,1.2622847285603176,5.084859703169538
3135,1,2000-2004 -> 2005-2009,6.334764239925706,1.2125052905312497,5.122258949394454
3136,1,2000-2004 -> 2005-2009,6.302660002878185,1.1663206565058748,5.136339346372311
3137,1,2000-2004 -> 2005-2009,6.252728871445754,1.1235935181543004,5.129135353291451
3138,1,2000-2004 -> 2005-2009,6.188089910968971,1.0842431029458757,5.103846808023098
3139,1,2000-2004 -> 2005-2009,6.11191279517639,1.0480505120473236,5.063862283129067
3140,1,2000-2004 -> 2005-2009,6.026905373879889,1.0148808537268923,5.012024520152999
3141,1,2000-2004 -> 2005-2009,5.934994810532238,0.9846714247499437,4.950323385782294
3142,1,2000-2004 -> 2005-2009,5.83709737780677,0.9571256635474993,4.87997171425927
3143,1,2000-2004 -> 2005-2009,5.733581501254373,0.9318885948652452,4.801692906389129
3144,1,2000-2004 -> 2005-2009,5.624726705614524,0.9086827836249444,4.716043921989579
3145,1,2000-2004 -> 2005-2009,5.510887029721722,0.8872255265422339,4.623661503179488
3146,1,2000-2004 -> 2005-2009,5.419629777355294,0.8690319679604163,4.550597809394881
3147,1,2000-2004 -> 2005-2009,5.408947438085763,0.8583325083396448,4.550614929746113
3149,1,2000-2004 -> 2005-2009,4.886768996762299,0.804859137824642,4.081909858937659
3150,1,2000-2004 -> 2005-2009,4.885457576916005,0.7969638964131334,4.088493680502872
3151,1,2000-2004 -> 2005-2009,4.8226782529588075,0.7870465032751,4.035631749683709
3198,1,2000-2004 -> 2005-2009,5.748900855331605,1.6789919893764536,4.069908865955154
3199,1,2000-2004 -> 2005-2009,5.761168486161936,1.6117683071720021,4.149400178989938
3200,1,2000-2004 -> 2005-2009,5.811891222031665,1.547040521775034,4.2648507002566305
3201,1,2000-2004 -> 2005-2009,5.8566917416306845,1.4830311969051073,4.373660544725576
3202,1,2000-2004 -> 2005-2009,5.896850439719575,1.4223710857205707,4.474479353999005
3203,1,2000-2004 -> 2005-2009,5.930636157416717,1.3654766843646224,4.56515947305209
3204,1,2000-2004 -> 2005-2009,5.975398834644452,1.3186774187772987,4.656721415867151
3205,1,2000-2004 -> 2005-2009,6.038180461255598,1.2665314143163093,4.771649046939279
3206,1,2000-2004 -> 2005-2009,5.972778274465801,1.2147350231762388,4.758043251289559
3207,1,2000-2004 -> 2005-2009,5.902253209053029,1.1670260891805742,4.735227119872454
3208,1,2000-2004 -> 2005-2009,5.856419877741355,1.1256341346901488,4.730785743051208
3209,1,2000-2004 -> 2005-2009,5.798789060607238,1.087208489534203,4.711580571073033
3210,1,2000-2004 -> 2005-2009,5.732668622468049,1.0515614234320996,4.681107199035944
3211,1,2000-2004 -> 2005-2009,5.660860077579766,1.0186298179309345,4.6422302596488345
3212,1,2000-2004 -> 2005-2009,5.585114682145488,0.9883263644620919,4.596788317683394
3213,1,2000-2004 -> 2005-2009,5.506184193174645,0.9605681085720331,4.545616084602612
3214,1,2000-2004 -> 2005-2009,5.429192041916321,0.9354770931814739,4.493714948734843
3215,1,2000-2004 -> 2005-2009,5.340804405665769,0.9122009061145142,4.4286034995512535
3216,1,2000-2004 -> 2005-2009,5.263624684099508,0.8914415798022931,4.372183104297216
3217,1,2000-2004 -> 2005-2009,5.206946026201795,0.8743941992076141,4.332551826994181
3218,1,2000-2004 -> 2005-2009,5.210770602067922,0.8639141661512576,4.346856435916665
3221,1,2000-2004 -> 2005-2009,4.70777617775844,0.7977507555158666,3.9100254222425743
3222,1,2000-2004 -> 2005-2009,4.625855919413758,0.7873602066599751,3.8384957127537773
3270,1,2000-2004 -> 2005-2009,5.455256228028485,1.572928029537364,3.882328198491116
3271,1,2000-2004 -> 2005-2009,5.467974357889153,1.5242502067552806,3.9437241511338765
3272,1,2000-2004 -> 2005-2009,5.493595078594939,1.4646049084182349,4.028990170176707
3273,1,2000-2004 -> 2005-2009,5.592832257325466,1.4304615345458531,4.162370722779608
3275,1,2000-2004 -> 2005-2009,5.709429045525316,1.322729937436175,4.3866991080891475
3278,1,2000-2004 -> 2005-2009,5.524254324816842,1.1535465074342433,4.3707078173826
3279,1,2000-2004 -> 2005-2009,5.475987219519257,1.1264189976515822,4.349568221867677
3280,1,2000-2004 -> 2005-2009,5.425218951425169,1.08916118758165,4.33605776384352
3281,1,2000-2004 -> 2005-2009,5.368483231509458,1.0543050330954888,4.314178198413968
3282,1,2000-2004 -> 2005-2009,5.3075015013632765,1.02181446923349,4.28568703212979
3283,1,2000-2004 -> 2005-2009,5.244327560832479,0.991665937704325,4.252661623128154
3284,1,2000-2004 -> 2005-2009,5.179997641101915,0.9638141490003583,4.2161834921015515
3285,1,2000-2004 -> 2005-2009,5.125502348488814,0.9393013664996271,4.186200981989189
3286,1,2000-2004 -> 2005-2009,5.105188428009796,0.9200472511988305,4.185141176810966
3287,1,2000-2004 -> 2005-2009,5.087905155032438,0.9020229256641624,4.185882229368271
3293,1,2000-2004 -> 2005-2009,4.523153213327714,0.7887912672518801,3.7343619460758304
3294,1,2000-2004 -> 2005-2009,4.424699190077917,0.7799847129863277,3.64471447709159
3295,1,2000-2004 -> 2005-2009,4.271566514480411,0.7645222056533383,3.5070443088270715
3343,1,2000-2004 -> 2005-2009,5.2400782835305835,1.455206642960609,3.784871640569972
3344,1,2000-2004 -> 2005-2009,5.233650193199868,1.4015914677536294,3.8320587254462413
3345,1,2000-2004 -> 2005-2009,5.199314965073225,1.3633481606218012,3.8359668044514237
3351,1,2000-2004 -> 2005-2009,5.210713363300266,1.0979417664777036,4.1127715968225615
3352,1,2000-2004 -> 2005-2009,5.151921744671193,1.0679335812897444,4.08398816338145
3353,1,2000-2004 -> 2005-2009,5.073520213469056,1.030137653751435,4.043382559717623
3354,1,2000-2004 -> 2005-2009,4.9373625258338425,0.9943455820782536,3.9430169437555893
3355,1,2000-2004 -> 2005-2009,4.933922415421061,0.97235600205894,3.961566413362122
3356,1,2000-2004 -> 2005-2009,4.93305832647737,0.9506186485916046,3.982439677885762
3357,1,2000-2004 -> 2005-2009,4.894458744765908,0.928594943393666,3.9658638013722434
3426,1,2000-2004 -> 2005-2009,4.592294404772238,0.968600846174339,3.623693558597898
3427,1,2000-2004 -> 2005-2009,4.6092012559558695,0.9583648200250726,3.6508364359307994
3497,1,2000-2004 -> 2005-2009,4.240639543274121,0.9600262271325447,3.280613316141576
3498,1,2000-2004 -> 2005-2009,4.245309334727432,0.9425800353540719,3.302729299373362
3499,1,2000-2004 -> 2005-2009,4.231885415387014,0.9256723509514182,3.306213064435594
3568,1,2000-2004 -> 2005-2009,4.0825002413637455,0.9623628229000538,3.120137418463694
3569,1,2000-2004 -> 2005-2009,4.046393418616066,0.9476704891379711,3.0987229294780954
3570,1,2000-2004 -> 2005-2009,4.023355295301356,0.9251000562486682,3.098255239052686
3571,1,2000-2004 -> 2005-2009,4.06078363953352,0.915908314711605,3.1448753248219163
3641,1,2000-2004 -> 2005-2009,3.8825717799051436,0.930686142283733,2.9518856376214107
3642,1,2000-2004 -> 2005-2009,3.867785730926628,0.9167692570245364,2.9510164739020905
56,2,2005-2009 -> 2010-2014,2.2993576348363467,0.724841181288024,1.5745164535483225
57,2,2005-2009 -> 2010-2014,2.5566049589682853,0.6237937420189442,1.9328112169493408
128,2,2005-2009 -> 2010-2014,2.8374609389337797,0.805056619613445,2.032404319320334
129,2,2005-2009 -> 2010-2014,2.6402527208890336,0.6767577855046337,1.9634949353844002
130,2,2005-2009 -> 2010-2014,2.5154799096836493,0.634444999130481,1.881034910553169
198,2,2005-2009 -> 2010-2014,1.9943194514831157,0.624216575633363,1.3701028758497535
199,2,2005-2009 -> 2010-2014,1.7778111631435736,0.6251036726780796,1.152707490465494
203,2,2005-2009 -> 2010-2014,2.5780153726715502,0.6454214810009209,1.9325938916706311
270,2,2005-2009 -> 2010-2014,2.122529357696255,0.597715633227684,1.524813724468569
271,2,2005-2009 -> 2010-2014,2.107237838282583,0.6145801113691277,1.492657726913456
272,2,2005-2009 -> 2010-2014,2.0235736322540223,0.6090153136166577,1.4145583186373638
274,2,2005-2009 -> 2010-2014,1.8028281855616368,0.5918734754862468,1.2109547100753908
276,2,2005-2009 -> 2010-2014,2.106999320397106,0.5801745126007458,1.5268248077963598
341,2,2005-2009 -> 2010-2014,2.6716150091621595,0.6769576864481774,1.9946573227139806
342,2,2005-2009 -> 2010-2014,2.6255128039492024,0.6713906885338833,1.954122115415319
343,2,2005-2009 -> 2010-2014,2.5279624675590444,0.7041735725637185,1.8237888949953245
344,2,2005-2009 -> 2010-2014,2.951765176733736,0.7227309752346244,2.2290342014991142
345,2,2005-2009 -> 2010-2014,3.098205853150105,0.6939553394730549,2.4042505136770504
347,2,2005-2009 -> 2010-2014,3.086765338655134,0.7036108057842977,2.3831545328708357
412,2,2005-2009 -> 2010-2014,2.9470148068109916,0.7970376040816594,2.1499772027293336
413,2,2005-2009 -> 2010-2014,2.909752344966097,0.7712014254279929,2.1385509195381025
414,2,2005-2009 -> 2010-2014,2.9063610387861507,0.7941223369497512,2.1122387018363993
415,2,2005-2009 -> 2010-2014,2.797174164381845,0.8038035717598507,1.9933705926219951
416,2,2005-2009 -> 2010-2014,2.7672012412557416,0.8164018490167121,1.9507993922390283
417,2,2005-2009 -> 2010-2014,2.2600432764653076,0.6608984910527337,1.5991447854125738
418,2,2005-2009 -> 2010-2014,2.263600507965548,0.6041227541353447,1.659477753830204
483,2,2005-2009 -> 2010-2014,4.232575181638575,0.8650758255882214,3.3674993560503537
484,2,2005-2009 -> 2010-2014,4.027605686356403,0.7428347908738521,3.284770895482551
485,2,2005-2009 -> 2010-2014,4.04668733279971,0.7291747557469404,3.3175125770527707
486,2,2005-2009 -> 2010-2014,4.393799219077969,0.8012283893435241,3.592570829734445
487,2,2005-2009 -> 2010-2014,4.0208392367239725,0.7306362923338985,3.2902029443900735
488,2,2005-2009 -> 2010-2014,3.907944831359468,0.7461231720695798,3.161821659289887
554,2,2005-2009 -> 2010-2014,4.198623914565521,0.8682610939544758,3.3303628206110423
555,2,2005-2009 -> 2010-2014,4.1713245834811525,0.8906569671851378,3.2806676162960136
556,2,2005-2009 -> 2010-2014,4.1007055568532955,0.8775725070828566,3.2231330497704387
557,2,2005-2009 -> 2010-2014,4.026959491452592,0.8327818597865877,3.194177631666004
558,2,2005-2009 -> 2010-2014,4.084044080818738,0.8424061245272776,3.241637956291461
559,2,2005-2009 -> 2010-2014,4.103332359239142,0.8491133890546204,3.2542189701845246
560,2,2005-2009 -> 2010-2014,3.857390235047777,0.8146659591619457,3.042724275885831
561,2,2005-2009 -> 2010-2014,3.1085957028686755,0.692181360902434,2.4164143419662403
563,2,2005-2009 -> 2010-2014,2.4542091756272613,0.5418696268609074,1.9123395487663553
564,2,2005-2009 -> 2010-2014,2.4164575480198507,0.5834721366626189,1.8329854113572341
592,2,2005-2009 -> 2010-2014,2.4094608673902598,0.6071646905501337,1.8022961768401298
593,2,2005-2009 -> 2010-2014,2.7327981412400666,0.7021185160828805,2.0306796251571866
625,2,2005-2009 -> 2010-2014,2.910697673672355,0.7672700473317412,2.143427626340613
626,2,2005-2009 -> 2010-2014,3.031114677022363,0.740708518538119,2.2904061584842452
627,2,2005-2009 -> 2010-2014,2.8983333336225137,0.7003580685318149,2.1979752650906983
628,2,2005-2009 -> 2010-2014,3.0299865390190304,0.729898454307284,2.3000880847117453
629,2,2005-2009 -> 2010-2014,2.8641908019987126,0.7259077383837044,2.138283063615007
630,2,2005-2009 -> 2010-2014,2.984423952343475,0.7651485960923631,2.219275356251112
631,2,2005-2009 -> 2010-2014,2.840266992051233,0.7252899936288814,2.1149769984223523
632,2,2005-2009 -> 2010-2014,2.807151326050744,0.7160417764236213,2.0911095496271237
634,2,2005-2009 -> 2010-2014,2.6020540710427342,0.7199974971730215,1.8820565738697121
635,2,2005-2009 -> 2010-2014,2.570960301055273,0.7314798203701867,1.8394804806850877
636,2,2005-2009 -> 2010-2014,2.8352234305990422,0.7513808582784444,2.0838425723205947
637,2,2005-2009 -> 2010-2014,3.169557982019072,0.7273578908492224,2.4422000911698487
640,2,2005-2009 -> 2010-2014,2.5328517066699514,0.753657040558479,1.779194666111472
663,2,2005-2009 -> 2010-2014,2.7576951081524577,0.6250675692327393,2.1326275389197167
664,2,2005-2009 -> 2010-2014,2.8045547387246645,0.6968858375787209,2.1076689011459435
665,2,2005-2009 -> 2010-2014,2.8204874119175427,0.7148948837094368,2.105592528208107
666,2,2005-2009 -> 2010-2014,2.7379521334694905,0.7035183101787136,2.0344338232907773
696,2,2005-2009 -> 2010-2014,3.2546615554249922,0.9340090482212723,2.3206525072037194
698,2,2005-2009 -> 2010-2014,3.1788243185528566,0.935375989701342,2.243448328851515
699,2,2005-2009 -> 2010-2014,3.209441341741742,0.9191850893019193,2.2902562524398227
700,2,2005-2009 -> 2010-2014,3.8409156400346323,0.9551416547908,2.8857739852438327
701,2,2005-2009 -> 2010-2014,3.6911408888337633,0.8990349604052768,2.792105928428487
702,2,2005-2009 -> 2010-2014,3.3879671017349975,0.7461371218513896,2.641829979883608
704,2,2005-2009 -> 2010-2014,3.395256122242804,0.7368422429752726,2.658413879267533
705,2,2005-2009 -> 2010-2014,3.42557177662878,0.7132900111246259,2.7122817655041533
706,2,2005-2009 -> 2010-2014,4.257598935215193,0.838953670370996,3.4186452648441987
708,2,2005-2009 -> 2010-2014,4.080820181140582,0.7657865495415113,3.3150336315990687
710,2,2005-2009 -> 2010-2014,4.017953996307288,0.7274096077376637,3.2905443885696255
711,2,2005-2009 -> 2010-2014,4.111945540444034,0.7485200468989989,3.3634254935450385
712,2,2005-2009 -> 2010-2014,3.8171105611302543,0.6812454010657197,3.1358651600645318
716,2,2005-2009 -> 2010-2014,3.733759779643148,0.7103956426925115,3.0233641369506374
717,2,2005-2009 -> 2010-2014,3.378681731842805,0.6436717113377018,2.735010020505102
735,2,2005-2009 -> 2010-2014,2.388405746570892,0.711375890302823,1.677029856268066
736,2,2005-2009 -> 2010-2014,2.613877618625663,0.7582045984093767,1.8556730202162874
737,2,2005-2009 -> 2010-2014,2.4231603835626565,0.7650253055989464,1.65813507796371
738,2,2005-2009 -> 2010-2014,2.7486157718643867,0.661530484522851,2.0870852873415355
772,2,2005-2009 -> 2010-2014,3.3748530634432914,0.6909410279585247,2.683912035484767
773,2,2005-2009 -> 2010-2014,3.23363081341137,0.6823941944691555,2.5512366189422138
774,2,2005-2009 -> 2010-2014,3.8261052709052583,0.7269005346156454,3.099204736289614
775,2,2005-2009 -> 2010-2014,3.5461810672046328,0.741573776372748,2.8046072908318833
776,2,2005-2009 -> 2010-2014,3.6959868791595163,0.7757475323362547,2.920239346823262
777,2,2005-2009 -> 2010-2014,3.9285431698894375,0.8467981650100216,3.081745004879417
778,2,2005-2009 -> 2010-2014,3.5583413791881853,0.7495542467451118,2.808787132443074
783,2,2005-2009 -> 2010-2014,1.8798381896287215,0.5792448758531148,1.3005933137756076
784,2,2005-2009 -> 2010-2014,1.7216658887381333,0.5705927018727143,1.15107318686542
785,2,2005-2009 -> 2010-2014,1.8381121607490623,0.5540551113429046,1.2840570494061576
787,2,2005-2009 -> 2010-2014,2.815446179238812,0.6328728734803041,2.182573305758507
788,2,2005-2009 -> 2010-2014,3.1396406179396044,0.583120199787687,2.556520418151919
804,2,2005-2009 -> 2010-2014,2.2949812691519984,0.5935461759392799,1.7014350932127182
805,2,2005-2009 -> 2010-2014,1.846169019546256,0.6537259276890418,1.1924430918572133
806,2,2005-2009 -> 2010-2014,1.8479434949706652,0.6044744153642573,1.2434690796064083
807,2,2005-2009 -> 2010-2014,1.859920034643943,0.5881566952674745,1.2717633393764682
808,2,2005-2009 -> 2010-2014,2.1070006677580437,0.6380343832963976,1.468966284461647
809,2,2005-2009 -> 2010-2014,2.4207962186447607,0.7535183966586309,1.6672778219861297
810,2,2005-2009 -> 2010-2014,2.6321927990405403,0.6576597952795531,1.9745330037609867
811,2,2005-2009 -> 2010-2014,2.853727279249396,0.7439452303752045,2.1097820488741923
812,2,2005-2009 -> 2010-2014,3.1384295727965865,0.7098505450614411,2.428579027735146
813,2,2005-2009 -> 2010-2014,3.0133104026600286,0.7382246372396674,2.2750857654203607
845,2,2005-2009 -> 2010-2014,3.4649139899522603,0.7011410631340615,2.763772926818199
846,2,2005-2009 -> 2010-2014,2.7307057566087334,0.5974431059441836,2.133262650664551
847,2,2005-2009 -> 2010-2014,2.960228022040621,0.6817907062274453,2.278437315813175
848,2,2005-2009 -> 2010-2014,2.953282447230289,0.7397156031282772,2.213566844102011
849,2,2005-2009 -> 2010-2014,3.0812828446435745,0.7458205012114023,2.335462343432173
850,2,2005-2009 -> 2010-2014,2.978127595592891,0.7324698606839126,2.2456577349089786
851,2,2005-2009 -> 2010-2014,3.1501994449581465,0.7736592161574403,2.376540228800706
854,2,2005-2009 -> 2010-2014,2.9006540558207488,0.7185785916196166,2.182075464201132
855,2,2005-2009 -> 2010-2014,2.8271948539948695,0.7212690996531206,2.105925754341748
856,2,2005-2009 -> 2010-2014,2.9454386650256197,0.712177244942985,2.233261420082634
857,2,2005-2009 -> 2010-2014,3.098310678624973,0.7146198519784472,2.383690826646526
858,2,2005-2009 -> 2010-2014,3.266453937312842,0.7147448100577942,2.5517091272550485
859,2,2005-2009 -> 2010-2014,3.1022093953046253,0.7928551534225154,2.30935424188211
860,2,2005-2009 -> 2010-2014,2.976823281852323,0.8302601069596733,2.1465631748926466
876,2,2005-2009 -> 2010-2014,2.144353835412046,0.6361988873162716,1.508154948095772
877,2,2005-2009 -> 2010-2014,2.1085281883071856,0.6534407685059109,1.455087419801274
878,2,2005-2009 -> 2010-2014,2.156465379919573,0.6564616335851782,1.5000037463343943
