grid_cell,slope_per_period,mean_local_sorensen
1907,-0.00213795729300311,0.04036802834925529
1908,-0.0021276045594570874,0.03968079565870812
1909,-0.001902205845891658,0.036783732421300674
1910,-0.002082933920478898,0.03723426215117394
1911,-0.002424851077249797,0.043778800266853414
1912,-0.002628258955453529,0.043693442820409815
1913,-0.002788335305955329,0.04221548367033288
1914,-0.0025923734724062363,0.036491347505062215
1915,-0.0026033641394304806,0.035703621093241676
1916,-0.002562963160189767,0.03471635253565989
1917,-0.0024815615828849536,0.03356625418240209
1918,-0.0023714933271418858,0.032297880495320855
1919,-0.0022431909654693693,0.030958526299992555
1920,-0.0021038474085701858,0.029592923143865635
1921,-0.0019254030365377325,0.028146900313374683
1922,-0.0017608217872301247,0.02660066824373399
1923,-0.0016162274677851082,0.028242106052540572
1924,-0.0015989600075312076,0.025016028107795553
1925,-0.0019449198375370597,0.02457217517200018
1926,-0.0019861738681187366,0.02921571764723232
1927,-0.0022338018919810286,0.039084843176895895
1928,-0.0023344181041163965,0.044611922962679275
1950,3.618336250933649e-5,0.03244167562146371
1951,9.296317746310123e-5,0.028535721920992924
1952,-5.8152546407611026e-5,0.03390623223858312
1953,8.361245256153227e-5,0.03003530838942766
1954,-1.221350394860432e-4,0.03617019219939753
1967,3.098567731976906e-5,0.032462709963808845
1968,-3.84054336377268e-5,0.028836233451681674
1969,-2.4952297769894467e-5,0.0278094032323645
1970,-5.281399001727111e-5,0.03061901920970994
1971,-1.8803806823523768e-4,0.031993938070438196
1972,-3.6722917087297707e-4,0.03266535406208361
1973,-4.620008447755675e-4,0.031691873909119796
1974,-5.773377818718763e-4,0.032287387774491506
1975,-7.692425423925945e-4,0.03348615650471028
1976,-9.692684542018555e-4,0.034685391138110554
1977,-0.0011702122124116116,0.03586936716970886
1978,-0.001368733236380968,0.03700380231188326
1979,-0.001565626291896005,0.038033173969419784
1980,-0.0017639506624151536,0.038890877526484346
1981,-0.001965133101378707,0.03951698027538373
1982,-0.0021646388693825876,0.03987194603511306
1983,-0.0023502205885791968,0.039938969756052184
1984,-0.0025044885242860534,0.03971785692524576
1985,-0.002610757237421281,0.03921814538528227
1986,-0.002659049994981217,0.03845661917208188
1987,-0.002649166682856592,0.037459244909152076
1988,-0.002589479983536251,0.03626386641546814
1989,-0.0024926868510575205,0.03491951924797093
1990,-0.0023713741702927776,0.033481249168779995
1991,-0.0022356510242877896,0.032003061030835965
1992,-0.0020929729936226757,0.03053241030861098
1993,-0.0019490715673453445,0.029107603682085592
1994,-0.001778874087959622,0.028609959640190585
1995,-0.0016419328246081721,0.02759429329130254
1996,-0.0016032290739568164,0.02439213202519989
1997,-0.001647736776452641,0.02570062268562977
1998,-0.0017102374843600368,0.02646839580397111
2024,1.0608511624755901e-4,0.03254893312525053
2025,6.869565935271292e-5,0.029599919745237603
2027,3.0019046281584e-5,0.0400582791402569
2028,2.445239150464587e-5,0.04737162152523098
2039,1.1019434735015029e-4,0.03544798269727508
2040,2.1497154627644206e-5,0.03133568359858812
2041,1.415761608778085e-5,0.03222481934366751
2044,-3.133242853891674e-4,0.03703192845754048
2045,-4.580564599875409e-4,0.03607131582895754
2046,-5.608827473986798e-4,0.03527816637125138
2047,-7.668786285133907e-4,0.03761511858565743
2048,-9.829048671235352e-4,0.03795206681376665
2049,-0.0011997255079959426,0.03936488326451355
2050,-0.0013773369617278972,0.04000948631515863
2051,-0.0015949916647449269,0.04104757962402492
2052,-0.0018160597581027295,0.04185698286781011
2053,-0.002038918209582889,0.04238085910698781
2054,-0.00225386369575496,0.04258833517060416
2055,-0.0024435951006516595,0.04247202545687593
2056,-0.0025885741898842443,0.042039336724703474
2057,-0.002674363557516087,0.04130675930406771
2058,-0.0026967469578066104,0.04030057273159071
2059,-0.0026621178270478467,0.03906040323332565
2060,-0.002583668341741823,0.037639826580669396
2061,-0.002476251493688085,0.03610128684015334
2062,-0.002352724881423738,0.03450749168582926
2063,-0.0022227821180865167,0.03291366873393943
2064,-0.0020933241701310786,0.03136347992104445
2065,-0.0019692438611280524,0.029888179064615883
2066,-0.001850380874408505,0.028480131846828072
2067,-0.001728472974888868,0.02710451397158973
2068,-0.0017486873487611051,0.028953219043060592
2069,-0.0017362522973103569,0.030372373630576356
2100,6.770938972473467e-4,0.04678032487763513
2111,2.697928970009776e-4,0.03826444487147064
2112,1.9239164947338627e-4,0.03502424724171035
2113,1.292679615627887e-4,0.035993459853418196
2114,5.4518329144450514e-5,0.03870161078908433
2116,-2.141088102982587e-4,0.03992365468174741
2117,-3.946046550738276e-4,0.04019857346668813
2118,-5.199129471648335e-4,0.04089184341265308
2119,-7.621150062245584e-4,0.04326403358511637
2120,-0.0010182024107963934,0.04474365665171721
2121,-0.0012210419484061687,0.043893396998531134
2122,-0.0014417078807602477,0.04440720582413615
2123,-0.001645220245466711,0.04422560375831958
2124,-0.0018920996978405691,0.04492148327935025
2125,-0.0021344711411080937,0.04527251774410555
2126,-0.002356272630108267,0.04526166102331621
2127,-0.0025366693631285616,0.04489363736683946
2128,-0.0026579433647805698,0.044185928026163925
2129,-0.0027125360787772076,0.043166802273285114
2130,-0.0027051946699537983,0.04187864688525898
2131,-0.00264969707339653,0.040379558335478814
2132,-0.0025629609479584795,0.038738627183584486
2133,-0.002460096645101737,0.037026290118796795
2134,-0.00235217686272234,0.035304810731450094
2135,-0.002246248373815666,0.033622735871698915
2136,-0.002146325088860763,0.03201378788953952
2137,-0.002054480673364541,0.030498442251210657
2138,-0.001967156677714391,0.0290541248912377
2139,-0.0018566117479918418,0.02786924758149293
2140,-0.001831026531078249,0.03004574208511273
2141,-0.002043825859520366,0.03296088441176465
2171,6.83926562506628e-4,0.04377733779317404
2181,7.065056000664059e-4,0.04985225573405575
2182,5.066546694956979e-4,0.04471310623615488
2183,3.5639676437462727e-4,0.03991553212752487
2184,2.9909131726995746e-4,0.03805574103127449
2186,1.534763681632967e-4,0.04117480375127737
2187,3.2181131714519726e-5,0.041377557650074795
2188,-9.913995409926227e-5,0.041853760175519186
2189,-2.9548304027924714e-4,0.0435772933972039
2191,-7.599085205350937e-4,0.04833707665548018
2193,-0.001253520345390409,0.04788097783209776
2194,-0.0015024207360998874,0.047953962740795164
2195,-0.0017358837714842826,0.047432537513888665
2196,-0.0020077421500721677,0.047922759844097294
2197,-0.002260365334891435,0.0480105171195718
2198,-0.0024731747238988027,0.04769737902547355
2199,-0.00262713717878888,0.04700363518274963
2200,-0.0027127967221572185,0.045962158914733174
2201,-0.002733931062997924,0.04461972715286126
2202,-0.002704933026209294,0.04303899272923095
2203,-0.0026443059636213203,0.041294619842234974
2204,-0.0025685622571398085,0.03946336293820329
2205,-0.002489124541830686,0.0376133526187126
2206,-0.0024122192021967352,0.03579747281613524
2207,-0.002340289086775329,0.0340519778638916
2208,-0.0022736742063289186,0.03239858342621642
2209,-0.0022119519520915473,0.03084771676898714
2210,-0.0021505153206062585,0.02937537414185839
2211,-0.0020660261359858696,0.027754421346435888
2212,-0.002000538266873956,0.02845903339770096
2213,-0.0022642699149930216,0.03201234193738935
2214,-0.0025664113842646806,0.03257528624718537
2240,6.958815464552292e-4,0.042776889223877804
2241,7.612696492393156e-4,0.04169970715532484
2250,0.001245682715445512,0.06283867960196093
2254,6.108295112614126e-4,0.044644095648368694
2255,4.5162497922918295e-4,0.041034247809536226
2257,3.2510450445970285e-4,0.04156540207902876
2258,2.1442853537051928e-4,0.04196743507433462
2259,9.800559673908693e-5,0.04210860077948334
2260,-4.0468644209983724e-5,0.04421859768454092
2261,-2.460793946086483e-4,0.04468638783159816
2262,-4.707312410310013e-4,0.04925712186451479
2263,-7.523646561153272e-4,0.05126903696073458
2264,-0.0010622521780551918,0.05209237163119599
2265,-0.0013109710416584319,0.050672857644848655
2266,-0.001605033714070718,0.050710763531799694
2267,-0.0018883073747074618,0.05044270105306248
2268,-0.0021751720840017786,0.05061849170136793
2269,-0.002420515047901024,0.050346704219193475
2270,-0.0026056561967112237,0.04965209436991314
2271,-0.0027211266743816737,0.04857556021387482
2272,-0.002770812259389887,0.04717096734424473
2273,-0.0027698003777347512,0.04550625563352286
2274,-0.0027376205290654313,0.04366056091112062
2275,-0.0026913446867906582,0.04171504224197778
2276,-0.0026419220397682916,0.03974206919569388
2277,-0.002594162253961503,0.037797970413227085
2278,-0.0025487256499135474,0.035921397451673075
2279,-0.002504409065363057,0.03413567199090262
2280,-0.0024598651555875,0.032452519084635485
2281,-0.002414517301103374,0.030875480366433266
2282,-0.0023687443887289903,0.029402530136302514
2283,-0.0023087153006715417,0.02819496708671616
2284,-0.002188474796660906,0.025940587528897496
2285,-0.0023761138846438022,0.028885005895510307
2286,-0.0026999643189992025,0.030299498389848505
2312,7.612713435540327e-4,0.041244929180412955
2313,7.97213220766739e-4,0.03899706106726849
2320,0.001404670784119663,0.06154950067201773
2323,0.001076516755085724,0.05078094711156457
2326,6.488893719952336e-4,0.04639778263178677
2327,5.101616740302954e-4,0.04184864506722539
2328,4.662671612158137e-4,0.0419054543674041
2329,3.8202089726376774e-4,0.04325416513078426
2330,2.6222552069817966e-4,0.04407897628725567
2331,1.1740040297088459e-4,0.0424849106463833
2332,-4.315050893436076e-5,0.044192178950631024
2333,-2.509285788291661e-4,0.04718471775838646
2334,-4.976625317412095e-4,0.04890348070816543
2335,-8.244224841889747e-4,0.05273595338686957
2336,-0.0011180332321167545,0.05211311028641976
2337,-0.0014522482767172606,0.05275809876735238
2338,-0.0017900042657634583,0.0527063528325896
2339,-0.002117570361339462,0.052959949357761195
2340,-0.002399659653179264,0.05271880784411235
2341,-0.0026173791071407186,0.052010829349407775
2342,-0.002762252969147643,0.05088760162531821
2343,-0.0028392975644553507,0.04941396309335527
2344,-0.0028646553126462524,0.047665262578910725
2345,-0.002858679701245425,0.045724702661662855
2346,-0.0028386018701842273,0.04367608247096784
2347,-0.002814660400024073,0.04159400810158674
2348,-0.0027903032026257006,0.03953682748945062
2349,-0.0027647467857295103,0.037544853846112954
2350,-0.002735788983393804,0.035642835263916435
2351,-0.0027017744453479093,0.03384385705482816
2352,-0.002662461040148015,0.03215286970487835
2353,-0.002618966475215099,0.030569249807272297
2354,-0.0025731483188855915,0.02908858514007962
2355,-0.0025266371837185417,0.02770313819286354
2356,-0.0024556031167388406,0.02648583694961267
2357,-0.0024072096378207454,0.026279022382438642
2358,-0.002746110443474313,0.029861522402567574
2359,-0.0030010470784364736,0.029640127747099444
2384,9.209994360814842e-4,0.04079024850340903
2385,8.061941474331771e-4,0.035578391799870754
2386,8.061869084474143e-4,0.032714286083040243
2387,8.511220808339607e-4,0.03180233359701587
2390,0.001264607646567739,0.04904028692192835
2392,0.0012153445647462,0.04783407097914568
2393,0.0011602914088433259,0.04865449771437275
2394,0.0011086422433511365,0.05134574535889885
2395,9.903918096785952e-4,0.046349168633858046
2397,7.932510992122353e-4,0.0468406952963615
2398,6.772381643996891e-4,0.04498188227061622
2399,5.626445582861773e-4,0.042922536111104914
2400,4.664569446472339e-4,0.04196553992791939
2401,3.755674780399114e-4,0.04447113750411767
2402,2.3695796172118477e-4,0.04407466909557584
2403,8.488922291350065e-5,0.04577215002019018
2404,-1.045721657655832e-4,0.0475187690537742
2405,-3.40263340902279e-4,0.04927721595532998
2406,-6.280851782085164e-4,0.05097573494469926
2407,-9.662080826626903e-4,0.05250792565012972
2408,-0.0013415316875303091,0.05374610919038468
2409,-0.0017299147140672293,0.05456792913037174
2410,-0.0021007426688531617,0.0548871307728114
2411,-0.002424021622994061,0.05467321366307572
2412,-0.002677582880310872,0.053949871224284865
2413,-0.0028524865767247413,0.0527773994624811
2414,-0.0029547119364861873,0.051234143880447405
2415,-0.0030017122513783237,0.04940616742935535
2416,-0.0030149185136825888,0.047382283192697744
2417,-0.0030121366247531853,0.04524825911731796
2418,-0.003003507333903051,0.043079175425216776
2419,-0.0029919097175703084,0.04093353809374176
2420,-0.0029759228724824715,0.03885197308017968
2421,-0.002953035594846414,0.036859730159036555
2422,-0.0029217601894873614,0.03497064684758454
2423,-0.002882398992457586,0.03319064531498868
2424,-0.002836783530407316,0.031520162440473655
2425,-0.00278742676338919,0.02995573450096678
2426,-0.0027365546865357375,0.028491173675009633
2427,-0.0026852065782844077,0.02711747058895807
2428,-0.0026243463546166794,0.02575392805754209
2429,-0.0025074556764510814,0.024080951085967188
2430,-0.002809107914206504,0.027748171961500784
2431,-0.003129353674558895,0.0294348872516917
2456,0.0012008219204271177,0.04062172954670289
2457,0.0010018902799162268,0.036208832796838154
2458,8.467705528886444e-4,0.03151915276787486
2459,8.310384645021706e-4,0.031748184178280056
2460,9.460796112775678e-4,0.0352087737428989
2461,0.001096020528172636,0.03863010637542886
2462,0.0011423981777432541,0.04060982539580968
2463,0.0011839151525433376,0.044803969476942325
2464,0.0011240362704298978,0.04461540828655499
2466,0.0010455029332668273,0.05093106695633274
2468,8.622233039217525e-4,0.04782310396717802
2469,7.576869269254355e-4,0.044394026484602465
2470,6.492884191436836e-4,0.044463268695289826
2471,5.321846966283336e-4,0.0424200333552014
2472,4.296370023340643e-4,0.04397166399938749
2473,3.0353769463086627e-4,0.04557126825371987
2474,1.4825423574784668e-4,0.047222132329505104
2475,-4.4150038517806744e-5,0.04891578003548286
2476,-2.828226379596212e-4,0.05062132870411953
2477,-5.751991893940628e-4,0.05227697147695506
2478,-9.225036991257367e-4,0.05378771354788099
2479,-0.0013151192833691123,0.05503313825529295
2480,-0.0017305009273163128,0.05588722696943802
2481,-0.002136072447794945,0.05624706539394756
2482,-0.0024970193020766155,0.056059693767429176
2483,-0.0027859419856903615,0.055333135820246536
2484,-0.0029902883344209035,0.054126401970157036
2485,-0.0031145820463596525,0.05252783790104548
2486,-0.003176529007184883,0.05063589668502787
2487,-0.0031988302262371546,0.048547774179755206
2488,-0.003200838872747986,0.04635250436632218
2489,-0.003193977729767513,0.044125191965373886
2490,-0.0031819364318461845,0.041923151960163337
2491,-0.0031637768360848932,0.03978568710722445
2492,-0.0031373631131303217,0.037737089027222115
2493,-0.003101596131925663,0.03579078005603935
2494,-0.0030571635941385677,0.03395279083550987
2495,-0.0030062000716647363,0.03222403632427047
2496,-0.002951372891859933,0.03060168313536605
2497,-0.002894908735648297,0.029080132883760868
2498,-0.0028379203906246445,0.027651942400151775
2499,-0.0027798585424369414,0.0263062647181383
2500,-0.002717603358131469,0.025029059474659297
2501,-0.002617221242110958,0.023731090454163366
2502,-0.0027183040363449006,0.0248514869622601
2503,-0.003048126047743128,0.02771229913303373
2530,0.0010944605727675582,0.04039000905129446
2531,9.913546836056609e-4,0.038762552348032095
2532,0.0010522173910959762,0.039106632730503854
2535,0.001123351480582381,0.047969278047479066
2539,9.038492297685421e-4,0.05029393225256039
2540,7.603948012800371e-4,0.04769877774649306
2541,6.68736587108893e-4,0.045687342922151944
2542,5.616018189931557e-4,0.043834014558268034
2543,4.4775805580966194e-4,0.045335494472282446
2544,3.086340155584504e-4,0.04687074861840983
2545,2.1510925175509328e-4,0.04873308979815443
2546,-1.737622469172029e-5,0.05105172383072043
2547,-2.9082453632939406e-4,0.053131124791526575
2548,-6.249433345752251e-4,0.05314729603707287
2549,-9.819987517989668e-4,0.054556540245358665
2550,-0.0013845864774542492,0.05575238204784313
2551,-0.0018110102204699906,0.05656427837107766
2552,-0.002232586726831893,0.056919147987838224
2553,-0.0026148488291342087,0.056748307244932364
2554,-0.002927794955805224,0.05603755093752398
2555,-0.0031544421536681467,0.05483033494744838
2556,-0.003294989025188961,0.05321272048441339
2557,-0.0033646121708478653,0.051290434378773106
2558,-0.003385970735294462,0.049169648064506834
2559,-0.0033803543574714066,0.046945050141116836
2560,-0.003361919273954281,0.04469334960584765
2561,-0.0033368500689984863,0.04247080104790646
2562,-0.0033059867728350905,0.040314538491924526
2563,-0.0032682193621272407,0.03824664871908076
2564,-0.0032228611081509657,0.03627889304424245
2565,-0.003170560543915727,0.03441640336600761
2566,-0.003113105679317562,0.03265989237740058
2567,-0.0030526599477616306,0.031006824280078366
2568,-0.0029909263167256016,0.02945217381485756
2569,-0.002928593961014306,0.0279891794727798
2570,-0.0028652397264997864,0.02661019702201913
2571,-0.0027993998802619885,0.025305979914252298
2572,-0.0027268048917118504,0.02405154176664629
2573,-0.0026416524724839872,0.022850104360624516
2574,-0.0026194405322641115,0.022631844626596374
2575,-0.0028490929745516066,0.024699548539325454
2576,-0.0032009056288658092,0.02775593898336548
2605,0.001185414430584019,0.046308226552333874
2606,0.0010790899008210752,0.04311565708386127
2607,0.001028699558906554,0.04344280146593367
2608,9.789876491766935e-4,0.043268641431237605
2609,9.4662013040204e-4,0.04454878435746233
2610,8.618502060028232e-4,0.04810085907301955
2611,7.346010455983702e-4,0.046503197200991414
2612,6.582084692272422e-4,0.04286311034560705
2613,5.38025648062155e-4,0.0440156152399807
2614,4.075441338173322e-4,0.04601391844458581
2615,3.0644755916878414e-4,0.04628597523425685
2616,2.67362279627318e-4,0.05000086050381307
2617,7.069774497777057e-5,0.05236055083461015
2618,-1.8450648944558847e-4,0.05707176993720753
2619,-7.124200152316129e-4,0.059078080224856146
2620,-0.0010343708302522673,0.05920252853089649
2621,-0.001738369156451134,0.05823364935407353
2622,-0.001974199434892398,0.05649904107997873
2623,-0.0023898477782580965,0.05685424660481828
2624,-0.0027690107188456546,0.05667436238411343
2625,-0.0030831604724071205,0.05599117073928519
2626,-0.0033142997092389485,0.0548241844951254
2627,-0.003458820536738345,0.05324156398237896
2628,-0.00352737989323954,0.05134305660803622
2629,-0.003539946098685854,0.049237722677669266
2630,-0.003518216477749089,0.04702576719598371
2631,-0.0034791934626201447,0.04478779202627932
2632,-0.0034326746823013774,0.042581092378719994
2633,-0.003382464926239795,0.04044158179087663
2634,-0.0033291508637063537,0.038389062222013756
2635,-0.0032724741004691435,0.03643302745606103
2636,-0.003212565885347201,0.03457702186987459
2637,-0.00315015867874905,0.03282105573410785
2638,-0.0030862032783378385,0.031162666384990555
2639,-0.0030213305445142154,0.029597454875458718
2640,-0.0029554873957552863,0.028119623184895682
2641,-0.0028879101940678022,0.026722665805266377
2642,-0.0028174081404840857,0.025400110633325385
2643,-0.002742731875075178,0.024146028911729123
2644,-0.0026613018591587715,0.022944817753559155
2645,-0.002583303062905812,0.021742525076461475
2646,-0.0024303281160620023,0.020754656530832916
2647,-0.0027869031157993955,0.024086665733478917
2648,-0.0031305589708883223,0.026953499957644837
2678,0.0012251293169923427,0.04852439730918796
2679,0.001046357182549356,0.043114732383773745
2680,8.947521738128537e-4,0.040863735131749304
2681,8.041340437929201e-4,0.040415770642198534
2682,7.400523948001142e-4,0.03982920020125745
2683,6.679334068570755e-4,0.041869946860517246
2684,5.717165461055884e-4,0.04325812566981672
2685,4.888412713702258e-4,0.04712543565199369
2686,4.064405035030437e-4,0.05077657222114877
2687,2.9319894476689394e-4,0.054944328018527125
2688,9.880501433733591e-5,0.058791018286768006
2689,-1.8427323032188663e-4,0.06429993620869215
2691,-0.001358536400416134,0.07126175357555334
2692,-0.0020307857155623514,0.07150009141135001
2693,-0.002318461433877908,0.06352076489917541
2694,-0.002701421430023023,0.059562649195712435
2695,-0.0029415376532050267,0.05574330134853309
2696,-0.0032348486767446597,0.055207510862040954
2697,-0.0034458379213477344,0.05411065642581694
2698,-0.0035745513209209543,0.05261667840109119
2699,-0.003629099966445964,0.05080506142407924
2700,-0.003625972202431581,0.048775666618303626
2701,-0.003584857726358135,0.04662823711915922
2702,-0.003523481671341177,0.044446719374710876
2703,-0.0034544116441981966,0.04229162710182531
2704,-0.0033845832684168556,0.04020015768004267
2705,-0.0033166834224351094,0.03819146669615099
2706,-0.0032510020140920186,0.03627344988447222
2707,-0.0031868647142180226,0.03444815872855661
2708,-0.0031234028371530517,0.03271485463963307
2709,-0.0030597746330557796,0.031071221157285077
2710,-0.002995091141486019,0.029513736280766305
2711,-0.002928313309023112,0.028037945668178122
2712,-0.0028582930377186013,0.026638910759939627
2713,-0.0027839769177284697,0.025311765918183765
2714,-0.002704672397040622,0.02405219903630557
2715,-0.002620240915244137,0.022856706443050833
2716,-0.0025186614751304868,0.021629345026414566
2717,-0.0023552238460971733,0.02004195576612837
2718,-0.002517912947131171,0.021717725330755968
2719,-0.002712678936278371,0.02308302895336859
2750,0.0012989496496835639,0.051268990847124885
2751,0.0011612184290947486,0.05036866654978025
2752,9.60000838903622e-4,0.045594618798125534
2753,8.194086383553282e-4,0.04162541205380247
2754,7.536679656764856e-4,0.04320982566935363
2755,7.051209023301648e-4,0.046565714782841675
2756,5.419204644446201e-4,0.04782629106308692
2757,4.465348615596408e-4,0.05124650810204221
2758,2.3260151188298495e-4,0.06337258155407569
2759,-2.0005589241614553e-5,0.0707890631601922
2765,-0.0035387735944427444,0.0696970632463924
2766,-0.003497606671967829,0.0615943044607814
2767,-0.00335725120958768,0.05333299911202025
2768,-0.003538827923467358,0.05276787193997532
2769,-0.003631208690893557,0.05139659595502187
2770,-0.0036555800383731712,0.049722627072489436
2771,-0.0036281065346383612,0.04782630927903728
2772,-0.003566739975067318,0.045797607076587935
2773,-0.0034875944915147145,0.04371839337131842
2774,-0.0034030030690267096,0.041651136056624606
2775,-0.003320934928368537,0.03963578014214183
2776,-0.0032452968002462924,0.03769318939398572
2777,-0.0031767562350590193,0.03583165120679763
2778,-0.0031138294438517247,0.034052991246200724
2779,-0.0030539697011601336,0.03235647124140276
2780,-0.0029944067639554963,0.0307404733396131
2781,-0.0029326444376690645,0.02920289314729211
2782,-0.002866683169901895,0.027741171634638136
2783,-0.0027951293501827556,0.026352426651908057
2784,-0.0027172782574423162,0.025033738148637165
2785,-0.0026331604909025945,0.023782439074717
2786,-0.002543502791527329,0.022596281541851677
2787,-0.00244699726238381,0.021454493392098258
2788,-0.002306408303955349,0.02010223836726845
2789,-0.0022639848279031186,0.020244287091634835
2790,-0.0026488917163622603,0.02361000314498803
2791,-0.0027832716578954884,0.023855657681316554
2826,7.506649333864447e-4,0.061445881289780444
2827,6.916093462425797e-4,0.061792820291416375
2837,-0.00414800219404253,0.06415497039339665
2838,-0.003875950423394172,0.05832120485550091
2839,-0.0035933816722144287,0.05040408539046565
2840,-0.0036323811344952358,0.049682917604891616
2841,-0.0036152501045980056,0.04817065039219749
2842,-0.003555182410783922,0.04644289686872176
2843,-0.0034719473258729844,0.04457440651174728
2844,-0.0033809478266789788,0.04263869388416276
2845,-0.0032920384424053365,0.04069506411720864
2846,-0.003210580187295202,0.038783656372752225
2847,-0.003138718589220486,0.036927140331990446
2848,-0.0030760437504991868,0.03513590735385597
2849,-0.0030200790778036656,0.03341364331080166
2850,-0.0029670497737538768,0.03176137639514118
2851,-0.0029128823718984898,0.030179502835627543
2852,-0.002854070282514276,0.02866831236879555
2853,-0.0027881807529260595,0.02722789633368681
2854,-0.0027140197270379214,0.02585797063964419
2855,-0.0026315712387344294,0.024557846521828186
2856,-0.0025418111437576366,0.02332651464444593
2857,-0.0024464459191335295,0.022162733671744234
2858,-0.002347601507983215,0.021065039433589044
2859,-0.0022287734847938755,0.019904472778669927
2860,-0.002141691874366078,0.019659534171342474
2861,-0.00234235943256533,0.02165572703517476
2862,-0.002553097012530956,0.02305772490765008
2909,-0.004155566237173151,0.054202400041782436
2910,-0.0038813655910538538,0.05182170971186824
2911,-0.003521812038356765,0.04663203892248615
2912,-0.0035184968197653015,0.046244376466060715
2913,-0.0034256486361636624,0.044693332768803634
2914,-0.0033204638582578667,0.04300139389288709
2915,-0.0032208778479220377,0.0412327220845489
2916,-0.0031357599722413414,0.039440032254017224
2917,-0.0030663861071293826,0.037658828679314624
2918,-0.003009880111332045,0.03590967106268887
2919,-0.0029618511653807535,0.034203584995746265
2920,-0.002917534658759375,0.032546921887315915
2921,-0.0028722073449758334,0.03094441851922262
2922,-0.002821623404776182,0.029400487721135193
2923,-0.002762574359600517,0.027919391068123613
2924,-0.0026932987923450804,0.026504898007812805
2925,-0.002613566897777698,0.025159884264586607
2926,-0.002524480152551992,0.02388608533302406
2927,-0.002428088275942488,0.02268404091699664
2928,-0.002326985770209395,0.02155319306652622
2929,-0.0022239180804360806,0.020492014457393317
2930,-0.0021155681980658276,0.019449685157254933
2931,-0.001973310692997396,0.018226494046058625
2932,-0.0021602194100457843,0.020242720518050893
2933,-0.0022906975891756457,0.021239472983353165
2981,-0.003985947420641211,0.05263993137312869
2982,-0.0033764124503126622,0.04388203673310885
2983,-0.0032727044880233197,0.04301265158821296
2984,-0.0032474790845411724,0.04266893633517379
2985,-0.0031274316571318164,0.04114625527957683
2986,-0.0030219575601619655,0.03954297685013407
2987,-0.0029420114732881994,0.03790824636141406
2988,-0.002887483948521856,0.036272500722204504
2989,-0.0028508608994933975,0.03465019311055691
2990,-0.0028220677654246435,0.03304801262302124
2991,-0.002792006858998595,0.031471821187556384
2992,-0.002754048222466893,0.02992945786486264
2993,-0.002704225928887349,0.028430544679660035
2994,-0.0026408693976234404,0.026984996293568174
2995,-0.0025641898644092106,0.025601617752308327
2996,-0.0024758562314867514,0.024287210355116374
2997,-0.002378527428531714,0.023046173039859612
2998,-0.0022753650461663994,0.02188051851738642
2999,-0.002169603730519938,0.0207901372358368
3000,-0.002064217615450789,0.019773161734333827
3001,-0.0019555165343575704,0.01877572637367378
3002,-0.0018219608441763745,0.017617306603230905
3003,-0.001850571729176578,0.018477762010231512
3004,-0.001990768341935162,0.019415140844174526
3005,-0.002071490728552823,0.019455141064800726
3007,-0.0023735283538677183,0.024611123644231958
3052,-0.0038680127576666383,0.05523680171036986
3053,-0.0035156851249816996,0.04813526538369217
3054,-0.003004751043585082,0.040394653876004785
3055,-0.0029723357589762347,0.039975419514448496
3056,-0.0028986827479534627,0.039103598057461435
3057,-0.0027934590107480013,0.03765285591944025
3058,-0.0027155806832925857,0.03614659889093217
3059,-0.00265896929227729,0.03455283775363444
3060,-0.002625109130769078,0.03295575935112109
3061,-0.0026097245445940295,0.03142059211475053
3062,-0.002599393184952127,0.02997710641020231
3063,-0.0025810223006015073,0.02868918602907748
3064,-0.0025367079377504372,0.027320883337119663
3065,-0.0024680661581029965,0.025922956493858
3066,-0.002382942997493718,0.024579657997099484
3067,-0.002285522480090879,0.023302792252360423
3068,-0.0021804218394047186,0.02210016974820084
3069,-0.0020716026479825128,0.020969281308429386
3070,-0.001963127453887234,0.01991952309670878
3071,-0.001856875310147618,0.01893113772346391
3072,-0.001748581323967341,0.01795591811091001
3073,-0.001617428081832576,0.016824170169055012
3074,-0.0016050874345517247,0.017135600108008627
3075,-0.0017408558175194193,0.018340222456533238
3076,-0.001821902130865741,0.018125990206411084
3078,-0.0018426048447322638,0.018936843651863756
3079,-0.0021832814608027363,0.022078612082066646
3124,-0.003579618490322049,0.05355510617245329
3125,-0.0033725004952203765,0.04698246265079978
3126,-0.0033070212306684048,0.0431124915455364
3127,-0.0028799985074726953,0.0385261854142422
3128,-0.002517158988983452,0.03530556628731045
3129,-0.0024695401191745917,0.034390329894397664
3130,-0.0025461262544479064,0.03425699162358356
3131,-0.0024291542716987505,0.03264873732469939
3132,-0.0024249304174085813,0.031500213552669645
3133,-0.0023236553350549083,0.029192242777062494
3134,-0.0024861767996706015,0.027886216063619896
3135,-0.00231070298549761,0.02589009864522015
3136,-0.0022388952587127408,0.02476602556433889
3137,-0.002150631375428233,0.02352048505166394
3138,-0.0020480013252279286,0.022291046511614752
3139,-0.0019385297824902757,0.021132245491794707
3140,-0.001825881458968415,0.020035526704070043
3141,-0.001711204266989994,0.018963169490462947
3142,-0.001597739670735088,0.017914207986250576
3143,-0.0015141021883404108,0.017577261342303512
3144,-0.0015504598926531516,0.017204092517231928
3145,-0.0015501064194932996,0.017708830035214944
3146,-0.0017321129039514574,0.019194825074920083
3147,-0.001730813850066322,0.018421699560789373
3149,-0.0016759376497808148,0.01710881977912387
