grid_cell,metric,trend_mean,trend_l95,trend_u95,p_pos,sig95
1981,effective_species,5.148278826209404,4.704355390144211,5.645814349602476,1,TRUE
1982,effective_species,4.967834319425584,4.506838259448677,5.482869532659236,1,TRUE
1983,effective_species,4.78286699993702,4.330263537003636,5.294745544770625,1,TRUE
1984,effective_species,4.606228581368281,4.163282474886555,5.106303091160146,1,TRUE
1985,effective_species,4.449322515593994,4.026752719411772,4.921126664951706,1,TRUE
1986,effective_species,4.319396606425318,3.8859671917150087,4.776341124079207,1,TRUE
1987,effective_species,4.218204203401669,3.771384009238554,4.661866196680831,1,TRUE
1988,effective_species,4.142511041486807,3.7209845927210745,4.57020307514205,1,TRUE
1989,effective_species,4.086295667668503,3.6535857955622597,4.513917483863546,1,TRUE
1990,effective_species,4.043247862317186,3.628489730541508,4.461972838745412,1,TRUE
1991,effective_species,4.008075921773271,3.6091126287962134,4.427454536312858,1,TRUE
1992,effective_species,3.97655132803187,3.5956440430499237,4.380301808764096,1,TRUE
1993,effective_species,3.9451746493942736,3.5558763206716386,4.339098133710173,1,TRUE
1994,effective_species,3.911026018287453,3.5188695631157207,4.27854411851294,1,TRUE
1995,effective_species,3.871782033814096,3.486087530920328,4.2396082223226825,1,TRUE
1996,effective_species,3.825732074655828,3.4479396684879147,4.2032668319257445,1,TRUE
1997,effective_species,3.770560350155931,3.391101494529967,4.162300784532775,1,TRUE
1998,effective_species,3.710750684737615,3.3360127538164996,4.114594439891139,1,TRUE
2024,effective_species,3.9324716201313,3.5857731120951826,4.267521296158731,1,TRUE
2025,effective_species,4.025863416464452,3.669237750269046,4.377613458090256,1,TRUE
2027,effective_species,4.225577967591848,3.833832730994269,4.570650470462329,1,TRUE
2028,effective_species,4.332108911151504,3.9316577105791852,4.688233418184719,1,TRUE
2039,effective_species,5.746636873016454,5.268629140317847,6.1846651174775165,1,TRUE
2040,effective_species,5.872863464069812,5.375924572185564,6.314937092835962,1,TRUE
2041,effective_species,5.98761812229149,5.479036500481273,6.43626597010656,1,TRUE
2044,effective_species,6.213964648072955,5.730050164250931,6.674654304445426,1,TRUE
2045,effective_species,6.237207435299369,5.7830946881178615,6.685204126367827,1,TRUE
2046,effective_species,6.23270979567798,5.789931033080674,6.6848951834143016,1,TRUE
2047,effective_species,6.2021793419211875,5.749262331812464,6.6424860378137875,1,TRUE
2048,effective_species,6.146931838096473,5.701101655079036,6.599150501205703,1,TRUE
2049,effective_species,6.06637257144966,5.596801204022069,6.536331607471825,1,TRUE
2050,effective_species,5.958182427057126,5.492813948506649,6.433094955402316,1,TRUE
2051,effective_species,5.820180355606158,5.37162028897863,6.2859374642013615,1,TRUE
2052,effective_species,5.6528490208271105,5.191544528754104,6.13442514604619,1,TRUE
2053,effective_species,5.461466506672276,4.978306746645067,5.963459779686682,1,TRUE
2054,effective_species,5.25675195680848,4.767347014675528,5.77429652640747,1,TRUE
2055,effective_species,5.053156515991494,4.605151544237705,5.592349144374024,1,TRUE
2056,effective_species,4.865313988848058,4.408484152676129,5.367786104371432,1,TRUE
2057,effective_species,4.704290437577565,4.27068526443303,5.217848123026972,1,TRUE
2058,effective_species,4.575031494535132,4.131868883497927,5.053465197346789,1,TRUE
2059,effective_species,4.475890931334747,4.022831155265671,4.952179490659114,1,TRUE
2060,effective_species,4.400471384113547,3.9426826597405267,4.853178878744862,1,TRUE
2061,effective_species,4.340651623294989,3.8915002982288858,4.770209385593958,1,TRUE
2062,effective_species,4.288970463969579,3.86101831638932,4.717375451727247,1,TRUE
2063,effective_species,4.239592283363352,3.8327634465005747,4.659475879775926,1,TRUE
2064,effective_species,4.18835556000198,3.7870123482179143,4.5876667272431835,1,TRUE
2065,effective_species,4.132531717330272,3.7392607868953087,4.520486609069478,1,TRUE
2066,effective_species,4.070513626277513,3.673842421909396,4.4563380380991315,1,TRUE
2067,effective_species,4.001484535165691,3.6069521800763207,4.401592884297137,1,TRUE
2068,effective_species,3.925148849995649,3.5312775071475886,4.346784711991303,1,TRUE
2069,effective_species,3.8499422137668744,3.4593924544347714,4.273812952130334,1,TRUE
2100,effective_species,4.482168508733968,4.074518297857963,4.832599407804217,1,TRUE
2111,effective_species,6.053094994403207,5.556776903656567,6.521123945597167,1,TRUE
2112,effective_species,6.1966140485051815,5.6891974878192775,6.680071484405245,1,TRUE
2113,effective_species,6.328757421468245,5.8181468638048095,6.818325250725469,1,TRUE
2114,effective_species,6.444464923783683,5.939031253674821,6.924036385725493,1,TRUE
2116,effective_species,6.605545747840614,6.131153881798554,7.057852204490374,1,TRUE
2117,effective_species,6.642503766385028,6.175287528390438,7.093772472209243,1,TRUE
2118,effective_species,6.647635633359251,6.169664969314061,7.121512033230984,1,TRUE
2119,effective_species,6.620679250538144,6.135437552112433,7.1225432961708215,1,TRUE
2120,effective_species,6.5612708286544725,6.072123679836865,7.054152518046143,1,TRUE
2121,effective_species,6.467909487005547,5.98044949612482,6.954809530698416,1,TRUE
2122,effective_species,6.3385988909589495,5.8600591745370565,6.831129979367714,1,TRUE
2123,effective_species,6.173086166237362,5.700447905339481,6.669985217763291,1,TRUE
2124,effective_species,5.975472268340431,5.476500360706312,6.478696880850266,1,TRUE
2125,effective_species,5.755805083986775,5.254844669768416,6.276146332978541,1,TRUE
2126,effective_species,5.5294178469516435,5.053912599573739,6.072711636129155,1,TRUE
2127,effective_species,5.313608515938801,4.860548548498346,5.864581090165232,1,TRUE
2128,effective_species,5.1229458024811505,4.65567529161556,5.6736603348007355,1,TRUE
2129,effective_species,4.965340444022861,4.509825172225972,5.502239276351559,1,TRUE
2130,effective_species,4.8405661253309935,4.357649550189611,5.352527741501177,1,TRUE
2131,effective_species,4.741863078621956,4.281607451323315,5.256776057875713,1,TRUE
2132,effective_species,4.65959779269136,4.189175510942966,5.118680829475036,1,TRUE
2133,effective_species,4.584732626249357,4.117533621881697,5.007946089453038,1,TRUE
2134,effective_species,4.510602386417676,4.073637495827293,4.943176785085483,1,TRUE
2135,effective_species,4.433144286911255,4.001412761603189,4.870518696390736,1,TRUE
2136,effective_species,4.350381704656773,3.9264356972142203,4.760565814237635,1,TRUE
2137,effective_species,4.261706934152215,3.842899951324697,4.675482801618924,1,TRUE
2138,effective_species,4.167223430697561,3.7499046071752584,4.5876301322649855,1,TRUE
2139,effective_species,4.06728591602581,3.663661339704998,4.490648224611393,1,TRUE
2140,effective_species,3.9703644084440883,3.5822543238844653,4.382165449224237,1,TRUE
2141,effective_species,3.8937296542256123,3.4894914942408386,4.305715634424338,1,TRUE
2171,effective_species,4.527501497610394,4.127568168446123,4.888349119083785,1,TRUE
2181,effective_species,6.047092348429861,5.5620402170037675,6.510249035705226,1,TRUE
2182,effective_species,6.2172830972724045,5.718893984840529,6.698068698104699,1,TRUE
2183,effective_species,6.383780394736485,5.868436121882237,6.889586766749427,1,TRUE
2184,effective_species,6.543033874916505,6.011417106406247,7.038078988155031,1,TRUE
2186,effective_species,6.821872652456802,6.322941571187323,7.293990534429916,1,TRUE
2187,effective_species,6.930880296553964,6.4382498672470545,7.387161508210895,1,TRUE
2188,effective_species,7.012060580897274,6.518426460351991,7.454849891820541,1,TRUE
2189,effective_species,7.060122010791894,6.553469751733456,7.526026956560516,1,TRUE
2191,effective_species,7.040516278909362,6.525524487838359,7.55400824392668,1,TRUE
2193,effective_species,6.849328821280752,6.325939970294306,7.378609423894022,1,TRUE
2194,effective_species,6.6875312441879515,6.1793459027986595,7.218007232872425,1,TRUE
2195,effective_species,6.486297800131418,5.970913324062754,7.000325644395929,1,TRUE
2196,effective_species,6.255708881278365,5.731852323466089,6.77171467859223,1,TRUE
2197,effective_species,6.011565290228101,5.491765430079381,6.570487730270829,1,TRUE
2198,effective_species,5.772754203993337,5.278041713593285,6.31845789382649,1,TRUE
2199,effective_species,5.556235967512927,5.046423324952829,6.0967396189204095,1,TRUE
2200,effective_species,5.372056536326556,4.876962497887014,5.904589215447521,1,TRUE
2201,effective_species,5.2210192062463054,4.715400509278357,5.747449777828379,1,TRUE
2202,effective_species,5.096160906537516,4.611431667089993,5.619874791096571,1,TRUE
2203,effective_species,4.986995041942444,4.473228861747589,5.462011147020158,1,TRUE
2204,effective_species,4.883852593197374,4.3844501333092465,5.3177426738616695,1,TRUE
2205,effective_species,4.7801923344526935,4.294129024560458,5.213216789431728,1,TRUE
2206,effective_species,4.672766406284558,4.2089372942860255,5.095124838744428,1,TRUE
2207,effective_species,4.5606948295863425,4.113348465613679,4.979871382868738,1,TRUE
2208,effective_species,4.444347374408778,4.0081979969730845,4.8692017766789695,1,TRUE
2209,effective_species,4.324458305367802,3.9020951971242313,4.745550275381578,1,TRUE
2210,effective_species,4.201617646710251,3.7703884640248835,4.641828895790657,1,TRUE
2211,effective_species,4.076128179449178,3.654016825130899,4.508033437300524,1,TRUE
2212,effective_species,3.9481191809963674,3.545557819038504,4.354388993646482,1,TRUE
2213,effective_species,3.820634335687585,3.4287585656971147,4.222958787604489,1,TRUE
2214,effective_species,3.720432717436496,3.306848789220884,4.096463269299091,1,TRUE
2240,effective_species,4.337330928697628,3.9635348428061095,4.687061222907781,1,TRUE
2241,effective_species,4.454401693352652,4.052397958566803,4.823683450644574,1,TRUE
2250,effective_species,5.8147361732136025,5.350080754290709,6.287953701227187,1,TRUE
2254,effective_species,6.552105501509165,6.048208424680427,7.060400702431447,1,TRUE
2255,effective_species,6.732407046602722,6.216076998682726,7.233387146747681,1,TRUE
2257,effective_species,7.065400094860603,6.547989154123969,7.548207953654259,1,TRUE
2258,effective_species,7.208954614162602,6.7083612730922075,7.673649341619721,1,TRUE
2259,effective_species,7.329592760400797,6.815035570333767,7.78018637692964,1,TRUE
2260,effective_species,7.420176944334642,6.891456414683961,7.903795579614208,1,TRUE
2261,effective_species,7.4726263197532585,6.930222118949979,7.976665619877215,1,TRUE
2262,effective_species,7.478866024001861,6.925502588073146,7.988940986570567,1,TRUE
2263,effective_species,7.432421420834953,6.87985764733445,7.954201493774638,1,TRUE
2264,effective_species,7.330116825407477,6.773427908428544,7.875175997237515,1,TRUE
2265,effective_species,7.173365217807235,6.630004677316647,7.676916345483349,1,TRUE
2266,effective_species,6.968917407414892,6.434254896192917,7.480768101352576,1,TRUE
2267,effective_species,6.7290780140999695,6.204744845480105,7.261490995498773,1,TRUE
2268,effective_species,6.471064414829979,5.935100630843501,7.046453375897126,1,TRUE
2269,effective_species,6.214631650987572,5.674427764969072,6.773643805629454,1,TRUE
2270,effective_species,5.977549967723452,5.429469576887316,6.499337515884784,1,TRUE
2271,effective_species,5.7705882907725075,5.244456316593057,6.2698952750230115,1,TRUE
2272,effective_species,5.594915469465627,5.072678634877631,6.099471071972247,1,TRUE
2273,effective_species,5.44356188057243,4.926305626132081,5.947270561123473,1,TRUE
2274,effective_species,5.305996743964983,4.783554197298406,5.7888522482182365,1,TRUE
2275,effective_species,5.17291785481323,4.664711941230369,5.625958825850439,1,TRUE
2276,effective_species,5.038728927825643,4.538651957419226,5.464576050255102,1,TRUE
2277,effective_species,4.901437868323215,4.407626825307899,5.334588673243594,1,TRUE
2278,effective_species,4.7612841860491075,4.285713122703781,5.211835870792058,1,TRUE
2279,effective_species,4.619310392296718,4.156617723789533,5.072254892911676,1,TRUE
2280,effective_species,4.476408920127291,4.036595486560061,4.918082639705856,1,TRUE
2281,effective_species,4.332931288513465,3.8923556956497807,4.751537791327936,1,TRUE
2282,effective_species,4.188751512775348,3.747667210196976,4.593553802739535,1,TRUE
2283,effective_species,4.043588108888657,3.602520707351876,4.438194852611293,1,TRUE
2284,effective_species,3.8973750468207013,3.462668187699861,4.294475434667665,1,TRUE
2285,effective_species,3.7505262440060285,3.3075784130460826,4.132622289793391,1,TRUE
2286,effective_species,3.645374000462011,3.1927794434943797,4.023937510583755,1,TRUE
2312,effective_species,4.5170584200208665,4.128754322469507,4.886762210607216,1,TRUE
2313,effective_species,4.629607203434177,4.227859102322306,5.008597218471303,1,TRUE
2320,effective_species,5.730295282664416,5.283385971266583,6.186966066645359,1,TRUE
2323,effective_species,6.3041743997305675,5.828146901187534,6.821102846699018,1,TRUE
2326,effective_species,6.896621675770972,6.392281168487868,7.399308787945637,1,TRUE
2327,effective_species,7.087264588209178,6.582045310587289,7.583366879556539,1,TRUE
2328,effective_species,7.269158834652798,6.772404805666561,7.750647222833244,1,TRUE
2329,effective_species,7.438188764947722,6.926431794450494,7.898151937757525,1,TRUE
2330,effective_species,7.589031889831542,7.060959882980555,8.062205119266336,1,TRUE
2331,effective_species,7.714421330612092,7.171135137440242,8.224050724398596,1,TRUE
2332,effective_species,7.804638781394024,7.248087026287985,8.33922485714287,1,TRUE
2333,effective_species,7.848021480461305,7.295940441850221,8.394663415828981,1,TRUE
2334,effective_species,7.833096607737837,7.296830175401816,8.382525731424627,1,TRUE
2335,effective_species,7.752075496348679,7.178768713013762,8.291797661780034,1,TRUE
2336,effective_species,7.604332627595684,7.043172328739126,8.13213917534765,1,TRUE
2337,effective_species,7.3981168513461375,6.851556087410855,7.895796915115989,1,TRUE
2338,effective_species,7.14957358600619,6.610563161386336,7.6648996193318535,1,TRUE
2339,effective_species,6.879590018201621,6.333872688816013,7.40770206888534,1,TRUE
2340,effective_species,6.609666722477341,6.042831139356996,7.130577695396405,1,TRUE
2341,effective_species,6.357534734696665,5.808604288041517,6.844988739161235,1,TRUE
2342,effective_species,6.133246861798693,5.578915862319294,6.611317522085684,1,TRUE
2343,effective_species,5.937423276675663,5.400463729266362,6.408647806483784,1,TRUE
2344,effective_species,5.763037397597159,5.239829253737479,6.236402277255373,1,TRUE
2345,effective_species,5.6000388075569445,5.088923318605322,6.078470499293442,1,TRUE
2346,effective_species,5.440105698235463,4.951749441800442,5.914649365191377,1,TRUE
2347,effective_species,5.278959591235585,4.790601835039865,5.725551425090387,1,TRUE
2348,effective_species,5.115907652986939,4.617127138270685,5.567920653947961,1,TRUE
2349,effective_species,4.9520877051481165,4.461447471539339,5.38133557134051,1,TRUE
2350,effective_species,4.788858177304823,4.294410667203784,5.207769914731892,1,TRUE
2351,effective_species,4.626914768623817,4.130942108733098,5.028284195610465,1,TRUE
2352,effective_species,4.466122342746553,3.980172704586251,4.8632034497569885,1,TRUE
2353,effective_species,4.305831004148035,3.8184407888340113,4.706872722344986,1,TRUE
2354,effective_species,4.145392537706449,3.6704770313983945,4.53532075384301,1,TRUE
2355,effective_species,3.984623922052693,3.5100998257731137,4.367361195387845,1,TRUE
2356,effective_species,3.8240599543283023,3.3487347258366524,4.200257644631532,1,TRUE
2357,effective_species,3.664953783470385,3.191586818338917,4.0278131942979245,1,TRUE
2358,effective_species,3.523117785810161,3.0835642298373056,3.8818669255266878,1,TRUE
2359,effective_species,3.3862611152005426,2.972885139757424,3.741005241670261,1,TRUE
2384,effective_species,4.67896724193435,4.2890735111549665,5.046209014556115,1,TRUE
2385,effective_species,4.8177311370132685,4.411063839157514,5.192647029214515,1,TRUE
2386,effective_species,4.964084352999847,4.5504642401225315,5.352599771097644,1,TRUE
2387,effective_species,5.1183324620054425,4.697727206040404,5.5216191857254655,1,TRUE
2390,effective_species,5.629535084684336,5.172642724594972,6.053020026812385,1,TRUE
2392,effective_species,6.008499227801638,5.5494644224239,6.4806515816722685,1,TRUE
2393,effective_species,6.207447069024737,5.748191087364251,6.705594908504368,1,TRUE
2394,effective_species,6.4111004556358235,5.944129468097033,6.913484626361605,1,TRUE
2395,effective_species,6.6178131388848795,6.1338525472484715,7.1229618807975,1,TRUE
2397,effective_species,7.0320685769650195,6.523440268665372,7.52130920099907,1,TRUE
2398,effective_species,7.234651964675022,6.735877877724902,7.716611098599497,1,TRUE
2399,effective_species,7.430395835632346,6.933567874357294,7.8972063978893825,1,TRUE
2400,effective_species,7.615818395604607,7.11276234886218,8.078306731869858,1,TRUE
2401,effective_species,7.786277345185534,7.281969508939044,8.267277155433087,1,TRUE
2402,effective_species,7.935001486501408,7.412867649748641,8.44327472681754,1,TRUE
2403,effective_species,8.052177799572553,7.502241776512878,8.60199330455885,1,TRUE
2404,effective_species,8.12489487642093,7.6012379893010085,8.6737556418464,1,TRUE
2405,effective_species,8.138806277631677,7.626338255463641,8.690506067637841,1,TRUE
2406,effective_species,8.081847040927201,7.51149794928341,8.630867830220314,1,TRUE
2407,effective_species,7.949186799610855,7.392018316490874,8.47904676527752,1,TRUE
2408,effective_species,7.747238745764973,7.1913503527936244,8.238327470546949,1,TRUE
2409,effective_species,7.494022976396124,6.956950944491409,7.99910349816664,1,TRUE
2410,effective_species,7.214738052480868,6.70249322099386,7.745985792391041,1,TRUE
2411,effective_species,6.934550228510431,6.395122843176579,7.448812490241998,1,TRUE
2412,effective_species,6.672261865636493,6.118445258347009,7.162879601482394,1,TRUE
2413,effective_species,6.437004655195749,5.916432745132097,6.916723782868271,1,TRUE
2414,effective_species,6.228168833833528,5.681927695255011,6.679783635553762,1,TRUE
2415,effective_species,6.038232097142349,5.513375539946942,6.480121078443674,1,TRUE
2416,effective_species,5.857491136675501,5.347490798243114,6.297759444004689,1,TRUE
2417,effective_species,5.678512356049186,5.169221567426662,6.115988269298514,1,TRUE
2418,effective_species,5.498113027221378,4.969481525317291,5.931859111964735,1,TRUE
2419,effective_species,5.3165801216457105,4.806951586372739,5.7506606423679845,1,TRUE
2420,effective_species,5.135649981877332,4.623992648450659,5.557244693472692,1,TRUE
2421,effective_species,4.95680966861096,4.455813700032511,5.360582648606034,1,TRUE
2422,effective_species,4.78052039820737,4.273646575663434,5.176977363470118,1,TRUE
2423,effective_species,4.606257001616202,4.111609569022502,4.98848035883924,1,TRUE
2424,effective_species,4.433022775796674,3.943796395363371,4.813586255302621,1,TRUE
2425,effective_species,4.259989775672128,3.782302399023796,4.636095967921585,1,TRUE
2426,effective_species,4.0869937984974145,3.6259965125280256,4.460656315935195,1,TRUE
2427,effective_species,3.914741651428016,3.4747923642676612,4.285576321752264,1,TRUE
2428,effective_species,3.744720307835606,3.3082828796317414,4.104460423750733,1,TRUE
2429,effective_species,3.579335659678731,3.135119728258826,3.9373963276342887,1,TRUE
2430,effective_species,3.422110586660903,2.999776739938521,3.7757552833772756,1,TRUE
2431,effective_species,3.293539334918923,2.8861287966495985,3.6436909257407666,1,TRUE
2456,effective_species,4.836369228706627,4.426756361436607,5.197096467245683,1,TRUE
2457,effective_species,5.015917139105787,4.5993808719752955,5.385763901735115,1,TRUE
2458,effective_species,5.174642428921547,4.742788329790723,5.556176010154076,1,TRUE
2459,effective_species,5.3413179546314575,4.899514692979543,5.730746095336715,1,TRUE
2460,effective_species,5.5160599613809564,5.065217772518769,5.9193330555797505,1,TRUE
2461,effective_species,5.698746303854961,5.239094026044682,6.107395592454549,1,TRUE
2462,effective_species,5.889031365072621,5.42050340422308,6.314662540059448,1,TRUE
2463,effective_species,6.086306148072527,5.6185446025816566,6.525499083605412,1,TRUE
2464,effective_species,6.289660170006257,5.8170023687391055,6.753128234264476,1,TRUE
2466,effective_species,6.709277601857999,6.230782633215856,7.182690803000718,1,TRUE
2468,effective_species,7.133802983995408,6.65148235560043,7.599385088230719,1,TRUE
2469,effective_species,7.3422077000670685,6.857495274747993,7.799823005054008,1,TRUE
2470,effective_species,7.544537352914189,7.0629717901994695,8.019349241951364,1,TRUE
2471,effective_species,7.737646819815709,7.230644754302344,8.233980858123692,1,TRUE
2472,effective_species,7.917294241231902,7.413687262571023,8.42879809625059,1,TRUE
2473,effective_species,8.077152221866614,7.5909054368819024,8.591182136249225,1,TRUE
2474,effective_species,8.207865050268564,7.714337505681997,8.73873486424599,1,TRUE
2475,effective_species,8.29685195737535,7.801360691426782,8.8717691433446,1,TRUE
2476,effective_species,8.329569960405884,7.848564009347082,8.917153050046203,1,TRUE
2477,effective_species,8.29260539934278,7.75399341365213,8.827117875946358,1,TRUE
2478,effective_species,8.178290826331015,7.622007067007216,8.710811601384032,1,TRUE
2479,effective_species,7.989505091039224,7.441544557900049,8.56524617643856,1,TRUE
2480,effective_species,7.742084813372866,7.190626137683214,8.26797425523859,1,TRUE
2481,effective_species,7.462093430905505,6.95105759029874,8.000527988757025,1,TRUE
2482,effective_species,7.177865089502457,6.678566970988557,7.725385253195713,1,TRUE
2483,effective_species,6.9110192519394165,6.402369942236617,7.42423497211813,1,TRUE
2484,effective_species,6.671518485898567,6.161370338150831,7.172703925910104,1,TRUE
2485,effective_species,6.45816438730519,5.939904181189169,6.933593063117488,1,TRUE
2486,effective_species,6.262689383167963,5.741212602872044,6.7421635178533075,1,TRUE
2487,effective_species,6.075087571340125,5.562137870785361,6.549617707914793,1,TRUE
2488,effective_species,5.888034447120049,5.362165846631018,6.3451485354368025,1,TRUE
2489,effective_species,5.6986865805287,5.148812406768207,6.144964437516468,1,TRUE
2490,effective_species,5.507730579161516,4.94758382598686,5.947055944849715,1,TRUE
2491,effective_species,5.317210297344746,4.760973829261287,5.739031776714089,1,TRUE
2492,effective_species,5.128755749188694,4.597040554272905,5.532300233344463,1,TRUE
2493,effective_species,4.942843537818731,4.424227172779272,5.334216995218001,1,TRUE
2494,effective_species,4.7589291343492865,4.264925822574153,5.129551673996929,1,TRUE
2495,effective_species,4.576039417926482,4.106483302493413,4.944260217152301,1,TRUE
2496,effective_species,4.393439976379802,3.9268354182663443,4.763641893021808,1,TRUE
2497,effective_species,4.211108873981699,3.748153383221158,4.579036999648229,1,TRUE
2498,effective_species,4.029894931222628,3.571422220757517,4.403080564892133,1,TRUE
2499,effective_species,3.85137282231134,3.4003146350978986,4.2261865347992185,1,TRUE
2500,effective_species,3.677496607488778,3.2316522011765008,4.052521506229116,1,TRUE
2501,effective_species,3.5101885841808578,3.0730955801348063,3.87603216699452,1,TRUE
2502,effective_species,3.351001516532534,2.9245784688513603,3.693147705773681,1,TRUE
2503,effective_species,3.229245755868067,2.8146524957222736,3.559053625132369,1,TRUE
2530,effective_species,5.346312852522549,4.91150919263569,5.740601098531416,1,TRUE
2531,effective_species,5.559104960700264,5.1131905576573145,5.9644707358712585,1,TRUE
2532,effective_species,5.754001464271905,5.298817087727171,6.162012025830996,1,TRUE
2535,effective_species,6.35084617607277,5.8785479938621625,6.782421283883507,1,TRUE
2539,effective_species,7.197443328562731,6.716490825964461,7.664848654586353,1,TRUE
2540,effective_species,7.405600104159667,6.925326815712158,7.875318517359571,1,TRUE
2541,effective_species,7.607452073347655,7.141414966584331,8.093645038176895,1,TRUE
2542,effective_species,7.799960204546726,7.305765303418739,8.280626074752071,1,TRUE
2543,effective_species,7.979029791008752,7.4613561342959835,8.450552539534602,1,TRUE
2544,effective_species,8.138611166881185,7.624003526433469,8.621839781892737,1,TRUE
2545,effective_species,8.269940343073662,7.763361587767709,8.781798746208752,1,TRUE
2546,effective_species,8.361523480329224,7.881089367459192,8.895238309303782,1,TRUE
2547,effective_species,8.400346156653695,7.9015662883876026,8.958460321119091,1,TRUE
2548,effective_species,8.374415398283649,7.837421292137532,8.880048356191477,1,TRUE
2549,effective_species,8.276315301616771,7.749859892747824,8.812673246377582,1,TRUE
2550,effective_species,8.107024180260186,7.556099399093425,8.683982554803139,1,TRUE
2551,effective_species,7.8785735192111135,7.332669550174173,8.432986526638867,1,TRUE
2552,effective_species,7.613356605545734,7.0915411777063495,8.142524828663355,1,TRUE
2553,effective_species,7.338516899865639,6.824057528483323,7.864126281794352,1,TRUE
2554,effective_species,7.077198523363477,6.565822463664152,7.599949165542762,1,TRUE
2555,effective_species,6.841732028980559,6.32278254272607,7.370276801189437,1,TRUE
2556,effective_species,6.632448858304684,6.108258034827394,7.135506524365362,1,TRUE
2557,effective_species,6.441423391302378,5.93029146818369,6.944760227086004,1,TRUE
2558,effective_species,6.258178344082351,5.7261571738769,6.735635176023466,1,TRUE
2559,effective_species,6.074582433055648,5.520182785477075,6.533797539915668,1,TRUE
2560,effective_species,5.887067045450888,5.330591195917918,6.358429897709489,1,TRUE
2561,effective_species,5.695926120700045,5.153230431131396,6.169518705133181,1,TRUE
2562,effective_species,5.503173292935819,4.977465738391616,5.963148452037908,1,TRUE
2563,effective_species,5.310676711737902,4.808495776440219,5.755604970206325,1,TRUE
2564,effective_species,5.119314146119464,4.605690932857059,5.5415632612140495,1,TRUE
2565,effective_species,4.929018632703784,4.422680005162316,5.33159578112604,1,TRUE
2566,effective_species,4.73929298433916,4.25393970915866,5.127748982174869,1,TRUE
2567,effective_species,4.549806192131107,4.0669683784633905,4.940784233145598,1,TRUE
2568,effective_species,4.360812717308059,3.8877592238452756,4.760814137106903,1,TRUE
2569,effective_species,4.173280354525692,3.725310000073521,4.56178540011266,1,TRUE
2570,effective_species,3.9887424075208386,3.537440633834318,4.36515453293664,1,TRUE
2571,effective_species,3.8089784169423555,3.368144820469893,4.178828514016089,1,TRUE
2572,effective_species,3.635660768214787,3.203509458315388,4.008590120886097,1,TRUE
2573,effective_species,3.470602275863309,3.0478838834519415,3.8506505655407843,1,TRUE
2574,effective_species,3.3213196897266397,2.9144557221148246,3.6958646081514894,1,TRUE
2575,effective_species,3.1735323889234066,2.780924178105451,3.533499512849997,1,TRUE
2576,effective_species,3.071407958553679,2.6896889759155616,3.4167169603767857,1,TRUE
2605,effective_species,6.174354506807497,5.707464215582753,6.598478902203452,1,TRUE
2606,effective_species,6.3864114915220975,5.914458045378299,6.821755613703987,1,TRUE
2607,effective_species,6.593784151680188,6.117268512727064,7.0415531234479145,1,TRUE
2608,effective_species,6.803085334228548,6.325502358812028,7.263601779685643,1,TRUE
2609,effective_species,7.012335132424726,6.527504361341935,7.484042885776135,1,TRUE
2610,effective_species,7.219274646794646,6.747360137227374,7.683532477502504,1,TRUE
2611,effective_species,7.421455617618305,6.955582809092811,7.899363432404517,1,TRUE
2612,effective_species,7.61624271010243,7.162456865170574,8.109013883099882,1,TRUE
2613,effective_species,7.800570288062872,7.321693280193102,8.292416515469785,1,TRUE
2614,effective_species,7.970375624129039,7.469742568197728,8.458364919494977,1,TRUE
2615,effective_species,8.119866693457562,7.596841079693746,8.603027911188537,1,TRUE
2616,effective_species,8.241047993092941,7.732226099712226,8.741691922578928,1,TRUE
2617,effective_species,8.3239977085946,7.818649577104692,8.841888217272345,1,TRUE
2618,effective_species,8.358155813803245,7.845531083182332,8.878001474719952,1,TRUE
2619,effective_species,8.3344767165570115,7.809747278127761,8.860660853578842,1,TRUE
2620,effective_species,8.247979015314128,7.738313153633849,8.7695310673003,1,TRUE
2621,effective_species,8.10012700095387,7.579447121582264,8.656143851597477,1,TRUE
2622,effective_species,7.900401050320733,7.377407199706764,8.470566175226342,1,TRUE
2623,effective_species,7.666056989695569,7.166891983938813,8.229687355715019,1,TRUE
2624,effective_species,7.418916615427402,6.938215524661213,7.964024359314555,1,TRUE
2625,effective_species,7.179367667363497,6.677718304949733,7.6949159743179205,1,TRUE
2626,effective_species,6.960328555792216,6.461015166266948,7.470067442522974,1,TRUE
2627,effective_species,6.764615668927135,6.245319267140626,7.279198436386607,1,TRUE
2628,effective_species,6.586615011354465,6.066782442296631,7.066949863838048,1,TRUE
2629,effective_species,6.416666015987218,5.895866495986789,6.867276495787045,1,TRUE
2630,effective_species,6.24588255811496,5.751975114174801,6.700120100941935,1,TRUE
2631,effective_species,6.069219266824673,5.541116112479376,6.519052223606374,1,TRUE
2632,effective_species,5.885730329776446,5.338421368768557,6.346891981276558,1,TRUE
2633,effective_species,5.696918205711077,5.15762831706431,6.168541824355883,1,TRUE
2634,effective_species,5.504879707583539,4.9790340897286445,5.98152896442084,1,TRUE
2635,effective_species,5.31123040505472,4.81705417624167,5.776471545346667,1,TRUE
2636,effective_species,5.116863039393631,4.622742708847147,5.549255642497916,1,TRUE
2637,effective_species,4.922212429966352,4.437677765863084,5.351216179319793,1,TRUE
2638,effective_species,4.727682745352224,4.264950166986492,5.146187571013928,1,TRUE
