grid_cell,block_label,mean_local_sorensen
2348,2010-2014,0.04011729960309346
2349,2010-2014,0.038088425013431175
2350,2010-2014,0.036175817800549424
2351,2010-2014,0.03438458654284617
2352,2010-2014,0.03271309813934898
2353,2010-2014,0.031155510326545944
2354,2010-2014,0.02970298483506252
2355,2010-2014,0.02834363896903419
2356,2010-2014,0.027157999770945043
2357,2010-2014,0.026974635361630424
2358,2010-2014,0.03068992540369804
2359,2010-2014,0.030454865009899138
2384,2010-2014,0.042102776630085104
2385,2010-2014,0.03671876167095815
2386,2010-2014,0.03368907961687233
2387,2010-2014,0.03269571830887553
2390,2010-2014,0.05018522160634211
2392,2010-2014,0.04891748883023796
2393,2010-2014,0.04979166943041023
2394,2010-2014,0.05261725031925501
2395,2010-2014,0.04754399448609554
2397,2010-2014,0.04812885634975587
2398,2010-2014,0.04619703429616961
2399,2010-2014,0.04410845635092949
2400,2010-2014,0.043147618333238755
2401,2010-2014,0.045679439159962566
2402,2010-2014,0.04530569786549946
2403,2010-2014,0.04705953738661339
2404,2010-2014,0.048880191461666826
2405,2010-2014,0.050736161065043923
2406,2010-2014,0.05255447592999924
2407,2010-2014,0.05421613402489822
2408,2010-2014,0.05556918030179465
2409,2010-2014,0.05646149347796798
2410,2010-2014,0.05678282407460051
2411,2010-2014,0.05649480275154327
2412,2010-2014,0.055632067724359614
2413,2010-2014,0.0542782946407239
2414,2010-2014,0.05253766708444005
2415,2010-2014,0.05051764021808645
2416,2010-2014,0.04832206743716378
2417,2010-2014,0.046045982196502
2418,2010-2014,0.0437686763910637
2419,2010-2014,0.041548378060203346
2420,2010-2014,0.03942204107158237
2421,2010-2014,0.037409575657512864
2422,2010-2014,0.035519295831471814
2423,2010-2014,0.03375208720124406
2424,2010-2014,0.03210369210763737
2425,2010-2014,0.030565867498434433
2426,2010-2014,0.02912742069379556
2427,2010-2014,0.02777443571826939
2428,2010-2014,0.026420357237101483
2429,2010-2014,0.02473405587236923
2430,2010-2014,0.02850430940172352
2431,2010-2014,0.03024932053757439
2456,2010-2014,0.04168018877085239
2457,2010-2014,0.037189698480457146
2458,2010-2014,0.03239703875074552
2459,2010-2014,0.03264928899534425
2460,2010-2014,0.036129041403345705
2461,2010-2014,0.03946372442397243
2462,2010-2014,0.041426065684026105
2463,2010-2014,0.04569546328194229
2464,2010-2014,0.045569053528638555
2466,2010-2014,0.052173586528443554
2468,2010-2014,0.048979990718308296
2469,2010-2014,0.045476982029531474
2470,2010-2014,0.045564554156898404
2471,2010-2014,0.04350772639449327
2472,2010-2014,0.04510218930171844
2473,2010-2014,0.04674667940393039
2474,2010-2014,0.048450635812983436
2475,2010-2014,0.050213288946588254
2476,2010-2014,0.0520097405672183
2477,2010-2014,0.05377766524874823
2478,2010-2014,0.055410757130294724
2479,2010-2014,0.05676581155801368
2480,2010-2014,0.05768802713239845
2481,2010-2014,0.05805074204545201
2482,2010-2014,0.05779344416873824
2483,2010-2014,0.056936335280260576
2484,2010-2014,0.0555634285943867
2485,2010-2014,0.05378889705249056
2486,2010-2014,0.05172944189712613
2487,2010-2014,0.049491842764377826
2488,2010-2014,0.04716927858485204
2489,2010-2014,0.0448385595853893
2490,2010-2014,0.042557400474548826
2491,2010-2014,0.04036434170351895
2492,2010-2014,0.03828190634017871
2493,2010-2014,0.03632101142336549
2494,2010-2014,0.03448453673148856
2495,2010-2014,0.03276942405040805
2496,2010-2014,0.03116795963858856
2497,2010-2014,0.02966907989743554
2498,2010-2014,0.02826010248340592
2499,2010-2014,0.026926131613124404
2500,2010-2014,0.025651299858288193
2501,2010-2014,0.0243679882531136
2502,2010-2014,0.02550768001941908
2503,2010-2014,0.028441794214079007
2530,2010-2014,0.04143835872981862
2531,2010-2014,0.03982398751881289
2532,2010-2014,0.04006173004875928
2535,2010-2014,0.048979717169258336
2539,2010-2014,0.05143939970607592
2540,2010-2014,0.04878856238283646
2541,2010-2014,0.04667500495456775
2542,2010-2014,0.04485783370891851
2543,2010-2014,0.04639825212515525
2544,2010-2014,0.04797292996414508
2545,2010-2014,0.049900745863090845
2546,2010-2014,0.052307735811056515
2547,2010-2014,0.054485429867497055
2548,2010-2014,0.05453046513830349
2549,2010-2014,0.05604717419059205
2550,2010-2014,0.05734142731524544
2551,2010-2014,0.05821639030833366
2552,2010-2014,0.05857799880112568
2553,2010-2014,0.05834899050535148
2554,2010-2014,0.05752452505146769
2555,2010-2014,0.056170872959402
2556,2010-2014,0.054398987481857466
2557,2010-2014,0.05233154333915254
2558,2010-2014,0.05008132500348603
2559,2010-2014,0.04774340736188735
2560,2010-2014,0.04539372421591857
2561,2010-2014,0.043088969006692464
2562,2010-2014,0.040867717676677344
2563,2010-2014,0.03875334927585456
2564,2010-2014,0.03675781000369043
2565,2010-2014,0.034884772373271145
2566,2010-2014,0.03313171428161269
2567,2010-2014,0.031491399074147795
2568,2010-2014,0.029953420369978327
2569,2010-2014,0.028506037480656776
2570,2010-2014,0.027138010236129072
2571,2010-2014,0.02583837706081522
2572,2010-2014,0.024581788427966652
2573,2010-2014,0.023369919904997576
2574,2010-2014,0.02318327353370528
2575,2010-2014,0.02527471974293316
2576,2010-2014,0.02840525802771851
2605,2010-2014,0.047363938402319256
2606,2010-2014,0.04406453700296798
2607,2010-2014,0.044360670982018284
2608,2010-2014,0.04415100972031955
2609,2010-2014,0.04546321159800741
2610,2010-2014,0.04903707954289804
2611,2010-2014,0.047419889461216266
2612,2010-2014,0.04373946177678569
2613,2010-2014,0.04495155609916783
2614,2010-2014,0.04698962132061051
2615,2010-2014,0.0472433566606792
2616,2010-2014,0.05110462845668167
2617,2010-2014,0.053528239834657605
2618,2010-2014,0.05843148247806764
2619,2010-2014,0.06053990580887962
2620,2010-2014,0.060727628611171015
2621,2010-2014,0.05971166969987362
2622,2010-2014,0.05796603033103959
2623,2010-2014,0.05832833475840362
2624,2010-2014,0.05810262644675864
2625,2010-2014,0.057324818281198855
2626,2010-2014,0.05603185883781478
2627,2010-2014,0.054313268387866695
2628,2010-2014,0.05228498908870964
2629,2010-2014,0.0500629962726669
2630,2010-2014,0.047747544499907195
2631,2010-2014,0.045417563380429384
2632,2010-2014,0.043130354575968616
2633,2010-2014,0.04092383303357003
2634,2010-2014,0.03882028802599404
2635,2010-2014,0.036830536909008095
2636,2010-2014,0.034957354625147555
2637,2010-2014,0.03319783028639042
2638,2010-2014,0.031545091355694554
2639,2010-2014,0.029989906011833847
2640,2010-2014,0.02852232877255997
2641,2010-2014,0.027133143760362483
2642,2010-2014,0.025814756369966822
2643,2010-2014,0.024561297381821903
2644,2010-2014,0.02335750166558241
2645,2010-2014,0.022133551955713596
2646,2010-2014,0.0211710518375449
2647,2010-2014,0.024611941538780102
2648,2010-2014,0.027539797047110626
2678,2010-2014,0.049477715929001236
2679,2010-2014,0.04396428414125301
2680,2010-2014,0.04170515752250903
2681,2010-2014,0.04121486141306316
2682,2010-2014,0.04055385424122067
2683,2010-2014,0.04266334573033641
2684,2010-2014,0.04408816006508869
2685,2010-2014,0.04808827717846103
2686,2010-2014,0.05182060805536355
2687,2010-2014,0.056067351542498624
2688,2010-2014,0.05999563351198028
2689,2010-2014,0.06566569030221384
2691,2010-2014,0.0729351287941131
2692,2010-2014,0.07325229023954642
2693,2010-2014,0.0650750204419403
2694,2010-2014,0.06096127140425712
2695,2010-2014,0.05697349001634076
2696,2010-2014,0.05635649590162369
2697,2010-2014,0.05514745933285668
2698,2010-2014,0.05352949576918572
2699,2010-2014,0.05159681828022432
2700,2010-2014,0.04945756598211321
2701,2010-2014,0.047213788790102906
2702,2010-2014,0.044949016710099175
2703,2010-2014,0.042723532916220726
2704,2010-2014,0.040575355608364824
2705,2010-2014,0.038524689583561075
2706,2010-2014,0.03657944879996146
2707,2010-2014,0.034739963489944355
2708,2010-2014,0.03300219412282763
2709,2010-2014,0.03135976412823342
2710,2010-2014,0.029805376281553535
2711,2010-2014,0.028331914115004762
2712,2010-2014,0.026933210303668277
2713,2010-2014,0.025604368184272877
2714,2010-2014,0.02434164355181553
2715,2010-2014,0.023142060590692033
2716,2010-2014,0.021910640473269558
2717,2010-2014,0.02032253155065553
2718,2010-2014,0.022104580124178725
2719,2010-2014,0.0234917830655212
2750,2010-2014,0.052163492014111273
2751,2010-2014,0.05127996819747399
2752,2010-2014,0.046473536474028215
2753,2010-2014,0.04242745798943705
2754,2010-2014,0.04404250388593003
2755,2010-2014,0.047431757819296344
2756,2010-2014,0.048729989353043277
2757,2010-2014,0.05219169591741547
2758,2010-2014,0.06456579209081452
2759,2010-2014,0.07214216444762749
2765,2010-2014,0.07117897803465512
2766,2010-2014,0.06283597915066004
2767,2010-2014,0.054273761920105495
2768,2010-2014,0.05360526635609821
2769,2010-2014,0.05211386458483989
2770,2010-2014,0.0503242604990222
2771,2010-2014,0.04832585060373671
2772,2010-2014,0.04621239219471932
2773,2010-2014,0.04406635742444007
2774,2010-2014,0.0419494755130002
2775,2010-2014,0.03990026940539726
2776,2010-2014,0.037937367395258756
2777,2010-2014,0.03606583774974664
2778,2010-2014,0.03428351603722073
2779,2010-2014,0.03258554167045323
2780,2010-2014,0.030966871945529474
2781,2010-2014,0.029423354861849098
2782,2010-2014,0.02795199816234817
2783,2010-2014,0.026550830794971912
2784,2010-2014,0.02521856656649361
2785,2010-2014,0.02395415440137797
2786,2010-2014,0.022756437975276114
2787,2010-2014,0.021605292213283868
2788,2010-2014,0.020252056886339204
2789,2010-2014,0.020444464290876006
2790,2010-2014,0.02394423468139563
2791,2010-2014,0.024177183153300027
2826,2010-2014,0.06259007615384544
2827,2010-2014,0.06287312315114268
2837,2010-2014,0.06517922963012542
2838,2010-2014,0.059164568490378454
2839,2010-2014,0.05101033242727761
2840,2010-2014,0.050189706456752414
2841,2010-2014,0.048567735382313224
2842,2010-2014,0.04675204641189927
2843,2010-2014,0.04482066690309769
2844,2010-2014,0.04284566662159777
2845,2010-2014,0.04088269059641809
2846,2010-2014,0.03896712974754005
2847,2010-2014,0.03711600210784586
2848,2010-2014,0.03533347342228735
2849,2010-2014,0.033617347967223925
2850,2010-2014,0.03196422922415034
2851,2010-2014,0.03037236605269408
2852,2010-2014,0.02884227113486469
2853,2010-2014,0.027376241984144664
2854,2010-2014,0.025977294184202807
2855,2010-2014,0.024648171279361804
2856,2010-2014,0.023390665277785473
2857,2010-2014,0.022205298809474673
2858,2010-2014,0.021091312601532266
2859,2010-2014,0.01992246104429665
2860,2010-2014,0.019684809045015336
2861,2010-2014,0.021775771624082993
2862,2010-2014,0.023191631038895148
2909,2010-2014,0.05440278347242587
2910,2010-2014,0.05210592419675591
2911,2010-2014,0.046907237896745765
2912,2010-2014,0.04645106187210231
2913,2010-2014,0.044832171802615166
2914,2010-2014,0.04310645974855756
2915,2010-2014,0.04133269076715186
2916,2010-2014,0.0395542267932336
2917,2010-2014,0.037796692640652454
2918,2010-2014,0.0360719073529827
2919,2010-2014,0.03438372946277969
2920,2010-2014,0.032733195709537664
2921,2010-2014,0.031122205291180708
2922,2010-2014,0.029555198999736666
2923,2010-2014,0.028039093680941332
2924,2010-2014,0.026582072405599268
2925,2010-2014,0.025192019778632616
2926,2010-2014,0.023875229607321836
2927,2010-2014,0.022635679145383263
2928,2010-2014,0.02147487004810626
2929,2010-2014,0.020392083725361543
2930,2010-2014,0.01933816887132626
2931,2010-2014,0.018119641972751212
2932,2010-2014,0.020205548366606353
2933,2010-2014,0.02115183815044146
2981,2010-2014,0.05272069466179688
2982,2010-2014,0.04383126775845298
2983,2010-2014,0.0430484120156086
2984,2010-2014,0.04267728675222159
2985,2010-2014,0.04114722383349447
2986,2010-2014,0.039567358973964885
2987,2010-2014,0.037972619504863546
2988,2010-2014,0.03637820192567642
2989,2010-2014,0.03478662447485151
2990,2010-2014,0.03319762586352436
2991,2010-2014,0.03161482517990773
2992,2010-2014,0.03004728335346543
2993,2010-2014,0.0285080826718187
2994,2010-2014,0.02701197255610316
2995,2010-2014,0.02557316392338689
2996,2010-2014,0.024203647779608217
2997,2010-2014,0.022912085958585647
2998,2010-2014,0.02170353122770954
2999,2010-2014,0.0205796340486446
3000,2010-2014,0.019539168125132105
3001,2010-2014,0.01853095012640335
3002,2010-2014,0.01738236293626902
3003,2010-2014,0.01831673642240752
3004,2010-2014,0.01918945975120507
3005,2010-2014,0.01918196535953013
3007,2010-2014,0.0241842345384818
3052,2010-2014,0.055326084918117295
3053,2010-2014,0.04811301775217491
3054,2010-2014,0.0402956285185237
3055,2010-2014,0.03991653263025717
3056,2010-2014,0.03904457201037755
3057,2010-2014,0.03762877960561909
3058,2010-2014,0.03617006590219886
3059,2010-2014,0.03461917869231625
3060,2010-2014,0.03305173495521807
3061,2010-2014,0.03151731330125758
3062,2010-2014,0.030045575942253648
3063,2010-2014,0.02870878502592226
3064,2010-2014,0.027281758192614528
3065,2010-2014,0.025821839865822635
3066,2010-2014,0.024417130880063774
3067,2010-2014,0.02308331506831981
3068,2010-2014,0.021830810240652962
3069,2010-2014,0.020658926170039015
3070,2010-2014,0.01957782573319485
3071,2010-2014,0.018568572552062703
3072,2010-2014,0.017586493857974023
3073,2010-2014,0.016471740701693324
3074,2010-2014,0.016801945960046832
3075,2010-2014,0.018022168458853186
3076,2010-2014,0.017758356757812573
3078,2010-2014,0.018461734272883806
3079,2010-2014,0.021593343576027307
3124,2010-2014,0.05351080570020029
3125,2010-2014,0.04694672228594863
3126,2010-2014,0.04306662149730103
3127,2010-2014,0.03849449191647468
3128,2010-2014,0.035264852466559415
3129,2010-2014,0.034403007225569396
3130,2010-2014,0.03431704722463259
3131,2010-2014,0.03271554744844774
3132,2010-2014,0.03157792479420554
3133,2010-2014,0.02920131404447072
3134,2010-2014,0.027789448715911862
3135,2010-2014,0.025732309145824993
3136,2010-2014,0.024536681813193625
3137,2010-2014,0.02322751394681189
3138,2010-2014,0.02194509101845275
3139,2010-2014,0.020742594918627972
3140,2010-2014,0.019612385181424406
3141,2010-2014,0.018518317015800857
3142,2010-2014,0.017459943519941075
3143,2010-2014,0.017143943867276905
3144,2010-2014,0.01677194149871952
3145,2010-2014,0.017287228616855683
3146,2010-2014,0.018774264559974534
3147,2010-2014,0.018010316331115595
3149,2010-2014,0.01653493469339081
3150,2010-2014,0.018556590349425382
3151,2010-2014,0.01943081735627797
3198,2010-2014,0.045663234706728104
3199,2010-2014,0.03715057294329381
3200,2010-2014,0.03127855576380115
3201,2010-2014,0.030479213915332454
3202,2010-2014,0.033317269918420274
3203,2010-2014,0.035916828472465356
3204,2010-2014,0.03501048728866846
3205,2010-2014,0.031110167601376956
3206,2010-2014,0.02847845128381945
3207,2010-2014,0.023767718125633094
3208,2010-2014,0.021455409220441157
3209,2010-2014,0.020618165834807956
3210,2010-2014,0.01952267664689482
3211,2010-2014,0.018434333438722535
3212,2010-2014,0.017292354117643297
3213,2010-2014,0.016757080345607626
3214,2010-2014,0.017221855854189144
3215,2010-2014,0.017779621433201435
3216,2010-2014,0.018975951860422984
3217,2010-2014,0.018937603839377273
3218,2010-2014,0.019876358416310403
3221,2010-2014,0.017810759475730464
3222,2010-2014,0.01864807492505286
3270,2010-2014,0.04597928168130844
3271,2010-2014,0.04050567421678826
3272,2010-2014,0.03599106750799916
3273,2010-2014,0.03347479372447413
3275,2010-2014,0.03786101069080169
3278,2010-2014,0.029514683646208847
3279,2010-2014,0.026421056034840674
3280,2010-2014,0.02212634463064512
3281,2010-2014,0.019032631165615325
3282,2010-2014,0.018162904553262346
3283,2010-2014,0.017213703080031197
3284,2010-2014,0.017307305299833944
3285,2010-2014,0.01887717861571544
3286,2010-2014,0.019026086207153445
3287,2010-2014,0.019071943243120906
3293,2010-2014,0.02072185028963559
3294,2010-2014,0.02148528061188815
3295,2010-2014,0.02366022808390349
3343,2010-2014,0.04509247770237291
3344,2010-2014,0.041858694168278
3345,2010-2014,0.04431677657428056
3351,2010-2014,0.02680928765482638
3352,2010-2014,0.022715486090905988
3353,2010-2014,0.019848416546093997
3354,2010-2014,0.017779757755357936
3355,2010-2014,0.017416544643531803
3356,2010-2014,0.018335040271184596
3357,2010-2014,0.019456930291131096
3426,2010-2014,0.01680943138206121
3427,2010-2014,0.017502856428949252
3497,2010-2014,0.019152140776585405
3498,2010-2014,0.018080045549537436
3499,2010-2014,0.01870545512837737
3568,2010-2014,0.024067374803310424
3569,2010-2014,0.02206869080024352
3570,2010-2014,0.020674966053935158
3571,2010-2014,0.020235552407090934
3641,2010-2014,0.024809955268204967
3642,2010-2014,0.02389918931317705
56,2015-2019,0.07849599828532343
57,2015-2019,0.07628167541895707
128,2015-2019,0.09390238374699378
129,2015-2019,0.0865173564758762
130,2015-2019,0.13852209404457674
198,2015-2019,0.07710404573066265
199,2015-2019,0.0785133229245972
203,2015-2019,0.06549311427063582
270,2015-2019,0.07820990348181728
271,2015-2019,0.07403678871100829
272,2015-2019,0.0659798969282768
274,2015-2019,0.06428282441499163
276,2015-2019,0.0625933818135351
341,2015-2019,0.16155488435834733
342,2015-2019,0.08741726906407675
343,2015-2019,0.07772377094214901
344,2015-2019,0.0648106570038017
345,2015-2019,0.07950542167016889
347,2015-2019,0.06609000309806151
412,2015-2019,0.10252533273911044
413,2015-2019,0.09841919462683647
414,2015-2019,0.09158315617840618
415,2015-2019,0.09081168278013232
416,2015-2019,0.09387395178876995
417,2015-2019,0.07646640994319139
418,2015-2019,0.0697409657644009
483,2015-2019,0.09858614562465476
484,2015-2019,0.11810736647737008
485,2015-2019,0.11749086364059437
486,2015-2019,0.11843454618995923
487,2015-2019,0.12957522565357177
488,2015-2019,0.10745059977967261
554,2015-2019,0.10142420168661138
555,2015-2019,0.09576359016917693
556,2015-2019,0.08445646837535224
557,2015-2019,0.08173845023124467
558,2015-2019,0.08475519297645376
559,2015-2019,0.0841387823200021
560,2015-2019,0.08442707401121036
561,2015-2019,0.0733348867647451
563,2015-2019,0.06574188159259524
564,2015-2019,0.06804346605227063
592,2015-2019,0.12918820832978142
593,2015-2019,0.1124890479932936
625,2015-2019,0.08941358876720248
626,2015-2019,0.08064188778589884
627,2015-2019,0.0829414521020857
628,2015-2019,0.08014477405368359
629,2015-2019,0.08457137342197502
630,2015-2019,0.0950045390515243
631,2015-2019,0.09944118500613794
632,2015-2019,0.09988127833362861
634,2015-2019,0.08874854830487687
635,2015-2019,0.07306622508151772
636,2015-2019,0.07263831160251476
637,2015-2019,0.08303252953435146
640,2015-2019,0.08360533420119452
663,2015-2019,0.1621269572556121
664,2015-2019,0.12340690055047802
665,2015-2019,0.11495831158897035
666,2015-2019,0.09172158613103129
696,2015-2019,0.10883478497216895
698,2015-2019,0.09902715694430597
699,2015-2019,0.09632025335024386
700,2015-2019,0.14925684585604942
701,2015-2019,0.1030533693841107
702,2015-2019,0.08344569003474318
704,2015-2019,0.10056593375465495
705,2015-2019,0.11611830199735922
706,2015-2019,0.0994812664299489
708,2015-2019,0.11533164449420016
710,2015-2019,0.1087879812336969
711,2015-2019,0.0989374806741696
712,2015-2019,0.1045364914163879
716,2015-2019,0.10563511339550305
717,2015-2019,0.09841918069411415
735,2015-2019,0.12414055215997295
736,2015-2019,0.09908455615774728
737,2015-2019,0.0932071370309017
738,2015-2019,0.11256626603720352
772,2015-2019,0.0953896311139286
773,2015-2019,0.08182295205320021
774,2015-2019,0.09173108716547583
775,2015-2019,0.08115576040446898
776,2015-2019,0.08289069211161978
777,2015-2019,0.0844957644157133
778,2015-2019,0.07243840055442476
783,2015-2019,0.06952104073340404
784,2015-2019,0.06798830132524153
785,2015-2019,0.0655050448073874
787,2015-2019,0.0679440040713787
788,2015-2019,0.09301040301374226
804,2015-2019,0.1355025805024263
805,2015-2019,0.13457847925760322
806,2015-2019,0.1427583432144848
807,2015-2019,0.14022160962194669
808,2015-2019,0.13042654054851416
809,2015-2019,0.10737195989860214
810,2015-2019,0.10587591364957052
811,2015-2019,0.10488279101737892
812,2015-2019,0.15877124425552364
813,2015-2019,0.15897107796176255
845,2015-2019,0.08172026494064642
846,2015-2019,0.17835220687959782
847,2015-2019,0.07678169082873078
848,2015-2019,0.07373477460871287
849,2015-2019,0.0640118744737873
850,2015-2019,0.06988156617549986
851,2015-2019,0.06616753107400924
854,2015-2019,0.07807293518654601
855,2015-2019,0.06770126648122614
856,2015-2019,0.06682165197162984
857,2015-2019,0.06340253009265089
858,2015-2019,0.06734799689736087
859,2015-2019,0.06549879259374085
860,2015-2019,0.06119456213755404
876,2015-2019,0.1003824576026615
877,2015-2019,0.09168205734948758
878,2015-2019,0.09929854210501182
879,2015-2019,0.10834724286696644
881,2015-2019,0.09531851026780983
882,2015-2019,0.09879211703632385
883,2015-2019,0.12382770879600599
884,2015-2019,0.1563697088495447
885,2015-2019,0.13931334570347453
916,2015-2019,0.10230108793028778
917,2015-2019,0.11494410189414209
918,2015-2019,0.10336588722041413
919,2015-2019,0.10083537936820589
920,2015-2019,0.10136726675640657
921,2015-2019,0.06902911617933083
922,2015-2019,0.06406747018799006
923,2015-2019,0.06809152998146141
926,2015-2019,0.0695045842166134
927,2015-2019,0.06601971909040094
929,2015-2019,0.056944486158715564
930,2015-2019,0.0737151874318089
931,2015-2019,0.07614732128023756
947,2015-2019,0.09154814619180432
948,2015-2019,0.09824639908158472
949,2015-2019,0.09324449298168118
950,2015-2019,0.09570627972826296
951,2015-2019,0.09266567431991868
952,2015-2019,0.09582132148838796
953,2015-2019,0.10118172786201439
955,2015-2019,0.10058040185800694
956,2015-2019,0.10674347767573286
985,2015-2019,0.10712686912165259
986,2015-2019,0.11309728733328715
987,2015-2019,0.1113298042087478
988,2015-2019,0.08457035056900064
989,2015-2019,0.08872717702465838
991,2015-2019,0.06823735229221746
992,2015-2019,0.05904908661471498
993,2015-2019,0.05190641420704514
994,2015-2019,0.052336197094889236
995,2015-2019,0.05745212587832662
996,2015-2019,0.05744439366092698
997,2015-2019,0.05437056010081857
999,2015-2019,0.05299351784698829
1001,2015-2019,0.049785835749551664
1002,2015-2019,0.0544964746837334
1003,2015-2019,0.05828188042322633
1018,2015-2019,0.10758698001427244
1019,2015-2019,0.11771000169525038
1020,2015-2019,0.12323287480824638
1021,2015-2019,0.1516534906560323
1022,2015-2019,0.08915247306698006
1023,2015-2019,0.0947605852772539
1025,2015-2019,0.10101045542676158
1026,2015-2019,0.10236689653768391
1027,2015-2019,0.09991039183573247
1028,2015-2019,0.11214524254125903
1029,2015-2019,0.11026257918318634
1055,2015-2019,0.10521405445617696
1057,2015-2019,0.10794475925659605
1058,2015-2019,0.09577107207423541
1061,2015-2019,0.10705033374729592
1063,2015-2019,0.08430037462314532
1064,2015-2019,0.06606054049353034
1065,2015-2019,0.0670266721253566
1066,2015-2019,0.06671342145700536
1068,2015-2019,0.09849978358791518
1069,2015-2019,0.1046660247404055
1070,2015-2019,0.08072566571759787
1073,2015-2019,0.05634293100261159
1075,2015-2019,0.06090295053177926
1076,2015-2019,0.0689430197752814
1089,2015-2019,0.10114893257286242
1090,2015-2019,0.10477300685219344
1091,2015-2019,0.09801666834157753
1092,2015-2019,0.09800876658066011
1093,2015-2019,0.10316031702028468
1094,2015-2019,0.11211993144903644
1095,2015-2019,0.08125075995685604
1096,2015-2019,0.07928875721376545
1097,2015-2019,0.08786078409416843
1098,2015-2019,0.08437162971922132
1099,2015-2019,0.08973348538752127
1100,2015-2019,0.0944256960612403
1101,2015-2019,0.09867014103314518
1103,2015-2019,0.09144573854290357
1125,2015-2019,0.10198795436460983
1126,2015-2019,0.09993649321079566
1127,2015-2019,0.09908297411583722
1128,2015-2019,0.10095736386411447
1129,2015-2019,0.1270395371759729
1130,2015-2019,0.0929860558216099
1131,2015-2019,0.0900082482133818
1132,2015-2019,0.08233233137123695
1133,2015-2019,0.08608477192020071
1134,2015-2019,0.07956125941394528
1136,2015-2019,0.06504253149463436
1137,2015-2019,0.06134607192195698
1138,2015-2019,0.055862463068964745
1139,2015-2019,0.0546573232085355
1140,2015-2019,0.05672934805596843
1141,2015-2019,0.056742892876393634
1142,2015-2019,0.06306725921157133
1143,2015-2019,0.0634719086882926
1144,2015-2019,0.05691993409609398
1145,2015-2019,0.05958194211240444
1161,2015-2019,0.11200890579831946
1162,2015-2019,0.11582460874077248
1163,2015-2019,0.10971071754365976
1164,2015-2019,0.1274077574349254
1165,2015-2019,0.092935234291617555
1166,2015-2019,0.08468221339927179
1167,2015-2019,0.07405807095433849
1168,2015-2019,0.07458348689779813
1169,2015-2019,0.07881419948168046
1170,2015-2019,0.08421240888745102
1171,2015-2019,0.07749457952800988
1172,2015-2019,0.08214844156450357
1173,2015-2019,0.08842753690941277
1175,2015-2019,0.11007584177721028
1196,2015-2019,0.12293617292461889
1197,2015-2019,0.10945305014411551
1198,2015-2019,0.10535618909879303
1199,2015-2019,0.10928118802157667
1200,2015-2019,0.11104110092481975
1201,2015-2019,0.12944488513338043
1202,2015-2019,0.13330505125438283
1203,2015-2019,0.10656144814303398
1204,2015-2019,0.10601176357245766
1205,2015-2019,0.08994536005045646
1206,2015-2019,0.08293179970256034
1207,2015-2019,0.07377590846119236
1208,2015-2019,0.06755031453270932
1209,2015-2019,0.06628281098560078
1210,2015-2019,0.06825990052750734
1211,2015-2019,0.072622038011339
1212,2015-2019,0.07960054447399195
1213,2015-2019,0.06838614578575383
1214,2015-2019,0.06062578020929486
1215,2015-2019,0.05670814566833797
1216,2015-2019,0.05324786525792483
1234,2015-2019,0.11037611519879174
1235,2015-2019,0.10431829956635523
1236,2015-2019,0.09050111864707207
1237,2015-2019,0.09288159015514402
1238,2015-2019,0.07797611931189448
1239,2015-2019,0.0765030833284279
1240,2015-2019,0.07191794631070175
1241,2015-2019,0.08279797217531223
1242,2015-2019,0.08892507929270504
1243,2015-2019,0.10125626022223078
1244,2015-2019,0.09571573290247333
1245,2015-2019,0.10151879478715083
1246,2015-2019,0.09314592344079231
1247,2015-2019,0.10679888504713404
1248,2015-2019,0.10571943606076747
1249,2015-2019,0.11455893761575343
1268,2015-2019,0.1275886700949084
1269,2015-2019,0.13082901898175214
1270,2015-2019,0.12044770758530243
1271,2015-2019,0.1131238134816852
1272,2015-2019,0.1050830644250396
1273,2015-2019,0.10615989147264873
1274,2015-2019,0.10152721990404619
1275,2015-2019,0.1185419535594285
1276,2015-2019,0.11429988993861248
1277,2015-2019,0.08196204161559574
1279,2015-2019,0.08601700147727637
1280,2015-2019,0.1025722184871469
1281,2015-2019,0.08077404910018372
1282,2015-2019,0.07438512947489255
1283,2015-2019,0.07220940897456268
1284,2015-2019,0.06214533587032824
1285,2015-2019,0.06105595934472905
1286,2015-2019,0.05760350814805282
1287,2015-2019,0.05578747852264059
1288,2015-2019,0.05328515158679246
1289,2015-2019,0.0515803569669059
1305,2015-2019,0.10776066727440349
1306,2015-2019,0.10776284239474819
1307,2015-2019,0.10983924186851274
1308,2015-2019,0.15398014519696268
1309,2015-2019,0.13883801729727008
1312,2015-2019,0.09223711532906204
1313,2015-2019,0.09598884552748015
1314,2015-2019,0.10063895134536074
1315,2015-2019,0.12673684596424814
1316,2015-2019,0.11920796640414852
1319,2015-2019,0.11906549291017213
1320,2015-2019,0.12990978462804512
1321,2015-2019,0.14170324999442924
1322,2015-2019,0.15257427304842763
1328,2015-2019,0.17436111867987691
1339,2015-2019,0.14414340148810867
1340,2015-2019,0.15104979442200236
1341,2015-2019,0.15655857526018996
1342,2015-2019,0.1481401682730283
1344,2015-2019,0.11555001538030842
1345,2015-2019,0.12287565835156393
1346,2015-2019,0.11693700988065794
1348,2015-2019,0.10507575819967345
1349,2015-2019,0.09229074141191256
1350,2015-2019,0.1024045140942398
1351,2015-2019,0.08463872310389517
1352,2015-2019,0.07986894033860142
1353,2015-2019,0.07683471471838622
1354,2015-2019,0.07239467388535806
1355,2015-2019,0.07070797654797986
