covariate,species,mean,l95,u95,sig95
centroid_lat,Tachybaptus ruficollis,-0.38494840247650014,-0.5897900873580615,-0.1828527144980318,TRUE
centroid_lat,Tadorna ferruginea,1.8218685052028574,1.563389777006648,2.1119845676479354,TRUE
centroid_lat,Tarsiger cyanurus,-0.5874434692059273,-0.9345271898704341,-0.19548369462299792,TRUE
centroid_lat,Tringa ochropus,0.49011542928970997,0.1948692078447032,0.8397173677843508,TRUE
centroid_lat,Turdus mandarinus,-2.5979821097616767,-3.0328492746790507,-2.2016711927239685,TRUE
centroid_lat,Upupa epops,2.0245735569719727,1.7022852624451437,2.3386025902138203,TRUE
centroid_lat,Zosterops simplex,-5.5076194281330935,-6.305628205399351,-4.815866761243545,TRUE
centroid_lon,Accipiter nisus,-1.2458013601014686,-1.832952738694845,-0.6925011973787385,TRUE
centroid_lon,Acridotheres cristatellus,3.2172284056976053,2.8013910942863194,3.6827236782849333,TRUE
centroid_lon,Actitis hypoleucos,0.9454248375436232,0.6396975972086469,1.2676051710851288,TRUE
centroid_lon,Aegithalos concinnus,1.7715913323467791,1.4670705323337243,2.063095031706959,TRUE
centroid_lon,Alcedo atthis,2.394312298191073,2.101214173320955,2.7347406512020642,TRUE
centroid_lon,Anas carolinensis,1.2293254339197706,0.9799069757573102,1.4741773292088942,TRUE
centroid_lon,Anas platyrhynchos,0.6088925491811281,0.41014930145675155,0.8136175378444315,TRUE
centroid_lon,Anas zonorhyncha,2.4219854317195186,2.1131158855493744,2.723993173195594,TRUE
centroid_lon,Anthus hodgsoni,1.940107943767207,1.6338430705771219,2.2581103104337297,TRUE
centroid_lon,Ardea alba,1.1795149240259648,0.9338978881503406,1.4406902309243907,TRUE
centroid_lon,Ardea cinerea,1.4302432297380125,1.2252688556505205,1.6343120490113208,TRUE
centroid_lon,Ardeola bacchus,2.4932675210744875,2.1688476065421676,2.8380719903490967,TRUE
centroid_lon,Bubulcus coromandus,1.7683883204288713,1.4620754852009616,2.076800973466911,TRUE
centroid_lon,Buteo japonicus,1.9856430624082881,1.595170755299055,2.3583305106416805,TRUE
centroid_lon,Cecropis daurica,4.723133357563131,4.141823212686399,5.363956622567342,TRUE
centroid_lon,Chloris sinica,6.175566421437251,4.905008130996695,7.435123230051104,TRUE
centroid_lon,Chroicocephalus ridibundus,0.5450645636679624,0.35786322647796454,0.7290712991112476,TRUE
centroid_lon,Columba livia,-0.6151521762195101,-0.8355569294842439,-0.38393406460585605,TRUE
centroid_lon,Copsychus saularis,3.4264747485217955,2.9143784696935606,4.074260993113972,TRUE
centroid_lon,Corvus corone,-0.5178650934444815,-0.7376762593756605,-0.3022363137913776,TRUE
centroid_lon,Corvus macrorhynchos,0.5379846066634776,0.4097831024390489,0.6707851986243165,TRUE
centroid_lon,Cuculus canorus,-2.2663551690998167,-3.048521542845175,-1.600746917097333,TRUE
centroid_lon,Cyanopica cyanus,2.388221521900598,2.0619926408954625,2.725127442292284,TRUE
centroid_lon,Dendrocopos major,1.4200750160463225,1.1991539902411041,1.6390582953056885,TRUE
centroid_lon,Dicrurus macrocercus,3.2818818084971197,2.7190488036411953,3.859732776927312,TRUE
centroid_lon,Egretta garzetta,2.4490356358172507,2.1756437088355662,2.734579597431212,TRUE
centroid_lon,Emberiza pusilla,3.4143849633770627,2.8312232104169075,3.9687778675138867,TRUE
centroid_lon,Falco tinnunculus,-0.40973583488431276,-0.7391151246726267,-0.07640876807011229,TRUE
centroid_lon,Fulica atra,0.7897154691979474,0.5882979023665056,0.960575102612455,TRUE
centroid_lon,Gallinula chloropus,1.3623058295425388,1.0997874890788686,1.6444324518462516,TRUE
centroid_lon,Hirundo rustica,2.0168450055498717,1.7346501643813343,2.3361354866534523,TRUE
centroid_lon,Lanius cristatus,3.543471036023456,2.9209754805647083,4.203972258562707,TRUE
centroid_lon,Lanius schach,2.7051243511645073,2.392335022320986,3.0220497067095557,TRUE
centroid_lon,Milvus migrans,-0.9132386195024915,-1.1848690619963742,-0.6580457598711571,TRUE
centroid_lon,Motacilla alba,-0.8462338130647333,-1.8750724117135642,-0.2545129645696251,TRUE
centroid_lon,Motacilla cinerea,1.2037237150393625,0.682635255158357,1.7538929064746926,TRUE
centroid_lon,Nycticorax nycticorax,1.5942710965548812,1.3708608237527402,1.8255841530393933,TRUE
centroid_lon,Parus minor,3.431707363209591,2.9868050618603763,4.0133794146177735,TRUE
centroid_lon,Passer montanus,1.8526987726518267,1.1667309183658334,2.331017715038375,TRUE
centroid_lon,Phalacrocorax carbo,0.8171093230338055,0.599457005748004,1.034609688110229,TRUE
centroid_lon,Phasianus colchicus,2.1858212602590603,1.88822873114675,2.481092918277941,TRUE
centroid_lon,Phoenicurus auroreus,4.339027498963789,3.576976174492681,5.011071367631416,TRUE
centroid_lon,Phoenicurus fuliginosus,0.37205304964434127,0.15690169213773483,0.5719383990776371,TRUE
centroid_lon,Phylloscopus inornatus,5.434412131301188,4.52546754741475,6.412933320628239,TRUE
centroid_lon,Phylloscopus proregulus,5.00334926757441,4.361060300560127,5.725585392485715,TRUE
centroid_lon,Pica serica,2.9640354457947033,2.6428381779620516,3.2549978790164014,TRUE
centroid_lon,Podiceps cristatus,0.24319213318683125,0.047005376338550106,0.42745575354114385,TRUE
centroid_lon,Pycnonotus sinensis,4.46047484937861,4.022704253173663,4.881573352581361,TRUE
centroid_lon,Sinosuthora webbiana,3.3780106575035864,2.9642624359339447,3.7809703386133124,TRUE
centroid_lon,Spilopelia chinensis,3.116696848941779,2.725794930186387,3.4961786987594627,TRUE
centroid_lon,Spizixos semitorques,1.8555008364484389,1.626328972938615,2.1067559742048894,TRUE
centroid_lon,Spodiopsar cineraceus,3.56026559080071,3.1044893545702896,4.155221307486301,TRUE
centroid_lon,Streptopelia orientalis,1.0799166128515523,0.8396043987140139,1.348012712881572,TRUE
centroid_lon,Tachybaptus ruficollis,1.9436588033957858,1.6969703278176822,2.166933570702877,TRUE
centroid_lon,Tadorna ferruginea,-2.067016276571977,-2.322890739976443,-1.8119838482311343,TRUE
centroid_lon,Tarsiger cyanurus,2.8577374120795556,2.3122810724753693,3.4347839957332127,TRUE
centroid_lon,Tringa ochropus,1.0746015680018146,0.7427323962473571,1.3960225022011652,TRUE
centroid_lon,Turdus mandarinus,2.9940690848526317,2.6334010740041034,3.4185783155114944,TRUE
centroid_lon,Upupa epops,-1.1655601644407492,-1.5564515518336086,-0.8401989889957187,TRUE
centroid_lon,Zosterops simplex,5.189289954645207,4.412744940473624,5.889884322635581,TRUE
elev_mean,Accipiter nisus,-0.7615649123802776,-1.7049366458278041,0.4452574024189797,FALSE
elev_mean,Acridotheres cristatellus,-1.7796139538224363,-2.427260566404894,-1.2049108089064862,TRUE
elev_mean,Actitis hypoleucos,0.058079915881718035,-0.5901954467164404,0.82259690271409025,FALSE
elev_mean,Aegithalos concinnus,-0.8709743573501112,-1.7314504540958986,-0.17303149571249415,TRUE
elev_mean,Alcedo atthis,-0.4840991223565551,-0.9804614556873522,0.056982738584220094,FALSE
elev_mean,Anas carolinensis,-0.7440409604393677,-1.2712043392532397,-0.1332834749882037,TRUE
elev_mean,Anas platyrhynchos,-0.525131645399722,-1.12284066156588,0.23619375489796177,FALSE
elev_mean,Anas zonorhyncha,-0.6975690837865062,-1.1958671823146676,-0.1980286518461289,TRUE
elev_mean,Anthus hodgsoni,-1.1675959641045373,-1.5727803955048665,-0.7408384870827579,TRUE
elev_mean,Ardea alba,0.5832530852505725,0.026663576365480286,1.2379311039206886,TRUE
elev_mean,Ardea cinerea,0.06179492764279598,-0.3101391349514193,0.4359347933658889,FALSE
elev_mean,Ardeola bacchus,-1.216670418004567,-1.7469063857134266,-0.6958193409291864,TRUE
elev_mean,Bubulcus coromandus,-1.083421720821576,-1.652757073283028,-0.5450746890208832,TRUE
elev_mean,Buteo japonicus,-0.29900506018602246,-0.8259250790253936,0.16237143740856808,FALSE
elev_mean,Cecropis daurica,0.29684128459729847,-0.547380419696706,1.1538191814373757,FALSE
elev_mean,Chloris sinica,-3.2724856922369523,-4.277667951902545,-2.150275518827531,TRUE
elev_mean,Chroicocephalus ridibundus,-0.13261400995263004,-0.5788249849402087,0.4112053616632189,FALSE
elev_mean,Columba livia,-0.37690079179619607,-0.8410809694577293,0.09837437181521098,FALSE
elev_mean,Copsychus saularis,-1.1082049364116657,-2.3302201187549643,-0.039275895608819306,TRUE
elev_mean,Corvus corone,0.0359203075808278,-0.629872879555378,0.9235601406826879,FALSE
elev_mean,Corvus macrorhynchos,-0.7530449295433901,-1.0933575703697764,-0.47223482457048876,TRUE
elev_mean,Cuculus canorus,-1.5645439471320102,-2.610675631178383,-0.49877301562446497,TRUE
elev_mean,Cyanopica cyanus,-1.7315045702237215,-2.2703474612698127,-1.160949183620625,TRUE
elev_mean,Dendrocopos major,-2.0124602053608514,-2.4656689350005996,-1.5595267645419424,TRUE
elev_mean,Dicrurus macrocercus,-2.3175876487713927,-3.2699067586399897,-1.638202749230377,TRUE
elev_mean,Egretta garzetta,-0.7666996428676762,-1.1910793687616001,-0.3208407967345327,TRUE
elev_mean,Emberiza pusilla,-0.29813092053210327,-1.0283511933307268,0.629616489229042,FALSE
elev_mean,Falco tinnunculus,-0.09473973970226325,-0.9364750303440865,0.7668975944161289,FALSE
elev_mean,Fulica atra,-0.6274593594596971,-1.0307539074381817,-0.1744740769578558,TRUE
elev_mean,Gallinula chloropus,-0.10688962570240472,-0.6422107298627306,0.39349881265191544,FALSE
elev_mean,Hirundo rustica,0.9862916094937111,0.481176288001257,1.5337412478853747,TRUE
elev_mean,Lanius cristatus,-0.3696513837607937,-1.0607890634052306,0.3498197733403476,FALSE
elev_mean,Lanius schach,-1.757714225663865,-2.455204286627642,-1.1802680872231783,TRUE
elev_mean,Milvus migrans,-0.33346378955726463,-0.699981635705334,0.06624586954063638,FALSE
elev_mean,Motacilla alba,-0.6436543027063215,-1.296947687539571,0.02917936209237406,FALSE
elev_mean,Motacilla cinerea,0.37647102939354404,-0.23405242227676118,1.0104279681093489,FALSE
elev_mean,Nycticorax nycticorax,-0.7225227543851884,-1.2175069079217629,-0.30347328821666475,TRUE
elev_mean,Parus minor,-0.8582439407763168,-1.2633613094215557,-0.4713885302014423,TRUE
elev_mean,Passer montanus,-1.007385000615378,-1.8289403240070699,-0.24965214662625956,TRUE
elev_mean,Phalacrocorax carbo,-0.0592668143314555,-0.6338421132126658,0.5525388981652904,FALSE
elev_mean,Phasianus colchicus,-0.8587142124104973,-1.3886930470895986,-0.3631033453149333,TRUE
elev_mean,Phoenicurus auroreus,-1.5131292247458903,-2.037130427380205,-1.0066221665345503,TRUE
elev_mean,Phoenicurus fuliginosus,-1.3909978966504621,-2.205459070509737,-0.6967509387862566,TRUE
elev_mean,Phylloscopus inornatus,-0.22504295482358147,-0.950317561391486,0.5949888957365406,FALSE
elev_mean,Phylloscopus proregulus,-0.5650007162779703,-1.5174401931047243,0.7463898258818737,FALSE
elev_mean,Pica serica,-1.133611749848172,-1.5915880337670671,-0.6581758274610767,TRUE
elev_mean,Podiceps cristatus,-0.9273874557279222,-1.4205806742519256,-0.2522190137111524,TRUE
elev_mean,Pycnonotus sinensis,-2.3000155637044983,-2.899212320119932,-1.7920719223708161,TRUE
elev_mean,Sinosuthora webbiana,-2.3456207851165054,-2.984877145716207,-1.7327056603188227,TRUE
elev_mean,Spilopelia chinensis,-2.1188670472125706,-2.6723208034607415,-1.6127142374175842,TRUE
elev_mean,Spizixos semitorques,-1.7167348793246506,-2.4583140814680515,-1.1011328709929997,TRUE
elev_mean,Spodiopsar cineraceus,-0.7098368673030219,-1.3396103241405308,-0.13259150135819592,TRUE
elev_mean,Streptopelia orientalis,-0.21948849104296927,-0.6609335831583885,0.32046182472523443,FALSE
elev_mean,Tachybaptus ruficollis,-0.02094789950088729,-0.5468336532074843,0.4883643947345,FALSE
elev_mean,Tadorna ferruginea,-0.5974148716198772,-1.1744771203623043,0.006910736457760381,FALSE
elev_mean,Tarsiger cyanurus,-1.544209587847522,-2.2379686762551367,-0.8803790495173363,TRUE
elev_mean,Tringa ochropus,-0.5655590178570106,-1.1341157068390297,0.041003255408812216,FALSE
elev_mean,Turdus mandarinus,-1.9902959605336497,-2.5823782166592597,-1.4640701999287877,TRUE
elev_mean,Upupa epops,-1.4934371644740265,-2.204003162521373,-0.7468175015906695,TRUE
elev_mean,Zosterops simplex,-2.3348160325069713,-3.085017390054163,-1.5586342388042536,TRUE
elev_sd,Accipiter nisus,0.10371503082747277,-0.3029971227593188,0.48521542948903734,FALSE
elev_sd,Acridotheres cristatellus,0.1518210485387882,-0.08817715156343583,0.3783370973933935,FALSE
elev_sd,Actitis hypoleucos,0.2163103872495931,-0.08833568268208869,0.544468094818737,FALSE
elev_sd,Aegithalos concinnus,0.08701276689779228,-0.22871760579445283,0.40153539998980414,FALSE
elev_sd,Alcedo atthis,0.24331902216066734,-0.09042261823516842,0.5315513343028784,FALSE
elev_sd,Anas carolinensis,0.12154311700751196,-0.1659105366572337,0.4405586730757107,FALSE
elev_sd,Anas platyrhynchos,0.17127559506379272,-0.16844085971241218,0.5224141545304163,FALSE
elev_sd,Anas zonorhyncha,0.082344107258609,-0.1798012800686608,0.32860009990976835,FALSE
elev_sd,Anthus hodgsoni,0.07230547957070967,-0.14230230092950613,0.3310296214945745,FALSE
elev_sd,Ardea alba,0.4036306508573474,0.08829966199569463,0.7471441116925046,TRUE
elev_sd,Ardea cinerea,0.2975317173539524,0.04583651788487393,0.5969968820106379,TRUE
elev_sd,Ardeola bacchus,0.06834465520281467,-0.17470616370353423,0.2855645421008825,FALSE
elev_sd,Bubulcus coromandus,-0.09252627128273587,-0.35915951104211463,0.1632115169969574,FALSE
elev_sd,Buteo japonicus,0.21671920383216328,-0.06452088403002307,0.5506142139320076,FALSE
elev_sd,Cecropis daurica,0.040648211442857685,-0.2722188358490434,0.3695912956361278,FALSE
elev_sd,Chloris sinica,0.08721226928507822,-0.25891982032629146,0.46546421099487567,FALSE
elev_sd,Chroicocephalus ridibundus,0.26502325650450853,-0.05887808888015897,0.59898865562168635,FALSE
elev_sd,Columba livia,0.04711930912940617,-0.1967031712906334,0.29612285908319147,FALSE
elev_sd,Copsychus saularis,0.11288499370730169,-0.25653280074349505,0.5117307173521306,FALSE
elev_sd,Corvus corone,0.2583484894025574,-0.09496601739196141,0.686230319579992,FALSE
elev_sd,Corvus macrorhynchos,0.08935247607546742,-0.06972146901483942,0.2622771510548922,FALSE
elev_sd,Cuculus canorus,0.025027085342428156,-0.4143157699355281,0.4274488112802888,FALSE
elev_sd,Cyanopica cyanus,0.09077329143962559,-0.17802713975316392,0.31501963292753693,FALSE
elev_sd,Dendrocopos major,0.11331534578538993,-0.1406845881096719,0.3897442286259617,FALSE
elev_sd,Dicrurus macrocercus,0.2785228591660518,0.021915347635604928,0.5679067632933099,TRUE
elev_sd,Egretta garzetta,0.04418354803999938,-0.17750126883939688,0.2739649158599461,FALSE
elev_sd,Emberiza pusilla,0.047866360345855584,-0.27470949464280703,0.39541505881939354,FALSE
elev_sd,Falco tinnunculus,0.11547505098462596,-0.2317118848378525,0.48441876891276725,FALSE
elev_sd,Fulica atra,0.15017260067260477,-0.12730975304693104,0.4356749145152603,FALSE
elev_sd,Gallinula chloropus,0.31519943335643225,0.025494779417276413,0.6281012279063827,TRUE
elev_sd,Hirundo rustica,0.2515132073608206,-0.06217335411933904,0.5700429089816612,FALSE
elev_sd,Lanius cristatus,0.12352853448493677,-0.16506922235127203,0.44775010058491593,FALSE
elev_sd,Lanius schach,0.19477205609135723,-0.036539404086558924,0.4157705063206033,FALSE
elev_sd,Milvus migrans,0.039894247854509686,-0.14987137987522475,0.217050479505355,FALSE
elev_sd,Motacilla alba,0.09554644027242032,-0.2168995909090059,0.43175868289330366,FALSE
elev_sd,Motacilla cinerea,0.03157028526787828,-0.23419023962831287,0.32697601756995176,FALSE
elev_sd,Nycticorax nycticorax,-0.2737384452742561,-0.5091573638059026,-0.02317643058363903,TRUE
elev_sd,Parus minor,0.016579369926099322,-0.1991323110696998,0.22671562319081157,FALSE
elev_sd,Passer montanus,0.12635136426451446,-0.215854715066269,0.5059389771898822,FALSE
elev_sd,Phalacrocorax carbo,0.14652552306169858,-0.14697426121444013,0.44996590248370133,FALSE
elev_sd,Phasianus colchicus,0.0311008490320697,-0.23909851949455208,0.30552145183128754,FALSE
elev_sd,Phoenicurus auroreus,0.2698228571976153,-0.04666412485065344,0.6247976091219611,FALSE
elev_sd,Phoenicurus fuliginosus,0.11319337769479099,-0.1799561891281399,0.3657533321931703,FALSE
elev_sd,Phylloscopus inornatus,0.18865650567945005,-0.15633760929120752,0.5760012021766334,FALSE
elev_sd,Phylloscopus proregulus,0.06857788417873234,-0.30867277585773906,0.4345551531287183,FALSE
elev_sd,Pica serica,-0.10383123378972339,-0.4597879801880691,0.19090822053765366,FALSE
elev_sd,Podiceps cristatus,0.0791464607639676,-0.2414636846747882,0.41268116379113406,FALSE
elev_sd,Pycnonotus sinensis,-0.021263156558022942,-0.2587014651903854,0.19894151329681392,FALSE
elev_sd,Sinosuthora webbiana,-0.19435002381937116,-0.46147073891853013,0.05478056401080531,FALSE
elev_sd,Spilopelia chinensis,-0.1195170582949105,-0.34345895644935587,0.09194770162124508,FALSE
elev_sd,Spizixos semitorques,0.16368196604522378,-0.08287773772334475,0.4046198003105636,FALSE
elev_sd,Spodiopsar cineraceus,0.024995523978669252,-0.2535267247155631,0.2989841204933455,FALSE
elev_sd,Streptopelia orientalis,0.10704987211456167,-0.15006927406429965,0.3788720513257464,FALSE
elev_sd,Tachybaptus ruficollis,0.13931592276395371,-0.11982489422791807,0.4025553213134101,FALSE
elev_sd,Tadorna ferruginea,0.00930724913763401,-0.25072070899976606,0.31909239132862366,FALSE
elev_sd,Tarsiger cyanurus,0.0019167031611453532,-0.2703146745606424,0.3058988932453046,FALSE
elev_sd,Tringa ochropus,0.013917749206967414,-0.29546465412391043,0.2948343583386782,FALSE
elev_sd,Turdus mandarinus,0.23871893276872425,0.017958308738035597,0.4915478574338489,TRUE
elev_sd,Upupa epops,-0.07042463768624316,-0.4244191143575785,0.29850791548807937,FALSE
elev_sd,Zosterops simplex,0.288811785002803,0.024218255679846756,0.5806908025114054,TRUE
habitat_diversity_shannon,Accipiter nisus,-0.204996725305904,-0.656916371616374,0.2629556676144316,FALSE
habitat_diversity_shannon,Acridotheres cristatellus,-0.23529889603462642,-0.5331232006273856,0.04561609011519048,FALSE
habitat_diversity_shannon,Actitis hypoleucos,0.02832305798901821,-0.2821924701884399,0.33645110998518823,FALSE
habitat_diversity_shannon,Aegithalos concinnus,-0.14041547699668694,-0.4705199250786609,0.19423074861306333,FALSE
habitat_diversity_shannon,Alcedo atthis,-0.18525938835199057,-0.5128009820960464,0.15501234174459494,FALSE
habitat_diversity_shannon,Anas carolinensis,-0.3467394685862698,-0.6602111484002691,-0.04717292676067133,TRUE
habitat_diversity_shannon,Anas platyrhynchos,-0.1911426665621706,-0.6013636244168589,0.22878829001674156,FALSE
habitat_diversity_shannon,Anas zonorhyncha,-0.26359932474990394,-0.5528875813409952,0.008372241332185622,FALSE
habitat_diversity_shannon,Anthus hodgsoni,-0.12046091900065062,-0.40648610655976314,0.13188348021810772,FALSE
habitat_diversity_shannon,Ardea alba,0.09492942458231511,-0.18005340966474503,0.36236966512891644,FALSE
habitat_diversity_shannon,Ardea cinerea,-0.03795066247341854,-0.2957503869498269,0.23142573589622653,FALSE
habitat_diversity_shannon,Ardeola bacchus,-0.16028565183022236,-0.4066570174678124,0.08152094497626758,FALSE
habitat_diversity_shannon,Bubulcus coromandus,-0.3131679495064216,-0.610332214815037,-0.019186861162924777,TRUE
habitat_diversity_shannon,Buteo japonicus,-0.11642069173985563,-0.43907335038750417,0.17402569425988218,FALSE
habitat_diversity_shannon,Cecropis daurica,-0.15926717184881756,-0.46553369158066454,0.14872236787857185,FALSE
habitat_diversity_shannon,Chloris sinica,-0.025061524005759873,-0.37369644777410604,0.3482057877856616,FALSE
habitat_diversity_shannon,Chroicocephalus ridibundus,-0.22894815655892484,-0.49075326195374935,0.046399679429864005,FALSE
habitat_diversity_shannon,Columba livia,-0.16112448475856736,-0.40325284900800507,0.0906001110734603,FALSE
habitat_diversity_shannon,Copsychus saularis,-0.17389308771547482,-0.6144363651759781,0.21649750418906144,FALSE
habitat_diversity_shannon,Corvus corone,-0.1512184903368057,-0.43742708173964373,0.1577967404203374,FALSE
habitat_diversity_shannon,Corvus macrorhynchos,-0.10685629110556291,-0.31519782364891646,0.0883664846974917,FALSE
habitat_diversity_shannon,Cuculus canorus,-0.012295267075249862,-0.43830777681540045,0.4590152549282677,FALSE
habitat_diversity_shannon,Cyanopica cyanus,-0.44300078457616643,-0.761644451693344,-0.15856863845194877,TRUE
habitat_diversity_shannon,Dendrocopos major,-0.35399603352615117,-0.6455523048764138,-0.07687937700084985,TRUE
habitat_diversity_shannon,Dicrurus macrocercus,-0.07138197734054373,-0.3885409521999599,0.25023300083025607,FALSE
habitat_diversity_shannon,Egretta garzetta,-0.1162734357890249,-0.3572531488086004,0.12211543933131921,FALSE
habitat_diversity_shannon,Emberiza pusilla,-0.15718247312350725,-0.5053735726879156,0.2332430831580642,FALSE
habitat_diversity_shannon,Falco tinnunculus,-0.16556684291549445,-0.5536536023563667,0.2213226336158819,FALSE
habitat_diversity_shannon,Fulica atra,-0.22929878375014065,-0.5110836032415992,0.07132766054433659,FALSE
habitat_diversity_shannon,Gallinula chloropus,-0.19199838436484168,-0.4897145433013216,0.09705956152791886,FALSE
habitat_diversity_shannon,Hirundo rustica,0.15809352951094047,-0.13561290949469645,0.4974978630708188,FALSE
habitat_diversity_shannon,Lanius cristatus,-0.1445084107896172,-0.4763223889524244,0.21672285693344806,FALSE
habitat_diversity_shannon,Lanius schach,-0.13119672402842597,-0.4220491496247933,0.15399894840156908,FALSE
habitat_diversity_shannon,Milvus migrans,0.0471669385240005,-0.18413192385284993,0.2875670243407552,FALSE
habitat_diversity_shannon,Motacilla alba,-0.21396441575127365,-0.5839882476949301,0.15920490626337053,FALSE
habitat_diversity_shannon,Motacilla cinerea,0.0531980152441649,-0.23648798476819208,0.39796310233500454,FALSE
habitat_diversity_shannon,Nycticorax nycticorax,-0.16051231902835056,-0.43242828572919156,0.11348573914503196,FALSE
habitat_diversity_shannon,Parus minor,-0.2546404813818748,-0.4997189565760797,-0.008617378320234532,TRUE
habitat_diversity_shannon,Passer montanus,-0.07287039182292218,-0.4550683639617337,0.33934943202273377,FALSE
habitat_diversity_shannon,Phalacrocorax carbo,-0.39800044532054796,-0.7479701634469065,-0.08494301298007283,TRUE
habitat_diversity_shannon,Phasianus colchicus,-0.4510070729751134,-0.7796556221094182,-0.1607602790774738,TRUE
habitat_diversity_shannon,Phoenicurus auroreus,-0.44373405707104485,-0.7857935511038002,-0.1238734302099249,TRUE
habitat_diversity_shannon,Phoenicurus fuliginosus,-0.056196802641298074,-0.3254102332011739,0.2102348855769688,FALSE
habitat_diversity_shannon,Phylloscopus inornatus,-0.25133636617697025,-0.5835796746936129,0.029506481592159364,FALSE
habitat_diversity_shannon,Phylloscopus proregulus,-0.40559122299213096,-0.8492835379356125,-0.03785700378832761,TRUE
habitat_diversity_shannon,Pica serica,-0.29009846794454053,-0.5857653329388122,-0.017922777425815762,TRUE
habitat_diversity_shannon,Podiceps cristatus,-0.4833996032035762,-0.8331010964066312,-0.09832502975008584,TRUE
habitat_diversity_shannon,Pycnonotus sinensis,-0.2794748181634212,-0.5539418710518271,-0.028428912087142905,TRUE
habitat_diversity_shannon,Sinosuthora webbiana,-0.327345121322184,-0.6151973382915548,-0.06055503253961764,TRUE
habitat_diversity_shannon,Spilopelia chinensis,-0.2996805120646707,-0.5739846727336553,-0.06801126441661597,TRUE
habitat_diversity_shannon,Spizixos semitorques,-0.06272662209327025,-0.30739433708608155,0.20610225055232528,FALSE
habitat_diversity_shannon,Spodiopsar cineraceus,-0.31795891637464574,-0.6297874017867231,-0.015707375229012596,TRUE
habitat_diversity_shannon,Streptopelia orientalis,-0.1772617273135792,-0.47057358481013223,0.11516347574968935,FALSE
habitat_diversity_shannon,Tachybaptus ruficollis,-0.18536708966967919,-0.5131039053895594,0.084593885514573,FALSE
habitat_diversity_shannon,Tadorna ferruginea,-0.24402274024937085,-0.553068355839669,0.06782373487652632,FALSE
habitat_diversity_shannon,Tarsiger cyanurus,-0.25336553290771435,-0.617261346683138,0.10574414907665507,FALSE
habitat_diversity_shannon,Tringa ochropus,-0.142042760039217,-0.4656012560797458,0.16429034060887493,FALSE
habitat_diversity_shannon,Turdus mandarinus,-0.12139625157655429,-0.41412342827847803,0.14573638591546356,FALSE
habitat_diversity_shannon,Upupa epops,-0.35713912049246027,-0.8096585229650076,0.08176130983366278,FALSE
habitat_diversity_shannon,Zosterops simplex,-0.1718811758017612,-0.46998525178436246,0.1441946489069723,FALSE
hfi_mean,Accipiter nisus,0.012058342327062757,-0.5670906991139327,0.6597773087787899,FALSE
hfi_mean,Acridotheres cristatellus,-0.1630765268805567,-0.545427695498778,0.2626322243281989,FALSE
hfi_mean,Actitis hypoleucos,-0.05378695186560548,-0.5554862592588232,0.46048821548519137,FALSE
hfi_mean,Aegithalos concinnus,-0.3066718496305358,-0.8451268339637287,0.18708554443383127,FALSE
hfi_mean,Alcedo atthis,0.0025028339229682677,-0.42765474500359546,0.45131406788133777,FALSE
hfi_mean,Anas carolinensis,-0.3687887187249708,-0.8214468064769707,0.07945838492438775,FALSE
hfi_mean,Anas platyrhynchos,0.018661324314991415,-0.5643791865916483,0.6266996420441375,FALSE
hfi_mean,Anas zonorhyncha,-0.09967957178399323,-0.5575052728986771,0.3927398351123278,FALSE
hfi_mean,Anthus hodgsoni,-0.4681339552250532,-0.8326448154633371,-0.1171968305625413,TRUE
hfi_mean,Ardea alba,0.6389196281912569,0.06313988387149536,1.2974731091616492,TRUE
hfi_mean,Ardea cinerea,0.15827349072856586,-0.21825021427677072,0.5767404921326995,FALSE
hfi_mean,Ardeola bacchus,-0.27329706083234856,-0.6650218912200264,0.10389237380228626,FALSE
hfi_mean,Bubulcus coromandus,-0.18919781353442452,-0.5799557233517513,0.20309271524088238,FALSE
hfi_mean,Buteo japonicus,-0.01654285740725676,-0.46610170607357504,0.4292964809979293,FALSE
hfi_mean,Cecropis daurica,0.19921874039277426,-0.24203519100541804,0.644163888087454,FALSE
hfi_mean,Chloris sinica,-0.040809676389103385,-0.62420949740543,0.47178996200660267,FALSE
hfi_mean,Chroicocephalus ridibundus,-0.07620897196612689,-0.4753054641593719,0.3068110074050588,FALSE
hfi_mean,Columba livia,0.0861293779807817,-0.30248065054328793,0.4934162787217742,FALSE
hfi_mean,Copsychus saularis,-0.1619907934883072,-0.734989989193185,0.3512458337118135,FALSE
hfi_mean,Corvus corone,0.09547879067141041,-0.34194669797522087,0.5372692383057729,FALSE
hfi_mean,Corvus macrorhynchos,-0.1839209534900169,-0.4664129259326429,0.11323529106120853,FALSE
hfi_mean,Cuculus canorus,-0.09134339732185158,-0.7223976902733986,0.5693324621859055,FALSE
hfi_mean,Cyanopica cyanus,0.035245700808055044,-0.3325208766421052,0.45991119804236347,FALSE
hfi_mean,Dendrocopos major,-0.08155375115487744,-0.4801757289163737,0.3410788321032635,FALSE
hfi_mean,Dicrurus macrocercus,0.11342486212762924,-0.3235973077396977,0.5929323624421796,FALSE
hfi_mean,Egretta garzetta,-0.025321289479367955,-0.4140480547217954,0.3953275969672937,FALSE
hfi_mean,Emberiza pusilla,-0.09212280033905956,-0.6539038751366,0.47371608704815305,FALSE
hfi_mean,Falco tinnunculus,0.10232001450055393,-0.41366338069875874,0.610276818754827,FALSE
