grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
2271,2022,China_Birdwatch,4,4,4,979.3709677419355
2271,2022,eBird_GBIF,8,2,4,NA
2271,2022,Combined,12,6,8,979.3709677419355
2271,2023,China_Birdwatch,147,71,93,4381.9933230611005
2271,2023,eBird_GBIF,57,28,46,NA
2271,2023,Combined,204,99,119,4381.9933230611005
2271,2024,China_Birdwatch,583,208,225,930.2992898411271
2271,2024,Combined,583,208,225,930.2992898411271
2272,2002,eBird_GBIF,4,2,2,NA
2272,2002,Combined,4,2,2,NA
2272,2006,eBird_GBIF,8,2,8,NA
2272,2006,Combined,8,2,8,NA
2272,2007,eBird_GBIF,20,4,14,NA
2272,2007,Combined,20,4,14,NA
2272,2009,eBird_GBIF,13,2,13,NA
2272,2009,Combined,13,2,13,NA
2272,2010,eBird_GBIF,15,5,9,NA
2272,2010,Combined,15,5,9,NA
2272,2011,China_Birdwatch,1,1,1,600
2272,2011,eBird_GBIF,13,3,13,NA
2272,2011,Combined,14,4,14,600
2272,2012,eBird_GBIF,5,3,5,NA
2272,2012,Combined,5,3,5,NA
2272,2013,China_Birdwatch,1,1,1,720
2272,2013,eBird_GBIF,13,4,8,NA
2272,2013,Combined,14,5,9,720
2272,2014,eBird_GBIF,9,5,5,NA
2272,2014,Combined,9,5,5,NA
2272,2015,eBird_GBIF,4,2,4,NA
2272,2015,Combined,4,2,4,NA
2272,2016,eBird_GBIF,5,4,4,NA
2272,2016,Combined,5,4,4,NA
2272,2017,eBird_GBIF,14,8,7,NA
2272,2017,Combined,14,8,7,NA
2272,2018,China_Birdwatch,5,2,5,42336.030150753766
2272,2018,eBird_GBIF,4,4,3,NA
2272,2018,Combined,9,6,8,42336.030150753766
2272,2019,China_Birdwatch,1,1,1,2520
2272,2019,Combined,1,1,1,2520
2272,2020,China_Birdwatch,3,2,3,1978.3125
2272,2020,eBird_GBIF,1,1,1,NA
2272,2020,Combined,4,3,4,1978.3125
2272,2021,China_Birdwatch,6,4,6,887.3571428571427
2272,2021,eBird_GBIF,8,2,8,NA
2272,2021,Combined,14,6,11,887.3571428571427
2272,2022,China_Birdwatch,1,1,1,300
2272,2022,eBird_GBIF,2,1,2,NA
2272,2022,Combined,3,2,3,300
2272,2023,China_Birdwatch,12,9,8,200
2272,2023,eBird_GBIF,5,4,4,NA
2272,2023,Combined,17,13,9,200
2272,2024,China_Birdwatch,128,73,72,526.421660649817
2272,2024,Combined,128,73,72,526.421660649817
2273,2014,eBird_GBIF,2,1,2,NA
2273,2014,Combined,2,1,2,NA
2273,2015,eBird_GBIF,1,1,1,NA
2273,2015,Combined,1,1,1,NA
2273,2016,eBird_GBIF,1,1,1,NA
2273,2016,Combined,1,1,1,NA
2273,2020,eBird_GBIF,6,1,6,NA
2273,2020,Combined,6,1,6,NA
2273,2021,eBird_GBIF,1,1,1,NA
2273,2021,Combined,1,1,1,NA
2273,2022,eBird_GBIF,3,1,3,NA
2273,2022,Combined,3,1,3,NA
2273,2023,China_Birdwatch,1,1,1,540
2273,2023,Combined,1,1,1,540
2273,2024,China_Birdwatch,13,4,13,335.69642857142867
2273,2024,Combined,13,4,13,335.69642857142867
2274,2021,China_Birdwatch,1,1,1,60
2274,2021,Combined,1,1,1,60
2274,2024,China_Birdwatch,3,3,3,60
2274,2024,Combined,3,3,3,60
2275,2013,eBird_GBIF,2,2,1,NA
2275,2013,Combined,2,2,1,NA
2275,2024,China_Birdwatch,13,11,10,581.8975409836065
2275,2024,Combined,13,11,10,581.8975409836065
2276,2019,China_Birdwatch,1,1,1,3360
2276,2019,eBird_GBIF,1,1,1,NA
2276,2019,Combined,2,2,1,3360
2276,2021,China_Birdwatch,1,1,1,810
2276,2021,eBird_GBIF,1,1,1,NA
2276,2021,Combined,2,2,2,810
2276,2022,China_Birdwatch,6,4,6,113.71428571428571
2276,2022,eBird_GBIF,3,2,3,NA
2276,2022,Combined,9,6,9,113.71428571428571
2276,2023,China_Birdwatch,7,6,7,607.7777777777778
2276,2023,eBird_GBIF,1,1,1,NA
2276,2023,Combined,8,7,7,607.7777777777778
2276,2024,China_Birdwatch,112,73,68,471.0804597701148
2276,2024,Combined,112,73,68,471.0804597701148
2277,2018,eBird_GBIF,4,2,4,NA
2277,2018,Combined,4,2,4,NA
2277,2019,eBird_GBIF,5,3,5,NA
2277,2019,Combined,5,3,5,NA
2277,2021,China_Birdwatch,4,3,4,1114.444444444444
2277,2021,Combined,4,3,4,1114.444444444444
2277,2022,China_Birdwatch,2,1,2,108.26086956521739
2277,2022,eBird_GBIF,3,1,3,NA
2277,2022,Combined,5,2,3,108.26086956521739
2277,2023,China_Birdwatch,7,5,7,119.88785046728974
2277,2023,eBird_GBIF,3,1,3,NA
2277,2023,Combined,10,6,9,119.88785046728974
2277,2024,China_Birdwatch,36,19,33,97.81684210526316
2277,2024,Combined,36,19,33,97.81684210526316
2278,2018,eBird_GBIF,2,2,2,NA
2278,2018,Combined,2,2,2,NA
2278,2019,China_Birdwatch,1,1,1,2103840
2278,2019,eBird_GBIF,1,1,1,NA
2278,2019,Combined,2,2,2,2103840
2278,2021,China_Birdwatch,4,1,4,46917.5
2278,2021,eBird_GBIF,2,1,2,NA
2278,2021,Combined,6,2,4,46917.5
2278,2022,China_Birdwatch,6,1,6,65.94059405940594
2278,2022,eBird_GBIF,5,2,5,NA
2278,2022,Combined,11,3,7,65.94059405940594
2278,2023,China_Birdwatch,9,4,9,105.39333333333335
2278,2023,eBird_GBIF,3,3,3,NA
2278,2023,Combined,12,7,11,105.39333333333335
2278,2024,China_Birdwatch,83,16,76,94.642545227698065
2278,2024,Combined,83,16,76,94.642545227698065
2279,2010,China_Birdwatch,1,1,1,120
2279,2010,Combined,1,1,1,120
2279,2016,eBird_GBIF,1,1,1,NA
2279,2016,Combined,1,1,1,NA
2279,2018,eBird_GBIF,3,2,2,NA
2279,2018,Combined,3,2,2,NA
2279,2019,eBird_GBIF,1,1,1,NA
2279,2019,Combined,1,1,1,NA
2279,2021,China_Birdwatch,1,1,1,180
2279,2021,Combined,1,1,1,180
2279,2022,China_Birdwatch,6,3,6,145.71428571428572
2279,2022,eBird_GBIF,1,1,1,NA
2279,2022,Combined,7,4,6,145.71428571428572
2279,2023,China_Birdwatch,3,2,3,286.95652173913044
2279,2023,Combined,3,2,3,286.95652173913044
2279,2024,China_Birdwatch,22,9,20,421.2723735408558
2279,2024,Combined,22,9,20,421.2723735408558
2280,2012,eBird_GBIF,1,1,1,NA
2280,2012,Combined,1,1,1,NA
2280,2021,China_Birdwatch,2,1,2,78.26086956521739
2280,2021,Combined,2,1,2,78.26086956521739
2280,2023,China_Birdwatch,5,3,5,82.19444444444444
2280,2023,Combined,5,3,5,82.19444444444444
2280,2024,China_Birdwatch,7,6,7,66.0625
2280,2024,Combined,7,6,7,66.0625
2281,2022,China_Birdwatch,3,2,3,522.1052631578948
2281,2022,Combined,3,2,3,522.1052631578948
2281,2023,China_Birdwatch,15,2,15,336.7643312101911
2281,2023,eBird_GBIF,1,1,1,NA
2281,2023,Combined,16,3,16,336.7643312101911
2281,2024,China_Birdwatch,4,4,4,128.66666666666669
2281,2024,Combined,4,4,4,128.66666666666669
2282,2004,eBird_GBIF,1,1,1,NA
2282,2004,Combined,1,1,1,NA
2282,2011,eBird_GBIF,1,1,1,NA
2282,2011,Combined,1,1,1,NA
2282,2023,China_Birdwatch,6,3,6,401.2037037037037
2282,2023,eBird_GBIF,3,3,3,NA
2282,2023,Combined,9,6,9,401.2037037037037
2282,2024,China_Birdwatch,15,14,13,142.62025316455697
2282,2024,Combined,15,14,13,142.62025316455697
2283,2020,China_Birdwatch,1,1,1,4230
2283,2020,Combined,1,1,1,4230
2283,2021,China_Birdwatch,1,1,1,60
2283,2021,Combined,1,1,1,60
2283,2022,China_Birdwatch,1,1,1,390
2283,2022,eBird_GBIF,1,1,1,NA
2283,2022,Combined,2,2,2,390
2283,2023,China_Birdwatch,3,3,3,895.6363636363635
2283,2023,eBird_GBIF,1,1,1,NA
2283,2023,Combined,4,4,4,895.6363636363635
2283,2024,China_Birdwatch,24,22,19,200.1985981308411
2283,2024,Combined,24,22,19,200.1985981308411
2284,2000,eBird_GBIF,1,1,1,NA
2284,2000,Combined,1,1,1,NA
2284,2013,eBird_GBIF,1,1,1,NA
2284,2013,Combined,1,1,1,NA
2284,2016,eBird_GBIF,2,2,2,NA
2284,2016,Combined,2,2,2,NA
2284,2019,eBird_GBIF,4,1,4,NA
2284,2019,Combined,4,1,4,NA
2284,2020,eBird_GBIF,1,1,1,NA
2284,2020,Combined,1,1,1,NA
2284,2021,China_Birdwatch,2,2,2,945.7731958762886
2284,2021,eBird_GBIF,2,1,2,NA
2284,2021,Combined,4,3,4,945.7731958762886
2284,2022,China_Birdwatch,2,2,2,358.59375
2284,2022,eBird_GBIF,2,1,2,NA
2284,2022,Combined,4,3,4,358.59375
2284,2023,China_Birdwatch,103,12,94,96.15380786460919
2284,2023,eBird_GBIF,3,2,3,NA
2284,2023,Combined,106,14,96,96.15380786460919
2284,2024,China_Birdwatch,443,71,230,181.8287714831321
2284,2024,Combined,443,71,230,181.8287714831321
2285,2008,eBird_GBIF,4,1,4,NA
2285,2008,Combined,4,1,4,NA
2285,2010,China_Birdwatch,1,1,1,420
2285,2010,Combined,1,1,1,420
2285,2013,China_Birdwatch,1,1,1,15
2285,2013,eBird_GBIF,1,1,1,NA
2285,2013,Combined,2,2,2,15
2285,2016,China_Birdwatch,1,1,1,135
2285,2016,Combined,1,1,1,135
2285,2017,eBird_GBIF,14,7,11,NA
2285,2017,Combined,14,7,11,NA
2285,2018,eBird_GBIF,4,2,4,NA
2285,2018,Combined,4,2,4,NA
2285,2019,China_Birdwatch,1,1,1,1911
2285,2019,eBird_GBIF,11,7,7,NA
2285,2019,Combined,12,8,8,1911
2285,2020,China_Birdwatch,3,3,3,2024.6511627906978
2285,2020,Combined,3,3,3,2024.6511627906978
2285,2021,China_Birdwatch,2,2,2,95.55555555555556
2285,2021,eBird_GBIF,1,1,1,NA
2285,2021,Combined,3,3,3,95.55555555555556
2285,2022,China_Birdwatch,1,1,1,2880
2285,2022,eBird_GBIF,16,6,15,NA
2285,2022,Combined,17,7,15,2880
2285,2023,China_Birdwatch,33,13,31,148.2704280155643
2285,2023,eBird_GBIF,12,6,11,NA
2285,2023,Combined,45,19,38,148.2704280155643
2285,2024,China_Birdwatch,168,53,102,151.23618090452257
2285,2024,Combined,168,53,102,151.23618090452257
2286,2000,eBird_GBIF,2,2,2,NA
2286,2000,Combined,2,2,2,NA
2286,2001,eBird_GBIF,2,1,2,NA
2286,2001,Combined,2,1,2,NA
2286,2007,eBird_GBIF,1,1,1,NA
2286,2007,Combined,1,1,1,NA
2286,2010,eBird_GBIF,2,1,2,NA
2286,2010,Combined,2,1,2,NA
2286,2011,China_Birdwatch,1,1,1,645
2286,2011,eBird_GBIF,2,2,2,NA
2286,2011,Combined,3,3,3,645
2286,2012,China_Birdwatch,1,1,1,600
2286,2012,eBird_GBIF,3,2,3,NA
2286,2012,Combined,4,3,4,600
2286,2013,eBird_GBIF,4,3,4,NA
2286,2013,Combined,4,3,4,NA
2286,2014,eBird_GBIF,8,4,8,NA
2286,2014,Combined,8,4,8,NA
2286,2015,China_Birdwatch,2,1,2,0
2286,2015,eBird_GBIF,19,8,11,NA
2286,2015,Combined,21,9,13,0
2286,2016,China_Birdwatch,1,1,1,1380
2286,2016,eBird_GBIF,14,10,10,NA
2286,2016,Combined,15,11,10,1380
2286,2017,eBird_GBIF,28,15,15,NA
2286,2017,Combined,28,15,15,NA
2286,2018,eBird_GBIF,12,7,10,NA
2286,2018,Combined,12,7,10,NA
2286,2019,China_Birdwatch,3,2,3,655.047619047619
2286,2019,eBird_GBIF,44,27,21,NA
2286,2019,Combined,47,29,23,655.047619047619
2286,2020,China_Birdwatch,2,2,2,1651.5416666666667
2286,2020,eBird_GBIF,9,5,7,NA
2286,2020,Combined,11,7,9,1651.5416666666667
2286,2021,China_Birdwatch,2,2,2,812.1875
2286,2021,eBird_GBIF,11,7,9,NA
2286,2021,Combined,13,9,11,812.1875
2286,2022,China_Birdwatch,5,5,5,1224.425
2286,2022,eBird_GBIF,7,6,7,NA
2286,2022,Combined,12,11,11,1224.425
2286,2023,China_Birdwatch,26,20,17,630.4401451027816
2286,2023,eBird_GBIF,35,24,29,NA
2286,2023,Combined,61,44,40,630.4401451027816
2286,2024,China_Birdwatch,181,104,78,281.6261908886174
2286,2024,Combined,181,104,78,281.6261908886174
2312,2021,eBird_GBIF,1,1,1,NA
2312,2021,Combined,1,1,1,NA
2312,2024,China_Birdwatch,1,1,1,119.08163265306122
2312,2024,Combined,1,1,1,119.08163265306122
2313,2016,China_Birdwatch,1,1,1,60
2313,2016,Combined,1,1,1,60
2313,2019,China_Birdwatch,1,1,1,50475
2313,2019,Combined,1,1,1,50475
2313,2020,China_Birdwatch,1,1,1,60
2313,2020,Combined,1,1,1,60
2313,2021,eBird_GBIF,1,1,1,NA
2313,2021,Combined,1,1,1,NA
2313,2023,China_Birdwatch,2,2,2,59.44444444444444
2313,2023,eBird_GBIF,2,1,2,NA
2313,2023,Combined,4,3,4,59.44444444444444
2313,2024,China_Birdwatch,3,3,3,150
2313,2024,Combined,3,3,3,150
2320,2024,China_Birdwatch,1,1,1,60
2320,2024,Combined,1,1,1,60
2323,2022,China_Birdwatch,1,1,1,60
2323,2022,Combined,1,1,1,60
2326,2004,eBird_GBIF,1,1,1,NA
2326,2004,Combined,1,1,1,NA
2326,2010,eBird_GBIF,1,1,1,NA
2326,2010,Combined,1,1,1,NA
2326,2016,eBird_GBIF,3,3,1,NA
2326,2016,Combined,3,3,1,NA
2326,2023,China_Birdwatch,4,4,2,60
2326,2023,Combined,4,4,2,60
2327,2022,eBird_GBIF,3,3,1,NA
2327,2022,Combined,3,3,1,NA
2327,2023,China_Birdwatch,4,1,4,60
2327,2023,Combined,4,1,4,60
2328,2015,eBird_GBIF,1,1,1,NA
2328,2015,Combined,1,1,1,NA
2328,2018,China_Birdwatch,1,1,1,294
2328,2018,Combined,1,1,1,294
2329,2017,eBird_GBIF,5,5,2,NA
2329,2017,Combined,5,5,2,NA
2329,2022,eBird_GBIF,4,4,2,NA
2329,2022,Combined,4,4,2,NA
2330,2000,eBird_GBIF,1,1,1,NA
2330,2000,Combined,1,1,1,NA
2330,2014,eBird_GBIF,1,1,1,NA
2330,2014,Combined,1,1,1,NA
2330,2015,eBird_GBIF,1,1,1,NA
2330,2015,Combined,1,1,1,NA
2330,2016,eBird_GBIF,1,1,1,NA
2330,2016,Combined,1,1,1,NA
2330,2017,eBird_GBIF,32,8,14,NA
2330,2017,Combined,32,8,14,NA
2330,2018,China_Birdwatch,1,1,1,115
2330,2018,eBird_GBIF,18,8,13,NA
2330,2018,Combined,19,9,14,115
2330,2019,China_Birdwatch,1,1,1,22440
2330,2019,eBird_GBIF,16,7,16,NA
2330,2019,Combined,17,8,16,22440
2330,2020,China_Birdwatch,1,1,1,3420
2330,2020,eBird_GBIF,7,6,6,NA
2330,2020,Combined,8,7,6,3420
2330,2021,eBird_GBIF,3,2,2,NA
2330,2021,Combined,3,2,2,NA
2330,2022,China_Birdwatch,5,4,5,1840.2352941176473
2330,2022,eBird_GBIF,11,5,5,NA
2330,2022,Combined,16,9,10,1840.2352941176473
2330,2023,China_Birdwatch,7,2,6,723.943661971831
2330,2023,eBird_GBIF,9,4,4,NA
2330,2023,Combined,16,6,10,723.943661971831
2330,2024,China_Birdwatch,1,1,1,218
2330,2024,Combined,1,1,1,218
2331,2000,eBird_GBIF,2,1,2,NA
2331,2000,Combined,2,1,2,NA
2331,2001,eBird_GBIF,1,1,1,NA
2331,2001,Combined,1,1,1,NA
2331,2002,eBird_GBIF,6,3,4,NA
2331,2002,Combined,6,3,4,NA
2331,2004,eBird_GBIF,10,4,10,NA
2331,2004,Combined,10,4,10,NA
2331,2005,eBird_GBIF,4,1,4,NA
2331,2005,Combined,4,1,4,NA
2331,2006,eBird_GBIF,7,2,7,NA
2331,2006,Combined,7,2,7,NA
2331,2007,eBird_GBIF,14,5,12,NA
2331,2007,Combined,14,5,12,NA
2331,2008,eBird_GBIF,3,2,3,NA
2331,2008,Combined,3,2,3,NA
2331,2009,eBird_GBIF,9,3,9,NA
2331,2009,Combined,9,3,9,NA
2331,2010,eBird_GBIF,12,5,6,NA
2331,2010,Combined,12,5,6,NA
2331,2012,eBird_GBIF,7,4,7,NA
2331,2012,Combined,7,4,7,NA
2331,2013,eBird_GBIF,5,4,5,NA
2331,2013,Combined,5,4,5,NA
2331,2014,eBird_GBIF,13,8,12,NA
2331,2014,Combined,13,8,12,NA
2331,2016,eBird_GBIF,26,8,13,NA
2331,2016,Combined,26,8,13,NA
2331,2017,China_Birdwatch,1,1,1,270
2331,2017,eBird_GBIF,23,16,14,NA
2331,2017,Combined,24,17,14,270
2331,2018,China_Birdwatch,2,2,2,3389.0526315789475
2331,2018,eBird_GBIF,32,18,21,NA
2331,2018,Combined,34,20,23,3389.0526315789475
2331,2019,China_Birdwatch,1,1,1,480
2331,2019,eBird_GBIF,15,9,15,NA
2331,2019,Combined,16,10,16,480
2331,2020,China_Birdwatch,6,3,6,440.7529411764706
2331,2020,eBird_GBIF,25,12,14,NA
2331,2020,Combined,31,15,17,440.7529411764706
2331,2021,China_Birdwatch,9,7,6,633.983870967742
2331,2021,eBird_GBIF,58,15,36,NA
2331,2021,Combined,67,22,38,633.983870967742
2331,2022,China_Birdwatch,25,15,19,483.45012787723795
2331,2022,eBird_GBIF,121,15,49,NA
2331,2022,Combined,146,30,63,483.45012787723795
2331,2023,China_Birdwatch,28,25,17,3531.4410540915387
2331,2023,eBird_GBIF,60,10,30,NA
2331,2023,Combined,88,35,42,3531.4410540915387
2331,2024,China_Birdwatch,89,72,47,218.8762458471761
2331,2024,Combined,89,72,47,218.8762458471761
2332,2000,eBird_GBIF,1,1,1,NA
2332,2000,Combined,1,1,1,NA
2332,2002,eBird_GBIF,3,2,2,NA
2332,2002,Combined,3,2,2,NA
2332,2004,eBird_GBIF,1,1,1,NA
2332,2004,Combined,1,1,1,NA
2332,2006,eBird_GBIF,4,2,4,NA
2332,2006,Combined,4,2,4,NA
2332,2010,eBird_GBIF,3,1,3,NA
2332,2010,Combined,3,1,3,NA
2332,2012,eBird_GBIF,1,1,1,NA
2332,2012,Combined,1,1,1,NA
2332,2014,eBird_GBIF,7,5,6,NA
2332,2014,Combined,7,5,6,NA
2332,2015,China_Birdwatch,3,1,3,0
2332,2015,eBird_GBIF,3,2,3,NA
2332,2015,Combined,6,3,5,0
2332,2016,China_Birdwatch,1,1,1,60
2332,2016,eBird_GBIF,6,4,4,NA
2332,2016,Combined,7,5,5,60
2332,2017,eBird_GBIF,12,10,6,NA
2332,2017,Combined,12,10,6,NA
2332,2018,China_Birdwatch,1,1,1,46440
2332,2018,eBird_GBIF,6,6,6,NA
2332,2018,Combined,7,7,7,46440
2332,2019,eBird_GBIF,2,2,2,NA
2332,2019,Combined,2,2,2,NA
2332,2020,China_Birdwatch,4,2,2,198.70967741935485
2332,2020,eBird_GBIF,3,3,2,NA
2332,2020,Combined,7,5,3,198.70967741935485
2332,2021,China_Birdwatch,6,5,4,213.48360655737704
2332,2021,eBird_GBIF,10,7,5,NA
2332,2021,Combined,16,12,6,213.48360655737704
2332,2022,China_Birdwatch,23,17,20,589.8851174934729
2332,2022,eBird_GBIF,9,7,6,NA
2332,2022,Combined,32,24,26,589.8851174934729
2332,2023,China_Birdwatch,40,31,20,236.0209790209789
2332,2023,eBird_GBIF,26,13,13,NA
2332,2023,Combined,66,44,27,236.0209790209789
2332,2024,China_Birdwatch,113,77,44,232.5208970438331
2332,2024,Combined,113,77,44,232.5208970438331
2333,2010,eBird_GBIF,1,1,1,NA
2333,2010,Combined,1,1,1,NA
2333,2016,eBird_GBIF,2,1,2,NA
2333,2016,Combined,2,1,2,NA
2333,2017,China_Birdwatch,1,1,1,645
2333,2017,eBird_GBIF,2,2,2,NA
2333,2017,Combined,3,3,2,645
2333,2018,eBird_GBIF,1,1,1,NA
2333,2018,Combined,1,1,1,NA
2333,2022,China_Birdwatch,4,1,4,807.24
2333,2022,eBird_GBIF,3,3,2,NA
2333,2022,Combined,7,4,6,807.24
2333,2023,China_Birdwatch,1,1,1,60
2333,2023,eBird_GBIF,3,3,1,NA
2333,2023,Combined,4,4,2,60
2333,2024,China_Birdwatch,12,8,11,270.9246031746032
2333,2024,Combined,12,8,11,270.9246031746032
2334,2024,China_Birdwatch,2,2,1,90.6590909090909
2334,2024,Combined,2,2,1,90.6590909090909
2335,2019,eBird_GBIF,1,1,1,NA
2335,2019,Combined,1,1,1,NA
2335,2023,eBird_GBIF,1,1,1,NA
2335,2023,Combined,1,1,1,NA
2335,2024,China_Birdwatch,10,5,9,116.87037037037037
2335,2024,Combined,10,5,9,116.87037037037037
2336,2000,eBird_GBIF,1,1,1,NA
2336,2000,Combined,1,1,1,NA
2336,2004,eBird_GBIF,5,1,5,NA
2336,2004,Combined,5,1,5,NA
2336,2007,eBird_GBIF,7,3,4,NA
2336,2007,Combined,7,3,4,NA
2336,2013,eBird_GBIF,2,2,1,NA
2336,2013,Combined,2,2,1,NA
2336,2020,China_Birdwatch,1,1,1,60
2336,2020,Combined,1,1,1,60
2336,2021,China_Birdwatch,2,2,2,765.4736842105264
2336,2021,Combined,2,2,2,765.4736842105264
2336,2022,China_Birdwatch,2,2,1,599
2336,2022,Combined,2,2,1,599
2336,2023,China_Birdwatch,5,4,5,129.13513513513513
2336,2023,Combined,5,4,5,129.13513513513513
2336,2024,China_Birdwatch,18,14,18,126.23744292237444
2336,2024,Combined,18,14,18,126.23744292237444
2337,2002,eBird_GBIF,1,1,1,NA
2337,2002,Combined,1,1,1,NA
2337,2011,eBird_GBIF,2,2,1,NA
2337,2011,Combined,2,2,1,NA
2337,2013,eBird_GBIF,6,2,6,NA
2337,2013,Combined,6,2,6,NA
2337,2014,eBird_GBIF,4,4,4,NA
2337,2014,Combined,4,4,4,NA
2337,2015,eBird_GBIF,4,4,3,NA
2337,2015,Combined,4,4,3,NA
2337,2016,eBird_GBIF,5,5,3,NA
2337,2016,Combined,5,5,3,NA
2337,2017,China_Birdwatch,1,1,1,90
2337,2017,eBird_GBIF,11,11,4,NA
2337,2017,Combined,12,12,4,90
2337,2018,eBird_GBIF,8,8,6,NA
2337,2018,Combined,8,8,6,NA
2337,2019,eBird_GBIF,7,7,4,NA
2337,2019,Combined,7,7,4,NA
2337,2020,China_Birdwatch,1,1,1,479
2337,2020,Combined,1,1,1,479
2337,2021,China_Birdwatch,1,1,1,1680
2337,2021,eBird_GBIF,1,1,1,NA
2337,2021,Combined,2,2,2,1680
2337,2022,China_Birdwatch,1,1,1,180
2337,2022,Combined,1,1,1,180
2337,2023,China_Birdwatch,12,9,11,198.26666666666668
2337,2023,eBird_GBIF,1,1,1,NA
2337,2023,Combined,13,10,11,198.26666666666668
2337,2024,China_Birdwatch,25,17,22,436.69111969111975
2337,2024,Combined,25,17,22,436.69111969111975
2338,2004,eBird_GBIF,4,2,2,NA
2338,2004,Combined,4,2,2,NA
2338,2005,eBird_GBIF,2,1,2,NA
2338,2005,Combined,2,1,2,NA
2338,2006,eBird_GBIF,2,1,2,NA
2338,2006,Combined,2,1,2,NA
2338,2007,eBird_GBIF,2,2,2,NA
2338,2007,Combined,2,2,2,NA
2338,2008,eBird_GBIF,2,1,2,NA
2338,2008,Combined,2,1,2,NA
2338,2010,eBird_GBIF,1,1,1,NA
2338,2010,Combined,1,1,1,NA
2338,2011,eBird_GBIF,1,1,1,NA
2338,2011,Combined,1,1,1,NA
2338,2013,eBird_GBIF,3,2,3,NA
2338,2013,Combined,3,2,3,NA
2338,2014,eBird_GBIF,5,4,4,NA
2338,2014,Combined,5,4,4,NA
2338,2015,eBird_GBIF,6,5,5,NA
2338,2015,Combined,6,5,5,NA
2338,2016,eBird_GBIF,7,7,4,NA
2338,2016,Combined,7,7,4,NA
2338,2017,eBird_GBIF,8,8,3,NA
2338,2017,Combined,8,8,3,NA
2338,2018,eBird_GBIF,13,12,8,NA
2338,2018,Combined,13,12,8,NA
2338,2019,eBird_GBIF,14,14,10,NA
2338,2019,Combined,14,14,10,NA
2338,2020,China_Birdwatch,1,1,1,597
2338,2020,eBird_GBIF,1,1,1,NA
2338,2020,Combined,2,2,2,597
2338,2021,China_Birdwatch,2,2,2,60
2338,2021,eBird_GBIF,2,2,1,NA
2338,2021,Combined,4,4,3,60
2338,2022,China_Birdwatch,3,3,3,303
2338,2022,Combined,3,3,3,303
2338,2023,China_Birdwatch,19,16,16,222.1686274509804
2338,2023,Combined,19,16,16,222.1686274509804
2338,2024,China_Birdwatch,18,16,16,397.18285714285713
2338,2024,Combined,18,16,16,397.18285714285713
2339,2002,eBird_GBIF,4,3,3,NA
2339,2002,Combined,4,3,3,NA
2339,2004,eBird_GBIF,1,1,1,NA
2339,2004,Combined,1,1,1,NA
2339,2005,eBird_GBIF,1,1,1,NA
2339,2005,Combined,1,1,1,NA
2339,2006,eBird_GBIF,4,2,4,NA
2339,2006,Combined,4,2,4,NA
2339,2007,eBird_GBIF,7,2,7,NA
2339,2007,Combined,7,2,7,NA
2339,2008,eBird_GBIF,1,1,1,NA
2339,2008,Combined,1,1,1,NA
2339,2010,eBird_GBIF,1,1,1,NA
2339,2010,Combined,1,1,1,NA
2339,2011,eBird_GBIF,4,4,3,NA
2339,2011,Combined,4,4,3,NA
2339,2012,eBird_GBIF,7,5,4,NA
2339,2012,Combined,7,5,4,NA
2339,2013,eBird_GBIF,6,6,5,NA
2339,2013,Combined,6,6,5,NA
2339,2014,eBird_GBIF,6,6,5,NA
2339,2014,Combined,6,6,5,NA
2339,2015,eBird_GBIF,11,9,10,NA
2339,2015,Combined,11,9,10,NA
2339,2016,eBird_GBIF,17,11,12,NA
2339,2016,Combined,17,11,12,NA
2339,2017,eBird_GBIF,26,14,20,NA
2339,2017,Combined,26,14,20,NA
2339,2018,eBird_GBIF,51,17,43,NA
2339,2018,Combined,51,17,43,NA
2339,2019,China_Birdwatch,2,2,2,372.5
2339,2019,eBird_GBIF,35,20,22,NA
2339,2019,Combined,37,22,23,372.5
2339,2020,China_Birdwatch,1,1,1,191
2339,2020,eBird_GBIF,21,10,11,NA
2339,2020,Combined,22,11,12,191
2339,2021,China_Birdwatch,5,4,5,29518
2339,2021,eBird_GBIF,73,19,41,NA
2339,2021,Combined,78,23,44,29518
2339,2022,China_Birdwatch,7,6,7,890.9692307692306
2339,2022,eBird_GBIF,1,1,1,NA
2339,2022,Combined,8,7,8,890.9692307692306
2339,2023,China_Birdwatch,37,30,27,301.0275423728812
2339,2023,eBird_GBIF,25,13,24,NA
2339,2023,Combined,62,43,48,301.0275423728812
2339,2024,China_Birdwatch,113,80,81,1236.9272399278411
2339,2024,Combined,113,80,81,1236.9272399278411
2340,2002,eBird_GBIF,5,3,3,NA
2340,2002,Combined,5,3,3,NA
2340,2007,eBird_GBIF,4,2,4,NA
2340,2007,Combined,4,2,4,NA
2340,2011,eBird_GBIF,3,3,3,NA
2340,2011,Combined,3,3,3,NA
2340,2012,eBird_GBIF,5,2,5,NA
2340,2012,Combined,5,2,5,NA
2340,2013,eBird_GBIF,16,7,15,NA
2340,2013,Combined,16,7,15,NA
2340,2014,eBird_GBIF,15,7,10,NA
2340,2014,Combined,15,7,10,NA
2340,2015,eBird_GBIF,32,14,24,NA
2340,2015,Combined,32,14,24,NA
2340,2016,eBird_GBIF,32,11,29,NA
2340,2016,Combined,32,11,29,NA
2340,2017,eBird_GBIF,29,15,21,NA
2340,2017,Combined,29,15,21,NA
2340,2018,eBird_GBIF,84,24,52,NA
