grid_cell,period_pair,metric,value_mean,value_l95,value_u95
2132,2015-2019 vs 2010-2014,bray,0.05609098237617278,0.051852924716721635,0.06141841497155052
2133,2015-2019 vs 2010-2014,bray,0.053811987624666414,0.049679449262134016,0.059052902760638286
2134,2015-2019 vs 2010-2014,bray,0.05157027055917195,0.047606110196998785,0.0567344385330934
2135,2015-2019 vs 2010-2014,bray,0.04940665110170408,0.04559059287443215,0.05440659897117233
2136,2015-2019 vs 2010-2014,bray,0.0473445460469744,0.04366446844047331,0.05208875627550262
2137,2015-2019 vs 2010-2014,bray,0.045393381858515464,0.04184682614158364,0.05002464747264698
2138,2015-2019 vs 2010-2014,bray,0.04355233072651127,0.04012886522209496,0.04821162583346079
2139,2015-2019 vs 2010-2014,bray,0.04181388321133615,0.038520495001873795,0.04614713628579748
2140,2015-2019 vs 2010-2014,bray,0.04029534098802222,0.037011496923071985,0.04444220999154734
2141,2015-2019 vs 2010-2014,bray,0.03947752982077828,0.03602651566513222,0.043404568251512024
2171,2015-2019 vs 2010-2014,bray,0.04580229361328337,0.04114323608306517,0.05230262888503546
2181,2015-2019 vs 2010-2014,bray,0.05687287691580228,0.05147214780680579,0.06299962142327467
2182,2015-2019 vs 2010-2014,bray,0.05808706414394422,0.052683341727826016,0.06420803705967992
2183,2015-2019 vs 2010-2014,bray,0.059306055127177244,0.0541304081211196,0.06540066802286353
2184,2015-2019 vs 2010-2014,bray,0.060522293096124044,0.05513030876571952,0.06658998757543504
2186,2015-2019 vs 2010-2014,bray,0.06290413507221634,0.05736641081034645,0.06889521983045334
2187,2015-2019 vs 2010-2014,bray,0.06404381093922078,0.05859649636888681,0.07007851842416028
2188,2015-2019 vs 2010-2014,bray,0.0651320862156359,0.059657124012718596,0.0712825774707986
2189,2015-2019 vs 2010-2014,bray,0.06615926461056441,0.060505646967199365,0.07224734268312032
2191,2015-2019 vs 2010-2014,bray,0.06800515768413443,0.062263850835490415,0.07372846447716858
2193,2015-2019 vs 2010-2014,bray,0.06947042516586277,0.0637842722788213,0.07485280368384678
2194,2015-2019 vs 2010-2014,bray,0.0699440273981359,0.06425615045550558,0.07530239803390991
2195,2015-2019 vs 2010-2014,bray,0.07013626305036064,0.06462681238244275,0.0754950853921488
2196,2015-2019 vs 2010-2014,bray,0.0699702236413878,0.06451454746088837,0.07533837608995722
2197,2015-2019 vs 2010-2014,bray,0.06940443121498274,0.0639585492595213,0.0748299116979681
2198,2015-2019 vs 2010-2014,bray,0.06843830045106246,0.0630772026251412,0.07396920352140102
2199,2015-2019 vs 2010-2014,bray,0.06709962939562523,0.061911824899489806,0.07271821094079883
2200,2015-2019 vs 2010-2014,bray,0.06543183572912845,0.060453388353502516,0.07108986057603503
2201,2015-2019 vs 2010-2014,bray,0.06349128320799759,0.05875854779948717,0.06915185106294938
2202,2015-2019 vs 2010-2014,bray,0.0613486524103041,0.056621270454307863,0.06682447196301781
2203,2015-2019 vs 2010-2014,bray,0.059083613812060884,0.05456513240449349,0.0644438786983281
2204,2015-2019 vs 2010-2014,bray,0.056772246434738154,0.05228349591793026,0.06205162611758066
2205,2015-2019 vs 2010-2014,bray,0.0544755083591044,0.050057858208034614,0.05961114334181786
2206,2015-2019 vs 2010-2014,bray,0.052234701361277884,0.04798565205432134,0.05717322744059887
2207,2015-2019 vs 2010-2014,bray,0.05007334045239711,0.04600733074355743,0.055001301859361654
2208,2015-2019 vs 2010-2014,bray,0.04800191005745054,0.044142071026915274,0.052989868816081365
2209,2015-2019 vs 2010-2014,bray,0.04602271098146827,0.042321573035697,0.05084593312097425
2210,2015-2019 vs 2010-2014,bray,0.04413363938323179,0.04056803032558158,0.04856810356155754
2211,2015-2019 vs 2010-2014,bray,0.04233071780117863,0.03871525595889426,0.04639443200352646
2212,2015-2019 vs 2010-2014,bray,0.040609447797449384,0.036973326819112834,0.04447944593929696
2213,2015-2019 vs 2010-2014,bray,0.039053887178038524,0.035418178880274216,0.042707240673504905
2214,2015-2019 vs 2010-2014,bray,0.03815805782131109,0.034606279651240496,0.04167419592873381
2240,2015-2019 vs 2010-2014,bray,0.04379688762987673,0.03894908885502131,0.05000057689558878
2241,2015-2019 vs 2010-2014,bray,0.044748756183575725,0.039964781898433055,0.050863204588660296
2250,2015-2019 vs 2010-2014,bray,0.054664446831078524,0.049418474938449496,0.061332787971556196
2254,2015-2019 vs 2010-2014,bray,0.05971126762492763,0.05419902411200228,0.06586238757892572
2255,2015-2019 vs 2010-2014,bray,0.06099284017275798,0.05551207086764993,0.06701756177890726
2257,2015-2019 vs 2010-2014,bray,0.0635180238955446,0.05792135859206359,0.06924102967160235
2258,2015-2019 vs 2010-2014,bray,0.06473991151772182,0.05902357677272067,0.0706355585846378
2259,2015-2019 vs 2010-2014,bray,0.06592331027396515,0.06032283917566703,0.07196271993193172
2260,2015-2019 vs 2010-2014,bray,0.06706417780514518,0.06119690897500205,0.07318745021806802
2261,2015-2019 vs 2010-2014,bray,0.06815997725089278,0.06209425324365585,0.07415920986247178
2262,2015-2019 vs 2010-2014,bray,0.06920323675179921,0.06309326124595545,0.07503189805683255
2263,2015-2019 vs 2010-2014,bray,0.07017214852050735,0.06426260695540364,0.07591181248616867
2264,2015-2019 vs 2010-2014,bray,0.0710213179181155,0.06504686936246905,0.07661869603366452
2265,2015-2019 vs 2010-2014,bray,0.07167794061245833,0.06578849511140494,0.07730474015435325
2266,2015-2019 vs 2010-2014,bray,0.07205075853348328,0.06633587131079399,0.07773168977837655
2267,2015-2019 vs 2010-2014,bray,0.07205458754197148,0.06646566287692275,0.07775631971421594
2268,2015-2019 vs 2010-2014,bray,0.07163841985820077,0.06609725872169528,0.07734904603827188
2269,2015-2019 vs 2010-2014,bray,0.07079673321032048,0.06533793755449809,0.07663077683807752
2270,2015-2019 vs 2010-2014,bray,0.06955880818634247,0.0642551334694597,0.07555637861005317
2271,2015-2019 vs 2010-2014,bray,0.0679719140951407,0.06284812215703724,0.0739476434898195
2272,2015-2019 vs 2010-2014,bray,0.06609383951214481,0.06098907654394224,0.07182980389341856
2273,2015-2019 vs 2010-2014,bray,0.06399320539196665,0.05898822156433105,0.06957240658331577
2274,2015-2019 vs 2010-2014,bray,0.06174637209817792,0.05719246005777237,0.06722228259878898
2275,2015-2019 vs 2010-2014,bray,0.05942710353366535,0.054641807653584167,0.06473393739355805
2276,2015-2019 vs 2010-2014,bray,0.05709567765095689,0.0525046829866013,0.06214009960232519
2277,2015-2019 vs 2010-2014,bray,0.054794192233036,0.05040949675309543,0.05989135475136541
2278,2015-2019 vs 2010-2014,bray,0.052548468141527686,0.04834879234369129,0.057594361759309216
2279,2015-2019 vs 2010-2014,bray,0.05037305504605615,0.04620412254213087,0.05522504367820023
2280,2015-2019 vs 2010-2014,bray,0.04827599682234083,0.044175197879358176,0.05287754969895378
2281,2015-2019 vs 2010-2014,bray,0.04626180036967756,0.04237015080348762,0.050571125016407516
2282,2015-2019 vs 2010-2014,bray,0.0443325845510269,0.040477336949747526,0.04838098490505776
2283,2015-2019 vs 2010-2014,bray,0.042488102674682365,0.03861737440054486,0.046281062421099736
2284,2015-2019 vs 2010-2014,bray,0.04072546857269415,0.036970409847225945,0.0444253192094314
2285,2015-2019 vs 2010-2014,bray,0.03903930185662061,0.035430200539880066,0.04258189546816938
2286,2015-2019 vs 2010-2014,bray,0.037962253436153,0.03445130039221909,0.041474698843369434
2312,2015-2019 vs 2010-2014,bray,0.04465190576825842,0.039591878687083866,0.05068926416485166
2313,2015-2019 vs 2010-2014,bray,0.045561633196529026,0.04040081530950285,0.05158423646916751
2320,2015-2019 vs 2010-2014,bray,0.05348869950800093,0.048021783558195405,0.06047871433311352
2323,2015-2019 vs 2010-2014,bray,0.057327476447640247,0.05189373495613557,0.06405934100677933
2326,2015-2019 vs 2010-2014,bray,0.06132222759147473,0.05592164288058312,0.06768599911984999
2327,2015-2019 vs 2010-2014,bray,0.06265198176334363,0.05728540193154642,0.06892334063131743
2328,2015-2019 vs 2010-2014,bray,0.06396280837735703,0.058462307780458266,0.07015639958642308
2329,2015-2019 vs 2010-2014,bray,0.06524550871495076,0.059539037191414575,0.07136233263525506
2330,2015-2019 vs 2010-2014,bray,0.06649556509216074,0.06067039642667165,0.07254449016394651
2331,2015-2019 vs 2010-2014,bray,0.06771395827548674,0.06176022521059436,0.0737055106598424
2332,2015-2019 vs 2010-2014,bray,0.06890373162787272,0.0627660672922534,0.07493573602355898
2333,2015-2019 vs 2010-2014,bray,0.0700613643758849,0.06391471700807655,0.07605065294705546
2334,2015-2019 vs 2010-2014,bray,0.07116491039286671,0.0650749987530564,0.07715409408541397
2335,2015-2019 vs 2010-2014,bray,0.07216390408845288,0.06615423463203267,0.07813231394536538
2336,2015-2019 vs 2010-2014,bray,0.072977555181788,0.06705878220748904,0.07905025144876207
2337,2015-2019 vs 2010-2014,bray,0.0735064070611269,0.06770789498558832,0.07956281499818993
2338,2015-2019 vs 2010-2014,bray,0.0736573363635515,0.06799119311482513,0.07966167246789704
2339,2015-2019 vs 2010-2014,bray,0.07337216225264856,0.06783460052888067,0.07950350739675269
2340,2015-2019 vs 2010-2014,bray,0.07264245133805734,0.06723166944235091,0.07886923447854978
2341,2015-2019 vs 2010-2014,bray,0.07150087854438163,0.06621787831720449,0.07770229004773421
2342,2015-2019 vs 2010-2014,bray,0.07000033876922429,0.06475543150963478,0.07593336906483565
2343,2015-2019 vs 2010-2014,bray,0.06820012465305975,0.06318352730655977,0.07399866306159736
2344,2015-2019 vs 2010-2014,bray,0.06616413227045218,0.06129767115583979,0.07176699126664664
2345,2015-2019 vs 2010-2014,bray,0.06396093454724634,0.05924988904553807,0.0693730446611386
2346,2015-2019 vs 2010-2014,bray,0.061657941732274055,0.05694103824196154,0.0668629632655517
2347,2015-2019 vs 2010-2014,bray,0.05931300826291473,0.05471437714794336,0.06446238635247811
2348,2015-2019 vs 2010-2014,bray,0.05697000014742498,0.0523703720223119,0.06208112923604408
2349,2015-2019 vs 2010-2014,bray,0.05465981060727571,0.04997432453208774,0.059530836242517704
2350,2015-2019 vs 2010-2014,bray,0.052404035763365164,0.0479860431480696,0.05709803844915662
2351,2015-2019 vs 2010-2014,bray,0.05021818461596546,0.04607844396418753,0.054771007109405745
2352,2015-2019 vs 2010-2014,bray,0.048113046714389915,0.044025456572094376,0.0524964105818494
2353,2015-2019 vs 2010-2014,bray,0.04609459538821466,0.042083844667803696,0.050193753713082795
2354,2015-2019 vs 2010-2014,bray,0.04416360345365481,0.04024781600334671,0.04815391944137185
2355,2015-2019 vs 2010-2014,bray,0.042316011350731486,0.038511198370256385,0.04609652754956085
2356,2015-2019 vs 2010-2014,bray,0.040544476333693125,0.03686098019189511,0.044112892224878325
2357,2015-2019 vs 2010-2014,bray,0.038840825754236766,0.035270393362985,0.042346046654603814
2358,2015-2019 vs 2010-2014,bray,0.03738857432931544,0.03390656035102528,0.040856252099842665
2359,2015-2019 vs 2010-2014,bray,0.036151025558763414,0.03271986742692698,0.03957370381156922
2384,2015-2019 vs 2010-2014,bray,0.04526940138473978,0.04023200551845617,0.05101533486097949
2385,2015-2019 vs 2010-2014,bray,0.04634323530388613,0.04121062398675879,0.05222391920186969
2386,2015-2019 vs 2010-2014,bray,0.047444356147322626,0.04220411486225467,0.053550948340992964
2387,2015-2019 vs 2010-2014,bray,0.048574413573945326,0.04326121670310128,0.05488877500260958
2390,2015-2019 vs 2010-2014,bray,0.0521508384342941,0.046932503361146974,0.05894073670451717
2392,2015-2019 vs 2010-2014,bray,0.05469476072602358,0.04957030357505027,0.06162313515990044
2393,2015-2019 vs 2010-2014,bray,0.05601199037880959,0.05093781456780612,0.062950194607766
2394,2015-2019 vs 2010-2014,bray,0.05735546478793964,0.05218640393730668,0.06426543704460065
2395,2015-2019 vs 2010-2014,bray,0.058719950768697265,0.053335224499834716,0.06558422237596645
2397,2015-2019 vs 2010-2014,bray,0.06147914249817398,0.05603655695940131,0.06810678854739169
2398,2015-2019 vs 2010-2014,bray,0.0628519049946295,0.057379140954315566,0.06934515412704263
2399,2015-2019 vs 2010-2014,bray,0.06420433442367868,0.05857687979620294,0.07056102942781917
2400,2015-2019 vs 2010-2014,bray,0.06552769069309768,0.05972329736798165,0.07175551962940485
2401,2015-2019 vs 2010-2014,bray,0.06681924165353473,0.06087014481658232,0.07291835982142898
2402,2015-2019 vs 2010-2014,bray,0.06808289586970556,0.06206060078231629,0.07418549159861146
2403,2015-2019 vs 2010-2014,bray,0.06932532609720618,0.06327638272075162,0.07550756081762924
2404,2015-2019 vs 2010-2014,bray,0.07054681872407448,0.0645415620823514,0.0768307776354681
2405,2015-2019 vs 2010-2014,bray,0.07172865621715402,0.0656742536937502,0.07802840026904741
2406,2015-2019 vs 2010-2014,bray,0.07282183785077817,0.0668633568099354,0.07922160125514956
2407,2015-2019 vs 2010-2014,bray,0.07374411401254025,0.06790705396084151,0.08022646811238146
2408,2015-2019 vs 2010-2014,bray,0.07439131289668827,0.06869542214829391,0.08079005125878928
2409,2015-2019 vs 2010-2014,bray,0.07466290900901215,0.06911609382134443,0.08094890216862188
2410,2015-2019 vs 2010-2014,bray,0.07449248382659353,0.06894509172853822,0.0806635488726968
2411,2015-2019 vs 2010-2014,bray,0.07386672716242228,0.06846250334608057,0.07993648302065685
2412,2015-2019 vs 2010-2014,bray,0.07282025787017715,0.06739587504524837,0.07881143697025887
2413,2015-2019 vs 2010-2014,bray,0.07141173876837006,0.0661384362220293,0.07734742814678254
2414,2015-2019 vs 2010-2014,bray,0.06970251087861733,0.06467360762519138,0.07559863424218785
2415,2015-2019 vs 2010-2014,bray,0.06775087852132466,0.06286992931090488,0.07353691695596486
2416,2015-2019 vs 2010-2014,bray,0.06561518030478583,0.060799267475453014,0.07123926994129529
2417,2015-2019 vs 2010-2014,bray,0.0633538707120784,0.0585669560086475,0.06878718650485212
2418,2015-2019 vs 2010-2014,bray,0.061021106039587006,0.056037781090031394,0.066327560431229865
2419,2015-2019 vs 2010-2014,bray,0.0586629537289773,0.05384223928094257,0.06402534495135986
2420,2015-2019 vs 2010-2014,bray,0.056316745319468425,0.05146641602132636,0.06144180406222087
2421,2015-2019 vs 2010-2014,bray,0.054012181541897866,0.04944883746122442,0.05888974330476397
2422,2015-2019 vs 2010-2014,bray,0.051772104934418195,0.047522191522244704,0.05643779230713631
2423,2015-2019 vs 2010-2014,bray,0.04961220601312721,0.04545705085823998,0.05400020450164711
2424,2015-2019 vs 2010-2014,bray,0.047540354025182203,0.04344393120131134,0.05178878952174158
2425,2015-2019 vs 2010-2014,bray,0.04555674224803958,0.0416212970034303,0.049589597529107785
2426,2015-2019 vs 2010-2014,bray,0.043655566807521196,0.03986047770213659,0.04747636412845072
2427,2015-2019 vs 2010-2014,bray,0.04182804781765378,0.03807817308465047,0.04544638906866764
2428,2015-2019 vs 2010-2014,bray,0.04006582635902428,0.03644587101591055,0.043534962551422265
2429,2015-2019 vs 2010-2014,bray,0.03836820776822931,0.03479720648310339,0.041798768045232845
2430,2015-2019 vs 2010-2014,bray,0.036746012604224866,0.03319363817995142,0.040138686889453615
2431,2015-2019 vs 2010-2014,bray,0.03542476448232585,0.031868462315960494,0.038770218328533224
2456,2015-2019 vs 2010-2014,bray,0.04586818783316846,0.040813195915293476,0.05146681931833622
2457,2015-2019 vs 2010-2014,bray,0.04708814567419248,0.04199400312921514,0.05272629791426016
2458,2015-2019 vs 2010-2014,bray,0.04824806167029784,0.04312001877227114,0.05407510929169535
2459,2015-2019 vs 2010-2014,bray,0.04943772432438447,0.04423639521947341,0.05543473289984867
2460,2015-2019 vs 2010-2014,bray,0.05065779682928082,0.045448355314639914,0.056809185911249296
2461,2015-2019 vs 2010-2014,bray,0.05190937499895425,0.0467052963220216,0.05819954361268619
2462,2015-2019 vs 2010-2014,bray,0.05319300402888873,0.048008659741667924,0.05965879433682621
2463,2015-2019 vs 2010-2014,bray,0.05450837097255795,0.049359348017615365,0.0611581775952501
2464,2015-2019 vs 2010-2014,bray,0.055853900393712116,0.05075476550467128,0.06265359653226435
2466,2015-2019 vs 2010-2014,bray,0.05861971637591293,0.05331459030254809,0.06561390589328078
2468,2015-2019 vs 2010-2014,bray,0.06143333785978818,0.0559297910844157,0.06815428558222349
2469,2015-2019 vs 2010-2014,bray,0.06282922517547772,0.057230221189733824,0.06941008516265625
2470,2015-2019 vs 2010-2014,bray,0.06420110143873077,0.05839233580951456,0.07053504756128665
2471,2015-2019 vs 2010-2014,bray,0.06554053368400034,0.05953277342548394,0.07186806842874982
2472,2015-2019 vs 2010-2014,bray,0.06684589603324717,0.06068311642932959,0.07326376940621845
2473,2015-2019 vs 2010-2014,bray,0.06812253589072723,0.06199947899873237,0.07453216353063705
2474,2015-2019 vs 2010-2014,bray,0.0693784693482991,0.06330631549485542,0.07593353995968567
2475,2015-2019 vs 2010-2014,bray,0.07061535933076482,0.06448321236036561,0.07726729062664203
2476,2015-2019 vs 2010-2014,bray,0.07181674930947178,0.06567688195757204,0.07844886965929983
2477,2015-2019 vs 2010-2014,bray,0.0729378285984794,0.06698206169228672,0.07969238395793853
2478,2015-2019 vs 2010-2014,bray,0.07390245656809073,0.06804148019295887,0.08073080102389046
2479,2015-2019 vs 2010-2014,bray,0.07461214751091046,0.06866641814310856,0.08140717940012786
2480,2015-2019 vs 2010-2014,bray,0.07496735360301389,0.0691427950208957,0.08162662907473739
2481,2015-2019 vs 2010-2014,bray,0.07489525835608934,0.06937971151616987,0.08130198453455875
2482,2015-2019 vs 2010-2014,bray,0.07437224823199959,0.06890671321266074,0.0804910174988094
2483,2015-2019 vs 2010-2014,bray,0.07342665194785562,0.06798485399324904,0.0793659547949069
2484,2015-2019 vs 2010-2014,bray,0.07211793525730202,0.06691274675429619,0.07812032172813545
2485,2015-2019 vs 2010-2014,bray,0.07050953972600196,0.0655487790523415,0.07651025564170323
2486,2015-2019 vs 2010-2014,bray,0.06865647100439647,0.0637593959946423,0.0745037636460299
2487,2015-2019 vs 2010-2014,bray,0.06660845957089667,0.06174594638368919,0.07225108646982564
2488,2015-2019 vs 2010-2014,bray,0.06441520358285405,0.05960840381783065,0.06992481312718286
2489,2015-2019 vs 2010-2014,bray,0.06212648357085113,0.05728872329549726,0.06752798713413667
2490,2015-2019 vs 2010-2014,bray,0.0597895293950074,0.05479677600178317,0.06516846028325211
2491,2015-2019 vs 2010-2014,bray,0.05744676873366045,0.05251473242422977,0.0627475286461269
2492,2015-2019 vs 2010-2014,bray,0.05513424970471177,0.05054090374555293,0.06018537349489196
2493,2015-2019 vs 2010-2014,bray,0.052880112813285356,0.048535002738437756,0.057555579657132615
2494,2015-2019 vs 2010-2014,bray,0.05070315260998249,0.04647409691204019,0.055224324164137424
2495,2015-2019 vs 2010-2014,bray,0.0486122216045113,0.044443100153661534,0.05292044534705398
2496,2015-2019 vs 2010-2014,bray,0.04660727543749904,0.04264161828429686,0.05068704500947891
2497,2015-2019 vs 2010-2014,bray,0.04468219310367131,0.04084239033257124,0.04854613215140361
2498,2015-2019 vs 2010-2014,bray,0.042828580874847935,0.03898847146075695,0.046508927909840986
2499,2015-2019 vs 2010-2014,bray,0.041039207260726525,0.037195345319066764,0.04472884411542399
2500,2015-2019 vs 2010-2014,bray,0.039309907699375986,0.03546834552076569,0.0430058763773098
2501,2015-2019 vs 2010-2014,bray,0.03763963024485761,0.03382883300533451,0.04128235094428839
2502,2015-2019 vs 2010-2014,bray,0.0360292884583356,0.032312847978537174,0.039442767404419
2503,2015-2019 vs 2010-2014,bray,0.034767018566884036,0.03112698975499263,0.03799589245273206
2530,2015-2019 vs 2010-2014,bray,0.04883502072507463,0.043662791197328875,0.05457495288205434
2531,2015-2019 vs 2010-2014,bray,0.05028046504442561,0.044998354427013235,0.056044814610689865
2532,2015-2019 vs 2010-2014,bray,0.05153832579393131,0.04624147830596119,0.057597884419623574
2535,2015-2019 vs 2010-2014,bray,0.055543319407526645,0.050298908109225667,0.06230638043815856
2539,2015-2019 vs 2010-2014,bray,0.06115729635740858,0.05559219456700969,0.06785588373819727
2540,2015-2019 vs 2010-2014,bray,0.06254858326084424,0.05682085291375616,0.06912005851687342
2541,2015-2019 vs 2010-2014,bray,0.06390991725147362,0.05795361401929264,0.07066288917572891
2542,2015-2019 vs 2010-2014,bray,0.06523378660564011,0.059107147680713075,0.07213327827898794
2543,2015-2019 vs 2010-2014,bray,0.06651989281599213,0.06035174305750611,0.0732095457570649
2544,2015-2019 vs 2010-2014,bray,0.06777458966035992,0.061582286430548916,0.07419520076140942
2545,2015-2019 vs 2010-2014,bray,0.0690060382909315,0.06277600477376574,0.07531042193197122
2546,2015-2019 vs 2010-2014,bray,0.07021540276488558,0.06414455281986878,0.07667241906557251
2547,2015-2019 vs 2010-2014,bray,0.0713864158354779,0.06540935040301038,0.07793500044857847
2548,2015-2019 vs 2010-2014,bray,0.07247743259456324,0.06639970273014034,0.0790386364842164
2549,2015-2019 vs 2010-2014,bray,0.07342054194896581,0.06749476280682899,0.07991880570051414
2550,2015-2019 vs 2010-2014,bray,0.0741300533500765,0.06828783213725463,0.08057199215277312
2551,2015-2019 vs 2010-2014,bray,0.07451854673255265,0.06867510392874936,0.0808783061657434
2552,2015-2019 vs 2010-2014,bray,0.07451643642547029,0.06894638512391163,0.08076209618421701
2553,2015-2019 vs 2010-2014,bray,0.07409061660374253,0.068587594223891,0.08017950163569416
2554,2015-2019 vs 2010-2014,bray,0.07325389321040941,0.06786817616358153,0.07913930415655944
2555,2015-2019 vs 2010-2014,bray,0.07205535197904067,0.06694498115132196,0.07780238162870984
2556,2015-2019 vs 2010-2014,bray,0.07055618155097594,0.06551531334687923,0.0762474942429799
2557,2015-2019 vs 2010-2014,bray,0.06881123043164221,0.0638103371196382,0.07425985200932846
2558,2015-2019 vs 2010-2014,bray,0.06686721245457507,0.061992036921436296,0.07224982399612856
2559,2015-2019 vs 2010-2014,bray,0.064768771047413,0.05997868973281742,0.070355184992748
2560,2015-2019 vs 2010-2014,bray,0.06256169812423235,0.0578454495631754,0.06810617610347618
2561,2015-2019 vs 2010-2014,bray,0.06029197577339919,0.055480752779012654,0.06565452973825536
2562,2015-2019 vs 2010-2014,bray,0.05800316990411645,0.0531660929939257,0.0633313366074977
2563,2015-2019 vs 2010-2014,bray,0.05573346347008578,0.05122184950732209,0.0607085035810669
2564,2015-2019 vs 2010-2014,bray,0.05351284475217044,0.04925940020447564,0.058304875410794516
2565,2015-2019 vs 2010-2014,bray,0.051361165692300315,0.04723712179998659,0.055982234726780065
2566,2015-2019 vs 2010-2014,bray,0.04928785343100966,0.045139197320729116,0.053754820915915755
2567,2015-2019 vs 2010-2014,bray,0.04729365367653087,0.0433081670469179,0.05166828460765518
2568,2015-2019 vs 2010-2014,bray,0.0453739813826688,0.04138149792695621,0.049583470720205435
2569,2015-2019 vs 2010-2014,bray,0.04352266497354928,0.03956720581292384,0.04759956551000353
2570,2015-2019 vs 2010-2014,bray,0.04173469001509171,0.03786669713752922,0.04563665915010274
2571,2015-2019 vs 2010-2014,bray,0.040007190801863025,0.03608315738359471,0.043725863358712945
2572,2015-2019 vs 2010-2014,bray,0.03833894339259451,0.03450104707379899,0.041872794642111716
2573,2015-2019 vs 2010-2014,bray,0.03673492441098838,0.032991780402998515,0.04008844168946345
2574,2015-2019 vs 2010-2014,bray,0.03525745736018377,0.03161185268990897,0.038444720100848304
2575,2015-2019 vs 2010-2014,bray,0.03354013675990987,0.030049208424130305,0.0365982017095097
2576,2015-2019 vs 2010-2014,bray,0.03264249383645797,0.02924754855992697,0.035624058757430355
2605,2015-2019 vs 2010-2014,bray,0.053684584182411,0.04838384855030108,0.06013909530796552
2606,2015-2019 vs 2010-2014,bray,0.05507542475841049,0.0497764209245846,0.061842194782342326
2607,2015-2019 vs 2010-2014,bray,0.056458054954997755,0.051173641630346385,0.0633117921816651
2608,2015-2019 vs 2010-2014,bray,0.05785047327116926,0.052516454011448464,0.06484792725243953
2609,2015-2019 vs 2010-2014,bray,0.05924246554644799,0.05370052195306063,0.06612268620082204
2610,2015-2019 vs 2010-2014,bray,0.060621397338723126,0.054936302215399274,0.06750525145908118
2611,2015-2019 vs 2010-2014,bray,0.06197399362820888,0.05625319838120474,0.0690963186904603
2612,2015-2019 vs 2010-2014,bray,0.06328931140908949,0.05752280837016202,0.07033923238257157
2613,2015-2019 vs 2010-2014,bray,0.064561939160855,0.058692363623971525,0.07146746867571385
2614,2015-2019 vs 2010-2014,bray,0.06579370225239119,0.059776520698099245,0.07248015448301477
2615,2015-2019 vs 2010-2014,bray,0.06699218064345491,0.060681672126565174,0.07340276955640247
2616,2015-2019 vs 2010-2014,bray,0.06816528582853683,0.061693571014598096,0.07448552018143699
2617,2015-2019 vs 2010-2014,bray,0.06931270859870384,0.06294227908193037,0.07572672038033619
2618,2015-2019 vs 2010-2014,bray,0.07041685799478328,0.06407377926451449,0.07696443152642148
2619,2015-2019 vs 2010-2014,bray,0.07143735153919752,0.06528404411047957,0.07805885073591495
2620,2015-2019 vs 2010-2014,bray,0.07231285347683993,0.06637487929087282,0.07887286670750013
2621,2015-2019 vs 2010-2014,bray,0.07297072681292566,0.06715860113044693,0.07942702129635944
2622,2015-2019 vs 2010-2014,bray,0.07334027971421526,0.06761110158535108,0.07966385712917966
2623,2015-2019 vs 2010-2014,bray,0.07336470476299214,0.06777675905724384,0.07950125551984263
2624,2015-2019 vs 2010-2014,bray,0.07301101133981269,0.06751860777815483,0.07895836644130586
2625,2015-2019 vs 2010-2014,bray,0.07227794575606444,0.06660775942166255,0.07807315576018635
2626,2015-2019 vs 2010-2014,bray,0.07119609112179487,0.0656068286418416,0.07701975727454058
2627,2015-2019 vs 2010-2014,bray,0.06981550716052058,0.06457110500742502,0.075397310473467
2628,2015-2019 vs 2010-2014,bray,0.06818942314276183,0.06298598521246619,0.07387722774496332
2629,2015-2019 vs 2010-2014,bray,0.06636656366441779,0.0612988156350286,0.07209377960727378
2630,2015-2019 vs 2010-2014,bray,0.06439206910014642,0.05955873795122672,0.07017440773771913
2631,2015-2019 vs 2010-2014,bray,0.06230947029945601,0.057788772401392574,0.06796147861824624
2632,2015-2019 vs 2010-2014,bray,0.060160704912491675,0.055395138243633804,0.06563615016523461
2633,2015-2019 vs 2010-2014,bray,0.05798492148414341,0.053359129003764674,0.06322875077943259
2634,2015-2019 vs 2010-2014,bray,0.05581652447458852,0.051462260986848085,0.061011459012765334
2635,2015-2019 vs 2010-2014,bray,0.05368284436387584,0.04954958184479272,0.05866250057445268
2636,2015-2019 vs 2010-2014,bray,0.05160243653271064,0.04751372891361592,0.05637875868834585
2637,2015-2019 vs 2010-2014,bray,0.04958501334649665,0.04551714757625931,0.054177101031437566
2638,2015-2019 vs 2010-2014,bray,0.047633273218385015,0.04359042882327649,0.0520516020551976
2639,2015-2019 vs 2010-2014,bray,0.04574591393600945,0.04170273299997771,0.05000286536598888
2640,2015-2019 vs 2010-2014,bray,0.04392051473828415,0.03995765418427951,0.04802306509500402
2641,2015-2019 vs 2010-2014,bray,0.04215519383970881,0.038358183046899946,0.04609962870469496
2642,2015-2019 vs 2010-2014,bray,0.04044883035663886,0.036585934398829595,0.04424660564717715
2643,2015-2019 vs 2010-2014,bray,0.03880046388096241,0.03501531376137128,0.04243572259056933
2644,2015-2019 vs 2010-2014,bray,0.0372086895719568,0.03351826549721887,0.04067055322310129
2645,2015-2019 vs 2010-2014,bray,0.03567151509048246,0.03208806125620407,0.03895215084151807
2646,2015-2019 vs 2010-2014,bray,0.03418667570275687,0.030719181185743447,0.037347628982022235
2647,2015-2019 vs 2010-2014,bray,0.03296155979871413,0.029595964682928685,0.03601741918473263
2648,2015-2019 vs 2010-2014,bray,0.032193238554142016,0.028852380417322163,0.0351815416049135
