grid_cell,metric,mean,sd,q025,median,q975,stability_metric
2555,fdiv,151.31527748944603,47.9905750495046,88.49940476796968,139.51762349181251,289.7064488273673,temporal_stability_cv_inv
2556,fdiv,166.5979348161222,56.7192520499291,93.85991554716946,153.30224483883813,312.2901934670439,temporal_stability_cv_inv
2557,fdiv,184.7263007547264,69.42494830732205,98.86022991023312,167.53170131445455,366.59375499772227,temporal_stability_cv_inv
2558,fdiv,204.92242543138858,85.0539939189609,108.21312747001603,184.45813034036823,418.61321608693385,temporal_stability_cv_inv
2559,fdiv,226.37243095947318,100.26969002136462,116.47320904942175,203.76158457322308,477.11969198085166,temporal_stability_cv_inv
2560,fdiv,248.67600550199276,113.65856699006332,120.4020086069399,223.7216585949896,532.3144402171055,temporal_stability_cv_inv
2561,fdiv,272.07401365934896,125.41296531952634,129.38716982784885,243.45185052482822,611.6837299727424,temporal_stability_cv_inv
2562,fdiv,296.9509963340391,137.4604164437625,141.43071918688042,266.03657407535184,692.7499015974051,temporal_stability_cv_inv
2563,fdiv,323.4384728035581,151.101938240722,150.8977042480739,285.7814653456396,734.0433324980718,temporal_stability_cv_inv
2564,fdiv,351.1924195611959,166.90296346617825,162.0981326166868,308.756899621887,793.7530897722474,temporal_stability_cv_inv
2565,fdiv,379.47794996118165,185.18570164199704,174.6295772245144,332.76932830294106,894.8136468976847,temporal_stability_cv_inv
2566,fdiv,407.35191491219166,205.4947726306257,188.43339101502832,356.13579914569726,1046.7834823761843,temporal_stability_cv_inv
2567,fdiv,434.08573471866265,226.40867797455599,203.72731271545388,380.36572861457546,1140.2606416710096,temporal_stability_cv_inv
2568,fdiv,459.57010809637563,245.38052731157137,220.29064291493754,399.9134680843954,1140.8032306669602,temporal_stability_cv_inv
2569,fdiv,484.7501106080922,260.50604857460326,227.9913503278776,420.56619497431615,1176.8301768123606,temporal_stability_cv_inv
2570,fdiv,511.74803341180893,273.724887824992,240.28441168774697,441.7182437232674,1242.55879472534,temporal_stability_cv_inv
2571,fdiv,542.9532454419445,288.13862382012746,254.4489431133569,471.272130204048,1336.9332670284396,temporal_stability_cv_inv
2572,fdiv,579.3611806707947,300.36087807784594,269.3049686829799,499.68434787936656,1443.429227868634,temporal_stability_cv_inv
2573,fdiv,620.1184982108343,302.74283661692147,290.4892405495949,546.6966622633287,1535.0240024584245,temporal_stability_cv_inv
2574,fdiv,662.4689815390359,298.9575875840929,308.18068321674394,595.875596986634,1530.0680476554055,temporal_stability_cv_inv
2575,fdiv,711.560331725683,296.72437522818643,334.8238505740139,649.7679495647942,1477.158672533495,temporal_stability_cv_inv
2576,fdiv,745.0557989722461,293.85011797399164,360.6242716601633,700.2498565473676,1475.216719549715,temporal_stability_cv_inv
2605,fdiv,217.71790822560314,66.49137304193441,128.69977440184974,204.07708811138113,378.33090730882606,temporal_stability_cv_inv
2606,fdiv,208.25856866095748,61.33996452493747,125.3682560162939,195.70225704156866,355.39575106544066,temporal_stability_cv_inv
2607,fdiv,195.37816169441572,54.082444888109485,120.46210711215888,184.9214459390526,332.3551612515581,temporal_stability_cv_inv
2608,fdiv,184.15022212264822,48.20086044836659,116.44981868199605,173.3274625987258,305.18056560461133,temporal_stability_cv_inv
2609,fdiv,174.4320813608467,43.55363727695133,113.71303199859486,164.14405324778573,279.5784709969207,temporal_stability_cv_inv
2610,fdiv,165.97800231149955,39.86817381003725,109.88041985037428,156.38983008190723,263.326383973426,temporal_stability_cv_inv
2611,fdiv,158.65015165187253,36.96928984065488,107.07060386005517,149.400002636549,247.48059486397165,temporal_stability_cv_inv
2612,fdiv,152.23799802062751,34.75657975975426,104.19448572038876,143.20655321224015,236.89556984155237,temporal_stability_cv_inv
2613,fdiv,146.53115504822884,33.07747567966431,100.55838857895375,137.86522154056672,226.6941282630782,temporal_stability_cv_inv
2614,fdiv,141.42594739132622,31.813787301198705,98.07864066178722,133.60667175897095,217.84622419604213,temporal_stability_cv_inv
2615,fdiv,136.90451562119037,31.05125741114286,94.4066704360484,129.32136565263738,212.43678737191536,temporal_stability_cv_inv
2616,fdiv,133.07477265886132,30.77977419148051,92.47916578127037,125.76955996985313,207.76087438787164,temporal_stability_cv_inv
2617,fdiv,130.07883878283909,30.995473623956077,89.91489187090339,122.97861913020091,208.58672338832167,temporal_stability_cv_inv
2618,fdiv,128.11787231708837,31.548581309483236,88.9940575145448,120.478684287863,217.54388722810953,temporal_stability_cv_inv
2619,fdiv,127.02462608724097,32.13875597309875,88.42071580464848,118.22102782898415,221.17449023000577,temporal_stability_cv_inv
2620,fdiv,125.84190303011951,32.39310173484171,87.3110368185185,116.70575699568919,214.47795835800918,temporal_stability_cv_inv
2621,fdiv,124.3326603434583,32.24116372041132,85.37190650800083,116.13385812852843,211.22132691978095,temporal_stability_cv_inv
2622,fdiv,123.81770157608217,32.38761567982043,84.26587806812752,115.82853696169008,208.73543374730286,temporal_stability_cv_inv
2623,fdiv,125.01599266037641,32.914484384983766,83.55178894641301,116.48664256482586,210.95122056915338,temporal_stability_cv_inv
2624,fdiv,128.02017562296584,33.82144557923331,84.50126059388828,120.18964314705332,213.32297836029738,temporal_stability_cv_inv
2625,fdiv,133.02128030779323,35.48191267762579,87.32660593185572,124.6468343052183,224.74318344719737,temporal_stability_cv_inv
2626,fdiv,140.25269880433828,38.67788459786427,88.50632793705917,129.8146157336039,254.3013123339289,temporal_stability_cv_inv
2627,fdiv,149.5742844092799,43.81952460567927,92.83700670836133,138.33011372556538,262.6110478604267,temporal_stability_cv_inv
2628,fdiv,161.23736611613216,51.35521455157217,95.41221789902647,149.56659458049094,290.21394612268006,temporal_stability_cv_inv
2629,fdiv,175.60531214383235,62.28043364860795,99.25358829603394,161.31272798114142,327.77934979361964,temporal_stability_cv_inv
2630,fdiv,192.4560844035177,76.01217795423491,105.12092332123808,174.4684189835333,371.10376277663664,temporal_stability_cv_inv
2631,fdiv,211.10650837417754,91.30775605583725,109.16869778451102,191.08789496416634,437.18899354802505,temporal_stability_cv_inv
2632,fdiv,231.24610604895273,107.64199512121073,117.33984746849038,206.5501911520572,485.2253233696302,temporal_stability_cv_inv
2633,fdiv,252.82506565609373,124.66014648044552,125.50862157831433,223.3627720202706,559.647354720637,temporal_stability_cv_inv
2634,fdiv,275.69233591403764,139.98193435135485,136.05806269488338,241.0872232016005,611.1711092953186,temporal_stability_cv_inv
2635,fdiv,299.5521696918397,152.52983438672143,145.55095697766134,261.7508683621205,724.4713583145993,temporal_stability_cv_inv
2636,fdiv,324.19273124172264,165.32646938098418,158.51700714980197,284.19003758456824,766.0287751572351,temporal_stability_cv_inv
2637,fdiv,349.28829353509207,180.54732054388037,171.0864328300256,304.22718740159644,824.0421763735644,temporal_stability_cv_inv
2638,fdiv,374.5498267435129,198.67537960909502,185.4781276412913,323.7808511399405,902.7166388668934,temporal_stability_cv_inv
2639,fdiv,400.01947312691567,219.7046897753633,193.4002907187931,343.59069539970153,1017.8140046381974,temporal_stability_cv_inv
2640,fdiv,426.0036706800668,240.40422564146775,202.28477528963523,363.74842523854306,1159.4620593696968,temporal_stability_cv_inv
2641,fdiv,453.42893507200904,255.326562156616,217.84563118306676,385.00878770525173,1146.3851132860855,temporal_stability_cv_inv
2642,fdiv,484.9485306856945,269.8756596633921,227.44004126132322,408.7709974273156,1209.5594777910208,temporal_stability_cv_inv
2643,fdiv,523.2824911495708,290.7512345265869,244.26203520600558,443.93804128840964,1327.3973118410624,temporal_stability_cv_inv
2644,fdiv,568.4725082131937,310.300651325776,264.68861058448704,488.594577071406,1318.8058409205896,temporal_stability_cv_inv
2645,fdiv,618.104622360833,314.28550047111565,282.5649173948689,542.1478090744579,1506.1192776490022,temporal_stability_cv_inv
2646,fdiv,671.3427193390712,312.24354582312657,307.1632727190476,602.8343315389561,1581.7622910001885,temporal_stability_cv_inv
2647,fdiv,718.2598234892325,305.0594220521273,334.76905283209146,653.1566018472752,1547.7654322013611,temporal_stability_cv_inv
2648,fdiv,753.6063193587862,298.5782570889924,355.47639532281664,701.9654592479194,1517.8349769967167,temporal_stability_cv_inv
2678,fdiv,311.29098253564337,116.04018627289223,169.86104383969055,277.640593635611,607.6924479606404,temporal_stability_cv_inv
2679,fdiv,312.11062551802627,117.57380404070693,171.54091204050516,277.2510290483433,602.9616857304469,temporal_stability_cv_inv
2680,fdiv,298.2805356211188,110.88103737972307,167.0527270880564,266.3914107406322,577.4479036348079,temporal_stability_cv_inv
2681,fdiv,284.27248242825635,104.17445751022095,160.65266847576058,253.96648266609986,547.6580388997287,temporal_stability_cv_inv
2682,fdiv,270.02549173449853,97.4671430537352,154.41790650175807,241.85824594764716,530.5657242787175,temporal_stability_cv_inv
2683,fdiv,255.3579727027238,90.58319609044258,148.75168773313453,228.37561627227663,484.5571838289252,temporal_stability_cv_inv
2684,fdiv,240.74279367940665,83.42329635653395,143.0910272403399,214.54450646065555,462.7911517500264,temporal_stability_cv_inv
2685,fdiv,226.5078273386471,75.97503518201368,137.1416609692523,204.1104681527847,413.84478197189526,temporal_stability_cv_inv
2686,fdiv,213.08267766133648,68.44121421182258,131.55321288768366,193.9386288008717,386.2998855736081,temporal_stability_cv_inv
2687,fdiv,201.42018186975565,62.0276271160197,126.0210382449338,183.68838819029003,358.76885474377906,temporal_stability_cv_inv
2688,fdiv,191.60333787824476,56.709582298069,121.05814180485378,175.743180045607,348.7915854463427,temporal_stability_cv_inv
2689,fdiv,182.56220068594067,51.95897514037724,117.62747990831828,169.08363231367426,331.13075089169456,temporal_stability_cv_inv
2691,fdiv,164.84283315666545,43.318186186984526,110.05794271402617,155.55767163431136,293.13142514567954,temporal_stability_cv_inv
2692,fdiv,157.75301528494956,40.135300042910295,106.70495948227037,148.4117650314087,273.3855720785147,temporal_stability_cv_inv
2693,fdiv,154.03711986457697,38.53940046161878,102.01525976842363,144.61341891013018,252.04394108445484,temporal_stability_cv_inv
2694,fdiv,152.0349773600677,37.813332298216686,99.55577094941307,143.07419496899092,240.7137731012403,temporal_stability_cv_inv
2695,fdiv,152.129841499334,37.833441628128746,98.67689580971293,144.74455445356182,243.38392759575294,temporal_stability_cv_inv
2696,fdiv,153.52327079990377,38.31040635568914,98.8813569371895,147.0178175997368,251.0410600950698,temporal_stability_cv_inv
2697,fdiv,155.57217795342288,39.27481731085761,99.24973876522546,149.61683423897375,257.09225039366805,temporal_stability_cv_inv
2698,fdiv,158.10937811356288,40.77226960938222,101.84081919232634,151.1277129904907,258.24477613175407,temporal_stability_cv_inv
2699,fdiv,161.65536418890062,43.17930483712169,102.95361696105662,152.73513833379633,270.98086759476826,temporal_stability_cv_inv
2700,fdiv,166.60272597676172,47.03790138154509,104.44071791168645,156.1424816803664,292.63349943243173,temporal_stability_cv_inv
2701,fdiv,172.8912964641025,53.26626672698576,106.43281474092053,160.70899499478833,317.9727202356146,temporal_stability_cv_inv
2702,fdiv,181.45294939013573,62.95402340622817,110.09341056998056,167.53869018311156,349.51557169088613,temporal_stability_cv_inv
2703,fdiv,193.66665371263045,77.28189814907743,114.28925293408867,175.72284282334155,372.06108599932924,temporal_stability_cv_inv
2704,fdiv,210.4035972669961,99.34961836339083,115.75907986947237,188.2071856024204,422.38215784145063,temporal_stability_cv_inv
2705,fdiv,230.33495029726274,127.03221404283492,121.06932806599623,202.93742865528327,474.1473452509126,temporal_stability_cv_inv
2706,fdiv,251.25644753567914,143.16328282874193,130.98552943655318,220.19410950023035,555.1181022453683,temporal_stability_cv_inv
2707,fdiv,272.410832160036,146.98848475237304,141.06251853821487,239.0994914848432,650.8802583296185,temporal_stability_cv_inv
2708,fdiv,294.29111015824685,151.86307127053317,150.66418866675698,256.2147000418434,718.7334745798921,temporal_stability_cv_inv
2709,fdiv,316.9415714927552,160.0769104971775,159.87419869263553,277.7136863142824,750.337396222088,temporal_stability_cv_inv
2710,fdiv,340.5255449127552,172.83131028008657,169.1136261634736,298.4880771479857,864.6338243678781,temporal_stability_cv_inv
2711,fdiv,365.5546553933815,191.5288351329042,181.80045593524386,315.1501285910509,909.0478239519574,temporal_stability_cv_inv
2712,fdiv,392.5475862043401,212.4623829689922,196.0011082322292,338.04081006294973,928.8113475123679,temporal_stability_cv_inv
2713,fdiv,422.39805665651437,226.44149147629997,209.61902733595693,362.8829378241309,1089.7401725590103,temporal_stability_cv_inv
2714,fdiv,457.9410856337739,241.08197353704895,224.19063579570815,392.51963724311247,1085.8737273809365,temporal_stability_cv_inv
2715,fdiv,502.4044665335189,268.50231505255584,243.44293127529033,424.1825246454997,1214.8740876298596,temporal_stability_cv_inv
2716,fdiv,556.1531558363956,303.6932344232449,261.7294191389706,474.5672504962289,1390.6585382558983,temporal_stability_cv_inv
2717,fdiv,615.0996866214177,320.98469264224593,280.25586053028206,526.8670866452264,1637.222370958576,temporal_stability_cv_inv
2718,fdiv,677.2968760665121,330.8229804066485,311.43894084310585,598.4465670325483,1730.3980542305364,temporal_stability_cv_inv
2719,fdiv,720.1318442472831,325.60376220395045,329.11124279122464,646.641442816796,1669.4834318866176,temporal_stability_cv_inv
2750,fdiv,365.5938769695089,157.02189604634077,192.60820627385667,318.84613177159224,744.7943970580307,temporal_stability_cv_inv
2751,fdiv,365.68514969171537,159.0874823275344,193.70309913326327,321.61005068876585,753.5138887261978,temporal_stability_cv_inv
2752,fdiv,358.1766267178307,150.8164327248169,193.51097898297655,312.99216790308503,724.5223654047741,temporal_stability_cv_inv
2753,fdiv,349.95769516448786,144.20981591160776,191.12216377606592,307.8178691656446,714.38882223288,temporal_stability_cv_inv
2755,fdiv,327.7023230802813,133.09995031244952,180.34411414209484,288.850483507161,637.0182361913231,temporal_stability_cv_inv
2756,fdiv,299.24232717255387,117.96379766234858,169.61438728115496,264.66388645140785,566.8894061138022,temporal_stability_cv_inv
2757,fdiv,292.4605929016409,115.83172768691043,164.65476510017734,258.8065332125558,577.3543989065303,temporal_stability_cv_inv
2758,fdiv,287.8900346584526,112.85249599006407,163.55373568888484,255.57312023221274,593.1656770600499,temporal_stability_cv_inv
2759,fdiv,270.1469731513899,102.74798218865357,155.33498414943645,241.12020900379838,543.0459503944548,temporal_stability_cv_inv
2765,fdiv,193.26267136975125,58.83156876660096,118.44811189013332,180.84332796609624,352.52452689733326,temporal_stability_cv_inv
2766,fdiv,191.59734317672968,58.279395248607955,116.92297482643447,179.86830621631256,351.2341300325855,temporal_stability_cv_inv
2767,fdiv,189.0082916960859,57.12102770148788,112.50786378877376,176.06763459311176,349.2641317522102,temporal_stability_cv_inv
2768,fdiv,187.25686276625487,56.25301561724186,111.69358822916945,178.58819180825355,357.24662055538255,temporal_stability_cv_inv
2769,fdiv,186.20466569101515,55.65856788835683,110.52123822968869,176.8469903368949,338.6861300465604,temporal_stability_cv_inv
2770,fdiv,185.4972038895937,55.11816653156713,110.97707164573416,174.8615082731176,342.08459196656156,temporal_stability_cv_inv
2771,fdiv,184.3642275751178,54.282018368221294,112.53777762551563,173.94354885867227,329.2848266176617,temporal_stability_cv_inv
2773,fdiv,184.05217145602117,55.842677393958276,115.59152495251811,172.13275291169498,338.5379523133154,temporal_stability_cv_inv
2774,fdiv,187.25748312495534,59.77434938804126,116.38438254842976,173.72843053890318,344.5281830166282,temporal_stability_cv_inv
2775,fdiv,192.28194197129665,69.60537744124302,119.4905681035328,177.72062305877245,353.68231228254126,temporal_stability_cv_inv
2776,fdiv,200.06652134570743,94.28346180325396,122.98370942755257,180.85241025025567,376.01542405837034,temporal_stability_cv_inv
2777,fdiv,213.29626988407765,137.95829536590333,124.27563747504472,189.1870797479509,407.8118102127808,temporal_stability_cv_inv
2778,fdiv,228.0964855219154,138.51008801083762,127.76697318233762,202.6370989375667,458.64014666527277,temporal_stability_cv_inv
2779,fdiv,245.31708988566587,126.97260353490469,135.22837915298402,219.46775619499545,517.9369711590756,temporal_stability_cv_inv
2780,fdiv,265.02948802366683,126.99269785834007,141.25502824017292,236.0220086065994,585.5276695811658,temporal_stability_cv_inv
2781,fdiv,286.56031807942577,133.41136188672274,149.86160425758771,254.06690007288313,662.4378470302848,temporal_stability_cv_inv
2782,fdiv,309.76072128426836,144.9108515076716,163.97900836336848,270.8515447397883,716.8317849832242,temporal_stability_cv_inv
2783,fdiv,335.3332518008555,162.10578027193628,178.67578221415707,293.9659631530492,791.7315058637927,temporal_stability_cv_inv
2784,fdiv,364.36923883599906,184.70883595699416,193.05603655592054,316.1735502450723,839.2921208182038,temporal_stability_cv_inv
2785,fdiv,397.85682710215264,206.2324290706618,207.91025250796187,343.5791022027671,955.2699274046452,temporal_stability_cv_inv
2786,fdiv,437.2346655275176,222.91434788966455,222.67754862535355,373.9866451458379,1025.657436452295,temporal_stability_cv_inv
2787,fdiv,485.48011370207206,248.4913107217945,236.83167313916363,410.11699893347725,1144.5388734928044,temporal_stability_cv_inv
2788,fdiv,544.1351778694536,287.88081310920273,255.75970123793385,461.83336267307266,1340.9442792461248,temporal_stability_cv_inv
2789,fdiv,609.7596433156648,318.3086481502387,284.30038971631086,514.5061722632356,1578.0198834299317,temporal_stability_cv_inv
2790,fdiv,670.5594073198544,340.21163988485966,306.4206954432566,579.8422791836072,1770.5889196806002,temporal_stability_cv_inv
2791,fdiv,720.9081054772879,340.107771981418,328.49011125780413,640.4464554574138,1658.3636369414278,temporal_stability_cv_inv
2826,fdiv,350.7329657858113,149.90317658558794,189.13056978902944,310.733366668434,738.3166282642718,temporal_stability_cv_inv
2827,fdiv,348.5022670249273,148.40053228606348,188.40460835413208,308.510383115914,746.5818651352464,temporal_stability_cv_inv
2838,fdiv,209.00838921939885,73.01201802288362,119.41545557043797,191.1431484913177,385.79064867207563,temporal_stability_cv_inv
2839,fdiv,207.77186206624475,71.32497422344677,118.86936002266258,189.60586017412243,375.8052794335084,temporal_stability_cv_inv
2840,fdiv,206.7032787337172,69.83391299011727,117.84833601603661,190.54622986036296,378.1991199072055,temporal_stability_cv_inv
2841,fdiv,205.06234544608392,69.03749502952475,118.54038792387402,189.09096546684094,380.2522262802435,temporal_stability_cv_inv
2842,fdiv,202.2320226586675,67.51302118090724,120.09509791789773,188.04255560203623,380.0681316757508,temporal_stability_cv_inv
2843,fdiv,199.7475829931917,65.78817552549987,122.8510070483779,183.98247773301011,386.6324448090839,temporal_stability_cv_inv
2844,fdiv,198.54623076462238,64.91625205864013,126.128570478527,183.81635431948894,370.494056781483,temporal_stability_cv_inv
2845,fdiv,197.78058991083498,65.30225489140712,124.19151269419191,183.56065898971823,360.52478081436504,temporal_stability_cv_inv
2846,fdiv,198.75297664875805,70.50476443513499,123.25275444042342,182.54620885875005,359.5272075214427,temporal_stability_cv_inv
2847,fdiv,203.24920829535947,80.9342227248617,124.23330857372869,187.36444439336765,378.2168069770493,temporal_stability_cv_inv
2848,fdiv,210.55581175167268,101.96527272722047,127.96695554874279,192.75575465825187,393.2271338538109,temporal_stability_cv_inv
2849,fdiv,219.27752477415783,152.94539594737518,130.22036017102425,197.21294841447684,394.8491992494231,temporal_stability_cv_inv
2850,fdiv,225.06401516132283,142.99437993286926,133.41022750255817,201.69363847063374,418.932407109298,temporal_stability_cv_inv
2851,fdiv,232.9185909881795,117.00197082845456,137.5507048125338,208.51967700364244,449.1750350006685,temporal_stability_cv_inv
2852,fdiv,246.32020189382658,110.83085323015497,142.85478224868802,218.96746390912517,493.95052571660057,temporal_stability_cv_inv
2853,fdiv,264.70760721762304,115.05994335757248,149.90158313852137,235.37549266629463,566.122185222555,temporal_stability_cv_inv
2854,fdiv,287.34787728982326,124.85773488130222,161.7356429358659,256.1375995560886,620.8382230810677,temporal_stability_cv_inv
2855,fdiv,313.9752003099503,140.02605791061077,174.278761922004,279.92992862131416,677.4860477433646,temporal_stability_cv_inv
2856,fdiv,345.4116031146674,162.48058225647824,190.4317027600544,304.12304234601527,746.348656085369,temporal_stability_cv_inv
2857,fdiv,382.8130204122207,191.3712977333092,206.7113625355058,331.0840081061091,861.1303969206922,temporal_stability_cv_inv
2858,fdiv,426.47677659758523,214.31780892031173,221.90044300485482,364.26496859836413,991.2515008766419,temporal_stability_cv_inv
2859,fdiv,478.0318448780361,237.96740278564624,237.98240463043265,405.00591883160524,1113.5700429817753,temporal_stability_cv_inv
2860,fdiv,539.4334191819031,275.4706606409576,258.4143259963529,454.6972193338604,1315.327567116094,temporal_stability_cv_inv
2861,fdiv,606.3737422666308,313.03042634142577,280.3670359046663,516.5738096461741,1559.8363791819852,temporal_stability_cv_inv
2862,fdiv,653.6314480110806,335.7608274047496,294.6637608977179,556.7763766393026,1702.6767698530311,temporal_stability_cv_inv
2909,fdiv,212.50182697688697,77.33753632585189,124.75329570438653,192.54070873293355,393.3727375629584,temporal_stability_cv_inv
2910,fdiv,210.64507261969365,75.06082200266236,123.22571357705893,191.21497315049334,398.8395556598903,temporal_stability_cv_inv
2911,fdiv,207.70544632096443,71.65946435353271,120.11228805475004,189.38679882211514,382.5500794341242,temporal_stability_cv_inv
2912,fdiv,205.41324894690663,69.28226379962321,120.47491319679791,186.9143228365413,369.52632736169005,temporal_stability_cv_inv
2913,fdiv,204.8537227583652,68.71610299080187,123.07015988681398,187.7593889920377,369.8176395928473,temporal_stability_cv_inv
2914,fdiv,206.10113984445644,70.35170848364099,126.29225186872468,188.7227797352606,388.6063316200411,temporal_stability_cv_inv
2915,fdiv,206.74514027411612,73.34612789405021,125.657657232824,190.38990522624073,391.49559231728665,temporal_stability_cv_inv
2916,fdiv,205.92565382786526,76.71520179383499,126.66465906776456,190.02449127166582,393.1556229525808,temporal_stability_cv_inv
2917,fdiv,207.02591040388538,83.08365926741473,128.5368754033451,191.87450462805407,377.2801413899892,temporal_stability_cv_inv
2918,fdiv,210.37402233133778,93.00805408433285,128.17619051336587,194.71284693632055,385.7760355770156,temporal_stability_cv_inv
2919,fdiv,216.07659656390587,97.87542221131389,131.2951495312973,197.19936735405065,408.85428951221047,temporal_stability_cv_inv
2920,fdiv,227.39663197817742,143.383967106975,136.3920966372321,203.32037333026233,450.8032396615033,temporal_stability_cv_inv
2921,fdiv,244.96539607180816,258.4183422613901,139.61551443296614,212.41704545891918,461.43828806501193,temporal_stability_cv_inv
2922,fdiv,249.69912532225734,167.03132475465878,142.8635696609204,219.75902429905761,468.58921200364586,temporal_stability_cv_inv
2923,fdiv,253.8105930334073,133.76415270800754,147.8023008751757,227.66377024786954,467.1054352741351,temporal_stability_cv_inv
2924,fdiv,258.0040672373766,117.55520672273305,152.58634301205285,230.0462130172089,482.36528549549024,temporal_stability_cv_inv
2925,fdiv,265.64007514257383,111.80578323242108,156.9279124906076,237.7041322773959,506.3635204708769,temporal_stability_cv_inv
2926,fdiv,281.1757524334715,116.31750735022682,165.22509304480567,252.64162461921222,578.3469265244694,temporal_stability_cv_inv
2927,fdiv,306.0512010938021,130.52315562645194,177.61952612982313,272.7934756365403,653.4659408775743,temporal_stability_cv_inv
2928,fdiv,339.58676982234283,152.93537785437294,190.11605341536074,299.7620553716093,716.9798679431858,temporal_stability_cv_inv
2929,fdiv,380.7831028534876,184.7628571810502,205.6230531951125,331.54086501189454,833.7252039365773,temporal_stability_cv_inv
2930,fdiv,428.6576806331375,211.46646498984018,219.2416253386848,368.6737596725982,955.9635109942805,temporal_stability_cv_inv
2931,fdiv,483.90675796077835,236.87586485912985,238.6816054225239,415.44240460840206,1106.023823063008,temporal_stability_cv_inv
2932,fdiv,548.1114163713119,275.35168621166076,261.9377619061382,467.75916304819873,1327.437845928715,temporal_stability_cv_inv
2933,fdiv,599.6271914944421,306.55912370170626,279.41429955346473,511.3241558965822,1512.539822367562,temporal_stability_cv_inv
2981,fdiv,213.92131518520196,78.35291621674413,125.71767521580828,194.21236508997788,408.2333757089989,temporal_stability_cv_inv
2982,fdiv,210.18728369204644,74.48206264572269,123.52388821186068,189.115946919566,398.58132596906654,temporal_stability_cv_inv
2983,fdiv,206.39236900531034,70.3042510910587,122.26060191324075,186.68648083864315,368.65733107118166,temporal_stability_cv_inv
2984,fdiv,203.34745314729184,67.57065510652866,123.66511215360983,186.50834758996035,361.9554149206118,temporal_stability_cv_inv
2985,fdiv,201.69781864268336,66.50465435739046,124.51435982155871,186.50075574458634,357.15849669745006,temporal_stability_cv_inv
2986,fdiv,202.33679077813323,68.42537685268316,124.96315553337742,188.68974811562617,372.9842286977221,temporal_stability_cv_inv
2987,fdiv,205.69280747498982,75.083752075934,127.29069503007972,190.81496084605106,389.11181460531316,temporal_stability_cv_inv
2988,fdiv,209.68758231837674,83.17176395648313,132.52350397501488,195.49484285393675,387.7495067463283,temporal_stability_cv_inv
2989,fdiv,212.40189834970712,83.52857242187297,131.98797548544573,197.42265182374598,396.3921450986261,temporal_stability_cv_inv
2990,fdiv,217.47124371657634,86.3701213791419,133.47811542634088,202.4974716642311,410.89278543613597,temporal_stability_cv_inv
2991,fdiv,225.7177964823822,90.00398953122614,138.67834893147216,208.25998829683937,444.97453253384214,temporal_stability_cv_inv
2992,fdiv,239.99488604595896,101.44770377667632,145.07867492745058,216.1018850065454,526.9819798181994,temporal_stability_cv_inv
2993,fdiv,259.0918012354733,125.9303919051128,149.3868713368251,229.4481208434107,534.9009755086558,temporal_stability_cv_inv
2994,fdiv,283.12844617634164,192.53522570806118,156.62393274983754,243.0036327733585,578.9715534722322,temporal_stability_cv_inv
2995,fdiv,300.3916515242518,195.87093820059812,164.18594230268803,256.12648288976567,658.4993737052425,temporal_stability_cv_inv
2996,fdiv,305.9373522655027,154.14650954591255,167.64803389913885,267.3763756449992,640.4260905614389,temporal_stability_cv_inv
2997,fdiv,306.5883224932101,138.5374198786639,169.39049949194666,271.35936255216654,574.7014271809539,temporal_stability_cv_inv
2998,fdiv,309.0900075051395,129.93761432974173,178.53748520352633,276.06777084067295,611.938340335732,temporal_stability_cv_inv
2999,fdiv,321.6005904720271,131.2757530692087,187.02981645652278,287.5211323280219,669.0993010952235,temporal_stability_cv_inv
3000,fdiv,350.3133369934449,153.33465999869887,198.6564340556745,311.02852554195977,714.8726399493688,temporal_stability_cv_inv
3001,fdiv,393.19816652997355,185.80631255765405,208.33797743790663,343.27813683791265,817.3481048292007,temporal_stability_cv_inv
3002,fdiv,444.6366024141076,212.54465932153283,224.31477493580232,385.2595363584505,1018.0441899795368,temporal_stability_cv_inv
3003,fdiv,503.7134663541139,243.13236717579306,248.2967717060501,431.1651802902833,1214.8859599534167,temporal_stability_cv_inv
3004,fdiv,566.7767552320463,281.13204415905,276.64330252899947,486.269358488992,1405.3892897201285,temporal_stability_cv_inv
3005,fdiv,614.9089101956921,309.45072010815517,296.2281507900279,530.0357593319836,1511.1953742505273,temporal_stability_cv_inv
3052,fdiv,222.92164976884172,88.13363582277196,131.67627094307412,202.12847124272514,427.1279748035007,temporal_stability_cv_inv
3053,fdiv,218.41379102417645,83.05536897565872,128.84107891376058,198.80547985482985,413.2309092452222,temporal_stability_cv_inv
3054,fdiv,213.2151353955517,77.53520051411921,129.64796256500023,192.53394300377772,387.9880945583818,temporal_stability_cv_inv
3055,fdiv,209.58281200808497,73.80941736431215,127.2502803327963,191.08645826582875,364.44373310219,temporal_stability_cv_inv
3056,fdiv,207.31096296163523,69.78473090378678,127.41169537245679,192.34683091992372,349.9395024345861,temporal_stability_cv_inv
3057,fdiv,205.6624893123513,68.44539032471091,129.42221330771835,191.74265347574521,371.9175830801548,temporal_stability_cv_inv
3058,fdiv,205.33587802859063,69.77646272083697,131.52734272624866,190.9690518301665,377.32614379860456,temporal_stability_cv_inv
3059,fdiv,207.59514392699455,73.93648488202678,133.39182226189772,195.3713124423855,358.7053779816468,temporal_stability_cv_inv
3060,fdiv,212.15894567199388,76.66057797616125,134.54968940063526,198.57832033323461,364.3327328511031,temporal_stability_cv_inv
3061,fdiv,217.42218166614927,73.51766548614233,137.81377676811314,202.86428294672157,389.52700341443557,temporal_stability_cv_inv
