grid_cell,centroid_lon,centroid_lat,delta_t_mean,delta_t_extreme,delta_t_std,tmp_P1,tmp_P2,tmp_P3,tmp_P4,tmp_P5,tmx_P1,tmx_P2,tmx_P3,tmx_P4,tmx_P5
347,125.31498213467323,51.1620009602833,0.14889583314749588,0.2400000155592954,5.359163106464859,1.7948958300558537,1.83418750721418,1.6898958241411794,1.7995624979492275,1.9634375017825128,6.583333355933428,6.574166737000148,6.276250022153059,6.668333372070144,6.8187500620260835
412,119.34348521922756,50.476663395402674,0.1256145816577674,0.06031251046806574,12.56145816577674,1.9275208284496328,1.9248958429476868,1.7453541726611244,2.0118958219420167,2.0518229173564273,7.086666726569334,7.081250015894573,6.680000026027361,7.186666742836436,7.1442708817000184
413,119.92545525326737,50.594981556312646,0.23045831553560348,-0.17437502865213883,6.529226245486254,1.6646875028537278,1.714604179522333,1.5153541643560553,1.7194374965076957,1.9201041567236339,6.639583404113849,6.588333395123482,6.231666696692507,6.4670833910504975,6.439583370966527
414,120.82340571407563,50.59520423372765,0.12070833017642135,0.012395843258127925,12.070833017642135,1.288416660724518,1.28599997862475,1.1034166534470085,1.367374970531091,1.4079166498510554,6.177499992245187,6.150833378732204,5.730416688074667,6.249166702385992,6.176562528746824
415,121.72172099819515,50.59520423372765,0.13989584240674335,0.24770832632978657,5.891092499653539,1.0521666454927376,1.085749991478709,0.916416664972591,1.162583315713952,1.2088541608924668,5.702500024437905,5.679166708886624,5.326666662096978,5.910833322505156,5.938541692992051
416,122.62003628231469,50.59520423372765,0.17874999131793934,0.08645836822688668,5.490474442419758,1.1549999766517431,1.2010416556809407,1.0376249718906667,1.180999996047467,1.3567708074842812,5.935416665921608,5.929166684796412,5.577083384990692,5.955416703472535,6.0187500435858965
417,123.51835156643419,50.59520423372765,0.13059375773203397,0.09906248064556511,11.33633217463091,1.499437507331216,1.5157291491515936,1.3491041475906966,1.5242708229149382,1.6381770859734388,6.579583403157692,6.556666684150696,6.243333377254506,6.63375005448858,6.6671875242997585
418,124.41666685055372,50.59520423372765,0.12591665456032697,0.188541650058081,12.591665456032697,1.719770830621322,1.7252708335445883,1.5621041635478226,1.7781874988654938,1.8484374866432822,6.754166662879288,6.725000088413556,6.368750021234154,6.878333425118277,6.928125025704503
483,118.46972250206176,49.791925528401364,0.1212916684822023,0.14229164899637325,12.12916684822023,2.064312500995584,2.0583125101053157,1.8809375025991661,2.1444791689825555,2.182604174032652,7.18083338389794,7.172083393732706,6.7545833421871055,7.337500090834996,7.3187500378116965
484,119.13284538063802,49.9216220029174,0.12353126186062591,0.12937499677452013,12.35312618606259,2.0264166588545773,2.0264166732745554,1.8456250081692511,2.114291664438012,2.1499479279251923,7.109583370635907,7.098333396514256,6.681250027225663,7.25166670208176,7.233333380349602
485,119.9250904299561,50.021499450700304,0.12306249436805938,0.10838541881336639,12.306249436805938,1.802187497657724,1.8029374989060065,1.6217291695124003,1.8856666642357596,1.9256249926499245,6.7952084016520535,6.777083357423544,6.356875045582031,6.910000032496949,6.894531298351165
486,120.82340571407563,50.021499450700304,0.1230833181606914,0.12317709396981158,12.30833181606914,1.5132395850067648,1.5216354242428984,1.341489570962343,1.6004270678735337,1.640520822785523,6.423958373442292,6.403125043710073,5.998125042766333,6.5368750287219886,6.536718802545995
487,121.72172099819515,50.021499450700304,0.16118748025619412,0.22374998792074674,10.664486162178196,1.2957291564283273,1.317104168519533,1.1578541625135887,1.3901874873399114,1.4676041427301243,6.067500041673581,6.0204166835173965,5.636666665722926,6.200416703584294,6.267708350516235
